milliseconds,e,x,p,p1,p2
0,1.3553535640585974,2.008209264974241,-0.0006799921005916714,-0.00902298109780747,0.0
100,0.8496149730573831,0.3650292362103102,0.5119117479047203,0.5770373462763992,0.0
200,0.8443544087716127,0.06994612619178478,0.5115119695623658,0.7209767294455462,0.0
300,0.8396728044301013,0.020774373821252592,0.5271519218597993,0.7269749382999362,0.0
400,0.8452658073595768,-0.005932384779420657,0.5233490149196075,0.7333881381110462,0.0
500,0.8447909685919818,0.013811592022303762,0.5150188728442214,0.7483103000965552,0.0
600,0.8403839116391179,-0.00010178976634869839,0.5242171796558878,0.7382201863928032,0.0
700,0.8373682461773854,-0.025444647726679637,0.516330222347878,0.7390112205075116,0.0
800,0.8428414888164785,0.007782264132406932,0.5185982121589319,0.748741686597865,0.0
900,0.8358703773908157,-0.025394440754293753,0.520624680144383,0.7418623409911644,0.0
1000,0.8394705000547401,0.026512795689624072,0.523392293368143,0.7349304225582685,0.0
1100,0.836479100629138,0.007827361675885365,0.5206269600730052,0.7483014266940883,0.0
1200,0.8439139406332935,-0.006120431465155229,0.5274930455133728,0.7408286685827609,0.0
1300,0.8364531032636169,0.007296143772085563,0.5171355790541851,0.7468922834954713,0.0
1400,0.8423021962515156,0.009932256757305007,0.5266637233042724,0.73049950790558,0.0
1500,0.8461594926877402,0.020860804122024984,0.5203834725243863,0.7461705321351433,0.0
1600,0.8409520476812423,0.015511183854212044,0.5270962061353502,0.7388707354540437,0.0
1700,0.8428926664334377,0.019663820359858426,0.5235480278514434,0.7355312666907886,0.0
1800,0.8340226453829557,0.027945546140503867,0.5258381395554598,0.7306100194375689,0.0
1900,0.8364494317791895,-0.018694088290498265,0.5232724494328136,0.7307333535648496,0.0
2000,0.8448561844602875,0.023653467690796896,0.5168413469195807,0.7423010097384998,0.0
2100,0.837944223851597,-0.005247221025483251,0.5153238984103801,0.7330408263690642,0.0
2200,0.8454063305485546,0.008962043425742229,0.52563871297718,0.7458043571604169,0.0
2300,0.8321726443618721,0.003710986239341442,0.5213200185297675,0.7292430599631992,0.0
2400,0.8382856979547455,0.010746271531480651,0.5246770940403339,0.7345800859613437,0.0
2500,0.8335292510162776,0.015546486069259378,0.514422722513643,0.7326610694835047,0.0
2600,0.8386876718061512,-0.025210839542220007,0.5269526444303949,0.739414095388917,0.0
2700,0.8341402444425356,-0.005525673572514304,0.52480398118283,0.7407875158707093,0.0
2800,0.8465407923876037,0.017386796062394884,0.5137356856961759,0.7328725175009192,0.0
2900,0.8410409099614935,0.02221943389544934,0.5204273694319854,0.7459316714084131,0.0
3000,0.8393084645649675,-0.0025726063923780526,0.5134597001853776,0.733491373517497,0.0
3100,0.8399759396936755,0.015678028719356554,0.5260840361047198,0.7404694009556064,0.0
3200,0.8396954797885561,-0.015543737569552272,0.5240164860080397,0.7397120338977164,0.0
3300,0.8326230539700141,-0.0035286903837453243,0.5245909068549702,0.7382137631893841,0.0
3400,0.8339010036333787,0.02261422398946714,0.523446355233159,0.7430901959965428,0.0
3500,0.8431389434029605,0.026082175447783993,0.5219649195049801,0.7438205921197151,0.0
3600,0.8416534078335001,0.023076535506059623,0.5245065232001375,0.741197403581204,0.0
3700,0.8390327246875589,-0.016278064649759103,0.523576222954796,0.7445063140170386,0.0
3800,0.8325537378771348,-0.020096170854399027,0.5216649863976232,0.7362065393033901,0.0
3900,0.8426154157647318,0.016232520067197054,0.5227552069648127,0.7411170288747011,0.0
4000,0.837206700033159,-0.008408879451526609,0.5262938672086896,0.734498804583804,0.0
4100,0.8381262437651836,-0.010882517886249546,0.5202732980258774,0.7354021189739993,0.0
4200,0.845941431017505,0.02302441188229335,0.5274332185293661,0.734114254584505,0.0
4300,0.8332263028077267,-0.0021257124614283817,0.5133366484194554,0.7379552926509172,0.0
4400,0.834978416258329,-0.007428553906788111,0.5136532893577163,0.7430015852324304,0.0
4500,0.8397480435434462,0.011382275660597092,0.5262289062493819,0.7486090979194417,0.0
4600,0.8453564512377688,-0.02743806605576145,0.5182664627493548,0.7393190385499578,0.0
4700,0.839378015418856,0.023037141606219665,0.5192484456962844,0.7388857787956866,0.0
4800,0.8374836793689848,0.02181795098319808,0.5195036449271643,0.7400895832997363,0.0
4900,0.8421223008863272,0.004125142568681772,0.5174051525361084,0.7403047485093175,0.0
5000,0.8349152544851928,-0.0023931097712188883,0.5273156353373184,0.7456165462906305,0.0
