milliseconds,e,x,p,p1,p2
0,1.356822018817974,2.020884785518757,-0.00017000199140646075,-0.005740030888619322,0.0
100,0.8499194857091193,0.3574511683989706,0.5099499039673872,0.5713456509603172,0.0
200,0.8363724695245152,0.038339918807647165,0.517462313491998,0.7125723432344445,0.0
300,0.8338166730515078,0.02899871949507848,0.5148098060090579,0.7385527109945242,0.0
400,0.8397687797114258,0.024059433317242744,0.5202848774378616,0.7344670975001948,0.0
500,0.8466610805135435,-0.020750785401386564,0.5260364579758282,0.7420520342350596,0.0
600,0.8386224439492936,-0.02548553841927568,0.5209920288942802,0.731724578818732,0.0
700,0.8407616028967164,-0.026682315641813923,0.5146181620116158,0.7305472499202296,0.0
800,0.8341405503806723,0.022019338147941145,0.5153002884000925,0.7492603488812513,0.0
900,0.8372987490180407,-0.014615095525959932,0.5179671688699156,0.7350429715952492,0.0
1000,0.8421757610298309,0.006173258575557391,0.5256703824096961,0.7361261195826116,0.0
1100,0.8354977088278199,0.003897619315205078,0.5143716340683133,0.7377672596060225,0.0
1200,0.8425143075671863,0.006997884660196038,0.5193928158279584,0.7298544182405506,0.0
1300,0.8351877314230255,-0.016029401627085542,0.522108890642085,0.7350075555078794,0.0
1400,0.8339268859449381,-0.01163008018901535,0.5240220268714884,0.7489458114243054,0.0
1500,0.8428694468465958,0.005016466208953124,0.5217692523806309,0.7388949356281672,0.0
1600,0.8339523802693097,-0.021839756904581103,0.5212201930255266,0.7481926526507193,0.0
1700,0.844326305962454,-0.016574558712141228,0.5261007440674343,0.7375641258576515,0.0
1800,0.8439884045991419,-0.019840479343310062,0.5218915965390792,0.7410516698390516,0.0
1900,0.8322692560253454,-0.016622301706693935,0.5197970484828328,0.7443574662298595,0.0
2000,0.8433349695849397,-0.009283464172889938,0.5269219811987511,0.744439175252451,0.0
2100,0.8422414567424898,-0.02549616409017755,0.5218246321125011,0.738083356653793,0.0
2200,0.8442122117201375,-0.027492810456584596,0.5221159529169536,0.7444601039003156,0.0
2300,0.8342214041346881,0.02265629652447016,0.526393631303226,0.7479997226288778,0.0
2400,0.8352351349822431,-0.011644853885308929,0.5163462922605516,0.73378681036086,0.0
2500,0.8362641932962854,-0.003914919295144161,0.5204379095147509,0.7494613975060055,0.0
2600,0.8431942202184783,-0.011829492366995447,0.5144220009686322,0.7344127066070374,0.0
2700,0.8440810980682685,0.0021493979798656365,0.515904042405979,0.739630011232689,0.0
2800,0.845316993581946,0.02804418825504356,0.5140584048429455,0.7323749627962737,0.0
2900,0.8447270774498221,-0.0015644165967490646,0.5149803062088733,0.7382779498384666,0.0
3000,0.8430896498635164,0.021414922205015518,0.5233374098597225,0.7492934705623646,0.0
3100,0.8366545519177303,-0.0022995722636061163,0.5217931514735215,0.7501243273808716,0.0
3200,0.8375994346459257,-0.020712188549171794,0.525417286807114,0.7344089995378134,0.0
3300,0.8456143555804471,0.0014059706936179928,0.525257663168873,0.7312168021388361,0.0
3400,0.8398142907047519,-0.015751341618926062,0.5240025476534151,0.7386426340430486,0.0
3500,0.8411633638752037,-0.00411063433266801,0.5247930767513922,0.7302485161427312,0.0
3600,0.8409511435117498,-0.015936849608196805,0.5169486583056767,0.7429349716131618,0.0
3700,0.842630775574487,0.008796299886876496,0.5223199577802468,0.7398006257331295,0.0
3800,0.8340763983792789,-0.011572431368278048,0.5205305425638551,0.7467428146660586,0.0
3900,0.8462254395353215,-0.008535976158435434,0.5219383873207631,0.7335809750314857,0.0
4000,0.8402600435844695,0.017658507312656137,0.5221484673495187,0.7405068680840161,0.0
4100,0.8330716620506498,-0.015438413843924645,0.5137735955332365,0.7479331393177068,0.0
4200,0.8409513642146551,0.028121400536297116,0.5276009442763654,0.742079157027234,0.0
4300,0.840886260467382,-0.025942716994769986,0.5230579938938209,0.7483589865016772,0.0
4400,0.8388740970259296,-0.0011817007883496724,0.5169359409624144,0.7394127792234746,0.0
4500,0.840139205692501,0.003971708340082637,0.5208879247443065,0.7296852551019356,0.0
4600,0.8356255058826941,0.011987043580697628,0.5268179357030862,0.7321292070425636,0.0
4700,0.8425726716799582,0.0055254370326087935,0.5140488103544546,0.7405995494605362,0.0
4800,0.838611380812324,-0.00449441079343027,0.5239072806257946,0.7330310823805117,0.0
4900,0.8423367132372034,0.001247325502196893,0.5236430124521155,0.7375742307787366,0.0
5000,0.8356566199457717,0.028055266289688987,0.5182290332682076,0.749449919608332,0.0
