miliseconds,x1,x2,z,y1,y2,x1_bar,x2_bar
0,11.052052195771344,212.5003659404391,99.90204065764593,0.0,0.0,1.0606601717798212,212.13203435596427
100,10.90921504033268,215.33789633934404,99.69816719717252,0.0,0.0,1.0606601717798212,212.13203435596427
200,10.706868394441875,218.39677916302983,99.44475142729462,0.0,0.0,1.0606601717798212,212.13203435596427
300,10.532153710714033,222.83796055522154,99.27292877387977,0.0,0.0,1.0606601717798212,212.13203435596427
400,10.413861883407135,228.3925217836586,99.04757671385103,0.0,0.0,1.0606601717798212,212.13203435596427
500,10.251205827984906,231.3109813832408,98.93637832598183,0.0,0.0,1.0606601717798212,212.13203435596427
600,10.178509002300567,235.1310941454027,98.75018218486933,0.0,0.0,1.0606601717798212,212.13203435596427
700,10.051624198638477,237.1098562628005,98.5151935433149,0.0,0.0,1.0606601717798212,212.13203435596427
800,9.890083210542663,242.97651320723963,98.2595581788792,0.0,0.0,1.0606601717798212,212.13203435596427
900,9.663787618820042,246.3507296993547,98.07695254666932,0.0,0.0,1.0606601717798212,212.13203435596427
1000,9.616535221528746,246.8927223080819,97.84806291819883,0.0,0.0,1.0606601717798212,212.13203435596427
1100,9.445137007775552,250.3288306956648,97.53612904952682,0.0,0.0,1.0606601717798212,212.13203435596427
1200,9.37277172986716,253.32972169050734,97.3559950658873,0.0,0.0,1.0606601717798212,212.13203435596427
1300,9.256103780374785,258.49018796428186,97.26449981851113,0.0,0.0,1.0606601717798212,212.13203435596427
1400,9.045200349467517,262.44594594442,96.95574809223785,0.0,0.0,1.0606601717798212,212.13203435596427
1500,9.018030706488265,263.49469438456157,96.92402614343354,0.0,0.0,1.0606601717798212,212.13203435596427
1600,8.835647064869327,267.2950562256691,96.78124240278873,0.0,0.0,1.0606601717798212,212.13203435596427
1700,8.652532660069362,271.9017390894552,96.53610444931762,0.0,0.0,1.0606601717798212,212.13203435596427
1800,8.551796558181932,271.485565729543,96.41618461106249,0.0,0.0,1.0606601717798212,212.13203435596427
1900,8.445453294608908,277.7643742266968,96.24318284333356,0.0,0.0,1.0606601717798212,212.13203435596427
2000,8.352105216824889,279.942301730614,96.0827655951982,0.0,0.0,1.0606601717798212,212.13203435596427
2100,8.260474522126621,281.43046637541994,95.91335849776888,0.0,0.0,1.0606601717798212,212.13203435596427
2200,8.064413296506771,285.3564337455869,95.73319912610813,0.0,0.0,1.0606601717798212,212.13203435596427
2300,7.92822314571963,286.24691345014054,95.63562662656797,0.0,0.0,1.0606601717798212,212.13203435596427
2400,7.842016526969172,288.8392402371471,95.41121217706055,0.0,0.0,1.0606601717798212,212.13203435596427
2500,7.822427766385233,293.19936117104766,95.33984038631216,0.0,0.0,1.0606601717798212,212.13203435596427
2600,7.6560561857435685,295.7197685645102,95.1677804643531,0.0,0.0,1.0606601717798212,212.13203435596427
2700,7.501890233057385,297.337508584614,94.84178620467974,0.0,0.0,1.0606601717798212,212.13203435596427
2800,7.49202363701956,298.46087043066257,94.88146368477817,0.0,0.0,1.0606601717798212,212.13203435596427
2900,7.351850256043711,303.1705682866241,94.5986086588093,0.0,0.0,1.0606601717798212,212.13203435596427
3000,7.197433095921303,302.81052416336144,94.46988863250976,0.0,0.0,1.0606601717798212,212.13203435596427
3100,7.254557169469859,305.1852932834879,94.30964881224708,0.0,0.0,1.0606601717798212,212.13203435596427
3200,7.1197495294970565,309.9376098312962,94.2371644728083,0.0,0.0,1.0606601717798212,212.13203435596427
3300,6.923120077864669,310.4336880179782,94.11372241449824,0.0,0.0,1.0606601717798212,212.13203435596427
3400,6.926638937146454,313.5086923175759,94.03265414009388,0.0,0.0,1.0606601717798212,212.13203435596427
3500,6.794731851665205,315.1121085594314,93.96438989260885,0.0,0.0,1.0606601717798212,212.13203435596427
3600,6.663987417342948,315.97571123181774,93.70694575446986,0.0,0.0,1.0606601717798212,212.13203435596427
3700,6.635785818801076,319.4650311560037,93.74199368989795,0.0,0.0,1.0606601717798212,212.13203435596427
3800,6.544206750717549,319.6220056240793,93.63401872785668,0.0,0.0,1.0606601717798212,212.13203435596427
3900,6.466354005290371,322.5811528369709,93.36361000214224,0.0,0.0,1.0606601717798212,212.13203435596427
4000,6.359184319066478,324.295265981433,93.30137480322172,0.0,0.0,1.0606601717798212,212.13203435596427
4100,6.33508396279966,325.2737089642723,93.12888244070913,0.0,0.0,1.0606601717798212,212.13203435596427
4200,6.123854541927708,329.1685747914175,93.19531648404569,0.0,0.0,1.0606601717798212,212.13203435596427
4300,6.04171372847158,331.74011273042436,92.99489150086018,0.0,0.0,1.0606601717798212,212.13203435596427
4400,6.0301278743967925,331.1564287135544,92.99693403360902,0.0,0.0,1.0606601717798212,212.13203435596427
4500,5.968647082360835,333.904597164845,92.82864504915575,0.0,0.0,1.0606601717798212,212.13203435596427
4600,5.811827541593272,336.91996116855705,92.83424093438545,0.0,0.0,1.0606601717798212,212.13203435596427
4700,5.761888468374629,339.45254909571963,92.59569678113603,0.0,0.0,1.0606601717798212,212.13203435596427
4800,5.757629044521499,340.86650019199186,92.55930362024283,0.0,0.0,1.0606601717798212,212.13203435596427
4900,5.574967096644843,340.6485903780045,92.55112728967725,0.0,0.0,1.0606601717798212,212.13203435596427
5000,5.557415280999228,341.1522383718893,92.47375142786616,0.0,0.0,1.0606601717798212,212.13203435596427
