miliseconds,x1,x2,z,y1,y2,x1_bar,x2_bar
0,10.95511710516234,212.96129587161428,100.07636459691717,0.0,0.0,1.0606601717798212,212.13203435596427
100,10.883470017535906,217.59637258926065,99.78027134179288,0.0,0.0,1.0606601717798212,212.13203435596427
200,10.743467098102869,218.91105586012304,99.47230758098343,0.0,0.0,1.0606601717798212,212.13203435596427
300,10.546402483540772,221.9342611380002,99.32617346574011,0.0,0.0,1.0606601717798212,212.13203435596427
400,10.355212760536824,227.3431578277865,99.01340292940772,0.0,0.0,1.0606601717798212,212.13203435596427
500,10.298347340058458,229.21386042480484,98.7999937341248,0.0,0.0,1.0606601717798212,212.13203435596427
600,10.089609613439276,236.30222567566733,98.7408418597541,0.0,0.0,1.0606601717798212,212.13203435596427
700,9.988344361625987,237.80608691401085,98.37381661056475,0.0,0.0,1.0606601717798212,212.13203435596427
800,9.794797805842839,240.05744473887935,98.21064755541218,0.0,0.0,1.0606601717798212,212.13203435596427
900,9.705483722369301,245.83860383274344,97.92899594695095,0.0,0.0,1.0606601717798212,212.13203435596427
1000,9.588676149115944,247.18579259118135,97.76553195764794,0.0,0.0,1.0606601717798212,212.13203435596427
1100,9.494215506653358,250.96817587654962,97.54537347726435,0.0,0.0,1.0606601717798212,212.13203435596427
1200,9.272836415716572,256.1215440431832,97.46030208253951,0.0,0.0,1.0606601717798212,212.13203435596427
1300,9.197513830615797,256.48708963469505,97.17125789938714,0.0,0.0,1.0606601717798212,212.13203435596427
1400,9.124706993968053,261.1706895851636,97.08076221903283,0.0,0.0,1.0606601717798212,212.13203435596427
1500,8.88567053636534,262.614039695368,96.78130381804209,0.0,0.0,1.0606601717798212,212.13203435596427
1600,8.826973400983572,266.87368443912976,96.71621221804443,0.0,0.0,1.0606601717798212,212.13203435596427
1700,8.631400690864663,271.31575891353475,96.49675844078187,0.0,0.0,1.0606601717798212,212.13203435596427
1800,8.49929536973596,274.76814903927686,96.45787205974563,0.0,0.0,1.0606601717798212,212.13203435596427
1900,8.521493535092565,278.0444618827703,96.09456579691704,0.0,0.0,1.0606601717798212,212.13203435596427
2000,8.373442064243408,279.134202570438,95.93147155349298,0.0,0.0,1.0606601717798212,212.13203435596427
2100,8.192365829588377,281.9799255694275,95.83675249842246,0.0,0.0,1.0606601717798212,212.13203435596427
2200,8.163680588201949,284.48892204253633,95.59476479473933,0.0,0.0,1.0606601717798212,212.13203435596427
2300,8.07779916101077,287.11541714099144,95.47771777627251,0.0,0.0,1.0606601717798212,212.13203435596427
2400,7.946239527782191,288.28872128354783,95.31138681504531,0.0,0.0,1.0606601717798212,212.13203435596427
2500,7.713259097972696,290.86986098106934,95.28733124696822,0.0,0.0,1.0606601717798212,212.13203435596427
2600,7.752686113404851,296.39925026517886,95.11927534891836,0.0,0.0,1.0606601717798212,212.13203435596427
2700,7.571068228136391,298.72488845430416,94.8985270217421,0.0,0.0,1.0606601717798212,212.13203435596427
2800,7.506854544366521,300.49031961493057,94.91116166129156,0.0,0.0,1.0606601717798212,212.13203435596427
2900,7.3017626887693945,301.91557432780047,94.56912284485861,0.0,0.0,1.0606601717798212,212.13203435596427
3000,7.249158490009429,303.158741421436,94.58583189210616,0.0,0.0,1.0606601717798212,212.13203435596427
3100,7.202938328466757,306.3260615085924,94.30178817056363,0.0,0.0,1.0606601717798212,212.13203435596427
3200,7.154751129734228,309.7165475452511,94.19196116785561,0.0,0.0,1.0606601717798212,212.13203435596427
3300,6.9037260696476945,310.4944494127489,94.12692876959508,0.0,0.0,1.0606601717798212,212.13203435596427
3400,6.853617289107956,311.27908999569786,93.92829085316139,0.0,0.0,1.0606601717798212,212.13203435596427
3500,6.789750413773503,315.12524131207334,93.87943818675315,0.0,0.0,1.0606601717798212,212.13203435596427
3600,6.660193770855493,317.73737345171577,93.86286751050893,0.0,0.0,1.0606601717798212,212.13203435596427
3700,6.646685339736008,319.9090857150553,93.599710865629,0.0,0.0,1.0606601717798212,212.13203435596427
3800,6.51695179533752,323.22823731812355,93.48138903973646,0.0,0.0,1.0606601717798212,212.13203435596427
3900,6.390315167227895,322.2557143805535,93.48926761778334,0.0,0.0,1.0606601717798212,212.13203435596427
4000,6.3401489751595195,323.5934689904569,93.34959547887935,0.0,0.0,1.0606601717798212,212.13203435596427
4100,6.284026607778415,328.80822928403796,93.19239254698182,0.0,0.0,1.0606601717798212,212.13203435596427
4200,6.148098485987324,328.48033011823287,93.10673909549799,0.0,0.0,1.0606601717798212,212.13203435596427
4300,6.053743876259757,328.93996959955604,93.00322787584048,0.0,0.0,1.0606601717798212,212.13203435596427
4400,6.040806091583208,331.9243945598124,92.92996670627669,0.0,0.0,1.0606601717798212,212.13203435596427
4500,5.9525723082887705,332.74051700621453,92.81318164489839,0.0,0.0,1.0606601717798212,212.13203435596427
4600,5.896876995154279,336.38017221388867,92.65801975710859,0.0,0.0,1.0606601717798212,212.13203435596427
4700,5.782303303840985,338.28512665908534,92.67013893924644,0.0,0.0,1.0606601717798212,212.13203435596427
4800,5.705004428966258,340.78354347980354,92.57457269141435,0.0,0.0,1.0606601717798212,212.13203435596427
4900,5.574689955195153,341.11606945737225,92.53363577741072,0.0,0.0,1.0606601717798212,212.13203435596427
5000,5.5702686898403355,343.0394186353766,92.39305381872101,0.0,0.0,1.0606601717798212,212.13203435596427
