milliseconds,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP
1500,282465.4046257931,5999.999957799378,4.2483078339071e-05,0.000847212497093176,17396.442646118783,-1.150722991807361e-10,-1.4106113494538002e-07,5982618.556498557,-6.171454970334083e-11,0.9999999999937349,6.2654663634785865e-12,1.5000000000000002,100.0,10919.797985303865,80.20201469613532
1600,281344.93939753796,5999.999957658007,4.265226855747828e-05,0.0008504285345603074,18514.439500984347,-1.7020654504151699e-10,-1.548869118126312e-07,5981501.55963992,-6.595504523709402e-11,0.999999999994494,5.506283494736956e-12,1.6,100.0,10915.751165328495,84.24883467150646
1700,280229.5483175641,5999.999957514878,4.282203637747667e-05,0.0008536555520316372,19627.37290506277,-2.2826447176939548e-10,-1.681179413758816e-07,5980389.626232057,-7.021162099755402e-11,0.999999999995529,4.47110696101462e-12,1.7000000000000002,100.0,10911.725779442551,88.27422055745087
1800,279119.2048546221,5999.999957370049,4.299238355187662e-05,0.0008568935828301361,20735.269333344404,-2.888955299566745e-10,-1.8078383768107233e-07,5979282.7297999775,-7.448433177016759e-11,0.9999999999968517,3.148473148477828e-12,1.8000000000000003,100.0,10907.721781995742,92.27821800425873
1900,278013.88265271735,5999.999957223571,4.3163311835366746e-05,0.0008601426603145004,21838.15508589561,-3.51777498382685e-10,-1.9291274390951605e-07,5978180.844043615,-7.877323250573887e-11,0.9999999999984714,1.5286876310668412e-12,1.9000000000000001,100.0,10903.738910240014,96.2610897599889
2000,276913.5555136549,5999.999957075497,4.3334822987646824e-05,0.0008634028179387152,22936.05630532195,-4.166144205945298e-10,-2.045314097452654e-07,5977083.942820364,-8.307837832076338e-11,1.0000000000003966,-3.963335403589339e-13,2.0,100.0,10899.776911696063,100.22308830393882
2100,275818.197412949,5999.999956925875,4.350691877247546e-05,0.0008666740892339149,24028.998960905894,-4.831347104909652e-10,-2.1566526349749386e-07,5975992.000160944,-8.739982449782683e-11,1.0000000000026334,-2.6332079240741404e-12,2.1,100.0,10895.835609241167,104.16439075883557
2200,274727.7824959819,5999.999956774751,4.367960095475926e-05,0.000869956507753084,25117.008852435796,-5.510895906517095e-10,-2.2633847271219008e-07,5974904.990265563,-9.173762648580989e-11,1.0000000000051874,-5.187204574055993e-12,2.2,100.0,10891.914879949845,108.08512005015791
2300,273642.2850769341,5999.999956622168,4.3852871301855216e-05,0.0008732501070958155,26200.111611272117,-6.202515185723362e-10,-2.3657400584977988e-07,5973822.887502864,-9.609183990013606e-11,1.0000000000080624,-8.062362225763148e-12,2.3000000000000003,100.0,10888.01464908835,111.98535091165358
2400,272561.67963458196,5999.999956468166,4.402673158530869e-05,0.0008765549209413496,27278.332704524855,-6.904125667629477e-10,-2.463936970568043e-07,5972745.666405735,-1.0046252052305246e-10,1.0000000000112617,-1.1261609732387417e-11,2.4000000000000004,100.0,10884.134812361908,115.86518763809585
2500,271485.94080964144,5999.999956312787,4.420118358123017e-05,0.000879870983055706,28351.69743770296,-7.613831294047804e-10,-2.5581829876537293e-07,5971673.301668668,-1.048497243039742e-10,1.000000000014787,-1.4786861372659683e-11,2.5000000000000004,100.0,10880.27522709501,119.72477290499388
2600,270415.04340476973,5999.999956156067,4.437622906682928e-05,0.0008831983272258244,29420.230954720002,-8.329902364984194e-10,-2.6486755128894393e-07,5970605.768147748,-1.0925350735985044e-10,1.000000000018639,-1.8639140062123624e-11,2.6,100.0,10876.43575313018,123.56424686982213
2700,269348.96238206944,5999.999955998041,4.455186982286079e-05,0.00088653698730607,30483.958240390755,-9.050740666079993e-10,-2.735603298147893e-07,5969543.040858162,-1.1367392597593549e-10,1.0000000000228189,-2.2818829458812885e-11,2.7,100.0,10872.616279364422,127.38372063558032
2800,268287.6728674119,5999.999955838742,4.472810763255921e-05,0.0008898869971979501,31542.904116100653,-9.77495158066764e-10,-2.8191434169525156e-07,5968485.094978522,-1.1811103660418184e-10,1.000000000027325,-2.7325151499224137e-11,2.8000000000000003,100.0,10868.816643566704,131.1833564332979
2900,267231.1501420954,5999.999955678201,4.490494428331774e-05,0.0008932483908820598,32597.093248148234,-1.0501229079711779e-09,-2.8994661334696113e-07,5967431.9058425315,-1.2256489586598063e-10,1.000000000032157,-3.215699729363993e-11,2.9000000000000004,100.0,10865.036724389653,134.96327561034866
3000,266179.36964521336,5999.999955516451,4.508238156622624e-05,0.0008966212024092914,33646.55014537723,-1.1228387646595842e-09,-2.976733550081999e-07,5966383.448941346,-1.270355605513963e-10,1.0000000000373126,-3.731269652696234e-11,3.0000000000000004,100.0,10861.276417096431,138.72358290357036
3100,265132.30698376906,5999.999955353518,4.52604212739434e-05,0.0009000054658603563,34691.29914906428,-1.1955495636149803e-09,-3.051093949901027e-07,5965339.69993369,-1.3152308761594146e-10,1.0000000000427889,-4.278905468474232e-11,3.1,100.0,10857.535538280947,142.46446171905563
3200,264089.93789099384,5999.99995518943,4.543906520145844e-05,0.0009034012153603107,35731.36447455162,-1.2681475963855008e-09,-3.122698849698388e-07,5964300.634604219,-1.3602753419052082e-10,1.000000000048584,-4.858420547272871e-11,3.2,100.0,10853.814027248642,146.18597275136057
3300,263052.23828199087,5999.999955024213,4.561831514751589e-05,0.0009068084851056008,36766.770155680686,-1.3405593356082249e-09,-3.1916821440263796e-07,5963266.2289190935,-1.4054895756917689e-10,1.000000000054694,-5.469414296025229e-11,3.3000000000000003,100.0,10850.111735501798,149.88826449820425
3400,262019.18421661577,5999.999954857888,4.5798172913998506e-05,0.0009102273093523576,37797.5400818544,-1.4127132624832926e-09,-3.258173997181089e-07,5962236.45898891,-1.450874152174622e-10,1.000000000061115,-6.11150042384765e-11,3.4000000000000004,100.0,10846.428539259003,153.57146074100012
3500,260990.75189287108,5999.999954690482,4.5978640307016683e-05,0.0009136577224371157,38823.69800462662,-1.4845334547980675e-09,-3.3223037931962863e-07,5961211.301062114,-1.496429647745257e-10,1.0000000000678433,-6.784351660493421e-11,3.5000000000000004,100.0,10842.76432951206,157.23567048794314
3600,259966.91768070354,5999.999954522015,4.615971913439112e-05,0.0009170997587289242,39845.267503971954,-1.5559706434536866e-09,-3.3841862601737627e-07,5960190.731558731,-1.5421566404395836e-10,1.0000000000748746,-7.487481398184928e-11,3.6,100.0,10839.11898651979,160.881013480214
3700,258947.65807808662,5999.999954352508,4.634141120685929e-05,0.0009205534526523038,40862.27203211082,-1.6269693604375412e-09,-3.443936451312413e-07,5959174.727026541,-1.5880557100436178e-10,1.0000000000822045,-8.220471088580934e-11,3.7,100.0,10835.492388584013,164.50761141599222
3800,257932.94973667694,5999.999954181981,4.652371833825747e-05,0.0009240188386907037,41874.734887909,-1.6974840120995359e-09,-3.501662266136939e-07,5958163.264166677,-1.6341274380373908e-10,1.0000000000898284,-8.982860786205012e-11,3.8000000000000003,100.0,10831.884416133105,168.1155838668992
3900,256922.7694641716,5999.999954010451,4.6706642345587524e-05,0.0009274959513877707,42882.67921452574,-1.7674803541895113e-09,-3.5574637820789337e-07,5957156.319835982,-1.680372407590266e-10,1.0000000000977414,-9.774138934073735e-11,3.9000000000000004,100.0,10828.294953249175,171.70504675082955
4000,255917.09418938277,5999.999953837936,4.6890185047835216e-05,0.0009309848253248704,43886.12803426246,-1.8369191132630698e-09,-3.6114414187841414e-07,5956153.871012153,-1.726791203633295e-10,1.0000000001059384,-1.059384793116899e-10,4.0,100.0,10824.723880470297,175.27611952970602
4100,254915.90100940876,5999.999953664454,4.707434826761236e-05,0.0009344854951523301,44885.10420149442,-1.9057767977193582e-09,-3.663685327316286e-07,5955155.894840815,-1.7733844127607781e-10,1.0000000001144145,-1.1441452502998222e-10,4.1,100.0,10821.171080819648,178.82891918035568
4200,253919.16715294952,5999.999953490019,4.725913383062077e-05,0.0009379979955792393,45879.63043927627,-1.9740300139079e-09,-3.7142835578963275e-07,5954162.368598912,-1.8201526233098663e-10,1.0000000001231644,-1.2316437301009127e-10,4.2,100.0,10817.636439066184,182.36356093382116
4300,252926.8699846097,5999.9999533146465,4.744454356598028e-05,0.0009415223613796911,46869.72933504834,-2.041657370231497e-09,-3.7633211077394185e-07,5953173.269699006,-1.8670964253522345e-10,1.000000000132183,-1.321829471078578e-10,4.3,100.0,10814.11984288747,185.8801571125336
4400,251938.98702556887,5999.99995313835,4.763057930516833e-05,0.0009450586273726064,47855.423320009875,-2.108647983765469e-09,-3.8108752883810073e-07,5952188.575709896,-1.914216410644029e-10,1.0000000001414648,-1.414647367728647e-10,4.3999999999999995,100.0,10810.621177756917,189.37882224308686
4500,250955.4959172706,5999.999952961144,4.7817242882735e-05,0.0009486068284353537,48836.73470535322,-2.1749872709972396e-09,-3.85702359711613e-07,5951208.264320391,-1.9615131727157696e-10,1.0000000001510048,-1.5100464111243546e-10,4.5,100.0,10807.140332865752,192.85966713425083
4600,249976.37445334435,5999.9999527830405,4.800453613631184e-05,0.0009521669995038954,49813.68565040968,-2.240669031822706e-09,-3.90183694512888e-07,5950232.313371158,-2.0089873067922173e-10,1.0000000001607974,-1.6079725735048898e-10,4.6,100.0,10803.67719761601,196.32280238399417
4700,249001.6005620308,5999.99995260405,4.819246090628871e-05,0.0009557391755666447,50786.29818018657,-2.305689400370099e-09,-3.9453831310541103e-07,5949260.70083719,-2.0566394098359286e-10,1.0000000001708371,-1.7083722990857407e-10,4.7,100.0,10800.231662135104,199.7683378648996
4800,248031.15228260786,5999.999952424186,4.838101903502927e-05,0.000959323391649534,51754.59420889023,-2.3700397567974697e-09,-3.987731056678125e-07,5948293.404804282,-2.1044700806040506e-10,1.0000000001811196,-1.811196469108998e-10,4.8,100.0,10796.803615893234,203.19638410677035
4900,247065.0078227368,5999.999952243456,4.857021236884369e-05,0.0009629196828535656,52718.59548270396,-2.4337237820474685e-09,-4.028940553114859e-07,5947330.403526249,-2.1524799195104555e-10,1.0000000001916391,-1.9163908879290363e-10,4.9,100.0,10793.392951446596,206.60704855340796
5000,246103.14552096516,5999.999952061873,4.876004275667427e-05,0.0009665280843297922,53678.323617204056,-2.4967463775812446e-09,-4.0690690023392224e-07,5946371.675387517,-2.200669528715773e-10,1.00000000020239,-2.0239024539864312e-10,5.0,100.0,10789.999561845481,210.000438154523
