milliseconds,V_membrane,n,s
0,-67.0030629176529,0.027549569818456694,0.024984332960057223
100,-67.00483722439589,0.0272628359540744,0.024984065638040665
200,-67.00655310089664,0.027454071176668933,0.02498416352177337
300,-67.0215516040035,0.027072833231739805,0.024983940919626423
400,-67.02382424915807,0.0270187906080006,0.024983955184964782
500,-67.0385228921375,0.02701866941779,0.024983598868736027
600,-67.04751281448121,0.02682530941428092,0.024983667230047035
700,-67.0448866424413,0.026601121727914574,0.024983605554727152
800,-67.04470476709383,0.026512470271368462,0.02498350363615867
900,-67.06596317628977,0.026443754322569832,0.02498325865966651
1000,-67.06238395801861,0.02654727489595399,0.02498308964309831
1100,-67.0573555674396,0.02616193702008627,0.024982974835447282
1200,-67.06701940127245,0.026064150381531676,0.024982876442926787
1300,-67.0801477808995,0.02627522587886051,0.02498275425095659
1400,-67.07411365143135,0.025884378036140215,0.024982597059549035
1500,-67.09189878667108,0.02576030552960385,0.024982572374538287
1600,-67.09394225340493,0.025796867427611912,0.02498267262867076
1700,-67.10118802986,0.02554255278637178,0.02498232964540633
1800,-67.10186600091932,0.025682518168443115,0.024982167660317894
1900,-67.12586757493565,0.02554035027099691,0.024982132824225227
2000,-67.11680499833213,0.02530271927095367,0.02498218629136844
2100,-67.12492814136237,0.025275513565852725,0.02498200868286224
2200,-67.12347846570361,0.02535177456019864,0.02498183479732794
2300,-67.14557195231694,0.025278276711701953,0.024981767073589147
2400,-67.14058947804196,0.024898603289582173,0.024981523239204623
2500,-67.14801962015049,0.02507755421573542,0.024981631495485435
2600,-67.16486683642042,0.02484831201371817,0.02498134476138229
2700,-67.16045049055127,0.02461003696941576,0.024981371990593554
2800,-67.16180764706269,0.02454760142617101,0.02498129346694602
2900,-67.17148995193507,0.024363639142620325,0.02498124949425282
3000,-67.16609637996187,0.024320524576749217,0.024980945750922277
3100,-67.18780303252065,0.024463601826838655,0.02498095991924631
3200,-67.19061824344703,0.024162291833673084,0.02498087919226687
3300,-67.19517318788573,0.024004102071210072,0.02498065685243691
3400,-67.19243818556632,0.02400718700130546,0.02498054183980204
3500,-67.20905469219349,0.023989020341695894,0.02498064939057489
3600,-67.20054663017302,0.023755664025566937,0.024980361141467636
3700,-67.20388987285114,0.02386564370544251,0.024980379642923586
3800,-67.20927070254645,0.023738520931161404,0.024980325015177534
3900,-67.21220676686455,0.02363843953762564,0.0249800534363421
4000,-67.21623114386581,0.023395564072563317,0.024979858751980385
4100,-67.22167452615737,0.023197068690008857,0.024979791519683676
4200,-67.22003299575292,0.023362332179350843,0.024979858078514116
4300,-67.23981796930349,0.02311757521528315,0.02497973812656835
4400,-67.23028553363821,0.02296788572965647,0.024979556331995965
4500,-67.2512667314165,0.02294253097920077,0.024979283970742863
4600,-67.25832627555653,0.0227794724944787,0.024979328287783573
4700,-67.26221828989368,0.02287163615577535,0.02497930858277005
4800,-67.26794641537823,0.022833269602276763,0.02497914434415957
4900,-67.25137203651167,0.022513267847992263,0.024978934072606998
5000,-67.25729243420872,0.022676580717624562,0.02497894498583592
