milliseconds,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo
0,3.955101767975688,0.0010198628002159927,0.0010980788337188463,-0.0042717536964220855,-0.0075189335563889854,0.0,26.725210971675693,0.00015001698464661646,79.1571188375944,-0.28739610160984225,-0.025541509795918623,-0.0026659356816408856,-0.03412644544522177,1.0019814457524611e-05,-0.0001399631620424417,-1.978417423350598e-05,1.0602683009383152e-09,-4.750994294906881e-09,2.1750335245659705e-06,-1.069435882419851e-06,6.922947656353686e-07,2.4415854588570577e-07,-1.0324736646310624e-07,8.647754940080879e-10,6.305331379354816e-06,1.24997e-07
100,3.940718530985217,0.03206401024601144,0.0021149965533369818,-0.009905751261650147,0.012188375619134622,0.0,26.72534566592818,-0.00016407372359599645,78.3637839983495,-0.09823082780505735,0.05203153545632747,-0.0002921404503822299,0.056752243894534773,-0.002418150802959105,0.0001475682099248146,-6.88956097033577e-07,1.7836508684172878e-09,9.084607916025444e-11,-9.539986586503304e-07,8.838644323756126e-07,1.0004884127115582e-07,1.973572734057432e-07,1.1346871938071421e-07,-4.1453132730988556e-08,4.743310608465982e-06,1.24997e-07
200,3.88808006228552,0.050817560097704086,0.001751708418423844,0.0020710333023229465,0.012686615128735238,0.0,26.72539947991372,-0.0004901686076850462,79.2547991135641,1.1306523783495073,0.012115788098379328,0.19449396878278852,-0.04232376967307676,-0.0009534628693363992,0.0001344036299391287,1.116459918353327e-05,-2.3585238169890865e-09,3.891509873175431e-09,-1.874229561268823e-06,4.0006749000272793e-07,3.614221888021056e-07,-2.0758187027294521e-07,2.5708498814101677e-08,2.122162435293094e-08,-2.045063025920994e-06,1.24997e-07
300,3.857604443865632,0.08436911690749625,0.0011981749438203092,0.003484408888602587,-0.0051346136063556485,0.0,26.72568061771003,0.0007153941433794171,79.26687356810557,-1.1143568657773348,-0.014349098622264302,-0.316149631218036,-0.05967420970632832,-0.002492923917774479,-0.000399370565174053,1.87972694669614e-05,-6.261586978775543e-11,-4.0086120051694065e-10,-9.074533903555894e-07,-1.9248768084768874e-07,2.1423484470643612e-07,5.118991735164286e-08,5.1649309072078e-08,-2.8797926073192508e-08,7.766638303312964e-06,1.24997e-07
400,3.853376797636817,0.10411923960080736,0.005295008838157577,0.004810359914133271,0.0004369320479075574,0.0,26.72531382276212,0.0002750843954514525,79.49872166689363,1.3933772073137551,0.039317974508799695,-0.44249393786995905,-0.05551486629155435,0.002322809657378684,0.00016576160499837312,2.9753879134890504e-05,-1.145274710562712e-09,1.9474216763807675e-09,-2.429927291804246e-06,1.522252247784139e-06,3.114513486334323e-07,-2.074806491517006e-07,7.585164563906262e-08,-3.511805997491517e-08,-5.0472277746534934e-06,1.24997e-07
500,3.8139261806210496,0.12209216959293948,0.009077899671064902,0.029776312175601206,-0.010742836804908869,0.0,26.724538097101423,0.00013149024640927287,78.69766781709633,-0.44065115348787637,0.043586430778083364,-0.483420370779614,-0.03947173978262049,0.0010050172514847106,0.00023053207280403654,2.119125391900976e-05,-2.0024662063175647e-09,3.1746261261295472e-09,1.1408825046108217e-06,1.1046677211802726e-06,1.3858997608128212e-07,1.2928712423665413e-07,1.0097470826402232e-07,9.520929339661119e-09,8.533994694514697e-06,1.24997e-07
600,3.795822442000992,0.136379650618605,0.008999554890877339,0.029939068279227436,0.009698065137656768,0.0,26.724969552615025,0.0005438881729069376,80.57981143957488,-0.5690122129154265,-0.05242699770707394,-0.44383341046495206,-0.017903302766555988,0.0016194245264910935,-0.00015615785322214835,-1.6333689937439463e-05,3.3184193085663717e-09,5.741621290434933e-09,2.289010979650825e-06,-4.640524187043059e-07,-3.896643347956505e-07,2.1197547400499145e-07,1.262075704012453e-07,2.5876005361922886e-08,-9.056146926547054e-06,1.24997e-07
700,3.763739053824435,0.15539826441342494,0.012930594385341712,0.040269161802435796,-0.005349566572688364,0.0,26.724855097781926,0.0006176444742475336,79.53958034743388,0.327477504364791,0.014099953569899107,0.39938475711112725,0.01952846981101451,-0.0038446256385300027,-0.0003707862008385185,3.326096895640026e-06,-2.257796248893002e-09,-1.6941861549183022e-10,1.216197143680393e-06,-1.4233332377351363e-06,3.606213057743716e-07,2.839330925864087e-07,1.0750998857772996e-07,1.4582431887571255e-08,3.094834692442223e-06,1.24997e-07
800,3.7339997790206083,0.15926137959722877,0.01819660247245574,0.060290538454101324,0.0016068665158794878,0.0,26.724303085249474,0.000753893701286813,78.4074876279627,0.9009675133978732,-0.0028458535556095945,-0.5636836104318168,-0.020224919360742735,0.005526573585938295,0.00018200059506034242,2.8366855346443904e-05,2.6893090446552426e-09,4.99363418025849e-09,-1.5901440799924477e-06,-1.971692443545515e-07,2.527222798298504e-07,2.4242560003644926e-07,6.979068578359256e-08,4.582760835382326e-09,1.2436732642591053e-06,1.24997e-07
900,3.6978917686058725,0.17005738565890252,0.01712758114997788,0.05442989633577747,0.0022932685292624978,0.0,26.72367185971893,0.0008522408443500377,78.06019194752606,-1.200482344353433,0.0020733109937684834,-0.33910897879547786,0.027853005406630344,0.00026937046061297783,0.0004566900375115231,-3.371245213862005e-05,-1.6913133304475454e-09,5.224427756457016e-09,1.2598451619246885e-07,8.303277051776655e-07,4.5163974439600427e-07,1.643014749597899e-07,-1.2916589714921843e-08,2.8087567170409547e-08,-6.9245602071661895e-06,1.2499700000000002e-07
