milliseconds,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo
0,4.009974310958551,0.000607816268951245,-0.0014481384409255132,-0.008967262544155866,0.011054368951085686,0.0,26.72442829302504,0.0002899957892742647,80.46705899142997,-0.057550956661753125,0.06290067104192047,-0.22338842284536842,-0.030446599325034636,0.001354493062601108,0.00028982542257761,-5.449329562797565e-06,-1.813556923364856e-09,-4.848204557686512e-09,-2.6397816030858887e-06,-5.63166234712019e-07,2.0695447981413282e-07,-2.0964875785099634e-07,-6.005617221320246e-08,2.8445595706751383e-08,7.13613225430283e-09,1.24997e-07
100,3.975201250023944,0.030345371531955684,0.000493981111314726,-0.01249391226056057,0.00832666230088208,0.0,26.725052509107446,0.00011816290784864501,79.79651467341856,0.9458518624157025,0.039995602393706337,0.511410117955067,0.02825467782277685,-0.0022236391621773778,-0.0004606016034724974,1.8377218848858178e-05,8.716298105495039e-10,-6.224229939187748e-10,-6.402777574570604e-07,-6.881726043935075e-07,-4.738591327899208e-07,-1.6826546833078003e-07,-2.22366588511936e-08,-3.679741028635759e-08,7.542593588256931e-06,1.24997e-07
200,3.935273522657493,0.05806294738354135,0.0007743851871242561,-0.005496854763969312,0.004484548703182197,0.0,26.724629216602505,0.0006934608889943506,79.8553950173511,-1.0819430714687286,-0.0007322885927569825,-0.276689506590164,-0.041129486815261164,-0.0028032894605768623,5.5055001181255954e-05,-7.042964365995374e-06,-7.447056697672516e-10,4.160339571455004e-09,-2.5394172568344097e-06,-4.937089603903443e-07,-5.949727086998938e-07,-9.556521742737867e-09,-8.5554907778193e-08,2.028144504132969e-08,7.699321191214047e-06,1.24997e-07
300,3.9102465814178733,0.08387660504675568,0.005237153157353461,0.011258079896050975,-0.007061764822944245,0.0,26.72507710364852,0.0005591102561252131,80.44057682607647,-0.5795156653185805,0.035963889133605174,0.34816441522973024,-0.03078304168892922,-0.0031045527340917214,-0.00028761838607032795,1.2011640856022364e-05,2.431155568683892e-09,-2.841851352635355e-09,5.117895040787094e-07,-4.048836181054744e-07,4.945708139321035e-07,2.5298096984311113e-07,-3.8188836058036725e-08,3.715146698076098e-08,-4.414172391506649e-06,1.24997e-07
400,3.8652763567866866,0.10584237137490968,0.0033598186636811344,0.025692648417260308,0.011149185271893182,0.0,26.72498838106408,-0.0002701300130223005,79.52088114871574,-0.3760807951369493,0.002830486564829701,-0.24400152560116173,-0.04407121945700399,-0.00426847024919411,0.00023087797744718032,-1.076580006449534e-05,-1.192428713772796e-09,-3.790106369371818e-09,5.142818408328973e-08,8.921087542798067e-07,3.108026396395203e-08,2.98032404301528e-07,1.0218563167373674e-07,3.338937460250973e-08,-6.53441887325909e-06,1.24997e-07
500,3.836710908338461,0.12203687493503931,0.0084561403086014,0.02009500069274325,0.0113143592206552,0.0,26.725254314987048,0.0004482090709712055,79.91600775030166,-0.06409933379287774,-0.04153851880161911,-0.029772373860498188,-0.001956797525704786,-0.0029666155863167167,-4.2847850479979565e-05,-9.500939689634574e-06,9.863950193755648e-10,1.21019283279924e-09,2.3645882257371763e-06,-7.610374089425254e-07,-3.531646261514296e-07,4.7990852079608354e-08,-1.2615018517922099e-07,4.469364680431537e-08,7.639433383029685e-06,1.24997e-07
600,3.8168150271274848,0.13958026110586966,0.00966030352405805,0.03558924452970502,0.01033899389227421,0.0,26.7245546492248,0.0005877361622122421,78.20848255528088,0.33782057807129295,0.021586010316845577,-0.3336282850608389,-0.021374486547470983,-0.0030098986055744747,0.00035237268260204243,1.4672358888898635e-05,-1.1170565874823883e-09,-3.34305710059713e-09,-5.300558359828985e-07,-6.990961692072672e-08,3.390000134447879e-08,1.192873006750701e-07,8.516193810910027e-08,4.6180791894538656e-08,-4.869350259146824e-06,1.24997e-07
700,3.737550581871449,0.15230966599329196,0.014389363086533538,0.05623756347897714,0.006182946186401274,0.0,26.723972882678968,0.0008925368582705349,80.7513603356666,1.534670925588939,0.03441259171318739,0.014730296969096938,0.02717812484299238,-0.003520731444097803,0.00038465105974152495,1.1071674796545719e-06,-1.1648229487359825e-10,-4.92157064186657e-09,2.9072886725777104e-06,-8.685727420875428e-07,-4.3312039867625233e-07,9.616103423911121e-09,-9.965913724931765e-08,-1.8826980777609324e-08,-1.1999572832801554e-06,1.24997e-07
800,3.7080139264459335,0.15772826426878442,0.017407927015251165,0.06222743441802011,-0.0020483618539419313,0.0,26.724494789585396,0.0010528642882437975,78.87863357554606,-1.222867041644951,0.014359818793228847,-0.3008812497967125,-0.04847539218598631,-0.0007394331180124229,-0.00030277644533732864,-6.537781075411502e-06,-1.3068291918328834e-09,4.2783533044105415e-09,-4.3303661790371526e-07,-1.480980741408972e-06,-2.2068700854589206e-07,2.7310603463684903e-07,8.341537666096073e-08,-1.4069866383650582e-08,1.103096615361286e-06,1.24997e-07
900,3.6805059419804835,0.17381012950124564,0.021316627035307064,0.06274280920784517,0.01780861176584182,0.0,26.724295659868044,0.0012576350878250855,79.79405255897917,-1.031932943175827,0.014183700425227984,0.6362526000618806,0.062054616344228916,-0.004491683911461551,-0.00035171888486295455,-3.091760330776588e-05,3.2673525252288985e-09,-3.58583601722709e-09,2.260412816703589e-06,-1.1452219494888417e-06,-3.446953360551218e-07,-3.047732132737589e-07,5.226148693107611e-08,9.128444054117852e-09,6.194756726458763e-07,1.24997e-07
