milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
0,0.02883259102656956,0.0884866695094676,0.15870563161004908,0.25055941032711576,0.11735294664197952,0.033199834860454074,0.08237300834844133,0.040794272945182855
100,0.02666972323219709,0.16952294883304148,0.19964887233969708,0.2440481838749662,0.10993648797009344,0.03330111429611476,0.08358022029913002,0.04482512372680146
200,0.024740530294826292,0.19754548804270095,0.22230364376042333,0.24005397215969987,0.10257397158953999,0.03302888124245559,0.08405427113070214,0.04654159571900276
300,0.02331652485163771,0.21388875308195934,0.2325153173887927,0.2359081028549661,0.09818047646334357,0.03300739282683397,0.08278367596601457,0.046794758146106515
400,0.02237433751973304,0.23135552482292882,0.2390675919936409,0.2357741137593843,0.09441896716598279,0.03263655826113595,0.08408161296149023,0.047118491115424405
500,0.021162041334080898,0.250385448911602,0.2413632641002309,0.23215034152453273,0.09095007375177017,0.03236838862102471,0.08352763078237475,0.04664300657913791
600,0.019789372464977053,0.26663965494996583,0.24613170920811925,0.23046777638849647,0.08962555972266215,0.03237199603577707,0.08190279563271272,0.0464373682490648
700,0.018726321860035942,0.2778824416351663,0.24621146256309323,0.22926773465038902,0.08820812986952097,0.03217618806022973,0.08089766314602877,0.04662216716049411
800,0.018124754738245263,0.33439078284296914,0.24809172454737807,0.2293367249559782,0.08824863754760676,0.031709599711940914,0.07994366024592689,0.04608553420452135
900,0.01757120977407758,0.31077997541338326,0.2484864563739176,0.22721787809693075,0.08705801599031907,0.03135144374494975,0.07809091223567867,0.04590746654990484
1000,0.017178026165661428,0.3298933323487804,0.24758660507604494,0.22830209891780126,0.08646788944926041,0.03150554504672938,0.07805533880875078,0.045924178895185755
1100,0.016393447988474346,0.3532438795168202,0.247865541934683,0.22570408337098924,0.08435628989686836,0.03120362504593987,0.07497712197566118,0.04551160082751449
1200,0.016333471982152077,0.3838622158086627,0.24693686541727325,0.22655353001948153,0.08381156572704436,0.030743760336784734,0.07582713263241744,0.04518214651054402
1300,0.01598258491004988,0.3891471591210391,0.24902569572946925,0.22484209510799202,0.08410842724989336,0.030758855872709778,0.0732182127617583,0.04490854158071278
1400,0.015743379811846845,0.44594705537903934,0.24736753054321872,0.22596817112020315,0.08329171381115222,0.030522138785669253,0.07301544706001872,0.044733927250112666
1500,0.01565835079260843,0.4221522839922227,0.2479905744173114,0.22539570913744444,0.08272954958119697,0.030207083613943454,0.07221216005214984,0.04468632459853576
1600,0.015464688615009483,0.443404223090837,0.24865928178204738,0.22531385970761128,0.0824464240970043,0.030218581068296963,0.06935191346910956,0.044272513654570085
1700,0.015270060775891634,0.4690424011785479,0.24697563084837282,0.2246651024713556,0.08070870480214644,0.029913632828354093,0.07018958012190858,0.04380832717587952
1800,0.015195975823867574,0.5126341748126079,0.2490494720396903,0.22548913487020628,0.07959884404340714,0.029922239264540417,0.06917025504825686,0.04346526492511156
1900,0.015000378844889202,0.48984238124894863,0.24812584703073415,0.2261099935599724,0.07885272189651805,0.02960212000400166,0.06678875428526147,0.04324057379203198
2000,0.014817639246414873,0.5365313304519922,0.2482126811216847,0.22684171964155617,0.07834652453819717,0.02945755728759244,0.06747864727007948,0.043221953018658665
2100,0.014647929687779237,0.5688722589205828,0.2491176619878118,0.22542857772542615,0.07833287509543944,0.029320026456333147,0.06659917976853463,0.04280113811214176
2200,0.014982396523629486,0.5722177279364205,0.24845482097234042,0.22750166385970935,0.0780844994018433,0.029358468687945314,0.06546079724832254,0.04297143976426392
2300,0.014692124913935907,0.602556271535355,0.24906706467893683,0.22785251971059067,0.07742407764583133,0.02915541166569889,0.06294737758558815,0.04257044519785352
2400,0.014567454644877,0.6151522603977504,0.24913942328709276,0.22800673565305501,0.07813413465630951,0.0290202715711711,0.06362557311701812,0.04223044255856766
2500,0.014960280379216748,0.5951890599474341,0.24909163444241986,0.22791082334368457,0.07687314532739901,0.028585842311026326,0.06146965051547936,0.042218851485614266
2600,0.014966646697889269,0.6388582629861852,0.24866155906074913,0.22841817381735038,0.07510048599182746,0.02862685281558439,0.06242325045779656,0.04202854703005777
2700,0.014726340263185717,0.6666219753990009,0.2483452423899861,0.2309181533736065,0.07477274376827463,0.02843750583635953,0.0613633042269844,0.04143724051138833
2800,0.014985494219021175,0.6786882142909357,0.24638198688141566,0.23169691640008214,0.07559074810498252,0.028461721776445466,0.058655261824750865,0.04128747750055235
2900,0.014507174885131584,0.6895453091862811,0.24642560345619624,0.2318834662470483,0.07445374090660527,0.02832968837987577,0.05804655214417143,0.04101380065028956
3000,0.014614419651442213,0.676724494088409,0.24650432543985196,0.23337533635973615,0.07473169400834155,0.028120590262010317,0.05877920020817309,0.04096093787030087
3100,0.01452485310016509,0.7350120306953422,0.24633810123168057,0.23397374483287434,0.07413600783825723,0.027996482695299505,0.05757782070929706,0.04103747943224997
3200,0.01516584488261314,0.719431745389041,0.24648212279858087,0.23536602852018412,0.07335806002740354,0.027826536338696927,0.05700484104990333,0.0405771828639739
3300,0.01469580873768182,0.7379371117497419,0.24769707802229401,0.2351431762643989,0.07268943880621916,0.02781737221615564,0.055553707912740384,0.040620508646680493
3400,0.014810040081877654,0.7400993636689247,0.24807076544064016,0.23732888194576643,0.07288699303219667,0.027704323192254892,0.05692537043213542,0.04022127263125267
3500,0.014920296409291515,0.7591086082222116,0.24808853953079005,0.23845235004797335,0.07155107415115665,0.027423815927591463,0.055184395819712566,0.03999206324160236
3600,0.014714594145500609,0.784804681903426,0.24575646926513728,0.23864429228305725,0.07154397466473418,0.027496792910391053,0.05489687927935031,0.03971663750486009
3700,0.01516407798730406,0.7869369960830581,0.24642508442824268,0.23998321501227815,0.07219474361775316,0.02720951509358457,0.05362857575681554,0.039814781345304306
3800,0.014972952750287738,0.81476130017644,0.24717342171579565,0.24161942945835252,0.0708029008305647,0.027208297637806113,0.05383534330196497,0.03942923011440579
3900,0.015040919355469308,0.8316927590607083,0.2462032187705169,0.24399718763861816,0.07086472778120653,0.02693837743805172,0.05375224547388034,0.03949151317831884
4000,0.015378855293350145,0.8349921539429771,0.24757738665927914,0.24608114700710992,0.06990818678471414,0.027045202859307282,0.05320978420330197,0.03922949140731521
4100,0.01499727058407144,0.8940056033961407,0.24769789203206818,0.2470626497941901,0.07047256957694327,0.027001064166789407,0.05089080847245284,0.03939877022350176
4200,0.015306430391207364,0.8933449797717431,0.24584665607473793,0.2477556524102648,0.07089465640597671,0.026754760710530893,0.05191351940287592,0.03882984746883819
4300,0.01499368500809968,0.8926938806179665,0.24645248117024934,0.24928907947245108,0.06923259232619061,0.026617400222245822,0.05031630639711896,0.039094300155503824
4400,0.015376298310189156,0.8916613803383415,0.24654225099738886,0.2513916970547143,0.06865637518914139,0.026765720167828362,0.05058845907528541,0.0386653858327841
4500,0.015146052751194074,0.9085633780761835,0.24714200312660284,0.25327205501906913,0.06819148661959042,0.026462291709480015,0.0513348014935398,0.03855464982335597
4600,0.015200605462638512,0.9660704096436908,0.24583499941817794,0.2551205360096963,0.06827780074575947,0.026414169417501233,0.04888523460386342,0.03836975060001924
4700,0.015349717669283182,0.9713495022469085,0.2467458208535087,0.2571496347548109,0.06804029269253158,0.02635596710216482,0.050264074591985036,0.03821988931457682
4800,0.015171267618602722,0.952888053865065,0.2459402897708256,0.25744876905843017,0.06800066279916904,0.026118734640132396,0.04962520243509511,0.03830773013910448
4900,0.015602275448812259,1.016346355337243,0.24687161839611124,0.26103012031865547,0.06879993184873605,0.026328997007527635,0.04965666132484241,0.03839058680059423
