milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
0,0.028730352384695585,0.09873876812073602,0.16029666576822052,0.2496333777164278,0.11842418047256012,0.032983967292905945,0.08149428635482027,0.04124215519281169
100,0.02716174803912134,0.15697350471652105,0.1994735796290711,0.24410887182428087,0.10859284735729531,0.03313417853866844,0.08224300652570864,0.04521421160734501
200,0.024817861577584067,0.20447241505005853,0.22133104001423093,0.2391534194705139,0.10248580992202343,0.033202511663226,0.08371179938311432,0.04615466209575956
300,0.023612979765753137,0.19041538967171337,0.23105070322420573,0.23773344919826048,0.09709499842797696,0.0331777218667602,0.08398431259828214,0.046678371582926814
400,0.02240758183168407,0.2328026583675605,0.2377793826950498,0.23466834004641168,0.09528059081547635,0.03260831636691066,0.08358465429191929,0.047158298225478935
500,0.0207477560275356,0.2806148051933593,0.2417399200711667,0.23362722588438872,0.09237369953024799,0.03234808136393435,0.08341840261567002,0.04707923205511922
600,0.01967955084669705,0.2998743000843611,0.2451196129524586,0.2317924115266478,0.0911520335440646,0.032231762718240776,0.0813760826469691,0.04683324804072502
700,0.019197917762502313,0.2922105713879768,0.24568843670012358,0.23059180308086724,0.08768549106860099,0.03189732044320803,0.08056840887381392,0.0462312012197577
800,0.018504012198197885,0.30287208740713956,0.246514711582291,0.22855080144755194,0.08832165550116697,0.03171424741409012,0.07943848871453411,0.04629501259842374
900,0.01783251811175702,0.31208618027201523,0.24804230326347285,0.22736761990462842,0.08584454558019887,0.03167178397203046,0.07888191087023955,0.0458446365373226
1000,0.016957043106218265,0.3730452054710583,0.24760834551871175,0.22762351243011006,0.08554740930943676,0.03143278072939973,0.07723750846071967,0.04592877673133535
1100,0.016738429647727912,0.37849784606121983,0.24878760281437406,0.22605679006168664,0.08454638900282273,0.031264392720161446,0.07526151621646394,0.04530498292997556
1200,0.016517949821738057,0.3686805680888726,0.2469757246624577,0.22631584625505113,0.08337415763816962,0.030981745470663402,0.07572193285722117,0.045371522798652725
1300,0.015930858253653462,0.39933035854438204,0.24938677824561792,0.22551368494725055,0.083475475044267,0.030915788164002946,0.07279802905979231,0.044680946154659056
1400,0.01595905503885112,0.44955623615575635,0.24816688747988247,0.22653305364530088,0.0821077007590054,0.03041304026443812,0.07193059593479537,0.04453960248054855
1500,0.01582155186978425,0.4426021633733743,0.24785324698473557,0.2258748672858337,0.0822534986394269,0.03017271426191962,0.07047870814351863,0.0442450816694005
1600,0.015433835379910193,0.48089486136423537,0.24953734238150035,0.2257317660047063,0.08134072055815003,0.030427163575293625,0.07122492277744329,0.044065227881241946
