milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
0,0.02868145743963477,0.0806653555966638,0.15966961083987008,0.25054404152309956,0.11899919986208601,0.03286719174600351,0.08313365404687373,0.0408075498810715
100,0.026711384954378754,0.16777134980820768,0.20184605529927682,0.24381619883673122,0.10948153132469779,0.03319693436118619,0.08248130021053499,0.04484400214528181
200,0.024797126389663957,0.18586812747762013,0.22007675919973652,0.2398156366465951,0.10204650720733466,0.033250726776052515,0.08340336326096164,0.046348754626874246
300,0.023675446728726637,0.2252276985733165,0.2311554405583248,0.2366150364032426,0.09811154472674434,0.03304832152914826,0.08443528818535515,0.0465999787742557
400,0.02209655385202962,0.2287896678707395,0.23828961352855124,0.2341657034471914,0.09345073639822425,0.03260901100761086,0.08359537422843925,0.0471049596997134
500,0.020622557177245725,0.27123162534999357,0.24313269916009897,0.2326863762925403,0.0915267153671586,0.032406754548858274,0.0825605567651545,0.04681952401305864
600,0.019878920835804892,0.29570796834139174,0.24570943407604548,0.23109322890220302,0.08928935966442864,0.03223891307600365,0.08230099999954665,0.04678796314007521
700,0.01913586454068895,0.29523612331538723,0.24557663061135748,0.2307389507506482,0.08914764793662638,0.03209893770930395,0.07980754763710232,0.046361431205974885
800,0.01848919627666221,0.3187632495637675,0.24796074090393785,0.22929540137426402,0.08687250704660122,0.03175123635884549,0.07976124199340172,0.046479175136073324
900,0.017564414168613315,0.3525848531230122,0.24824829664947934,0.22907196296631818,0.08589184293621371,0.031378914369385634,0.07799330037453071,0.04616632674913437
1000,0.017346491481633915,0.36210211044769297,0.24786051940326342,0.22711452276035343,0.08575033207085093,0.03138921683566288,0.0764212896490259,0.045971152769851024
1100,0.016990340444246656,0.36112419590949735,0.2481114680983759,0.22703975314120833,0.08490744957404439,0.031182539523606608,0.07553825504425467,0.04547455037453602
1200,0.01660192013931402,0.39245011605424046,0.24788708644352483,0.22670805250108278,0.08313707138717999,0.03097559664038869,0.07498889561996268,0.04497087306594989
1300,0.01606493748782564,0.4200574158115575,0.24807414397375466,0.22584475412844063,0.08253317792659648,0.030781995047521698,0.07358861462505413,0.044699344729191216
1400,0.015820564730577476,0.4441138189221182,0.24966476405863247,0.22583981797730882,0.08184719825443489,0.030761396123959093,0.07147631655977027,0.04481235396085595
1500,0.015333642768623191,0.44687930108472024,0.24829476821904645,0.2260414421781665,0.08295838876317149,0.030313033865880728,0.07123112802871859,0.044454885377443354
1600,0.015322686374578114,0.47277911510865345,0.24903059609594522,0.22520834351630392,0.0823978204334205,0.03037508752938231,0.07040360703887837,0.044035730254442594
1700,0.015034477774970212,0.46890920983984113,0.24926992228614983,0.2254129404938928,0.08077067227588247,0.029850201190840173,0.06967325517403673,0.04390378211647309
1800,0.01538967589344158,0.4803763553364432,0.24828914404290853,0.22593221981669603,0.0792736494226995,0.0297302728782967,0.06747333391463863,0.04389483566908478
1900,0.015103871465177547,0.49758283955721855,0.24824136024188312,0.22464662918422026,0.08072007976602968,0.02956062036326833,0.06682431290082483,0.0436280214568078
2000,0.014934288642393687,0.5241546311764713,0.24788675084659953,0.22590335940021994,0.07997010928355473,0.02961839643419199,0.06676127785270247,0.043372420877024975
2100,0.01478368911546758,0.5695547555765783,0.24858885174187015,0.22520808211979562,0.0781324310170535,0.02926013696861641,0.06447363544815765,0.04319466482621755
2200,0.014965575057518034,0.5695608853986208,0.24800337076093473,0.22708400399155265,0.07721542051620811,0.029210958713700694,0.06460213313533701,0.042570610761964015
2300,0.014569035771214283,0.5941036429460124,0.2470813317362754,0.2276370600647721,0.07733986312147552,0.028980738666683114,0.06293272695107548,0.04232512247350655
2400,0.014476517389067026,0.584737878441495,0.24686801851943996,0.22799535678743846,0.07739729970330181,0.028864538750255554,0.061942353661387346,0.04219242581058792
2500,0.014531272017419975,0.6265774426357328,0.24822380022454982,0.22765122569169471,0.07592878169105242,0.028854486089679027,0.06093603371008463,0.04205749741842898
2600,0.01477903238563558,0.6090996622498502,0.24689279995304425,0.23000652520747397,0.07527127505429838,0.028664194132401195,0.06165746533339892,0.041730903666018754
2700,0.0147969549789227,0.6605751893485895,0.2482501829485505,0.23032911985401913,0.07561767773217894,0.028355596104122634,0.06071303450774658,0.04168746959591475
2800,0.014672464573422634,0.6660014016764413,0.2483857358921932,0.22982092475652258,0.07563875001602531,0.02854972814995967,0.05991081448302115,0.04120169289210715
2900,0.014978127476514764,0.6897876716656854,0.24875450940361007,0.23271259228619226,0.07508835282215638,0.028209934560879814,0.05952312234350927,0.041173457597190787
3000,0.015024609222208395,0.7097930653054969,0.24680726836557643,0.23354847148581817,0.07529821312501796,0.028122477694073812,0.05895025512268317,0.04105466592794122
3100,0.014672638032111622,0.7290596550764001,0.2474741247067116,0.23331816826600643,0.07342805960501787,0.02814557043717345,0.05714858043461896,0.040768713581406435
3200,0.014616585508929697,0.7378936758460963,0.24617223577166802,0.23494641371432287,0.07382237459416693,0.028026145512899524,0.0580124415163219,0.040723782533219545
3300,0.014592475798569428,0.7474416879280338,0.24618710118751283,0.23500174180583278,0.07388731790961452,0.027835910379548755,0.0571442113677901,0.04019921742241276
3400,0.0146969992721298,0.7752446233730266,0.24594565600083193,0.23636224355647756,0.07240492654107128,0.027725687028009958,0.056286299699506895,0.040009766845542846
3500,0.014892114695562755,0.8002317461679345,0.2484521223049882,0.2373356092991266,0.07250731759380838,0.027408925336648828,0.055690673169836655,0.03983870239784232
3600,0.015203952703509594,0.7749782811861505,0.24793645596975536,0.23990038608170394,0.07249416475815308,0.02744083303617464,0.054716908423688426,0.039663204702099615
3700,0.015011458515901804,0.7981865648510078,0.24576055263609586,0.24061617111911593,0.07077218708556292,0.027054269731873748,0.05519561684180817,0.040049042636176896
3800,0.015048231556390132,0.844884487797539,0.24623056795307902,0.24192703744633215,0.070993090527352,0.02701871570991305,0.05310924144999737,0.03952431388021937
3900,0.015300862661669731,0.8160805607901855,0.24597323667582985,0.2436770665946016,0.07155171019550532,0.02690438857518776,0.052197709830617556,0.039567595692326804
4000,0.01510565114549061,0.8586026039600304,0.2467993443303853,0.2453729347439346,0.07059769526367086,0.027105011044626995,0.0529046994309384,0.039376607413098806
4100,0.015132123590192165,0.8942428248088301,0.24560193880476883,0.2463811605173776,0.06997380409620514,0.027075162813358727,0.05245273337948128,0.03926278342492401
4200,0.015054072158994939,0.8706871638437453,0.24643622554926542,0.24805282546386956,0.06993612538313955,0.026670828322479773,0.05236587730231617,0.03934098743868261
4300,0.015155088067176492,0.9180116834527524,0.24519160572652468,0.24889475320094673,0.06975075014600073,0.026866454666259407,0.050646376068766055,0.0388833081441209
4400,0.015013353546296694,0.8980702151701221,0.24660765662170658,0.2505077391299997,0.06975325514212437,0.026829760730378807,0.05143005259307815,0.038716050571637156
4500,0.015180820226074629,0.9318621326381149,0.24650921951172103,0.25341859686949975,0.06831316729522499,0.026546426849565513,0.04977534232910628,0.038431562614483696
4600,0.015199400666571774,0.9410099755659324,0.24749163298695634,0.25439342640619456,0.06937009824564316,0.02644606509217115,0.049398435048459394,0.03851174295735823
4700,0.015296799853651073,0.9848658995155514,0.24540569915973548,0.2562262311703143,0.0678236436490662,0.02638683966475168,0.04889078000208741,0.03845377634592741
4800,0.01524207856011589,0.9737815126028166,0.24671514203240885,0.259161426050661,0.06766012419203196,0.026523872144053027,0.0480025361464197,0.038415723294174677
4900,0.015249609676410016,0.9737851022995865,0.2461837107815508,0.2594686849752675,0.06721905656862251,0.026272008577292425,0.04803716154307096,0.038410355054189785
5000,0.01511384820205357,1.0263999227164304,0.24655491934644544,0.26282906336317513,0.06779531139309664,0.026050267807502563,0.047793147279022126,0.03838565454503876
