milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
0,0.028983571388120733,0.10682499465172408,0.16019023866829762,0.2500116292690346,0.11890152396501473,0.0328778160354941,0.08199952954824027,0.04103127962932242
100,0.02699383861776068,0.13364380181038746,0.2000795192650718,0.24386919972579163,0.1082766439052432,0.033029209957024214,0.08312700979572513,0.04467886892004685
200,0.024837856857524168,0.1937963787124988,0.2195319431117654,0.24024171231394398,0.1012771638523226,0.033144216784655636,0.08308539614668047,0.04614637654479853
300,0.023664139672996444,0.23577835117186835,0.23118700527406716,0.2366290280462281,0.09820120881027296,0.033149859307999775,0.08346658597893332,0.04693176298630911
400,0.021907135220843022,0.23069896100884565,0.23955178417660394,0.23545342410470418,0.09545382613098508,0.032586958573924386,0.08284590216873962,0.04679450887263052
500,0.020821209398522045,0.23852297099216035,0.24285481309930515,0.23210154972171512,0.09225748761401874,0.03240722744968724,0.08327458064000856,0.04711259474172543
600,0.02011138209042968,0.2882120604429332,0.2447478729061981,0.2319474653969886,0.09026155550329133,0.03218197815428258,0.08050008644193025,0.04660036917670373
700,0.019191586819214443,0.2917990263867552,0.24623847586023598,0.22914194477336317,0.08869608637480382,0.03197892341947981,0.07986841100643875,0.04628502855619689
800,0.018331552076187307,0.3409069053591033,0.24774703754068195,0.22832520200753037,0.08826760937479795,0.03162463686826625,0.07880436001036062,0.04615346581565493
900,0.017817772063755916,0.34880239011781583,0.24880002821639507,0.228937478547964,0.08595325539358718,0.03146482460013718,0.07785988404262498,0.046167915569706904
1000,0.017389851204505903,0.3425483250905601,0.24893173817794448,0.22624265758425335,0.08648579711657592,0.031551990976783295,0.07710838742841823,0.045988625081993285
1100,0.016417002249747285,0.38379622868572527,0.24722933483703358,0.22641957039000463,0.08517703795018493,0.03117961019270658,0.07474390710735766,0.0456765617567254
1200,0.0163849253864617,0.4147368192464343,0.24745569944557222,0.2251017212394928,0.0835897700911233,0.03079109612817292,0.07454754361085053,0.04504835406887027
1300,0.01607284035722712,0.42910073358322665,0.24715150368184421,0.22480239274389435,0.08361043268534232,0.03079056583045767,0.07260953415105134,0.04510875076614012
1400,0.015916637461305828,0.4393815320653702,0.24841187776439477,0.22445316932858814,0.0826491144724548,0.03044745150073812,0.073578106544938,0.04479398568832731
1500,0.015455519505390296,0.45384736442246365,0.24726128260323124,0.22628858456119086,0.08169281942112298,0.030238362345381856,0.07217569609116568,0.04463458895429851
1600,0.015509005088607013,0.47729632464712596,0.24732012074278395,0.22585281322741738,0.08251366846294833,0.030200391931425534,0.07025958154646161,0.04436998397516858
1700,0.014931009305547503,0.46477309494217495,0.2468148140886183,0.22566126241649662,0.08039893239299,0.03003329918433211,0.06890342535689202,0.04375021711643699
1800,0.01522838293901306,0.4758459457821482,0.2472062287393729,0.22616450590066176,0.0805313320368876,0.030052070021477997,0.06921241896967749,0.04383850526573069
1900,0.014791927903490432,0.5035366508799046,0.24877920851130197,0.22595971462754666,0.07975310868710757,0.029634201054062996,0.06805890225137445,0.043675144349679354
2000,0.014879921900859532,0.544149836499712,0.2473357330463837,0.22485125287494623,0.07831497952620539,0.029481645441107443,0.0653393164861862,0.04345202150030331
2100,0.01492990191298736,0.5236750937049897,0.2470878214214423,0.227091832394155,0.07825115475353013,0.02927584045035228,0.06520068461227509,0.04314751118685045
2200,0.014535948507125513,0.5594815156743294,0.2476853232108393,0.2267231160008356,0.07876314756113108,0.029406224967979042,0.06362075738385645,0.04281967190015001
2300,0.014710576740566635,0.5601053728914482,0.24821589495371307,0.22703993686242638,0.07739324203180017,0.02892440769432801,0.06272721735144823,0.04222489062084579
2400,0.014651274317254012,0.6129393750256644,0.2470051206375364,0.22761486327027197,0.07778748208381109,0.028852563089056007,0.06355381355466418,0.042011033222140455
2500,0.014920779813079096,0.6304709366060482,0.2465975422675677,0.22870785240199884,0.0767993235926961,0.028730613606814438,0.06269972978650096,0.041794672679415765
2600,0.014526337922179269,0.6486060710855166,0.2484055029331942,0.2284653075595707,0.07523380672775706,0.02861931466253714,0.060234920839487886,0.04180555259106221
2700,0.014915523173875775,0.6277662193526938,0.24860529794320677,0.2299035772196419,0.0756399609444835,0.028626264874769457,0.059622386459264085,0.041553357009710114
