milliseconds,x,y,y0
0,0.004696134970178864,0.1987422228476647,0.49550020420442686
100,0.05152984783913542,0.24868521923889042,0.46828045439261234
200,0.05144483225042284,0.24944220012576554,0.41848301116751535
300,0.03994219813476292,0.2752066327093468,0.37908870164487
400,0.0060281610199085095,0.30546671651674456,0.3542911693339306
500,0.03728472410239062,0.2835894468417465,0.3277665170894016
600,0.007382228133784009,0.304100620982877,0.26133341555545886
700,0.02834331298351616,0.3017797356452947,0.2623873143621244
800,0.07136264209564129,0.3181781306493594,0.21869871458312912
900,0.0385859657492984,0.3095199221534547,0.2115476573376855
1000,0.05727572960717229,0.3025489780590024,0.21186195075740688
1100,0.03519445501981831,0.2806264637090331,0.18177726167528332
1200,0.05650964224648256,0.2903869456398129,0.17027675586768434
1300,0.04857213813826686,0.26222312793722324,0.15270428559467408
1400,0.10156412509914571,0.25564163435741866,0.14089842423745624
1500,0.07760902433566179,0.28305909364856924,0.18163517202454932
1600,0.08902051451331763,0.27325312851379085,0.15898019370032168
1700,0.13112998278536717,0.2690609292746732,0.15471763575573919
1800,0.10996843303669207,0.25995788366046124,0.12315909891484841
1900,0.10589352349348605,0.24248759712866222,0.13147278680237268
2000,0.141671565937249,0.25280362398668255,0.17068645358333664
2100,0.19027727316354268,0.2220400946276681,0.1672847452774255
2200,0.1703942766639226,0.2370453831331963,0.18403609016629216
2300,0.18636467982807142,0.22799729135076527,0.16357275988383074
2400,0.21883231427672906,0.2135567987861718,0.2003558144420351
2500,0.24408550260847722,0.2389150945771616,0.20991306886025166
2600,0.3089584420332017,0.23954046508889673,0.19774615492813252
2700,0.32787302315168276,0.24182306962819847,0.2153438321746079
2800,0.3344559845477416,0.2510757282711762,0.2602077549306038
2900,0.4186720077296339,0.2324238929572965,0.29483408583521087
3000,0.4518493927681328,0.25156500714095636,0.3206469342569626
3100,0.5132253775131291,0.28797470814016524,0.3608749710696622
3200,0.5451110077158914,0.29457899404646926,0.3839616856674432
3300,0.607110938029866,0.3095159747502301,0.44406621958808634
3400,0.6619889938897533,0.316884579149784,0.4841345132610939
3500,0.7056467741459362,0.3548054050085597,0.5366944747541696
3600,0.7372824542236096,0.37541773847853555,0.5802357212202189
3700,0.7876377433439792,0.4179605526272935,0.5939826421491065
3800,0.8138937547526329,0.4274718298365088,0.6704060728345747
3900,0.809743460310064,0.4779341727724158,0.6923264550402738
4000,0.871607641870979,0.5013420653546538,0.7363190880220645
4100,0.8813363825925172,0.549687978775585,0.8109494857459483
4200,0.8349374554254264,0.5899025245984276,0.8172833706535843
4300,0.8048258530481684,0.6462850669937752,0.8475160714923016
4400,0.8176572124258207,0.6666338020819018,0.8961000092173571
4500,0.7430878125130587,0.698862054564711,0.8987182017110794
4600,0.730759754144802,0.7285152263092443,0.9105253269514193
4700,0.6346906202128736,0.7689594456949226,0.9063592160129806
4800,0.6144256510600009,0.8179248890274183,0.9290964639543622
4900,0.5425104708629711,0.8344703458200952,0.909137227893526
5000,0.49881567205586347,0.862389194928925,0.8944909369221884
