milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,81.55724146582162,-0.085351428800613,-1.2047926580752715,10.04740885267844,-0.15082444730186914,-0.10719264931639277,-5.340568623691837,6.8995896328634565,525.8788274486652,1.1838398150567075,0.015653387817560042,0.3349999
100,75.45905054505694,5.285152572462023,1.2583560797207534,9.996421303669127,0.0766375068799928,0.012409418741428011,0.17788221147371175,6.8554020053439935,507.0777289455523,-3.174529430042111,-3.3871339395006856,0.3349999
200,70.32540975452045,8.008470958912396,2.4263850227765733,9.776612317106492,0.23433292514516998,-0.1127296301583365,9.922360837820111,6.25916831941107,499.65343300510375,3.432003469407335,12.590752637193914,0.3349999
300,60.94762161711139,8.935787845161066,6.694480175101425,9.346707665976522,0.666477288337681,-0.05541667301200328,22.979844456901052,5.784923724103894,495.87292498145257,0.83020736263043,4.084263623186843,0.3349999
400,55.89275222624342,9.843847001064201,10.43794680421609,8.618594292965044,1.6053005640999873,0.16489250116154325,35.203561259206516,5.205665812749475,468.1034820029145,0.29313405278009197,-10.811321176680535,0.3349999
500,52.164741289796645,10.430432312897073,15.485418040252512,7.74856554881185,2.335835918286019,0.21131350344293995,53.52656205420625,3.9811817151810174,464.5182856451659,-0.6011735517605135,-5.135825564630473,0.3349999
600,45.6406993152407,9.658063670313096,19.335455893142026,6.54510739796926,3.493970745853044,0.31688288566730705,61.575083242726365,3.097000750630524,424.51212955745194,5.525073443186751,15.317886681264795,0.3349999
700,39.07847694241321,10.152718820046337,26.22103322677042,5.677725618387543,4.18650041909276,0.590008807570201,84.5125241564718,1.960330226633171,410.598793119277,3.8779425024600602,31.162749614504513,0.3349999
800,35.64289699727094,10.046357193868507,30.711325488948148,5.190307007274022,4.688216945240214,0.5867905717591032,100.77538004132441,1.3045690060332642,362.6084760973381,5.7947820935706185,13.977827783546036,0.3349999
900,31.1319165145695,9.381614079424029,34.41186640249305,4.731285866434598,5.391404929227028,0.884280463019887,130.56227878892264,0.7428635229313493,333.74668658294166,7.694336845498261,31.581375381692272,0.3349999
1000,25.324441991893476,9.338712387599315,41.06657183180213,4.423516083708645,5.537920266907461,1.0198341558909763,147.95695718153155,0.4138421534644879,310.5447525668099,8.0790419299396,42.41740496327128,0.3349999
1100,25.000784069451818,9.167353620371419,43.207344528031214,4.366801155069601,5.811183491933881,0.9897446172357893,165.90422526556185,0.06995061968332916,268.3416973140143,14.030095400949383,70.59647258076667,0.3349999
1200,20.371459136399547,8.717986732459371,49.78294426438236,4.349678038138246,5.729266591688017,0.8588855800789069,172.05804278331118,0.02511374630774891,233.28613767696766,14.447356879547142,74.67942349930371,0.3349999
1300,15.735290046065696,8.222740463302657,50.667466904198164,4.267429561136931,5.722125940713525,1.0097211390550038,197.41237351513922,0.16082318185958222,217.36649876134496,19.343412949711297,82.09483893927737,0.3349999
1400,10.55223981562022,7.521120826114303,56.22278842487126,4.274525578460811,5.67409970894172,0.9792504593635307,196.2364711204381,-0.08261933375185851,200.84284613900974,21.852789223695318,93.80150442639157,0.3349999
1500,8.767553739480213,7.28191174970849,59.885206067782555,4.356019230240521,5.6787778638379,1.0928528272489744,202.0447427717248,-0.0970590833329521,173.39757768614044,23.31642151350349,123.14908505448854,0.3349999
1600,7.226907192867647,6.652540549360788,59.06371501704653,4.453686108215678,5.33159022922485,1.0722386200800331,217.3846254863752,0.07413298200789742,121.93993100435186,32.96246715089076,131.82002069197392,0.3349999
1700,4.218874908360247,5.7089518271497575,62.571121529468165,4.762881164953009,5.534361641693854,1.3343237736669706,217.51622077524829,0.18515843668218496,107.91821047934627,30.68654297054945,163.48780125459825,0.3349999
