milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,82.30290233886096,0.2874748055120896,0.21334182899262963,9.964125387695402,-0.10131124687906887,-0.19259028666731545,-3.300380086169127,6.7799265603651175,511.13655377351216,-0.24582838697424317,-4.844929380037709,0.3349999
100,73.96474743130884,4.899362177287819,-0.0430077090618155,10.12648625124011,-0.1178390684917382,0.17308761994962513,0.03802704421573466,6.682299608589427,488.96258961585147,-0.10266560131322511,10.957001346127948,0.3349999
200,67.87693706431808,7.456756432987737,1.9778176447604316,9.82639297993028,0.13163773700384235,0.2091023916086047,16.248606619553364,6.34862519096469,511.3777900233386,3.0002232976412846,14.62365470887466,0.3349999
300,63.4525424431349,9.10839032566202,9.91377903648343,9.427198871353466,0.5971902018863327,0.07159798905629564,20.450368335948305,5.817755751555871,493.42684861638213,-2.0488600541909068,-7.3768418542775835,0.3349999
400,58.466925363637,10.261441957076176,12.249710086806939,8.619238261144885,1.4146681279890418,-0.05874099620938858,32.49628820816877,4.965985154452175,480.6865815503609,3.553152026657365,17.412649150348557,0.3349999
500,51.169760740222024,10.354062864964314,19.019663819146093,7.541247506577196,2.4160880006829824,0.38544651441414635,54.40336592399505,3.9880929548510577,462.71486677516094,3.7514956698307653,1.7729199634687278,0.3349999
600,46.34462610389832,9.954885810489406,19.593049036587523,6.800505609173015,3.2427168169584575,0.41003631161856646,62.05430247553134,3.099309322823127,430.52280053013453,5.067170799711061,11.759233511316742,0.3349999
700,41.5569317548706,9.620583645327999,27.171306973465327,5.711891832540866,4.232876261892291,0.328050371605183,82.62112130455283,1.888374290116608,388.6256479838165,4.2811456887781905,20.53849245151594,0.3349999
800,37.121413039994195,9.764559846846138,30.200127760682417,5.303197789941324,4.989844637995361,0.6220520867213699,110.29011934009775,1.0722696024622766,386.6301429220189,3.1379941373006472,25.01953851093713,0.3349999
900,32.5091730876356,9.729762843073058,36.87189189829078,4.8842044205315,5.246468315296985,0.6858957295982838,120.83845193362508,0.474478462606034,336.224115711721,8.988330559876752,28.358488359043474,0.3349999
1000,27.636897896239407,9.340672623787107,41.27078093159944,4.29174158853571,5.577255850559598,0.7744407716113756,144.19703651454813,0.4518036051685877,291.80695261006684,9.82913814042618,42.7725249689563,0.3349999
1100,21.99311763870137,9.40801345459088,45.37397241116233,4.413741461741345,5.781218559622277,1.0380760558481237,163.61773456738405,0.0046883151635498665,263.24642938717363,12.380958516960684,43.994883300643075,0.3349999
1200,18.837408618685796,9.138647281940555,45.047091117737764,4.429470983724798,5.756199164781313,0.7966181673474786,181.95985509155508,-0.04786158120474668,258.4388492343097,13.588375886128903,67.68305202044482,0.3349999
1300,16.717318056148244,8.522915475328503,52.976230937448015,4.247038613857458,5.514724479293546,1.1455221080829605,191.93813497386083,-0.03833077929585051,225.0418753173442,17.86868211260831,73.3573032237139,0.3349999
1400,14.922934807474055,7.990659078259315,53.600321582914674,4.312359311881215,5.753445937976682,1.0385319820733065,193.4850481126113,0.037501364405208876,181.34104012595597,25.744386440595274,91.56571236679989,0.3349999
1500,11.08270329392414,7.40876994388473,55.88581119590918,4.361686138259506,5.644093265331326,1.0733049390048366,213.68273039500727,0.10653295463307548,166.69054624164207,29.51513925496703,107.56488612604724,0.3349999
1600,8.980809070487005,6.010758020727879,61.17777894718367,4.544266654672088,5.578446068528358,1.3908308744950386,218.20948392539702,0.13738471385022233,137.64515518812425,28.604421064758437,134.76827866073106,0.3349999
1700,7.882212318513513,5.660201880069496,63.072843202101836,4.59660780963677,5.417432811046454,1.5085765612470423,216.6212692388461,-0.019241390685136965,116.80590192351436,33.57328985907698,140.3674100980394,0.3349999
1800,4.466709468945055,4.682906088929107,65.81538602868794,4.696004027325363,5.239864685966811,1.5889665984793495,221.69820294722655,-0.15980837665274272,97.17478390854895,35.15107680272011,170.264972761672,0.3349999
1900,3.401764431812379,4.277127728565623,66.79514700093252,4.976198481208579,4.984954526245924,1.5543129910967481,214.60178189766899,0.12425600944991134,62.94641226422428,44.08192666695723,198.340672364729,0.3349999
2000,3.931452262816326,3.1554201891436633,70.85167448766927,5.1816554824300995,4.747232560390543,1.8305778412429714,206.32699214673238,0.16745780739506266,50.80068860062583,45.239893859182494,200.34360061708202,0.3349999
2100,3.215299092112119,2.5863374771650447,70.63295469531964,5.3890504547706986,4.773001107516079,2.0918901500501614,195.87539025542014,0.05969151144784098,40.984348194187646,47.07173335406393,203.4897432460797,0.3349999
2200,3.5476211800492727,2.343897842488347,70.76104458405007,5.513284337726692,4.51212513229255,2.121054916515852,193.51505414237815,0.035480711266457486,46.681700122046664,51.75843962466268,244.55997458987252,0.3349999
2300,1.3470181817566556,1.7447139513695047,75.26617375917054,5.6023862682951,4.3362276802995785,2.240279177478857,176.83725379329215,0.18974714359901662,30.65727454220751,55.198979700635086,242.92205353902452,0.3349999
2400,-1.4759990333808033,1.8338674002697406,74.66776237366938,5.7756280693485404,4.211330347569388,2.8346504508708628,168.76767668570093,-0.11489935844137718,19.795909204028085,55.40931519086588,255.01051706099017,0.3349999
2500,-1.1796610325948285,1.335544102662799,75.27953609315006,6.229654502933652,3.745304308786263,2.6883635848429135,155.85533799783605,0.09256841484012154,12.209389402956175,59.565089184577204,263.0354675098113,0.3349999
2600,0.26563348079851545,1.0237540440847614,77.16470268093047,6.4369427401436585,3.727372022133567,3.1623825470284723,144.11490799621683,-0.1430340529757429,-5.036272508770308,66.5589831371541,299.6041353890439,0.3349999
2700,-0.018560214119859975,0.9463510910175624,78.30469066814523,6.550645924730361,3.516240876180183,3.4399155506000936,144.74527814656224,0.01861876066228119,21.46967793423185,65.85832854023421,286.17684374944355,0.3349999
2800,1.354279762382431,0.7405366769160816,77.2729321145187,6.6704694770356765,3.2419531357342555,3.5492466362026596,131.01217162747625,-0.10806856508362772,-4.804978654032194,66.30062463960326,305.4574317411578,0.3349999
2900,-0.277104897996283,0.5937829370073101,79.02344332738478,7.001422566331287,2.985661489492127,3.580176632739649,111.33274413441818,0.05791480080044634,12.663675331589914,73.23921348786014,304.93704026036414,0.3349999
3000,-0.6980568904104151,0.5697942868055896,77.93794117444833,7.1235457019636685,2.7867808198758306,3.8449103856936504,103.7164445396792,-0.13487038742037027,10.278035713114315,76.08256034283073,331.74735568892277,0.3349999
3100,1.3944606983848173,0.4901691146157887,79.9605842858742,7.290778160452601,2.476809821513998,4.031287084300891,94.63770042851934,-0.064880387183599,2.630917761935922,78.00727653323413,336.08761758450083,0.3349999
3200,-0.9446388245650271,0.7659402699569212,78.23666801674038,7.353800481576837,2.350261006678092,4.276877299434458,88.78257473510646,-0.050551188548454855,13.479633941729086,74.66030911723905,338.4405510945403,0.3349999
3300,-1.2930729701703327,0.2400207129057012,78.32439684769348,7.507438498514793,2.2518034366701865,4.413489150199873,80.60689681654593,0.19208954799897868,6.859460302531798,77.32295743175612,340.38139968722857,0.3349999
3400,0.10667236288762365,0.45978590179271517,77.75552937200199,7.655474656208409,2.3304908274013636,4.4663707960854335,71.9802149088655,0.10608216043715904,13.487014439969354,81.14872167346326,341.8519379598182,0.3349999
3500,-1.4252247792290968,0.6497390984588214,80.73809207610446,7.7826061814528025,2.1299010791252804,4.587393317351984,67.89302855506605,0.09239742037853575,-5.954019078012567,80.23008621139375,360.5270241948665,0.3349999
3600,2.2060242607646487,0.7114185428082671,78.28836734007207,8.09742142002238,2.0212228016310605,4.742278524294545,58.2836745916179,-0.0018761972976900799,-7.920642084130479,83.20281129490503,380.2201595259897,0.3349999
3700,0.5976743354885731,0.35210670447936643,78.0924590424903,8.276622678099802,1.9464536991847856,4.787943407682564,51.39578400311965,-0.0053991746272424946,-3.5867810162921723,83.05327413257871,379.8142252738132,0.3349999
3800,1.390841329954688,0.5126618262993695,77.13618344925364,8.137031928836114,1.6957868538883676,4.934507567558212,49.618391115489985,0.07769106526731036,-5.949060490411892,81.83541073859952,372.70518677749584,0.3349999
3900,2.2551310917533827,-0.09504785469935795,78.7532862881875,8.28851147961197,1.53683862258256,5.247947166382567,44.837733569114114,-0.05918696781352828,-12.39593124937119,84.61280314544783,382.97754624740134,0.3349999
4000,1.91720028583332,-0.07262871792450423,81.94063797487752,8.546957830099453,1.447631355500248,4.977127100660281,39.40072854287854,0.018869720612252817,-0.41990018875320395,84.31380676161122,397.2143896093612,0.3349999
4100,2.1746982923230513,-0.05662619593301424,81.49576298507782,8.366377705045629,1.4055847018501197,5.29988756502491,42.62734457198803,-0.165110117370492,8.68843470188941,89.4182830212749,375.2495458658801,0.3349999
4200,1.3268180821357345,0.30661815044474977,77.64965385486015,8.510541388742975,1.3723255617984411,5.111614500215355,38.94861125226282,-0.07891119685219265,-8.32546889609029,85.27830838990901,381.5331858062066,0.3349999
4300,-0.2738547713841392,0.5584459825680261,80.26625896571421,8.745903295336943,1.4580067560375791,5.337224085904148,35.52856558284078,-0.005459316187044192,15.542660891223143,84.28448890366562,389.36269007364945,0.3349999
4400,1.2116330810056555,0.12457671011014432,79.49004343637617,8.618542559735733,1.280168364622773,5.458145409338287,31.828365377425214,-0.0889970037488967,-9.399386745405986,90.50460836478364,378.54848967307225,0.3349999
4500,0.26761358143468145,0.46615594782535835,80.52634024874556,8.637751439326145,1.0762850848504235,5.52385627139218,24.276267602745342,0.029169959148299115,-6.967255914792514,90.3572861569282,382.22886692228525,0.3349999
4600,1.9974039190990494,-0.10453917836863336,81.71056736453481,9.00506473619876,1.204771788716838,5.733547712561449,18.515369746411135,-0.07525311804682049,12.65379025262385,87.82300438461886,400.1788588523202,0.3349999
4700,-0.8508236643926146,-0.017525713543564275,77.7017236222752,9.09619096317531,1.0184941166438484,5.70769874869064,19.731219726940022,0.07114134441627018,9.910078353933148,87.1256716886817,384.0198840434395,0.3349999
4800,-0.8621725591641827,0.43648089557276715,80.83692845845324,9.020088474295106,1.1267762939806039,5.566916282847944,12.959683979320422,0.022097355545930727,-3.841695929011022,92.96336000610623,397.78871994989015,0.3349999
