milliseconds,D_1,E_1,R_1,RS_1,theta_1,X_1
0,0.006544135027877248,-0.007030951511773657,2.5046290786788257,8.736941824532933e-05,0.0005179762565904383,-7.194555821196834e-05
100,0.0018269777457232588,0.01114076442410306,2.493115939293718,-0.0020086425517789556,0.004934170359291489,0.0002542188517328588
200,0.018791854247595947,0.008486624265862604,2.501905617222179,0.002002377507903357,0.007885519355138428,-0.00027700525570404245
300,0.032914129679806815,0.04093831725057028,2.490352930822923,-0.0010786194557598073,0.01117482459153415,0.00022695041017488924
400,0.039242691029595704,0.07636428820734673,2.4903927180336027,0.0007228660996856078,0.013063560677583397,0.002110953050081425
500,0.051736768730574256,0.08919835219343618,2.493388902197781,0.0014723748600832896,0.015265153628841904,0.0034399085861851505
600,0.05045330756167097,0.11648204618968379,2.4878003152311576,0.013965860801865014,0.01743335291786655,0.004848701158964868
700,0.06659157400986052,0.09467933444447779,2.484890540460718,0.011455629045223473,0.020039589955751277,0.005825044710551798
800,0.067505302557872,0.13893516671216535,2.485012620127502,0.018807051539999432,0.02250995085223693,0.005985282542457682
900,0.08109972322739803,0.13488632712874615,2.480483001723978,0.013452110564357654,0.022202025305275628,0.00775509623338858
1000,0.08873912061150661,0.1661109802917119,2.4737779319911692,0.022781127719415,0.024298758564762008,0.007443123714541824
1100,0.105870335553669,0.18568111208435195,2.4764601297068003,0.028221163656597603,0.026001963094902495,0.010560682257691538
1200,0.11488726666023055,0.1920841224100622,2.4750075443275055,0.025186110617704052,0.024792913026095702,0.011464792438601542
1300,0.12676628732924836,0.20888015221446038,2.4706453879366497,0.035278859579926575,0.026732312395946436,0.010710619254225302
1400,0.1332105573427635,0.2133225738471226,2.4618653501210477,0.03429554396972456,0.027151264474483596,0.015076236738808178
1500,0.14442178564039646,0.2579875109673609,2.4523115892956184,0.035790318372526886,0.027282778275420326,0.014204396818139396
1600,0.14881402915326356,0.24024550968143407,2.4511110566720906,0.04829301080072709,0.028364757558477033,0.016953090480763447
1700,0.15533773485726693,0.2917080443974825,2.4492690776662323,0.04721171447153936,0.030319037658374844,0.01844533232007209
1800,0.16705041952646538,0.3071667583142248,2.444266800564074,0.047670830639797525,0.02977097956881874,0.01891483685754434
1900,0.16514741656965984,0.30999504335520955,2.447441095952998,0.05545991624188337,0.031068017515075905,0.01925365789965293
2000,0.18401811824306702,0.3159831087395622,2.4317393014980517,0.054531449575154975,0.031883787051092766,0.022931100916671037
2100,0.18707528719506686,0.3427908276194541,2.427373179175659,0.06163133562953614,0.03207731937092564,0.021605274542528523
2200,0.1933396676778461,0.3347672524701426,2.434301549044739,0.06803813047621812,0.03217400686144308,0.02578534730487796
2300,0.20264437890083983,0.37906386219714916,2.4194149085076724,0.07422297962871423,0.032923356284337596,0.027911576871892864
2400,0.1990917824230628,0.38392714926750815,2.412177795124694,0.07218733137169718,0.03487895615939917,0.029793562895944942
2500,0.20483207358509326,0.4200884722029416,2.4126617790062146,0.07666725178013097,0.03437340110037629,0.030951285820041856
2600,0.21602303163723696,0.43525485636139327,2.4085867348453456,0.08001210984452445,0.03592750855077359,0.03231335117048381
2700,0.2251471552575054,0.45021006148232046,2.3985144464171815,0.08189348531941999,0.036942158843063434,0.032972013511688866
2800,0.22361388884279626,0.47865266926184147,2.4035941343158043,0.09432199434534044,0.03668290161067661,0.034543752458322766
2900,0.22426483441902495,0.45571908755019447,2.3949159965302314,0.08967135192846126,0.03762064450396268,0.03411725406102853
3000,0.24432996785497618,0.49813111173727886,2.3810378321092456,0.09593052326179935,0.03801474068815492,0.03677367401601893
3100,0.24693983064968877,0.5041589287361744,2.3870174482254067,0.10497697734604759,0.03919241096226682,0.03718648043889134
3200,0.2500914849825965,0.4963615792090055,2.3732405049689307,0.10591029352333806,0.038129141322500254,0.038582058915012325
3300,0.2550136072070235,0.5155873178635928,2.3661189003170873,0.10365789714694001,0.04095550520879536,0.03908104754142251
3400,0.26294728495539976,0.5336406052594025,2.358888065467907,0.11119681383312925,0.03978861219917672,0.0418689550729567
3500,0.2615682277206048,0.5517191248620882,2.352516219050258,0.11917174649687924,0.04062814664265601,0.041838495845997546
3600,0.2559268736306902,0.5636075292130239,2.3486491980890416,0.11868986521688736,0.040730223173440626,0.047341486905001375
3700,0.26419899826249876,0.5772697070366731,2.340121528614803,0.12623329333046532,0.041265540671360595,0.04506110383223605
3800,0.26972258443935,0.598716884799332,2.337260081658368,0.12383059339914339,0.04215263656875956,0.04644016680237114
3900,0.2690549888274013,0.65632698913155,2.333214985316288,0.1329817942972513,0.04246382405881993,0.05143651662130362
4000,0.27997015538866615,0.6718105169683277,2.324408677730247,0.13144890496692407,0.04304351572132592,0.05264186166096094
4100,0.27823325320831593,0.6715346164697417,2.3163088108166408,0.13903542219721027,0.04570059957223261,0.052087908012725094
4200,0.28061992269588354,0.6938807290522531,2.3167434908170383,0.14617150920305932,0.04605980130583608,0.05445004654212385
4300,0.28348999139271924,0.7151950314583805,2.3159147476910946,0.1507717923558459,0.04653108554805585,0.054110464950384324
4400,0.28548056636754554,0.7276774978346645,2.3095621618974858,0.15198923895041902,0.04773748225727534,0.05874373059282505
4500,0.2764323566725655,0.7483119577861528,2.2951874306198574,0.1492911522918606,0.04706102055696179,0.058576346033943946
4600,0.28824678372543305,0.7471197259898033,2.2980746063227193,0.16069509918772754,0.047021256300273234,0.05936805552414297
4700,0.2936166616943855,0.7433210390625589,2.2823042398897972,0.16671535633520393,0.049604031989657675,0.06209480411175477
4800,0.286656915197744,0.784663895075395,2.2819077712132816,0.1702135982440642,0.04839508157538067,0.06312393042339998
4900,0.28035876537232524,0.7682742111363359,2.2653925995645547,0.1655459312411891,0.051097791199234174,0.0631618650202707
