milliseconds,D_1,E_1,R_1,RS_1,theta_1,X_1
3000,0.23338826734070062,0.46498422274607465,2.390368900198765,0.09460618041633935,0.03868445082051355,0.03530963929908837
3100,0.2418338190804591,0.5269640715074505,2.3753313118909505,0.09949717933834976,0.03876335701642227,0.03951027973177422
3200,0.24189875505355796,0.5334675925589227,2.380745298752543,0.10051720808727203,0.038458747506994004,0.03864024937000072
3300,0.24706354321370297,0.5559275293671255,2.371461753753409,0.11302071123102278,0.03945649224742189,0.040942214035977205
3400,0.25926533974789423,0.5547073771245731,2.365720932214774,0.10850247031187624,0.04014141411123923,0.0419561916041738
3500,0.2565292372460452,0.5455317931063649,2.3648918401606194,0.11679678479583175,0.041385388375232944,0.04437032435620573
3600,0.25910382546454336,0.5749950655746985,2.3537919620791925,0.11868289358511924,0.04062595678446807,0.0446798781045255
3700,0.2576348031959941,0.6153672242738779,2.3533772281372394,0.12525663668876005,0.0413025921153275,0.045892590521650026
3800,0.27798979231575177,0.6373200289316041,2.3446762047167367,0.1279280840237456,0.043064510379626476,0.05020758959715944
3900,0.2715317074296711,0.6512324463573371,2.3280389116069458,0.13359990886205572,0.04261058373758428,0.05035891992343848
4000,0.2820293129513784,0.6452054476567801,2.3356982670973268,0.13620212875940746,0.04463258784532672,0.05125446461880036
4100,0.27334159142363745,0.666995102241854,2.31748522799944,0.13905595939408893,0.04403235726816674,0.0522032096132275
4200,0.28360601955841164,0.6681651352917233,2.3218269615505682,0.1433699736908752,0.046277336556116336,0.05396336325984442
4300,0.2820191330422372,0.6745891199829293,2.3174652889298377,0.1514599547969556,0.045681380402956884,0.057555406770834296
4400,0.2818773044744548,0.7244015530920431,2.3040245213305983,0.15330292986376615,0.04689808554340632,0.058397967654205046
4500,0.2859401233988026,0.7070417471051927,2.297057525085042,0.15875801838732975,0.047635230244021685,0.06043301011539928
4600,0.29208990881914554,0.7380068193913097,2.2976120891610963,0.15813744259840992,0.049032318750277366,0.059901673128636125
4700,0.27824463897754,0.7536566685102913,2.284555325299695,0.15727293062303097,0.049816319783788164,0.06075182098874234
4800,0.2957817741714824,0.7702436199518795,2.283307836971502,0.16456377380340326,0.049848796657243385,0.06322553391973576
4900,0.2793701137360192,0.7824477764785984,2.2727672139977964,0.1731975598898894,0.049257829807224006,0.06517571439217065
5000,0.2917881506016576,0.7914700910867073,2.2606657457947503,0.1760075186473496,0.0498715487519209,0.06787138048214769
