milliseconds,S1,DNA0000,DNA0001,DNA0010,DNA0100,DNA1000,DNA1100,DNA1010,DNA1001,DNA0110,DNA0101,DNA0011,DNA1110,DNA1011,DNA1101,DNA0111,DNA1111,DNA001_1,DNA01_10,DNA01_11,DNA011_1,DNA01_1_1,DNA101_1,DNA1_100,DNA1_101,DNA1_110,DNA11_10,DNA1_1_10,DNA1_111,DNA11_11,DNA111_1,DNA1_1_11,DNA1_11_1,DNA11_1_1,DNA1_1_1_1
1000,1.0395963996806444e-11,9.950496095862439e-11,4.1711305403211274e-15,2.0599310834205394e-13,2.0521754786578815e-13,4.112977178922845e-15,8.213472261340933e-18,8.53920374499994e-18,1.8651771481622118e-19,1.0508550705807214e-16,8.661967395333663e-18,8.178681338938602e-18,2.754994762597234e-22,3.241299887315887e-22,3.3139545933986475e-22,2.590543342240655e-22,1.296384452650187e-27,4.840049510895459e-15,6.233435838546272e-14,4.6831800306466456e-20,3.560882614663847e-20,2.8702375880959264e-17,1.959242288378029e-19,4.903803958086238e-15,1.9736886452620855e-19,4.4784538765575217e-20,5.1695467228562847e-20,2.5359643953501958e-17,1.0765666095722673e-27,1.474684558770184e-27,1.4325379062271464e-27,3.1670286277320406e-25,4.63904161986243e-25,4.700757150834066e-25,3.1273542187724424e-22
1100,1.0407786655155094e-11,9.950998333187211e-11,4.161232631664365e-15,2.079727514362085e-13,2.0678549490248748e-13,4.1696535920231335e-15,8.043596684737912e-18,8.576080643875097e-18,1.9094250682792999e-19,1.1019179420463603e-16,8.55208547046996e-18,8.112180073925036e-18,2.6555565473668987e-22,3.2890866216282966e-22,3.321386858469624e-22,2.977118827708639e-22,1.2254867329911186e-27,4.920576544936231e-15,6.679819344384223e-14,5.749256178511451e-20,4.58046461321151e-20,3.595697357301223e-17,1.9759747356757636e-19,4.847952143146416e-15,1.9922764338201097e-19,4.448466652034207e-20,4.141065080282452e-20,3.3785656903821935e-17,1.4266969099759138e-27,1.2997545308863475e-27,1.364678888494488e-27,4.830137732240535e-25,4.179868215882938e-25,5.569018395217743e-25,2.0887762890157997e-22
1200,1.0388450628967038e-11,9.950155300859586e-11,4.190281156147148e-15,2.0588783344598058e-13,2.0605615204294018e-13,4.117154208549921e-15,8.054715242192905e-18,8.55139952724148e-18,1.9312966922386517e-19,1.18429897256057e-16,8.568919549676316e-18,8.04783904957437e-18,3.245369154504312e-22,3.307313087910055e-22,3.2720694363040745e-22,2.707073558688155e-22,1.3704404084096668e-27,4.886414204380914e-15,7.00514222153683e-14,5.409504234252085e-20,6.255005700873097e-20,3.4757971863023944e-17,1.9710932479695662e-19,4.801569773550532e-15,1.9817503221815482e-19,4.927875350143594e-20,4.983817079711603e-20,3.199150779511989e-17,1.5704074589364962e-27,1.7544725259652987e-27,1.3476453957927933e-27,5.835884810347572e-25,4.561711855969814e-25,5.983940847342797e-25,3.0620891891854194e-22
1300,1.037897306950765e-11,9.950473005162458e-11,4.077413929699252e-15,2.0449187567860175e-13,2.044921048170134e-13,4.1174745283759e-15,8.014534084910737e-18,8.598541817848101e-18,1.9054052134508288e-19,1.1963966235937533e-16,8.41886066272176e-18,8.035866628503538e-18,3.1880156892244257e-22,3.279815622288383e-22,3.2990206929409324e-22,2.9792924315140274e-22,1.3434877699400032e-27,4.90107536083546e-15,7.34111877941353e-14,5.2953174720626365e-20,5.493329466409186e-20,4.062069615588235e-17,1.9465368728490607e-19,4.7825451936419575e-15,1.9571164597201226e-19,7.028109687786489e-20,6.475483206302986e-20,3.2423686731778044e-17,1.6102273847193127e-27,1.4828825105552043e-27,1.8408882838201557e-27,5.470845393876917e-25,6.293184922881108e-25,6.358333000767575e-25,4.244759292872969e-22
1400,1.0369081245579335e-11,9.948917180115296e-11,4.094264862022527e-15,2.0635771690895075e-13,2.0826936353278679e-13,4.149312985588019e-15,8.265907128831808e-18,8.432887841926687e-18,1.9228019729122487e-19,1.2232315681073464e-16,8.442423003823965e-18,8.049109672928005e-18,3.5236875996115793e-22,3.253023868732612e-22,3.282643460646072e-22,3.381362840834078e-22,1.4626163022354485e-27,4.855238957299254e-15,7.642273743745331e-14,7.76497057442533e-20,7.723721338146466e-20,4.914562943731647e-17,1.9496381017223131e-19,4.930096686764208e-15,1.9583103628928494e-19,7.877326427400465e-20,7.376954501342371e-20,4.2140827238829396e-17,1.901057398333846e-27,1.7487274233739696e-27,1.5321005401806667e-27,6.723618092648087e-25,7.336032668176261e-25,6.337514814344633e-25,3.9169436654742406e-22
1500,1.0368416323627342e-11,9.949769745799348e-11,4.107804265929041e-15,2.0499828809771115e-13,2.0611774773486482e-13,4.085065205640379e-15,8.174931068997599e-18,8.460012323630356e-18,1.920880486273835e-19,1.3483865999728933e-16,8.412814450344152e-18,8.27184423463419e-18,3.5227060527893144e-22,3.261261731847012e-22,3.28341501317194e-22,3.850607694993475e-22,1.467420694492499e-27,4.796301965273537e-15,7.560395053807422e-14,8.543761508150454e-20,6.948765919529177e-20,5.1604489221800533e-17,1.9563282596018117e-19,4.8934650281991855e-15,1.931565722004457e-19,7.23323000043661e-20,7.975654163763299e-20,5.129787231524515e-17,1.862849529426476e-27,1.7945286181561936e-27,1.8197790555947957e-27,5.79391322699414e-25,7.884187571068396e-25,7.0963522049484295e-25,4.375768420281834e-22
1600,1.0367063742874233e-11,9.948195972973712e-11,4.145159353105495e-15,2.030878309244391e-13,2.052150245255022e-13,4.147539049683168e-15,8.137092394243924e-18,8.54829868344765e-18,1.9694538808750976e-19,1.38128647700972e-16,8.392798319198156e-18,8.028836533788335e-18,3.5779071879932077e-22,3.2609312672337582e-22,3.2536602670438324e-22,4.0730993926534206e-22,1.4694705535997124e-27,4.9177180364676545e-15,7.81762223867196e-14,8.840027962562804e-20,8.520365290717906e-20,4.712462158299363e-17,1.9340882626712526e-19,4.926436095849168e-15,1.9492931945210803e-19,8.407086336617746e-20,8.965411654334648e-20,5.529102954687079e-17,1.903751080236719e-27,1.900581701948404e-27,1.9436316930258054e-27,6.665845669310915e-25,8.749865419783334e-25,7.802006693003859e-25,4.339098235521651e-22
1700,1.034903578541718e-11,9.94789560427807e-11,4.066224780659593e-15,2.0849787679243865e-13,2.071861295110265e-13,4.134992890273761e-15,8.164994706421868e-18,8.56959069040689e-18,1.9447498871204499e-19,1.5028793461762692e-16,8.568897118732016e-18,8.28814625706852e-18,3.9430926874300754e-22,3.309113217552517e-22,3.28280516053208e-22,3.9576775198573763e-22,1.5253482573096748e-27,4.8031153889578555e-15,8.340796938109398e-14,9.215979419259789e-20,8.331128670195082e-20,4.9725053815271627e-17,1.9741964657769119e-19,4.949951713930402e-15,1.9537702000925256e-19,1.000212500334165e-19,8.755247183470451e-20,5.197125259032649e-17,2.12000908467797e-27,2.1812917714561526e-27,1.911410176656499e-27,7.1326719584673925e-25,7.945380506647369e-25,8.886953317217876e-25,5.169731458056887e-22
1800,1.0338392181622275e-11,9.94882922373785e-11,4.1566815850867866e-15,2.0318217252215283e-13,2.041784826447928e-13,4.148537138845686e-15,8.153281203100885e-18,8.520567740999546e-18,1.9721474669227244e-19,1.450797204982401e-16,8.518214357883572e-18,8.287576264260553e-18,4.453748978390893e-22,3.2527332649657875e-22,3.30459402030742e-22,4.1039511341197197e-22,1.5508803152242584e-27,4.860319572433744e-15,8.563658060182404e-14,1.0632893705193605e-19,9.869216039283915e-20,6.179120551963226e-17,1.956011190588353e-19,4.8238430614761885e-15,1.9628087333836982e-19,8.852969566383564e-20,1.1107448582776217e-19,6.029342851841059e-17,2.4544138343685327e-27,2.4511874031672394e-27,2.099676067187515e-27,8.971877516810685e-25,9.00532280276481e-25,9.256947295197064e-25,4.985449853916895e-22
1900,1.0326193472305996e-11,9.947945340067503e-11,4.084171322415802e-15,2.0396979231017768e-13,2.0428783271600148e-13,4.131658527464094e-15,8.093694524008095e-18,8.351695270497239e-18,1.9790013642507852e-19,1.5563084460207045e-16,8.533486585209072e-18,8.25622878800504e-18,4.339031936370171e-22,3.237649128099348e-22,3.23585899311317e-22,4.326671597020522e-22,1.6271784203570615e-27,4.8860666943906025e-15,9.721134475544044e-14,9.600669663237704e-20,1.0961033562603673e-19,7.040655353709647e-17,1.944828547078949e-19,4.858116482129055e-15,1.9511424044612857e-19,1.139535549204309e-19,9.849780549493996e-20,6.357424734949415e-17,2.4755738472009026e-27,2.433607252971168e-27,2.4856601464296637e-27,1.0134345030825997e-24,8.509665302396307e-25,9.50262107229125e-25,5.484794720353289e-22
2000,1.0328322639846844e-11,9.94772633436205e-11,4.122491363917139e-15,2.05469394220806e-13,2.0640595103891362e-13,4.1624230552411845e-15,8.286132497265477e-18,8.514807701844401e-18,1.9809928059261975e-19,1.660151069901767e-16,8.418324512967746e-18,8.119679347143512e-18,4.586871798854613e-22,3.2171922992968874e-22,3.276774223740903e-22,4.515418709990414e-22,1.711580299402089e-27,4.952505741893677e-15,9.529418500618125e-14,1.0794015172084463e-19,1.1998282109586532e-19,7.194489160840132e-17,1.9493399639080609e-19,4.849515693555703e-15,1.92146906780965e-19,1.1279603100841287e-19,1.1375107920880928e-19,7.430698822746148e-17,2.6729852079957066e-27,2.5806275267235168e-27,2.591514785390339e-27,1.0458602161808837e-24,1.1198554095281805e-24,9.8678854137616e-25,6.275586441699576e-22
2100,1.0324881135252458e-11,9.947159585835732e-11,4.13431672484157e-15,2.0244533999130816e-13,2.0691588245488463e-13,4.097226228003044e-15,8.083887820128161e-18,8.533377830160892e-18,2.0218310233598062e-19,1.686188053127387e-16,8.439775245435412e-18,8.240193463494842e-18,5.061914970402093e-22,3.2410063050359174e-22,3.3098343244891876e-22,4.791034415567582e-22,1.6417487524920146e-27,4.942969854362903e-15,1.004290303895335e-13,1.1350558752913684e-19,1.1096414402457564e-19,7.242758720482917e-17,1.9655298016573016e-19,4.9219381523269574e-15,1.9591386125781596e-19,1.2371831918505073e-19,1.255808889412306e-19,7.07171438425649e-17,2.7678156729959713e-27,2.4685915637975324e-27,2.6257604220436052e-27,1.0839741232333787e-24,1.1117044617496252e-24,1.0518409664880502e-24,6.792542131650006e-22
2200,1.031415478759843e-11,9.945914905236527e-11,4.145263784892749e-15,2.0257419462547295e-13,2.0699099831536556e-13,4.085494267384683e-15,8.189447877187561e-18,8.477785653075571e-18,2.0340004157421132e-19,1.7949714747324966e-16,8.404010489578207e-18,8.135608364155902e-18,5.102448738012507e-22,3.281168704286933e-22,3.27838477016451e-22,4.8398853812294385e-22,1.6731070238556954e-27,4.851726952342856e-15,1.0561746256439975e-13,1.311342479186903e-19,1.1812677290282748e-19,7.185656446966775e-17,1.922229972206161e-19,4.930912539070851e-15,1.9684310795956155e-19,1.1784011270913824e-19,1.3427668981222409e-19,7.460367700682238e-17,2.9072385776293085e-27,2.9774480801034108e-27,2.6028885781457054e-27,1.0105937613178944e-24,1.0081676143842326e-24,1.2081025628229289e-24,6.425655863245776e-22
2300,1.0297821643833644e-11,9.945595386236932e-11,4.074849948034789e-15,2.0463675503723583e-13,2.0554316377633447e-13,4.127534790840734e-15,8.164213040004272e-18,8.305956942680158e-18,2.0032465094206192e-19,1.8026009521667657e-16,8.380075435367729e-18,8.224686687783703e-18,5.280607442438863e-22,3.280337399139118e-22,3.3030065411097126e-22,5.082977683551362e-22,1.717857949157469e-27,4.880194338308218e-15,1.1240158881311114e-13,1.3013468755734716e-19,1.3473007618123806e-19,7.661065068989315e-17,1.9228694955326197e-19,4.996040990223388e-15,1.957153652246443e-19,1.468076488740811e-19,1.3634375892480982e-19,8.133535174656502e-17,2.7631089402153794e-27,2.6799618051444657e-27,2.647663660641246e-27,1.0942788580301229e-24,1.1209305286254233e-24,1.2888571581206856e-24,6.674413547927291e-22
2400,1.0293975204540128e-11,9.945158957905353e-11,4.065487903884451e-15,2.0635604211231028e-13,2.027578346959875e-13,4.139094578403389e-15,8.235682285794275e-18,8.418662982723708e-18,2.038020181271609e-19,1.917713823589569e-16,8.432807137320997e-18,8.167689540464759e-18,5.425655539847861e-22,3.285308994656608e-22,3.2883356170809386e-22,5.684706738549333e-22,1.7647311602123756e-27,4.998540530387092e-15,1.0837123525504666e-13,1.521261175600744e-19,1.5228292059968468e-19,8.929418055783317e-17,1.971465228436407e-19,4.979958663258281e-15,1.9605308275390695e-19,1.323350999561301e-19,1.382584739381924e-19,9.237035243405381e-17,3.0878140252413313e-27,2.896287308409999e-27,2.8585872143847027e-27,1.319754735824283e-24,1.1497929809542046e-24,1.2305697683967428e-24,7.761993120833417e-22
2500,1.030330695782551e-11,9.94518589055165e-11,4.132645768435288e-15,2.0419553024181784e-13,2.051844431833436e-13,4.050890966631877e-15,8.319273987045903e-18,8.259616772179067e-18,2.0699261096341848e-19,1.9623430419143054e-16,8.259039339407677e-18,8.248232106749051e-18,5.49158074715713e-22,3.2867000609236713e-22,3.260202878625362e-22,5.939088182890627e-22,1.8749639778881013e-27,4.945760328888087e-15,1.156366639915203e-13,1.585924966920247e-19,1.5377152211405285e-19,8.82401063956565e-17,1.9431101999734623e-19,4.893836538386845e-15,1.9290732444735813e-19,1.4671439371248642e-19,1.5005421983419726e-19,9.364691568763239e-17,3.0400753569358534e-27,3.2190343746308692e-27,2.9037879353266774e-27,1.2533056751665873e-24,1.246324845051449e-24,1.2025848814720802e-24,8.499169903269543e-22
2600,1.0297127704140453e-11,9.944975101972325e-11,4.076312534514678e-15,2.0210469957420474e-13,2.0216536062530405e-13,4.089192732032709e-15,8.339958844940777e-18,8.25870549383789e-18,2.056912600157323e-19,2.0598470516986634e-16,8.312768982891863e-18,8.354465045550061e-18,6.067041778536703e-22,3.2195675636149385e-22,3.2465529861787953e-22,5.960386442966821e-22,1.9250196265170168e-27,4.9886658245352756e-15,1.1694585931835608e-13,1.5333322734047998e-19,1.598482552727484e-19,9.176333428580613e-17,1.9286468319727267e-19,5.015007570559634e-15,1.944928804240607e-19,1.6252199778528618e-19,1.5282545335593808e-19,9.183604153925843e-17,3.032410065218776e-27,3.442573440411087e-27,3.0682411000840264e-27,1.4096206128647413e-24,1.391788799692561e-24,1.427551441499906e-24,8.497340556825676e-22
2700,1.0271087778237518e-11,9.944510233167825e-11,4.103822684490678e-15,2.0193922187904735e-13,2.0251240091161618e-13,4.0841665991865496e-15,8.331609045442967e-18,8.368632453213349e-18,2.0882199353163177e-19,2.0604582274152217e-16,8.397493332826358e-18,8.215361563575688e-18,6.291366329979448e-22,3.2712671541956304e-22,3.2754397774280634e-22,6.211878371414007e-22,1.9470034952182044e-27,4.9176257872580175e-15,1.2593099592449086e-13,1.6536333864945834e-19,1.6388308741208103e-19,9.306513932665914e-17,1.9472504566268496e-19,4.884867054896568e-15,1.9196415088436335e-19,1.6559105998846177e-19,1.6266131804318607e-19,1.0490350377338005e-16,3.411728552660218e-27,3.245292178754786e-27,3.5337575473930845e-27,1.4703934216551937e-24,1.363575159711483e-24,1.4197834117200905e-24,8.098852743134568e-22
2800,1.0282913107852644e-11,9.944202588793773e-11,4.097514774171698e-15,2.0281679885477782e-13,2.0490613219177554e-13,4.07780867449248e-15,8.23277710109905e-18,8.455483009462565e-18,2.0784085993276597e-19,2.1037839833553265e-16,8.260731435328786e-18,8.328757100496808e-18,6.3493854402893005e-22,3.236479103064999e-22,3.277987534364659e-22,6.332407738225214e-22,1.9119026823196704e-27,4.995912657158369e-15,1.3068818319267278e-13,1.8332384986028804e-19,1.6940690759778377e-19,1.0636766494622e-16,1.9261484132545167e-19,4.901285163812477e-15,1.9503903201894923e-19,1.7991159164612672e-19,1.6482112328562195e-19,1.0081082871361545e-16,3.438758663101037e-27,3.438252766827952e-27,3.4165205169964166e-27,1.4252662081215774e-24,1.5516298890944019e-24,1.6167220539999464e-24,9.324873719748429e-22
2900,1.0261774958284103e-11,9.944396607743363e-11,4.0361018381209175e-15,2.0341491252517516e-13,2.0448195149565558e-13,4.0657389449795345e-15,8.210291674089658e-18,8.241754814599433e-18,2.1098377372665718e-19,2.1547798850517566e-16,8.383951037021426e-18,8.391104242213738e-18,6.575761803061308e-22,3.221028501318744e-22,3.2779015048891104e-22,6.26310989053062e-22,1.9749252154185264e-27,5.041290547286739e-15,1.3290586704225983e-13,1.880654069129934e-19,1.6872557505616138e-19,1.1360140741110721e-16,1.9692178813338383e-19,4.910935101855539e-15,1.9492518420436076e-19,1.8937996356799087e-19,1.7465780128487006e-19,1.1045478700028445e-16,3.6662832330003286e-27,3.399482355087262e-27,3.628917396443391e-27,1.4630962942918927e-24,1.5117826407879687e-24,1.591282267271843e-24,9.332051036348104e-22
3000,1.0267330794515876e-11,9.943632176998258e-11,4.075848591480986e-15,2.030748408369628e-13,2.0120976699780798e-13,4.092957439957652e-15,8.22812052889245e-18,8.354689711276732e-18,2.1016752645370526e-19,2.2472783994844464e-16,8.328147429273457e-18,8.239152067874221e-18,6.968176143865277e-22,3.183032837200291e-22,3.2021207128133883e-22,6.8421401167113975e-22,2.0523064409598074e-27,5.000257913457446e-15,1.35019230570558e-13,1.9259819310782616e-19,1.890080188187431e-19,1.0909611433711103e-16,1.9514441407285028e-19,4.938139513375215e-15,1.9193337451498425e-19,1.9635477418551507e-19,1.872915876101936e-19,1.1032420303799142e-16,3.764515796131354e-27,3.652493312086154e-27,3.6034714497033045e-27,1.5493820774382078e-24,1.5172130719193185e-24,1.6810493478856703e-24,9.675889327924538e-22
3100,1.0263280603863042e-11,9.944288284138832e-11,4.1112838509145384e-15,2.0318276738041812e-13,2.0566251341301445e-13,4.105738256098871e-15,8.409483651918837e-18,8.247261424910124e-18,2.0935686015231641e-19,2.3309522828322085e-16,8.231075320411897e-18,8.352958555695803e-18,6.947421501573838e-22,3.2563444380118846e-22,3.1907917140662944e-22,7.119141122904776e-22,2.1296812241498362e-27,4.895633863524812e-15,1.3684551883956859e-13,1.9427175910477538e-19,1.9126435635908084e-19,1.2399709508597048e-16,1.9583626391451247e-19,4.9349928283109664e-15,1.9407734752372438e-19,1.912873971595852e-19,1.9800998259435014e-19,1.1050201090802609e-16,3.8592451925753626e-27,3.799830859251534e-27,3.933829454445523e-27,1.7729868291467618e-24,1.7423638486425432e-24,1.6565693071269005e-24,1.00328451690337e-21
3200,1.0256720374207162e-11,9.943341780047882e-11,4.055432811078409e-15,2.0329160954318596e-13,2.041097220541457e-13,4.098810625833838e-15,8.2908876156204e-18,8.397196530680862e-18,2.124291390821713e-19,2.2529449621296114e-16,8.35880126021969e-18,8.167211207354309e-18,7.100667889660233e-22,3.222836137251584e-22,3.2805059371935593e-22,7.126722562340914e-22,2.1127453386276855e-27,5.00967717126226e-15,1.3940858878668035e-13,2.0226869734317115e-19,2.0409451049400101e-19,1.1999238655764515e-16,1.9123891179676398e-19,5.035020015399337e-15,1.9441879578857293e-19,2.1206603566118792e-19,2.16296761479288e-19,1.2919609588703085e-16,4.083363508306677e-27,4.015453355422317e-27,4.084471477422871e-27,1.9258065004913532e-24,1.8835931479618437e-24,1.8501575684966863e-24,1.07595376153085e-21
