milliseconds,x,I,y,z
0,197.70401775366682,0.0,796.5654807431499,108.84674237409068
100,192.7613573433324,0.0,583.1143531857615,379.8807645163129
200,193.52408731478678,0.0,287.3251019652486,883.4669288887569
300,198.8307997153762,0.0,90.40291417953006,1162.2099910969255
400,199.3531778350555,0.0,22.090859896655562,1224.5282631236091
500,203.39323241156052,0.0,3.4260646558867944,1212.4796273310815
600,204.86059327345055,0.0,4.4533727548193776,1135.8085384448088
700,212.2271677779511,0.0,-5.358306346992746,1108.2126824027805
800,218.2191075656583,0.0,-2.7942349858717104,1041.9931524612737
900,217.52363854440296,0.0,1.4000033776970109,989.9093270870278
1000,220.0668682655506,0.0,6.146519381038841,958.2401991016677
1100,226.876605313902,0.0,6.794681308516091,885.5206272625896
1200,230.20754589677503,0.0,6.7822899128330105,868.1860621848884
1300,233.33782552653344,0.0,0.5230069646703872,825.7357374299598
1400,241.39829633339556,0.0,4.391998413810385,761.9254779849365
1500,245.52382123802155,0.0,-3.030779308550199,732.8628302509142
1600,252.15698247042153,0.0,4.438996865960291,712.0831476615682
1700,251.35635958289362,0.0,6.103580593945914,673.21744523184
1800,260.5378779267629,0.0,-5.363027985500478,625.6540746254486
1900,262.56745708946823,0.0,-5.492542913031822,600.1876278511857
2000,266.42928575244844,0.0,1.196740105350985,568.0731083046142
2100,273.570301693741,0.0,-1.7698193825392132,532.8266766294953
2200,277.2696930808942,0.0,1.0235651633673033,529.5682694669632
2300,280.0378398287615,0.0,2.9498433029135676,478.3163339079795
2400,289.12618133385774,0.0,2.804333444461205,460.2303901494571
2500,295.21592580657966,0.0,-6.164583321274616,446.7890745966992
2600,300.9944144018174,0.0,0.0947958535575689,427.7858894903262
2700,300.8690439460912,0.0,6.343034268990051,408.2699981031762
2800,312.0539282043604,0.0,-2.994625254510514,394.93789845858123
2900,315.0164747804724,0.0,0.7888192086283797,365.0394574509516
3000,320.8713778327385,0.0,-2.1239561432384386,346.2576206090323
3100,326.72113181916325,0.0,2.751162623622402,333.0772763372681
3200,332.3583434907243,0.0,4.668027403178826,322.7539682952288
3300,337.46814146653713,0.0,2.7884146442313456,289.5470943146068
3400,341.35111572896534,0.0,0.6126296280480642,278.7098470685402
3500,348.4599541098197,0.0,-4.625926602272859,254.85036847540698
3600,353.50161246490643,0.0,-2.5551876421662603,243.64472297074602
3700,359.91004001091505,0.0,-5.393296834617422,243.12183577475213
3800,371.12155811374123,0.0,-4.797120698557427,238.09774297677876
3900,376.71367990496776,0.0,-3.3836345915802837,224.5276721707523
4000,382.2012178725344,0.0,6.521242189361575,220.21140562914064
4100,383.62470508590036,0.0,-2.455885398923326,202.09327763580328
4200,391.20159365163767,0.0,6.996945290874917,187.94090125782358
4300,403.0522521574271,0.0,-5.861337131946496,167.37024896763558
4400,409.0229609187537,0.0,3.456244248074406,186.58664053164958
4500,412.4005437663089,0.0,6.101551866625005,154.236721302011
4600,421.9962456393102,0.0,-2.7416153886519217,163.01991628008102
4700,424.3608697507437,0.0,-2.217867275679535,164.86135891340788
4800,435.9519493963662,0.0,2.4512905606461945,146.9231444007797
4900,444.53689175911086,0.0,2.090922552870104,138.07296512319354
5000,451.6872163783409,0.0,4.886498237967051,136.79722562777604
