milliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
2300,0.07666761130431406,0.03329588170672249,0.0020667021288793934,0.013000022246450587,0.26600001036219045,0.019999990873275905,1000.0,0.0018993530049890833,1.9708275038273744
2400,0.0796071690859083,0.03434425605288299,0.0020815556958050916,0.013000025726890341,0.2660000118495574,0.019999989867211854,1000.0,0.0020458572492703473,1.9676473917437254
2500,0.08291540542134476,0.0354857305852849,0.0020995323276619317,0.013000029613145996,0.26600001350725694,0.01999998880851542,1000.0,0.002207969523030936,1.9640710877859198
2600,0.086677455748935,0.03674065906453957,0.0021215061738779116,0.01300003394005903,0.2660000153592633,0.019999987697168584,1000.0,0.0023892916643457273,1.9600080513102989
2700,0.09100538095534144,0.03813460479055045,0.00214871148443492,0.013000038741732037,0.26600001743561735,0.019999986533192647,1000.0,0.0025945060073282226,1.9553392932402525
2800,0.09604865576567043,0.03970033236067933,0.002182940115852185,0.013000044049009748,0.2660000197745496,0.019999985316648674,1000.0,0.002829783518115412,1.9499063413255981
2900,0.10200969467566703,0.04148051312726418,0.002226872639191299,0.01300004988599131,0.2660000224255137,0.019999984047739228,1000.0,0.003103375986598625,1.9434949360404976
3000,0.10916802441817534,0.04353186553732463,0.002284698188533058,0.013000056265336703,0.26600002545389895,0.019999982726940226,1000.0,0.0034265238816473154,1.9358096901359159
3100,0.11791531096847177,0.045931099542075526,0.0023632286823033833,0.01300006318322459,0.26600002894797586,0.019999981355129398,1000.0,0.003814751079114138,1.9264374365866164
3200,0.12880819104616767,0.04878367128853594,0.002474051196660153,0.013000070614615658,0.26600003302965464,0.019999979933781796,1000.0,0.004289779428512183,1.9147920727196972
3300,0.14265003424765213,0.05223727476383823,0.002638129225926133,0.013000078510597576,0.2660000378722581,0.01999997846525261,1000.0,0.004882432912793543,1.900029435033484
3400,0.16060808485351885,0.05650158044644773,0.0028956590858537977,0.01300008680016611,0.26600004372921443,0.019999976953082265,1000.0,0.005636741452897701,1.8809257175833882
3500,0.184378903668658,0.0618774131727278,0.003329339953990888,0.013000095397224177,0.2660000509833781,0.01999997540239348,1000.0,0.006615781796409343,1.8557063547578658
3600,0.2163936624333874,0.06879760460580996,0.004121864962002309,0.01300010421252665,0.26600006023348766,0.019999973820267646,1000.0,0.007909571273427158,1.8218342246467498
3700,0.26000967669010494,0.07787915111598633,0.005706147436290854,0.013000113166545611,0.26600007245196583,0.019999972216120914,1000.0,0.009645550963992493,1.7758111607768827
3800,0.31951187810993753,0.0899764239185124,0.00916649293423949,0.013000122198705052,0.2660000892839697,0.019999970602085734,1000.0,0.012002263070169843,1.7131686031943885
3900,0.3995041209379847,0.10620072865764346,0.017272560672515848,0.013000131269748198,0.26600011363569787,0.0199999689936299,1000.0,0.015222158317267902,1.6290696639609148
4000,0.5029672764556394,0.1278248138100872,0.03670428320472565,0.013000140358047233,0.2660001508502644,0.019999967410796012,1000.0,0.019583805454352184,1.5202826314408968
4100,0.6275373782773143,0.15594371303958346,0.08051690779583262,0.01300014945336054,0.26600021095335624,0.019999965880142315,1000.0,0.02521318721018705,1.3890952545092632
4200,0.761950513758826,0.19083662393696132,0.16375596963904135,0.013000158551358795,0.26600031217785364,0.019999964435839897,1000.0,0.031768493104092244,1.2471990233310883
4300,0.8883717152047005,0.2313508132874324,0.28654078637654,0.013000167650336104,0.2660004838503123,0.019999963115806846,1000.0,0.03850100123710908,1.113317747734045
4400,0.9920285299371132,0.2749903443516502,0.4270754098909696,0.01300017674972795,0.26600076298497843,0.019999961950246465,1000.0,0.04475180654744601,1.0030262497188045
4500,1.0677601321852266,0.31881009189389725,0.5599648308539245,0.013000185849306956,0.2660011807658927,0.019999960948745798,1000.0,0.05024331796003375,0.9217809302514003
4600,1.1179314799051514,0.3603194089606693,0.6713197243898018,0.013000194948970022,0.2660017464056115,0.01999996009616776,1000.0,0.054993190393835885,0.8670958077100837
4700,1.1477252158387201,0.3978561453632612,0.7582248921205285,0.01300020404867506,0.26600244152161984,0.019999959359354853,1000.0,0.0591358516919837,0.8335426866704224
4800,1.1622956267071158,0.43054051453381825,0.8233092273060335,0.01300021314839947,0.2660032281964835,0.0199999586982358,1000.0,0.06281729166329793,0.8157483624128369
4900,1.1658114094688725,0.45807593612795944,0.8709040470507956,0.013000222248130565,0.2660040625764912,0.019999958074889506,1000.0,0.06615853939096385,0.8093804369772938
5000,1.1613833044705189,0.48054685063878555,0.905239927356281,0.013000231347860167,0.26600490559128154,0.019999957458332003,1000.0,0.06925061243534507,0.8112109784856399
