milliseconds,FC,FCp,FN,FNp,MF
0,2.45955641779828,2.7128929410283114,1.8475413134047356,2.7456649294419657,0.7301960971410738
100,2.449414577106725,2.701564093871854,1.8392647552007408,2.7358297995373864,0.7232966041989629
200,2.44105559768291,2.6924109809154824,1.830458097512634,2.7245028297437592,0.732784213394891
300,2.4324130182973853,2.684704998342555,1.827259592531423,2.7237449300519354,0.7318329357375551
400,2.421752903041675,2.678564380422427,1.8193468043876182,2.712763316181773,0.7286416985794631
500,2.409192226554351,2.667683004502362,1.8159022889099485,2.7084974409665614,0.7252835970477387
600,2.4024843132291007,2.660359876528409,1.8055717584253335,2.6986841422096655,0.7381583820566994
700,2.3951030103759576,2.654165464379706,1.7983062246191026,2.69449885486246,0.7342297685977408
800,2.386939594842433,2.6424045474051296,1.7930864606094978,2.6816047552220534,0.7469160842075635
900,2.376792335827765,2.6341526481509345,1.790025527528052,2.681079157211249,0.7388785091071763
1000,2.3690890265930458,2.6309156110260603,1.7837850252787788,2.6697398826666925,0.7532073705696928
1100,2.360241788103936,2.6239969318292196,1.777807720747458,2.658498689998976,0.7555329242123437
1200,2.3524489689590338,2.6159146800374655,1.7707077614406812,2.651979371287265,0.7626039990818884
1300,2.347098961238466,2.6099145774387646,1.764171248631918,2.643812842843042,0.7666869215612383
1400,2.3339300483344436,2.6016760388538276,1.7564569244013484,2.6442548861043247,0.7799852094088996
1500,2.3316973587053385,2.5944082749390125,1.7521842495647786,2.630301056292527,0.7841981499635188
1600,2.3221947614779688,2.590732949510476,1.7465663438122636,2.6301404519679124,0.7807412945910193
1700,2.3171239886779844,2.582135126127126,1.7362253150687101,2.6165026059195595,0.7895073501562698
1800,2.3073948222302056,2.577438547585122,1.733558812197069,2.612450371106594,0.8115008584550361
1900,2.30417271701944,2.5731914495789705,1.7234195649848754,2.602918183599738,0.8156881412305905
2000,2.296552498163057,2.5658729877246556,1.7220191729614789,2.597691150336613,0.8255536498517582
2100,2.2937723502889553,2.560888149163877,1.712989370495291,2.5913066279674988,0.8324058058087631
2200,2.2882707543372325,2.5608408277458694,1.7107976461723928,2.586653256928646,0.8477599535608321
2300,2.283225002479183,2.552368097860603,1.7019751778212018,2.5782868175257985,0.8546366377585732
2400,2.2806210324091376,2.547894055045507,1.698564176525097,2.5735984508558607,0.8534427819225554
2500,2.277940676790496,2.5493672109576666,1.6890245886148416,2.569054687347649,0.8749079036232887
2600,2.274230041534066,2.5411872266367395,1.688525225236134,2.55573144537311,0.878402781108094
2700,2.2687811566820506,2.543228244488973,1.679995206257381,2.5552780225937353,0.8977583560921141
2800,2.2642081999162533,2.535915782308353,1.6734474949239462,2.5473873487392305,0.8981321194488241
2900,2.261457762344438,2.53587756145115,1.6731131559343215,2.5370863568585573,0.919688849640788
3000,2.2571557995611706,2.5323340302089017,1.66384974295928,2.536541397687272,0.9328462671359841
3100,2.258551960539121,2.5319140184743283,1.660695470286162,2.531028984397435,0.9374079354082889
3200,2.254928929301285,2.530567446342391,1.6556804495617403,2.52689961675285,0.9514622068864903
3300,2.251217068188864,2.5266485950002266,1.6504294873197682,2.519979672924216,0.967559624268035
3400,2.2514000283989626,2.5265857099018025,1.6431854643780626,2.508803401989386,0.9761886319997487
3500,2.251732488973971,2.5264103614577857,1.6408261287510955,2.5088341666244234,0.997236962640648
3600,2.25013053930844,2.528139208293331,1.6399879274653886,2.50071575210821,1.007510087431107
3700,2.2497917981097446,2.5275312541463895,1.633418679604914,2.4923841095553767,1.022132827676888
3800,2.2521306047049823,2.5231812734896146,1.6271186663545352,2.491236635030837,1.0355235233107745
3900,2.249847487890461,2.525223078388148,1.625661279072465,2.4828133950766995,1.0447086353292332
4000,2.2505022776575023,2.527438911744362,1.6252105086771107,2.481809495833723,1.0619664147654189
4100,2.2546356335706923,2.526334358347423,1.6206003938198226,2.4748586833059543,1.085118947088996
4200,2.253034927386741,2.5278975600482427,1.6151319771276111,2.471482824256419,1.0982872937140753
4300,2.2584214868258843,2.5269366071676207,1.6102922603439525,2.471226587180114,1.11470409531025
4400,2.2564880263315628,2.5328366490347243,1.6102571637341285,2.4668523618944294,1.1209124027335196
4500,2.2593941658420365,2.5335914417693193,1.6095741053838282,2.46212023086045,1.1394802917029994
4600,2.2641669228280388,2.5338052518535363,1.6055931820388791,2.4535799636927735,1.152123631640563
4700,2.267851248913256,2.5378203705538676,1.6004621074926937,2.45751248991904,1.1628773093460916
4800,2.2697162460344518,2.537011100847365,1.5999037222143193,2.4467881037985872,1.1886257666289686
4900,2.2709101989975555,2.541350249484095,1.5969604538742073,2.450524793704821,1.1938358943983836
5000,2.2736958504425697,2.546107151430245,1.5950087251631357,2.4431126725716745,1.2143345745408038
