milliseconds,FC,FCp,FN,FNp,MF
0,2.4653171251278176,2.7148249665318516,1.841405376835554,2.7427576151325748,0.7293534792904081
100,2.454612359480618,2.7051961407059473,1.8391019728818951,2.731456177310228,0.7299919132179535
200,2.43919852960186,2.6912736569260525,1.8287762502756013,2.7323620613744755,0.7253633747684469
300,2.4342255245255218,2.6834328462050525,1.8266047507350898,2.71839620699896,0.7342400078260747
400,2.4221577119191116,2.6761182722430505,1.8219142276648157,2.712515253553611,0.7277833730244303
500,2.410238987292749,2.668620092253782,1.8129995089517286,2.7048386291914808,0.7390073353802887
600,2.405726369522426,2.6567719394450564,1.807886816277917,2.6974705191395745,0.7300390010956316
700,2.3951427765198536,2.65375150829973,1.7976268830226205,2.690280552086814,0.7397272293031296
800,2.3872429850312287,2.6426071170743217,1.7919407196369224,2.685742288334686,0.742841576692917
900,2.3742264534834967,2.635901018232003,1.7854653663248066,2.673386871236353,0.7407766167658223
1000,2.3656392601958327,2.6281183062212956,1.7822988591675946,2.671245615009308,0.7585182010417583
1100,2.3609192624075734,2.6237165888688296,1.7765167068971632,2.66426843685332,0.7528768709832743
1200,2.3510366526180584,2.6134757045635344,1.7656360016500652,2.6530993017222175,0.7547906342083243
1300,2.3422817678847245,2.605745028347619,1.7617426219054815,2.652048253220952,0.7666399062483444
1400,2.33887218723454,2.5996012027784428,1.7525640682457957,2.6386965213098015,0.7736274998333438
1500,2.32877475077567,2.5965012894001576,1.7501446321183591,2.634459617918694,0.7865401098129695
1600,2.322403095981157,2.58886245572936,1.7400059733050273,2.6228846749557393,0.7864611234267372
1700,2.319381066934147,2.5810908028234243,1.7340389134223195,2.62005109912398,0.8006218749452865
1800,2.3097740472128225,2.5761567535398635,1.7321299626568345,2.6090952681289057,0.808241931153967
1900,2.3059667011474168,2.5721120935827755,1.7279228754071512,2.6016991849882802,0.8102167719220019
2000,2.299930808360117,2.5703438547041437,1.7182279450123092,2.6018745180204483,0.8160276444729841
2100,2.292454240025852,2.5650136003903814,1.7158670570162544,2.591143381378701,0.8238122183970695
2200,2.287363776112348,2.5580073249796627,1.706685947247807,2.5849009933877856,0.8337688362364534
2300,2.283844966429837,2.5558149365243814,1.699709491964186,2.581431123199746,0.8471502682239692
2400,2.279588095515162,2.552649923281101,1.6931063031559344,2.5720528177925273,0.8649965150026122
2500,2.277673732730518,2.5469084291844686,1.691686418063436,2.5695140668381424,0.8720850563080852
2600,2.269519639225209,2.543026927571498,1.6837824239633703,2.557055069107038,0.8825805282446059
2700,2.2678409380335625,2.5419410676942817,1.6819535497791183,2.549139232465273,0.8989085384758303
2800,2.262261758273604,2.5371623157802956,1.672976527433306,2.5473051236033,0.9029792623792168
2900,2.2613048217027703,2.5380086746090975,1.6669264520865805,2.5366149014258976,0.9202804619180794
3000,2.262169668931948,2.534126410065445,1.664560211229659,2.531197026744226,0.9346295644341424
3100,2.2552116786773744,2.529516991190427,1.6596509611114678,2.5309283329995518,0.9384154908181236
3200,2.257390218713597,2.52685338755612,1.6559520433944888,2.519873554999051,0.9603870483524065
3300,2.2530680881251124,2.5251305980295062,1.654255700522053,2.5196716436671407,0.9683811288852714
3400,2.254499284756649,2.52688688525575,1.6491208722259996,2.5114492276906204,0.9840078554056056
3500,2.2498017370782066,2.5281665837008793,1.6451186250046979,2.507840134740704,0.9966996898023555
3600,2.2545011147422387,2.5243706473951146,1.6362647216635733,2.505100973862281,1.0077456021625426
3700,2.2513227499866084,2.52718057997464,1.6354318755509838,2.4970186911576198,1.0223716357222303
3800,2.2538987645907405,2.5250413482300895,1.6337040058336283,2.4948195611946824,1.0358014167556844
3900,2.2485298955372506,2.524719936734215,1.6250019917886696,2.4855897819166257,1.0485258166556264
4000,2.253331445894289,2.5271144983991416,1.6196137684898566,2.481558193422489,1.0707509236583141
4100,2.253518966434936,2.5272129962759617,1.6195432145537674,2.476920408577137,1.0816704375091177
4200,2.2568606962808393,2.525998427880328,1.6150500661771772,2.476269454970815,1.0949695863372984
4300,2.257669838558479,2.5270922014940114,1.6131391931642092,2.470759637834077,1.1094896559346203
4400,2.2552163299435364,2.5301872302048105,1.611832098885057,2.46388170622772,1.122316264197076
4500,2.258886912748399,2.5302323631450334,1.6033122843134564,2.4632968879758703,1.131744836098434
4600,2.2627465971618683,2.5333210113670663,1.6041197591999823,2.461669309718593,1.1582245179154627
4700,2.2673054039602416,2.5352486994286436,1.6039249349989595,2.454667149669495,1.1669167254820225
4800,2.267370668854105,2.537343288186077,1.5948186481853233,2.448508957175172,1.1820473119971036
4900,2.27307547288136,2.5433412306656034,1.5920465621482212,2.4455207947047004,1.2033658423534277
5000,2.271595593981497,2.5428387937598576,1.5927837708975991,2.4428588709004586,1.2096225508482368
