miliseconds,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s21,s19,s23,s25,s26,s27,s29,s31,s33,s35,s36,s37,s38
0,1.0,14.17367313636526,104.20034582300504,107.97280883293138,1.7965877929425609,25.28281620622505,68.81585175169721,1.0000871480767108,17.764701465836232,-0.05623348398766994,1.0,0.7597734719948681,0.03862032348909657,0.06679704940387196,0.09269936662504277,-0.0013675543690476579,-0.0005215353899805976,-0.05255916990643323,0.011970482820078995,38.19028673763683,2.3908982383882735,853.0356407464727,1.6837655466369195,0.018609869349765714,0.004412376346754547,0.0010019771852141125,0.043381516887253065,-1.31419489237531,-3.450598084043938e-05,0.0403572433532729
100,1.0,14.146427142606914,104.37793898949043,109.15542089459429,1.7920027299764374,25.047580536903915,68.63840513821143,1.0034959280103388,17.759353932705984,0.09920369092899864,1.0,0.759759238277842,0.11084109975829078,0.15863967019846434,-0.25372945544338665,0.002489256426226054,-0.0018071674983537972,-0.038104021475625985,-0.04030452727928535,18.862156960103043,24.366979032112106,816.7442662673177,30.440945729427675,0.05693885265738718,0.0034292814101984973,0.0009930724219395523,0.04333079708627736,-1.2574681319030765,0.0009977056910226872,0.027818438977921592
200,1.0,14.433904959695818,105.60887061203834,109.5398557713702,1.7867567442755599,24.881546340731546,68.68022168845255,1.0036407476551181,17.8360946380557,0.17484869061742847,1.0,0.758853863541527,0.35621413167552346,0.22356290293384454,-1.9323634321272687,0.005024035302654677,-0.005722483180995252,-0.20158923907740778,-0.09339673083569908,11.400049255292506,32.02180630033471,797.5307814500648,57.92107130751202,0.10760033884927979,0.004131084262684106,0.0010197814318662422,0.04335445234829943,2.046220191942664,0.001870283911930532,0.07712825192510397
300,1.0,14.42451489977378,105.50710984284804,110.07887576377279,1.781082588847442,24.852672049613567,68.43785137856136,1.0101376409347458,17.84608347604224,0.20601257158952424,1.0,0.7592844063819699,0.4568202917957403,0.40296368275856753,-2.0713831741176487,0.011919869664776032,-0.0070040591478094365,-0.5062089626596276,-0.1270052321723176,9.187577323798656,38.01715078750011,769.9067405669751,79.51514086713148,0.13001432142836383,0.004706067624706048,0.0009745604778179437,0.04337470121406972,-0.005538121855736655,0.0022015333959358356,0.01033857659390642
400,1.0,14.608699010643914,106.66432684712179,110.80359608730225,1.7813480835007456,24.591305511033422,68.20893261827675,1.0102341161530901,17.865195644531077,0.3782686987231886,1.0,0.7593082518764,0.4956875826993208,0.44730537060379194,-2.618923496797012,0.013941261415684728,-0.01355803398986202,-0.6399104537274847,-0.13042695166076326,8.620167259303745,37.98250486562112,753.0727161236501,104.14134301608483,0.16921158969020536,0.005950034205484527,0.0009830669985828441,0.043369720745009346,2.9017358238858058,0.0029817601593890167,0.12262306245289259
500,1.0,14.729147516319946,106.78805332634614,111.50557985270706,1.7749009839718568,24.424619885641366,68.11154721386826,1.013206110732042,17.910109308521363,0.3885415079297468,1.0,0.7594461787366764,0.800328600392521,0.5957717139838834,-3.6815510799907942,0.016912488374144885,-0.015396848832770241,-0.6567885676038504,-0.1620405047225167,8.260480843167203,39.38834792027535,720.9389265926194,121.21533153424559,0.17386721726843765,0.006603322207473329,0.000989014770877385,0.04338424798985704,3.54143085289649,0.003632912707204101,0.1586265838550345
600,1.0,14.92025880115631,107.35181983765547,112.2070024537957,1.7719825262815634,24.34396218386503,68.06982412126207,1.019112227436696,17.98399652199099,0.5333248154416256,1.0,0.7595576167918647,0.9605774105402088,0.8337213669688106,-4.262366755178206,0.021132800661920685,-0.018892348126672807,-0.8992941795492414,-0.23077444502497246,8.98951672866057,44.533271511611666,705.315026560407,133.73521759074973,0.19543114996298408,0.006358368945090222,0.0009995301583950824,0.04337397965394453,4.973846337535105,0.0049845863818645106,0.10499072697857832
700,1.0,14.97587013735478,108.45731950126573,113.83376545367771,1.7701108554040053,24.233707859373496,67.87667372618763,1.0197654382204342,17.96912125555872,0.6477997184239148,1.0,0.759064668833204,1.0386993369938606,1.0504740961808505,-5.01432346306186,0.02668451840176054,-0.020990846931912634,-0.8503321299221813,-0.24123901263340328,9.31058253811773,49.75032682499755,688.5059946523912,151.04107377871676,0.21300127801276014,0.007837989859863583,0.0009797467876580574,0.04336482915622088,6.943539125011,0.005078263213531212,0.1407851407032138
800,1.0,15.095391236349746,108.62511049974252,114.1161377590775,1.7653237628310725,24.089595688770892,67.59687623612537,1.0211909217959798,18.02372815820431,0.6882105555485074,1.0,0.758868820296429,1.1818870078206252,0.9916235079369015,-5.5422676666115365,0.032158787399415814,-0.024169630672490346,-1.121787220769577,-0.28976233418032565,10.332185225777634,50.27402307540722,660.2542198804625,161.0639252730599,0.2306577247982589,0.008151526136909457,0.0010049038967459162,0.04335852958691651,8.572308512546462,0.00626079630843188,0.290375723495465
900,1.0,15.388187374632842,109.3449023290837,115.037172791177,1.762416921821199,23.893938945055865,67.6280506686899,1.0251720899740424,18.07959951248937,0.7165417035454749,1.0,0.7598596299960698,1.3401149610145688,1.1309242680425977,-6.360118201878185,0.03444493873048491,-0.024694685134012788,-1.2242828328094497,-0.32199652924493566,11.011276975928872,57.48760552317669,654.3810882621916,172.14056180664934,0.2564309837507585,0.008868181588195925,0.0010526940900053368,0.04340356370195851,7.983754434617278,0.006700154525371649,0.2514975045404434
1000,1.0,15.478649730037985,109.48686385689622,115.79711843205057,1.75692740188244,23.929659428783154,67.32566631825004,1.0274790784445078,18.080973004892776,0.9465065130438373,1.0,0.7593513770661499,1.469080845231479,1.2682925552141078,-7.567529565898965,0.04096984566872338,-0.028522470330814374,-1.3764770490371419,-0.3418647618349682,11.133087441474498,63.45370055910868,627.6438729088898,182.22950344972537,0.27161378143477743,0.00980442933407888,0.0010378186025474397,0.0433582435273044,10.865927351522734,0.00710765390814518,0.38268841893916544
1100,1.0,15.505344805611255,110.37704567947038,116.4890788214077,1.751321245701973,23.69935894293854,67.18565094233227,1.0308178087712343,18.13549092459553,0.9680070556128655,1.0,0.7596055448655589,1.6701784246361386,1.558083184529996,-8.529451369404066,0.040797044878084894,-0.0322255609061509,-1.5336087045294629,-0.3706012668152099,12.067360512815151,66.97243629566486,623.1881611504411,191.46433417306548,0.28152613649375086,0.01026331142367978,0.0010529538117776403,0.04338503900598644,11.433722922799742,0.008216924583937236,0.3260083049996693
1200,1.0,15.743215708261035,110.83857944478986,117.25554780265301,1.750301478571141,23.617423497634764,67.1101064659495,1.0330457769861754,18.148645227632905,1.0487770952892497,1.0,0.7593503146996461,1.881803277538729,1.680270994778237,-9.41519263838751,0.047267102139091625,-0.03548105507202453,-1.589945823023764,-0.42520642435796885,12.839752915404373,69.72614019553268,604.1200664350654,194.33521486090362,0.31618853233163624,0.010774168185932532,0.001030318207436286,0.04341096720088478,14.316449088127051,0.008494787852472102,0.39792484433095404
1300,1.0,15.896533265146966,111.55550103663217,118.0112134038446,1.7427406408557793,23.48937328267808,67.0109062006175,1.0377303648367833,18.188915937805227,1.1535755071448845,1.0,0.7597446947734322,1.9369005761283054,1.7932415093478247,-10.215262891908301,0.04808782027154199,-0.038948258620215774,-1.8510056807596558,-0.4494068047715143,14.068134695130023,77.12537872554446,588.8053003010244,202.07918183528423,0.33811877808922786,0.012756519763360187,0.0010669773087201085,0.04342695167577008,15.464899497635592,0.008876152681708318,0.4721895931778356
1400,1.0,15.912463970302182,111.62044927357601,119.04721887327764,1.7411474410621244,23.201112019285578,66.70300437613155,1.0404205749474886,18.249236384230144,1.207859299719021,1.0,0.7595967340922466,2.1166856852088425,1.974280917833132,-10.028487648795835,0.053826375398703,-0.03996234044620567,-1.9976072829450602,-0.5178144235835617,15.004965723559046,82.32806554589354,584.4722680712242,206.10440940986715,0.34040613218394977,0.014116822287605642,0.0010716755139005996,0.043454686810855785,18.420881204776475,0.009440912778504182,0.5363633720109856
1500,1.0,16.179678548633643,112.572305409268,118.88052179129637,1.7395500093173848,23.152855635504757,66.684148335929,1.0446727124088062,18.254296154844276,1.3490232761462408,1.0,0.7600916844286373,2.171536344127378,1.9830682011813043,-11.179158786014087,0.05837297630372868,-0.04215581848701891,-2.0887739892422226,-0.5314594782671871,16.360415976655087,83.24822611885523,572.3981751506715,211.9055213580275,0.3620354936090254,0.014823257510306767,0.0011301075407233036,0.04346562851377248,21.214985846588732,0.010229871677815229,0.5549966795767377
1600,1.0,16.220012768314295,112.7751853279148,120.35773785412661,1.7325472578398213,23.071316079421077,66.47196390074518,1.0445042714568036,18.330369481740323,1.360409187724759,1.0,0.7599971282470628,2.492667546057624,2.1137330328470814,-12.062725189981784,0.06162581523663611,-0.047521678176927776,-2.2386511424433935,-0.5431311274935907,16.729456474599314,92.01514053851234,550.8387472664588,213.36027661541812,0.3899133709737966,0.015565125601792967,0.0011226364972463253,0.04348806443164621,20.99287603933706,0.010548664603114512,0.6782890207627442
1700,1.0,16.36020545100789,113.05522222328574,120.454956789506,1.7285082782191017,22.964765768789025,66.22712533294651,1.0501085474395098,18.36157265823786,1.5536498170451827,1.0,0.7600308073331198,2.520135839280301,2.3151197224167626,-12.880151912575128,0.0626158600124547,-0.048237591516347704,-2.272101799572346,-0.5743240266038172,18.480401766545572,95.58801918795434,538.1746272135903,217.0994132587722,0.40508874113103666,0.017126217494088505,0.0011562676672719535,0.043498655788502066,24.40788117013895,0.01158996052438586,0.7316926301455953
1800,1.0,16.44020989607446,113.9436958924274,121.27827028847148,1.7275402284815338,22.784344016390936,66.10519774347858,1.0530619212596548,18.37689778443675,1.548026904874275,1.0,0.7601313650394063,2.6978697914193823,2.4163429171221487,-14.037899455515172,0.06932959714195033,-0.051956205751297876,-2.5056540552242,-0.6396869538749569,19.360704111104106,97.46150513444942,530.3157486522502,221.77329918388443,0.43967543148583965,0.017065963716163198,0.0011751208345162762,0.043504412110579774,27.078133659384317,0.011712351196010934,0.8820546172379017
1900,1.0,16.682253533342365,114.19453788412495,122.25447791066654,1.7219913301667462,22.61952456948449,65.9729048644789,1.0556612302837274,18.416959836128125,1.6899836165752855,1.0,0.7603256822859401,2.8897565671977246,2.5125670083308833,-14.568675179661216,0.06991882072542649,-0.053127438353931626,-2.530081303204385,-0.658828489771235,20.108062394074206,107.38635341894005,524.6172465863078,224.62363415775656,0.46889840752138173,0.018419898249610683,0.001186651644856919,0.04350492858766866,27.005156617729767,0.012764736643481949,0.9683399270905446
2000,1.0,16.80864228166911,114.69928146426604,123.51738898946242,1.7162007207367207,22.45748078186393,65.95829406825865,1.0567254728844269,18.472142975630515,1.7721032933199579,1.0,0.7608741206024816,3.0596574513957733,2.7556349522151113,-15.154356446780143,0.07396803635110322,-0.05990365714130462,-2.6913111633972204,-0.6854605824439929,21.262526496437246,108.42100043988384,508.55046358656244,221.31415970138013,0.4746265873692455,0.020376262552702414,0.001220877839130029,0.043566875824958336,30.44615754115719,0.012696733789796908,1.0041559149985673
2100,1.0,16.92429431780893,115.24386412986767,123.64950000472243,1.715652182732306,22.41068571428951,65.67481475134186,1.0624513281762866,18.47812962181437,1.8981360698072411,1.0,0.7610838238512668,3.178993108133364,2.8834706290493046,-15.948249788469715,0.07866981725535081,-0.059178404821182175,-2.9377370436153565,-0.7408515195156249,22.26095688677489,116.03224459860452,504.2669616434894,224.771019039458,0.5060891381752622,0.020802094014381035,0.0012793196609410089,0.04357187365018641,31.86753013497603,0.013638247509176755,1.1019273309744175
2200,1.0,17.025544243821244,116.06060761957781,124.87763314014262,1.709389436370513,22.14391829664855,65.46436435514363,1.065560916177156,18.5357381313536,2.0299071011583107,1.0,0.7614158024677402,3.3309596422985046,2.9005083322736382,-17.009982146262157,0.08234172002375494,-0.06263651075546196,-3.0304279817246025,-0.7929022666089126,22.376514933588577,118.02939652131636,501.4220860512085,223.34309825240643,0.5190892874884632,0.023439069212129206,0.0013388646582867358,0.04361273272960649,34.22277098740403,0.013765998771532995,1.1355279022668052
2300,1.0,17.167352434788224,116.31261972184896,125.6200462354046,1.704770521234934,22.059040660091785,65.34303441104854,1.0672526840349759,18.558933413450685,2.110327368467448,1.0,0.7623725437178314,3.386764641152327,3.0852073211033524,-17.679815167888282,0.08827847096928039,-0.06639687297201388,-3.0593591832154243,-0.8200326933791218,24.14853852813185,121.03435958092824,491.8157281663876,224.01764256554995,0.5351848579121187,0.023776955830748642,0.0013297677692479637,0.04362632425038209,36.55088472078545,0.014497361699042604,1.301119431498989
2400,1.0,17.27981559054094,116.61161501548794,126.41101768442789,1.7030944669971695,21.830205220793744,65.22481275175214,1.0710885525746325,18.575890753967837,2.1514585657731975,1.0,0.7621438897096571,3.712778591682151,3.3114475569072503,-17.629860393210336,0.09082433106929395,-0.06947827285692859,-3.2899962231780138,-0.8226316685401465,24.54068401226376,126.16260337240168,476.32953972990794,223.28736381761524,0.5582692557703338,0.02495830700584228,0.001404066395250081,0.04364850064604795,38.85388382695191,0.015359530524765963,1.3457699173830788
2500,1.0,17.374851667283856,117.27894304346971,127.49118835400276,1.6994553084889104,21.812414243700346,65.08964541364524,1.070868328170777,18.610808880273165,2.3307118560616984,1.0,0.7631562727081374,3.8133828894083375,3.441996021662951,-19.041037633000812,0.09595348883787382,-0.07140457495812669,-3.4145260257546224,-0.8872684577739535,25.710421018556804,131.66711412466023,479.71871215040346,225.61871650366538,0.5804352518987262,0.026581019101471277,0.0014158571017963192,0.04371826270680045,41.93244864019858,0.015616360428316463,1.5376359275228177
2600,1.0,17.64862855952681,117.74653430731786,127.69443571849284,1.6955852381854564,21.582118519551948,64.97896506427595,1.0772073920026406,18.65948579983402,2.361351001831555,1.0,0.763497620916701,3.8816637714272546,3.528766389269004,-19.191810819285863,0.09742891296781989,-0.07496535114158916,-3.519080027848758,-0.9176701101737467,26.394544986050413,141.1529518106495,465.9630295857586,222.93543424033905,0.5996217996513007,0.028360139414625434,0.0014448204097861858,0.04373286830390861,43.00490639673289,0.015786253824634375,1.6097850230016786
2700,1.0,17.67666629308209,117.9632757103339,128.78071569930069,1.6942846361108397,21.51822831973443,64.69495520200837,1.0768141401047011,18.67941176367245,2.43204252108107,1.0,0.7642529768669981,4.045467715850261,3.756244262800324,-20.01834747819581,0.10256339807439517,-0.07871400856872691,-3.58279119074368,-0.9417730682312186,27.958351011553717,141.95904584128002,461.8013713164517,224.8394667568206,0.6028742649196787,0.030239387096910753,0.0015281903463234426,0.04375501095909737,44.2373698117931,0.01653176665736446,1.716209566679874
