miliseconds,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s21,s19,s23,s25,s26,s27,s29,s31,s33,s35,s36,s37,s38
0,1.0,14.04747279326884,103.99708368999187,109.4692929509224,1.796570357446138,25.231597210463054,68.85299161058923,1.0015929005456905,17.752860550506107,0.01853371118796252,1.0,0.7591817541318427,0.04009304597553716,0.004893663866519897,-0.0005414482414565506,0.0023404231934887293,-0.0014272978546187925,-0.051784907576669,0.013007655595241887,38.22937551671359,4.974623318938006,852.6881674683282,2.3117198475113145,0.0028856688815725694,0.004529493339058635,0.0009624158378865768,0.04337479113647409,-0.011232464834160088,-1.9684856392562296e-06,0.04210423448061232
100,1.0,14.224284349263012,104.71017743544698,110.02037450324887,1.792212938662718,25.06439725591456,68.77856143190243,1.003105290908626,17.786790470823462,0.02206503585978782,1.0,0.759167809969184,0.1204238521511972,0.04237489475712644,-0.044828082393125745,0.005122915296866366,-0.004419056516434381,-0.12243594135180974,-0.021765451392685584,18.92909726036931,23.654218712310517,820.6650437117909,35.38276783621977,0.05742018471704764,0.0049001967910552785,0.0010219399092498904,0.043360939253204736,-0.8589488591008885,0.0005048954960513799,-0.03761517324874529
200,1.0,14.368924515539192,105.15047290214926,109.26463541370359,1.7844361285354369,24.766557688654764,68.58071802859955,1.0055052901669328,17.817028838504655,0.12657368274633035,1.0,0.7596234249811415,0.3080944902238466,0.24401017856519108,-1.6363569659860293,0.010311056801004803,-0.004781736574285905,-0.29522443435580764,-0.07750837190276416,11.513362607409311,27.539580784841437,799.4488245072743,60.798006927353036,0.09883850576286547,0.004392623712525915,0.0010091817141647903,0.04335625699814998,0.6434109656875188,0.0017347768744655676,0.04167027771977991
300,1.0,14.487317438357152,105.74089546284652,110.22872541730948,1.783747688128341,24.771993441465895,68.39091862985487,1.0104866218150566,17.851303119414226,0.2334311047708815,1.0,0.7589763848790234,0.40847850475074515,0.39251456565827775,-3.242721615473577,0.013779830548526785,-0.006826980332406153,-0.41804298481236735,-0.09568468991900042,9.713269682499229,37.890848068530346,767.6107444940361,79.50883410880103,0.13026959279838476,0.004634833259131513,0.0009585055328558691,0.04337081803263885,-0.061387750823488574,0.0027680487857265853,0.000810759494471805
400,1.0,14.630741590921119,106.32187740636172,110.10892853232214,1.7772772093067193,24.592338260690614,68.31108288794475,1.0106304245807085,17.88336012174609,0.3391819390249692,1.0,0.7591673601376047,0.6234371217087623,0.4966470152266884,-3.8485447145271174,0.012687055979863839,-0.012336396644136305,-0.5751356434212507,-0.14898138385695706,8.178303454265503,40.59247121115228,743.6339349861873,101.86495733043903,0.17252617620431224,0.005647662000877388,0.00097301152725367,0.043354229809564104,1.3240462438157363,0.0030435295177248757,0.059302326130634006
500,1.0,14.71474267031603,106.95525703765396,111.90206297174849,1.775009281347449,24.632291400481368,68.17319422431522,1.012360381755337,17.924736285095598,0.4657808193159348,1.0,0.759291329049009,0.7754171117402334,0.743179753972672,-4.627562854182042,0.020415239427642288,-0.012352566037792686,-0.6995025785516912,-0.16770676296277995,8.457219887473586,42.757295888862764,718.6591595067438,121.03614217442158,0.19425254890530624,0.004944091709286446,0.0009818980386062752,0.043331502996763374,4.5909777700115395,0.004022222350735778,0.15592324752245557
600,1.0,14.846505346330344,107.59310211745166,112.01072591542314,1.7739928490096528,24.281795753130694,68.02401602814928,1.0166163818206182,17.9458211391439,0.5732340330846258,1.0,0.7595578241625647,0.8941106947037645,0.669264823445479,-4.221075569725168,0.024811305506499463,-0.016015191857729243,-0.7931729359090693,-0.21505445637016884,9.18066179453574,44.6297499459326,707.6117003829095,136.10914969997197,0.20360933697525807,0.007093808401425386,0.001021863457150147,0.04333308887849956,3.445757041932967,0.004374114255273743,0.09479365699063558
700,1.0,15.015697182327546,108.09317542094001,114.60332067155917,1.7676447893935558,24.230043541458215,67.8475093006493,1.0208811884234443,17.98502462838506,0.5977351670177037,1.0,0.7595986932459494,1.0454959828274364,0.9342195501586247,-5.998502983706681,0.024809313289934062,-0.019994968554226594,-0.9293144208640342,-0.24247686504129826,9.883257029271533,50.01089414592061,686.6020688870984,148.22404116971273,0.2056145417450954,0.007765994267213113,0.0009863922384520324,0.04338705665552208,6.2528286330424345,0.005391715349047413,0.1356505302657871
800,1.0,15.19785886077259,108.6162879878481,113.35775461698799,1.7656990655346496,24.18930188846581,67.61204006374955,1.021420851191497,18.015427360428784,0.7278655703490746,1.0,0.7592500081952482,1.2210635728709052,1.1606757309010034,-5.435783589882135,0.03265403948159754,-0.021421776758575685,-1.0642426947766268,-0.27862429260067556,10.648400850031704,55.544746739341896,672.3311755433402,160.3740885033995,0.22719029670292798,0.008387271563210454,0.0010017316006177284,0.04335897875884355,6.720463067837404,0.006275177110046593,0.3070643748872671
900,1.0,15.327925566169737,109.22725258755933,115.44630908779315,1.7593641768395243,23.929201448541455,67.52772415284095,1.027505241745164,18.05612887581399,0.8443943297770559,1.0,0.7597293955898888,1.342909432024304,1.2352200887453264,-8.063648200510196,0.03717110215367539,-0.025700818573610347,-1.1964653598303983,-0.3034534413554334,10.416712842357537,57.586271239297794,655.285768847726,170.51616380725963,0.24968269473589072,0.00886035599931217,0.0010079430776902638,0.04339815724571826,9.869559096835378,0.006803981921774328,0.2778281952865383
