milliseconds,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s21,s19,s23,s25,s26,s27,s29,s31,s33,s35,s36,s37,s38
0,1.0,14.161993552952698,104.21563930304511,107.78658860368589,1.7948978819980852,25.14136935284208,68.89724170195716,1.0020028534626124,17.736787444374226,0.04411877917911766,1.0,0.7589269013136699,-0.0959128052180978,-0.011044515762389918,0.3860746990877856,0.0003303301882978874,0.0007798738155535555,0.09596537556252079,-0.008063995081582231,37.861789248999,3.1909898914087442,846.1352395648485,3.130271934813478,0.006842864146537705,0.0032543169010083002,0.001001259038400837,0.04335810373536375,-1.1424186236731912,-8.86742892220383e-05,-0.03083567550133777
100,1.0,14.254658294188774,104.53596567788688,109.09463119029047,1.789690021499355,24.991148281335438,68.70165595462305,1.0037513486472396,17.75781919201452,0.12789788020538095,1.0,0.7591986732668233,0.0726987018691708,0.1635465266442796,-0.709456570116387,0.0026381582371543043,-0.00333455933057701,-0.23105636529247012,-0.011823982863042419,18.832730068879755,21.416833809140844,826.2264785147154,33.27527637590604,0.038084343582174815,0.0038026764812700846,0.0010053158285210316,0.0433287325488116,0.14781214544210705,0.0009582729616454911,-0.0040038864793382496
200,1.0,14.36346302385793,105.25069492459032,109.06185450594857,1.7872729335914892,24.877154178459264,68.58093395300914,1.005527387709542,17.828181852163873,0.1109997964427685,1.0,0.7596946697335981,0.3392786591516949,0.33604175652967017,-1.6750152206070426,0.006739198793831388,-0.004670380076701092,-0.3453258687319067,-0.08352427304954889,12.34638955462543,30.1953185790099,795.4160721453753,56.3260055588081,0.10492181487416974,0.004426770431553436,0.0009615718272295498,0.043380469187715945,0.7172036481799067,0.0015652708396484433,0.028166997575727496
300,1.0,14.500828197442138,106.02200825263725,110.62628666692427,1.7851779744346452,24.786716151211312,68.40505825500286,1.006732308155861,17.854803679323563,0.19108660036497066,1.0,0.7588354036139824,0.4889789471487706,0.37768621446812417,-2.600231666801975,0.01318985622010968,-0.008409326838748732,-0.3484231118328923,-0.12810093098532715,9.398902224456197,32.73255894008101,770.2828660474659,81.23326877537025,0.1364901292453664,0.0038837422189381245,0.000966514823074064,0.04332632508673857,1.304987447714382,0.0028074181048260327,-0.01860189585602512
400,1.0,14.703818753113062,106.11919556232452,111.17487673290687,1.7823565864645836,24.56297646740707,68.20348289112744,1.0133803642932893,17.89500602336817,0.3282199779110351,1.0,0.7587813784781091,0.6026477941278984,0.6152040318831584,-3.080234674130437,0.0180725026624673,-0.011436491723857979,-0.48481613989947114,-0.11598201650552835,8.799427359036843,35.738002868582484,747.5265023899732,99.7318049899022,0.15323203862497956,0.004753025872620218,0.0010130021106855194,0.04333516963158728,0.7470113383507946,0.002834185577672641,0.14446993412405407
500,1.0,14.679586238208636,107.03394792588644,111.472124163135,1.7748426288755665,24.425778059434492,68.08301822202587,1.0125623607576653,17.90866927558583,0.38233289944094817,1.0,0.7593115392772432,0.7972361898602573,0.6412053296636631,-4.152533071980996,0.01738398609574463,-0.013537251319420976,-0.7478494465642649,-0.1541582819652933,8.157325184848283,41.88023098058961,726.9662977118471,121.71888243071838,0.1737988966970497,0.0059868789856068905,0.0010106368652108128,0.04336471085043687,3.0753145662917327,0.003855573338007323,0.08492772438221721
600,1.0,14.940641885184105,107.77157944440447,112.13006917411725,1.771642838951199,24.437108096512006,67.94859832955358,1.0176421767065487,17.93469346785964,0.47731411181024685,1.0,0.7589193703452513,0.9432911523299508,0.7601292945367356,-4.125964881601213,0.021926167053231402,-0.019018139986770155,-0.7764900621282663,-0.20103928572460217,8.566789218645471,45.431277446515125,703.9287960511776,134.3242731441655,0.19603322467309298,0.006748838127634655,0.0009834562756018247,0.043345103378544414,3.742777963002261,0.004444823743695938,0.22080233812933392
700,1.0,14.94732383033811,108.03497595420266,113.08459980403977,1.7700747386248945,24.2862608419274,67.8928338028508,1.0213177378551959,18.002905094424463,0.5610932495089322,1.0,0.7589875819267313,1.0102833945920517,0.8562961310164956,-4.858916728203978,0.025863991719093087,-0.022282406920701166,-0.8743019326181957,-0.22134496856099894,9.988990444322685,46.82759028242313,687.6953415540213,147.10117349650923,0.20921365398772568,0.0072999317269729636,0.0010025010525297148,0.04338159108534838,5.999750092389966,0.005218332684491803,0.21852195301791694
800,1.0,15.082289101398876,108.58196390966638,113.95300483916868,1.7646433789809322,24.11379294977141,67.72711464964978,1.024423197153197,18.004781954703063,0.7390239311401666,1.0,0.7592034938150055,1.2453038520962478,1.042906392945221,-5.588198555755648,0.030381776902633467,-0.02222661691826127,-1.0882195184278882,-0.29745366671139445,9.702831528074324,50.96597390817478,668.5169329737187,161.02226256388667,0.23001912730374868,0.008092615679395817,0.0009929950337526116,0.04334919526556422,5.8335971974003815,0.005921640239502248,0.21045051268054482
900,1.0,15.292902770167506,109.45286792478818,114.43001683823053,1.7606720306888162,24.010728335538438,67.62275080218338,1.0267748190883954,18.084238859432116,0.7730297792590416,1.0,0.7591699040582804,1.338903037508303,1.315848181677353,-6.3903843399371,0.0320457322857443,-0.0263149375547685,-1.194742069509437,-0.31649116243830855,11.346900546064802,57.15709421403023,653.6579366112807,171.763203137918,0.2607223832981555,0.008586966915903573,0.0009951928430803447,0.04336973605944184,9.084788049828546,0.006957704957974178,0.2300726867321289
1000,1.0,15.405238308470961,110.00950673579908,115.78759425982709,1.7562258493679144,23.88112475411981,67.3042997544846,1.0285493774994403,18.12190412549149,0.9180088558097524,1.0,0.7591759299236682,1.406573846238963,1.4029338446714503,-7.989343728710312,0.036148509399621415,-0.02924129935531675,-1.3678379883487641,-0.32937755740030916,11.543909084561236,60.7990623123323,629.9778528313484,179.43126464264378,0.2635216552412132,0.010214421801579183,0.0010269396080868469,0.04335987872844388,10.397351702463277,0.007043664269094309,0.29382295035480044
1100,1.0,15.515660238946381,110.0218162915522,116.73225633290762,1.7556237271341661,23.612732747520816,67.13287826209364,1.0330431280001646,18.13863499216015,0.9569044616857164,1.0,0.7597487437635788,1.5556337848233652,1.5010423139916662,-8.485981209922207,0.04378932598814567,-0.030617106900575338,-1.4710177781800462,-0.40800186630835195,12.802495469701135,65.45289670551217,616.1302665010309,189.9110306213598,0.3024643196982075,0.010503532862420952,0.0010422584573259053,0.04339564217643397,12.285411568779873,0.007920966254963274,0.43631886870513314
1200,1.0,15.767312808111262,110.79650035165389,117.27779175819721,1.747775038374017,23.512964070191657,66.98941932054679,1.0357404903914196,18.17664483378009,1.006118364275693,1.0,0.7591454239180162,1.8126291118002638,1.7202180827404607,-8.818504059983622,0.04519759186204614,-0.03446950199074948,-1.6454385156091145,-0.42948255471228014,13.61399795934322,67.59570461599125,597.853714855396,197.1461763031425,0.30857535117666474,0.010750490313619314,0.0010383831050539331,0.04339319066645497,15.025975880074881,0.008455859181920985,0.4715491692687847
1300,1.0,15.914519220562049,111.67655825302008,117.44450134436727,1.7466136603436058,23.508237864823492,66.94097527562809,1.03592328769757,18.22467562425012,1.1626560951085598,1.0,0.7596661586986274,2.019599008246973,1.7233773260156273,-9.262041904851673,0.04783627436101341,-0.03581990017135574,-1.8408191953415116,-0.4817490040630229,13.742813837120858,73.27811529662611,584.544324592966,202.70402071855628,0.3434258122147543,0.011764766371470897,0.0010608290564481694,0.043405226943807024,16.343196849682915,0.009095634893553617,0.4050730264650351
