milliseconds,species_1,species_2,species_3
0,2.254001965047133,0.006193825519009405,0.0
100,13.519269834569268,0.2700989784550722,0.0
200,28.695539043278934,0.30886975519082693,0.0
300,34.92260766104975,0.32440460581549113,0.0
400,52.71305433734994,0.3238572759639098,0.0
500,58.01593757757818,0.31506480579266116,0.0
600,65.89517741925002,0.31731082020384804,0.0
700,78.48890690661582,0.31044205343689757,0.0
800,82.23328991484267,0.29468043413043027,0.0
900,88.49709785553517,0.2781946016316513,0.0
1000,95.52721156748713,0.26816389531719437,0.0
1100,101.56111493253547,0.2698987937165441,0.0
1200,107.7599685875951,0.2589711167343583,0.0
1300,108.06768775830847,0.23817479224717789,0.0
1400,115.53806534722452,0.2261999940261175,0.0
1500,115.36124881210424,0.218358843859683,0.0
1600,120.93279014406305,0.21156199770644413,0.0
1700,119.444500217636,0.2113462582738102,0.0
1800,126.29030655531616,0.1991401381220108,0.0
1900,132.17202082800785,0.19402175468640687,0.0
2000,128.42515777986512,0.18313161657314195,0.0
2100,131.88122826627114,0.17004664882591664,0.0
2200,137.6504771532562,0.16922972504045472,0.0
2300,136.26634918455767,0.16988912930434028,0.0
2400,136.72011574525297,0.15649900540407796,0.0
2500,136.8515802963656,0.1538732602128975,0.0
2600,145.0239952119486,0.14976160264018903,0.0
2700,144.67132637501626,0.15474036553812595,0.0
2800,143.15910665524692,0.1384515844802264,0.0
2900,145.68243340548258,0.14241218702716657,0.0
3000,146.9212821481791,0.1399720397304338,0.0
3100,149.14922963634214,0.13320135438905967,0.0
3200,151.02711708713628,0.12933644806513345,0.0
3300,150.9571916184925,0.1302343184775456,0.0
3400,145.0769907687544,0.1224922799062828,0.0
3500,148.5927118846578,0.12498627134263424,0.0
3600,152.58931347873357,0.1166881789236046,0.0
3700,149.30042521300604,0.1174917327399066,0.0
3800,151.86553393777623,0.12180323602261431,0.0
3900,148.8079624515879,0.11307340243685296,0.0
4000,149.3763822345531,0.119340139435491,0.0
4100,155.52377272313007,0.11649768222034755,0.0
4200,150.38237711629301,0.10921176322085553,0.0
4300,154.44803135908836,0.10738859524562623,0.0
4400,150.59290248187787,0.11682518287348734,0.0
4500,156.190107242027,0.10296191034273193,0.0
4600,150.85066424699244,0.1104047675554057,0.0
4700,153.8693665238203,0.11309443362652843,0.0
4800,154.29732718871776,0.11112692194920679,0.0
4900,155.34107893390285,0.11213651594626252,0.0
5000,153.88563190255832,0.101116144691183,0.0
