milliseconds,Cln,ClbSt,MBF,Nrm1t,ClbMt,Polo,Sic1t,SBF,Cdh1,Cdc14
0,0.09899027633176236,1.0064204835703394,0.04972300603774827,0.5089205614529073,1.0007372276926656,0.24910068255825202,8.916371179832582e-05,1.0116126739364797,-2.518053381789321e-05,0.1025610124319829
100,0.10898109820510063,0.9873678559340289,0.04964150413258201,0.5089705422403027,1.0003187841892816,0.2516208345172465,0.001549445341361462,0.23474721795371603,0.0011334571606148823,0.10253554778416736
200,0.10882808096773013,0.9759464020583014,0.049599351131769547,0.5096282202774045,1.0012169451890416,0.25083707994198806,0.0027974054700239813,0.07053703297790485,0.0011537763062322212,0.10050252882815316
300,0.10742729057357325,0.9622100449743233,0.04933838535135996,0.5094849929903159,1.0015264086608968,0.2516188010673968,0.003556891106165989,0.03678349333146917,0.0011607839243708055,0.10390235320326702
400,0.10639694117922209,0.9657722297274527,0.04925095642261534,0.5096393446432823,1.003401405207151,0.25353221470333664,0.004089521465947523,0.052161310173299974,0.0011276994398480508,0.10825341495363433
500,0.10408452971583693,0.9516364933488833,0.049018428711818295,0.5100669462301777,1.0032887522400362,0.25442853540967714,0.004456467791284785,0.049734026663688057,0.0012291606663374463,0.10923549588481975
600,0.1028456868140627,0.943690532399649,0.048602171798027165,0.5102489503182052,1.0059331354622334,0.2547797537963579,0.0047236730366680794,0.04529774337316874,0.0012269667655336184,0.11406883291378336
700,0.10311791517332196,0.933599469921935,0.04828082941861769,0.5106216795973548,1.0070759929439967,0.2548010796149473,0.0047407939595623585,0.03962159166904935,0.0012704469977739283,0.11588331308464027
800,0.10115965504240866,0.926923464285613,0.048278879031601864,0.5106720693936929,1.0073183095762615,0.25612314166299216,0.004946294151873612,0.04468266789364715,0.0012396953390190622,0.11379369783875015
900,0.09896701388924196,0.9120278408540834,0.04791606102750542,0.5109624844297727,1.0073243354642492,0.2564769439036512,0.004982895875661737,0.027730536995103264,0.0012318467737871814,0.1217792766178971
1000,0.10016634956720531,0.9024744340540657,0.04772770296922947,0.5114417649504638,1.0098470747170916,0.25792904813714645,0.005011761112060075,0.03166862874926756,0.0013102949877119138,0.12384524308164366
1100,0.09824805695222505,0.8955727654165819,0.04765194303771114,0.5112462361332251,1.0096748540679963,0.25890639745366356,0.005238751612030573,0.045065077786348245,0.0012916425897434045,0.12745971977469195
1200,0.09609942200834753,0.8912136473620956,0.04683066168181325,0.5114310419837599,1.0110312639147672,0.2595418739039831,0.005195882534535759,0.05104076868532009,0.0013453195653792696,0.12868929932882928
1300,0.0945241486572864,0.8839208791805353,0.046974454452554215,0.512007772973387,1.0106804054327074,0.25834683130751024,0.005148910496232118,0.04660463615430694,0.0014018861426196934,0.12962964334619465
1400,0.09411532316769582,0.8766119413932277,0.04667150368329784,0.5118325656782396,1.013317608119271,0.2608055077334022,0.005344429677358077,0.036713401010639655,0.001366712635761072,0.12766776449518713
1500,0.09394819662831393,0.8656863887384523,0.046475756841225284,0.5120011515101565,1.0124938259923018,0.26140458547431106,0.005319508683585741,0.05021713298807211,0.0014413199864410056,0.1326529676907689
1600,0.09360731775886445,0.8608549361569097,0.04632900239323387,0.5125553561750122,1.014342941198399,0.26043434993009607,0.005194133811086396,0.05115736831534855,0.0013983825667089006,0.13202706486779225
1700,0.09141376065547406,0.84523779807838,0.04621591949118731,0.5126148618579531,1.0137531372813087,0.2622960095340657,0.005294215909293778,0.03425792502210541,0.0014568759910289298,0.13934527494075805
1800,0.08918506288650413,0.8363812882308547,0.045588486103301074,0.5127607088113876,1.0158398191893696,0.262202868269416,0.005296340018467143,0.03892312737877707,0.0014533252557551578,0.14463945735582226
1900,0.08957905364186501,0.8342327466458701,0.045512827957868644,0.5132180251419833,1.0173047760791802,0.26371704831947607,0.00531327536006751,0.033494210631624464,0.0014761359095574829,0.14628256664760989
2000,0.08747638854526749,0.8322901685798912,0.04528293508873096,0.5133100282497687,1.0160623910665554,0.2639835600622651,0.005399657768964623,0.040318405336604135,0.001501375011367315,0.14767728882685516
2100,0.08818077359159261,0.8185138550453133,0.04483245793083442,0.5134636840654205,1.017890709500502,0.26523126666322216,0.005494502156443681,0.026823994701903674,0.0015833134844882673,0.14613924853270344
2200,0.08594120770939108,0.8156790850950705,0.045167807961037997,0.5135236539433082,1.0187590588004491,0.2647055455745689,0.005473242170742318,0.026886500489909995,0.0015548150348526058,0.15628885099991247
2300,0.0844300206030529,0.8035971963977094,0.044789686297296315,0.5138059737333143,1.0190948152736357,0.2672092715482563,0.005531742662989104,0.045161745461091196,0.001580105979645112,0.1532882176178672
2400,0.08439120194377225,0.792621076093527,0.04424618892023856,0.5138225763621157,1.020522930213449,0.2673755888589368,0.00547208199481964,0.03873998133819749,0.001666725895463855,0.1603744832228192
