milliseconds,Cln,ClbSt,MBF,Nrm1t,ClbMt,Polo,Sic1t,SBF,Cdh1,Cdc14
0,0.09923043746059063,0.9895621783326946,0.05027569994732646,0.5089339741083639,1.0009593633674323,0.2489598547079799,-8.865377205684773e-05,1.0022910416185404,-2.2317433509674406e-05,0.09803200088044589
100,0.10797444735246704,0.9815674741209378,0.04957073444995529,0.5093250879825344,1.0010638255816253,0.25103105564474937,0.0017298819988598997,0.21295432057217137,0.0010761931563667989,0.10566735438806397
200,0.10836953710498225,0.9895558293814379,0.04972823655138244,0.5093248980805346,1.002456992425964,0.2522533055649234,0.0028520787286426042,0.04900200655597799,0.0011272830257160833,0.10646188704822719
300,0.10686471938695188,0.9637753731815475,0.049529382875721485,0.5097360060075526,1.0025616665825472,0.2527058467008289,0.003407525936332102,0.05036156754858538,0.001141480742985703,0.10959832916735487
400,0.10542172266816559,0.96088388266508,0.049250652724623666,0.5096510597822155,1.003345708039793,0.25186072239173773,0.004047711739555858,0.029696775052731154,0.0012219306122236825,0.10879010529651068
500,0.10609721500170427,0.9491453121314387,0.04883499425301083,0.5098754282996539,1.0047234885594851,0.25395178741626867,0.004373386326934182,0.04898546376828847,0.001164318858236119,0.11190311064763886
600,0.10244574212258542,0.9392323746020912,0.04874070705675955,0.510198660794847,1.005544368657453,0.255070442005771,0.004555622655402372,0.03338444386896655,0.0012118199979315636,0.10848539475379991
700,0.10226544319463875,0.9409547942551548,0.04810897747006358,0.5104452799879728,1.005958751839218,0.2547594494511113,0.004786958313814118,0.0492266663023408,0.0012362524149449891,0.1117547272284849
800,0.10247626736499488,0.9298675027936819,0.04824503834209711,0.5108539209722851,1.0081200982290226,0.2553676787248216,0.0050145986842922464,0.031241080090477123,0.0012838059463670067,0.1197107231268637
900,0.10146606454260454,0.915299302045844,0.0476142607791478,0.5107595687887025,1.008876117846239,0.25698135924577364,0.00509618872236326,0.030540227069220372,0.0012564308269048757,0.11671744070756043
1000,0.09839443749394641,0.9206815491521939,0.04758822253369861,0.5111052886846692,1.0088973622726218,0.2571731567950578,0.005067200037608831,0.03269155913167852,0.0013279977588409669,0.12144326006688415
1100,0.09688546480357262,0.8971592486620559,0.047568781266219544,0.5112383779048009,1.0103416113816355,0.2583746004427363,0.005197391969077022,0.05154116753966677,0.0012685423927455662,0.12446774991202851
1200,0.09649766883009435,0.8979635190351308,0.04697363796486642,0.5117279796002396,1.0099281482406863,0.2577169204881098,0.005174862270690243,0.04094778435965448,0.00131751046162803,0.1258463148277038
1300,0.09537549278380972,0.8881166259928164,0.046643699071953634,0.5117975362274738,1.0114697826628634,0.2601382033994678,0.005266404168975158,0.05014017817641401,0.001348446606174267,0.12569282140545224
1400,0.09311494430390341,0.887978973669372,0.04682010278676331,0.5119550919384906,1.0111815654982064,0.2606770595334024,0.0052885824579359565,0.03998094439097158,0.001355215650619725,0.12757333756686492
1500,0.09355556118650322,0.8620008564385846,0.04613853606411444,0.5119190451557423,1.013659543803198,0.25998107186091857,0.005164898097108506,0.04237405763419464,0.001389050457769212,0.1321687875435335
1600,0.09244863312154118,0.8634179032310111,0.04595998131237206,0.5122153529054815,1.014385570504079,0.26180952586762535,0.005337156268078409,0.04488836877806894,0.001465714601556669,0.14001235005049906
