milliseconds,Cln,ClbSt,MBF,Nrm1t,ClbMt,Polo,Sic1t,SBF,Cdh1,Cdc14
0,0.10039263787416701,1.002885973772278,0.04989406080335877,0.5088433967712017,0.9988337880747947,0.2510155828227006,-3.133504828293285e-05,1.0011007108761312,3.796954347724779e-05,0.103650730404035
100,0.10813824603688563,0.9892042989634697,0.049828952255472944,0.5090033292560541,1.0002183697423273,0.25022053603188404,0.0017388033584881798,0.221633355435859,0.0010763007555176928,0.099981967121669
200,0.10932738348428823,0.9918752446025743,0.049290524701350306,0.5092577530908752,1.0028090719318588,0.25173637629516915,0.002659327319737595,0.06947214166637825,0.0011595894492518863,0.10744012266096087
300,0.10831043056808565,0.9726233098348388,0.049467446287453566,0.5098974463289181,1.0023255810829808,0.25303066639598554,0.0035894632544644285,0.04737287325194295,0.0011216775689118494,0.10735895001657633
400,0.10626700691119402,0.9699389115538086,0.049087144933233004,0.5099359613429628,1.0029568187692715,0.2528793196748668,0.004035798284645679,0.05322752679534416,0.0012057353346967019,0.11237270438319027
500,0.10555068819903156,0.9598873824520279,0.048587165747130165,0.5099778446930764,1.004436216532455,0.25435241376577794,0.004452862390220089,0.03273646078712447,0.0012021047267680037,0.10732482255414157
600,0.10300141559042753,0.9410539022176528,0.0487246441045469,0.5102311950760133,1.0046745867107258,0.25434442166569615,0.004633880725111856,0.0478864563518711,0.0011720248855537963,0.11641874974486109
700,0.10323074196157947,0.932832504416065,0.04818463546372837,0.5104810392706854,1.0060407695610531,0.25469121850402776,0.004778367858407315,0.04284539384258553,0.0012520229854904202,0.11234864980343681
800,0.10108252977407671,0.9300100534716592,0.04819224898245711,0.5107335627970492,1.0065669993485264,0.25556959028936366,0.004844823303887191,0.04321123736529014,0.001275948409349665,0.1173058222244397
900,0.09884716244121404,0.9248157513131321,0.047827622462220096,0.5106930236103652,1.0067624863334181,0.25606310889459244,0.004987759699819286,0.04527297010816934,0.001265918522308679,0.1169598687131249
1000,0.0987070016817527,0.9179168451586187,0.04781342392739236,0.5112017299988391,1.008792716212272,0.2577925678438037,0.005186658111671679,0.02824837086486583,0.0013077848104853461,0.11898270152670752
1100,0.09789557944163618,0.8960622867860731,0.047044834941796974,0.5115872570809039,1.0092040565624534,0.25828732591659553,0.0051252123331450876,0.05101233042778475,0.0012901311980636,0.12379283548887364
1200,0.09773901048995783,0.8845729852282623,0.0473951848974524,0.5116660596357736,1.0093575950578773,0.2585713585664064,0.005164779005986394,0.041695777384159374,0.0013658346599135017,0.12819192964539716
1300,0.095070453039969,0.8945685589333215,0.04704284107929342,0.5118648876266849,1.0119714758015281,0.25834229308514256,0.005182580409273695,0.039094397711663786,0.00137661872681518,0.12483422132025411
1400,0.09440277166432441,0.885442646017448,0.04660517593260717,0.5118488943239807,1.0130933661220722,0.25980537523076946,0.005170837646410952,0.052831827225280306,0.0013563174386669722,0.13260199001862047
1500,0.09288211732217821,0.8730333213246958,0.046556265289466575,0.5119771806354518,1.0141694094039182,0.25985383613436663,0.005234252082005898,0.04632107385248787,0.0014523536564375091,0.13267461053230137
1600,0.09142144650000895,0.8655337985462984,0.04646214281710872,0.5122635190915606,1.013361456646292,0.26202781973411426,0.005380606507201988,0.029785570893806405,0.0014683696942608259,0.13367688813953227
1700,0.09108001845051009,0.844613101717391,0.04574193198819657,0.512388490929042,1.0140257478640735,0.2629819942622486,0.005317112025354146,0.027712335830527318,0.0014742644693526551,0.13830416668228998
1800,0.08958593675455787,0.8388782801628132,0.04598264254894324,0.512575417984765,1.0166444533962007,0.26227478493553563,0.005307420921461209,0.04299723349451481,0.0014403981971198494,0.1448772750623556
1900,0.08882640424865347,0.8326809290560611,0.0455017558257511,0.5131420228536158,1.016046552949421,0.2639508966492451,0.005281636050371731,0.02986158627525779,0.0014718384709997662,0.14621596017468924
2000,0.08824253168798177,0.8388881759988605,0.04506106229910132,0.5132582944704002,1.0163350603434496,0.2638442413265798,0.0053655595317043964,0.04676643527089893,0.00149069511709572,0.14729718430527883
2100,0.08824666994471786,0.8302344522070981,0.045029008193140735,0.5131338290831465,1.0191562441395636,0.2649373600911707,0.005445650813000649,0.036863397233659737,0.0015859796226839716,0.14553820539734322
2200,0.08637859956776954,0.8074282372433624,0.04517250384182452,0.5137657281829605,1.0179992664064634,0.2656340690168,0.00542235755338644,0.032872373281363006,0.0015586018057530415,0.14926706198124193
2300,0.08493214707300602,0.8106395600221307,0.044938093309777494,0.5139059050422182,1.0206843962223,0.2664829750302941,0.005533485503625737,0.03854650607912892,0.0015882253540323746,0.15087369480717724
2400,0.08491701165169663,0.8014861211175749,0.04437492881951558,0.5140584444095349,1.0215513856125706,0.26622769867086243,0.005464322738022316,0.046997874507264656,0.0016293058486217637,0.15431170883471518
2500,0.0830879100986377,0.7956408216823136,0.044332834918710456,0.514303711469073,1.021875260977103,0.26714697909313995,0.005417574008090018,0.028908808055300446,0.0016749000189603888,0.16144440651358644
