milliseconds,Cln,ClbSt,MBF,Nrm1t,ClbMt,Polo,Sic1t,SBF,Cdh1,Cdc14
0,0.09928571616156547,0.9978530204668156,0.04974398922967099,0.5091530724389598,0.9999884769770244,0.24959593674310165,-3.158928899813514e-05,0.9890374863405952,2.1673860936732964e-05,0.10176121451440125
100,0.10897984745613515,0.9813159206871304,0.04943633010110159,0.5093623571131962,1.0011579211778356,0.2503966137295205,0.0015778178383405647,0.22686048990593846,0.001099965599157266,0.10381649323072493
200,0.10779504365299583,0.9728046361712878,0.04958645881955425,0.5092176149810712,1.0012396539897344,0.2516352314437051,0.0027120008340797636,0.06218050183896142,0.0011093478865591923,0.10125302767398234
300,0.10724529846394834,0.9678989582189874,0.04918036448527553,0.5094580314906838,1.0016432715919117,0.2531170195790633,0.003512765341345704,0.05035467719924884,0.0011265424173707332,0.10814176238347391
400,0.105216083377919,0.967740604357072,0.04920210685218908,0.509770727919108,1.003516159387926,0.25222544089115173,0.004082283767794355,0.030843209063218035,0.0011523777758088913,0.10938241105808837
500,0.10600345367646698,0.9638599926757925,0.0488219803712704,0.509938373795226,1.0039793696844452,0.2526141986056053,0.004276726422177266,0.033597338658146556,0.0012354196298253097,0.11153817960852905
600,0.10294729147542299,0.9356513132924603,0.048282692481365706,0.5103363774117629,1.0054212870678207,0.2553322715737963,0.004525390606357333,0.04304429961690809,0.0011950012723763166,0.11634851850424797
700,0.10246150028861829,0.9306931467537092,0.04838270341827353,0.5107695234047113,1.0065348037009758,0.2549091074404563,0.004861620063579721,0.049151751579635194,0.0012218169348295557,0.11119610453382957
800,0.10229484765371323,0.9351134942314913,0.048268485410292716,0.5106882029849692,1.0063823646342973,0.2557857748247397,0.004940697103117012,0.03352471319378211,0.0012173209420774953,0.12043691275292413
900,0.1000386259218212,0.9211276858914194,0.04755899955965096,0.5110175020943281,1.007665930643918,0.25612588104065664,0.004995616194280689,0.04168222060175589,0.0012257100470463933,0.11706953279339416
1000,0.09978218395514597,0.9026835204440752,0.04789379659369565,0.510983106361491,1.0088598338650778,0.2581645689959922,0.005164197640088206,0.04388019218158846,0.0012988149583270936,0.1176681660024918
1100,0.09857801942263175,0.9086316887234466,0.04729127879742583,0.5114809704279324,1.0098637606307186,0.25688052223897695,0.005167984275892633,0.04905081925340328,0.001292095962719615,0.11963076029337814
1200,0.09590561268221655,0.9020585142473465,0.046845269071243326,0.5118195680930916,1.0108997729908846,0.25854474715144743,0.005245338130637811,0.04577811737029943,0.001347788739491461,0.1300393622103196
1300,0.09509730178326223,0.8867924907281232,0.04703624375891775,0.5119348132908981,1.0113169871888272,0.2594373405598309,0.005104691544795807,0.037666418902095405,0.0013470294096289035,0.12580536419802482
1400,0.0935597154808322,0.870170293245162,0.04695990265271589,0.5122569428603937,1.012495359024345,0.25910835501720836,0.005264428440692749,0.03832502412916262,0.0013701423932783357,0.13347514606131028
1500,0.09410014975990888,0.864769483791673,0.04645547644107383,0.5122624546241503,1.012987018415453,0.26063171998029316,0.005257897431727519,0.03378011511140006,0.0014532335173317978,0.13371997405758956
1600,0.09330694000399485,0.8516109854030853,0.046312453647038815,0.512203078122234,1.0134413220635015,0.2610887595423571,0.0052443557061508045,0.048244999609988196,0.001475211344617344,0.13889749833442433
