miliseconds,E2F,Myc,CycD,RE,CycE,RB,miR449,PRB
1500,0.5289760905730149,0.5017194374704655,0.17197382946306616,0.7356604622721999,0.12561836749751776,0.0256714555881467,1.0428254339864442,0.023874314355344636
1600,0.527520586511954,0.505452339846016,0.17139670241745708,0.7610474312143597,0.12506850146618712,0.03036440583584453,1.0524010316377048,0.02436293406268982
1700,0.5248496449274415,0.5049633958641239,0.17005995713638206,0.7749098356862385,0.12580015184514245,0.024215816177802545,1.081952553169718,0.024300810844918832
1800,0.5186431608694453,0.502778678586015,0.16823490576725375,0.7921617027944855,0.12477625195644583,0.0248889264301671,1.1086840776545137,0.024707485738920783
1900,0.5090209770827967,0.5036954661603148,0.16421377473942309,0.7853354794597396,0.12441533747137187,0.025322461814382104,1.1344508387256815,0.025162337959979374
2000,0.4989717067165158,0.5027553906188649,0.1634157936362491,0.8164434136654898,0.12134214634959485,0.02872062399887685,1.1677667105008949,0.024698251655158123
2100,0.5027324690664943,0.49460675667488035,0.16217812198045287,0.8342344702143462,0.12161398999318257,0.027653094003579303,1.20949310995699,0.025339513232917703
2200,0.4879275941691789,0.49491719339835405,0.16009220258621548,0.8298652194493916,0.12084326395212185,0.027609259483471538,1.228492810739698,0.025308438004328932
2300,0.4875649305673765,0.4821264070511852,0.15861806328491507,0.847978750218174,0.11864598776453139,0.031220989209641035,1.2498264325733497,0.02511454023587653
2400,0.48182202914626787,0.482235516308694,0.15893902018176984,0.8770266578146273,0.11747463818227472,0.03209576000766745,1.247861326191496,0.02494244980721895
2500,0.47918205131596164,0.47871576217345496,0.1556300047252826,0.8966601663554221,0.1165296486532814,0.028013971472524393,1.2721667677454385,0.02485998749345797
2600,0.4730724354891834,0.46482403015616275,0.15572225125521255,0.8979001921705588,0.11700496435771023,0.030257112526808138,1.2845092215629725,0.025088779467765592
2700,0.46605184953454004,0.46451909532271524,0.15519658777472936,0.9186365093683169,0.116083957555788,0.02906520038304685,1.3169207165031276,0.024761547326560444
2800,0.45265075934948446,0.45619969096464436,0.153123563809207,0.9392278938075784,0.1146797624256663,0.030726724713460142,1.3064184613544685,0.025415973643746082
2900,0.44858296967610495,0.44703696977480134,0.1509839236275314,0.94234574943601,0.11214591637296291,0.028680386981563482,1.3429837128816529,0.025289400069039684
3000,0.44696925828457146,0.4462853447388106,0.1516111453723862,0.9469652775765646,0.11104197743746129,0.03299601823976739,1.350344620445027,0.025097775092941182
3100,0.4428507125840114,0.44033131468089387,0.14979367120395046,0.963390755326279,0.11178172103572392,0.03369788379433493,1.3685164219573513,0.02563083207994366
3200,0.43805173071668463,0.43460667262187413,0.1499848593255778,0.9890383052418786,0.1097933642568904,0.03671757767559312,1.3678539110384587,0.024978761286498893
3300,0.43346384107085384,0.4249452122743527,0.14883446680761772,1.009995580985342,0.10841380668184511,0.030353442660519515,1.3912353000260003,0.025498959779223562
3400,0.4211837706380217,0.42592837135039985,0.1465906017207937,1.0205213291811321,0.10913249261684597,0.030729320541851776,1.411311552755696,0.025216389000650912
3500,0.42072695858439557,0.41831717427499043,0.14659091539759267,1.0297251921392097,0.10921009457433309,0.03413126536550553,1.3883036060628096,0.02578364545542717
3600,0.41429793255847774,0.4082916003276436,0.1462030924361048,1.034175583359235,0.1074661427943795,0.03326248855759402,1.4291013987305574,0.02537531510679804
3700,0.40237810086493286,0.408977804650203,0.1467315313955187,1.0581038825087403,0.10640562811583809,0.032885430917156594,1.434502444094138,0.026112099280038836
3800,0.40416719207702917,0.40445865533320013,0.14528015766459457,1.08152377796239,0.1057198412483125,0.03522447183927495,1.4282394591838694,0.025700404514004287
3900,0.39833554049157277,0.3977991002013745,0.14389482779170748,1.0928666390330268,0.10528804979277821,0.03959803139461309,1.4128461314828127,0.025947629752103823
4000,0.3930810793314862,0.3905227338102667,0.14595028630961895,1.08734889721176,0.10425766580121883,0.03666768372342918,1.4479183193682066,0.026342083668122688
4100,0.3807409591556063,0.3836747337607856,0.1433653962460562,1.1203982707341804,0.10429393292102584,0.035589322496772734,1.461533033570492,0.026137612300817164
4200,0.3806205207789815,0.38899809333777674,0.1425676262150037,1.1259461554744166,0.10301631331560382,0.04032095936375467,1.4650786386781594,0.02690403402516732
4300,0.3739428268974718,0.38498150902409417,0.1417435013276189,1.1402634120395527,0.1027096195884491,0.035374790881142155,1.438363793900571,0.026638742914280516
4400,0.373221057389535,0.37441102546530813,0.14193763864140363,1.1539253410388555,0.10173816702852309,0.043058477371640175,1.4529665225588335,0.027138358021556716
4500,0.36618440380917794,0.3789912392049309,0.14107327637205466,1.1603581453459262,0.10240720806922929,0.03693143392142641,1.4530738197012507,0.02760089406256016
4600,0.36341906038765004,0.37235058686818745,0.14109541836133555,1.1669238642909305,0.10163481826236653,0.03782325347397726,1.4550611810466858,0.027087315097177697
4700,0.35574803954393297,0.3639476142617196,0.14323763296733819,1.1872349555067225,0.09995669490088344,0.0418848268840077,1.4808826508877069,0.027775845254058993
4800,0.347030850643709,0.3634823021428145,0.1433263983440787,1.2043635929479446,0.09955037435012926,0.04505689852595589,1.4866962878378214,0.02764430267591172
4900,0.3387780501117895,0.3660509395941896,0.14184002781483757,1.2199744790095732,0.09852581958553042,0.04196466211583597,1.48402223416312,0.028029715752943878
5000,0.33777574746245875,0.361547140673969,0.14188259621034008,1.2359961643308277,0.0988754203632237,0.04385030901346236,1.4870319422902811,0.028451459591379784
