milliseconds,G3P,PYR,ATP,NADHm,NADHc,Vm,Cam,Vp,Cac
0,25.730777606549275,14.299408796899595,3697.8892119781153,83.76001658458327,12.999836555904615,103.83461353632919,0.20023698032579737,-69.99990887653391,0.0999999538610908
100,25.715574717001417,14.315787372260623,3697.88785643011,83.77744512326497,13.00173381578956,103.84780981636823,0.2002374702396717,-69.99977184112902,0.09999986250342455
200,25.70702841500158,14.324256105068486,3697.887317631508,83.79941940975361,13.005321614897696,103.85069418159307,0.20023778350550284,-69.99972525894265,0.09999981783965461
300,25.696073108430156,14.330105355227444,3697.8812181126464,83.80834636614112,13.017887287410112,103.86568897959617,0.20023832971013972,-69.99958362224038,0.09999968917899597
400,25.689898623273884,14.336995147042408,3697.8811837368835,83.83187408174142,13.024578264274883,103.86909305775094,0.20023906890081145,-69.99936726634814,0.09999956031769668
500,25.679774004691676,14.339833802389284,3697.8770983178824,83.8783791030363,13.027849270775064,103.89026928844673,0.20024011520566462,-69.99927566578036,0.09999959687412655
600,25.678698935147537,14.354306645727398,3697.8732810254705,83.89985098553203,13.030718179511487,103.89475240345988,0.2002402995347324,-69.99923792836641,0.09999942125162539
700,25.66364696744707,14.36168718458905,3697.8722532838588,83.93445952525825,13.034844255917005,103.90513287975824,0.2002406688437728,-69.99913278880197,0.09999940863304269
800,25.649744616225743,14.37257381804706,3697.867883070932,83.94610868601549,13.046430862190434,103.90684656358262,0.20024136808262805,-69.99895908568323,0.09999927881976313
900,25.65246550045587,14.384956536901747,3697.867462115709,83.96277420599634,13.05512340991108,103.9199901214324,0.20024225348990254,-69.99872099440543,0.09999915059958937
1000,25.64388381641362,14.390612307078248,3697.8623668333175,84.0188461360239,13.055293145780922,103.93278567365653,0.20024233900055216,-69.99863572149263,0.09999909987271535
1100,25.62929708500987,14.403976688022926,3697.8605370422342,84.01234622980733,13.060509193832315,103.94078279727883,0.2002430462866306,-69.9986231054902,0.0999989605917282
1200,25.62163419481875,14.407434247786716,3697.8580340529015,84.0576635540359,13.066553493659043,103.9576119493048,0.20024388696415985,-69.99843914415051,0.09999893450221213
1300,25.61791380344283,14.419487336705716,3697.853119897784,84.09378934581787,13.07419467906628,103.9625428542845,0.20024387547799605,-69.99835255002422,0.09999884966068875
1400,25.60159033745207,14.418612489076272,3697.8524046302964,84.09851251950082,13.078966435821995,103.97618274438403,0.20024439120428306,-69.99806805154589,0.09999869728879703
1500,25.590709996665183,14.429250072455046,3697.8484144291688,84.15566366696518,13.083075305439888,103.97638376961879,0.20024484948353816,-69.99802238580213,0.09999866878481765
1600,25.584009054555374,14.44699823508835,3697.846625006554,84.17590572420299,13.09041425043017,103.99248924904583,0.20024560313945974,-69.99777311435545,0.09999844821231296
1700,25.575134137245012,14.453103847529162,3697.8439140303976,84.19976464627712,13.096870440691752,104.00214302575961,0.200246222138761,-69.99770076213086,0.09999837421602616
1800,25.571567279920018,14.464502289274687,3697.839070808902,84.21408701586985,13.105774175227308,104.01056892148938,0.20024647706851362,-69.99749828902792,0.09999828152136599
1900,25.559365865828536,14.473147313044382,3697.838510013985,84.24726707778183,13.108057371506202,104.02280558390328,0.20024717048778715,-69.9974086324839,0.09999828843749631
2000,25.55793402331082,14.477880932754177,3697.8372116183195,84.25901263881526,13.112109276330346,104.03029532832326,0.200247806709232,-69.99740488512758,0.09999812521146707
2100,25.538603812822508,14.483264688195236,3697.8325650150423,84.27889641675239,13.124547473508601,104.03721163519026,0.2002487208290849,-69.99709887414933,0.09999811190260915
2200,25.53794026406529,14.486545836720063,3697.829108577883,84.30149436991354,13.131899667849835,104.0521476692788,0.20024918633643068,-69.99698540040907,0.09999793811483197
2300,25.519721224279788,14.507910747747061,3697.82542200989,84.32481105178033,13.137551327834105,104.0623768588294,0.200249048343806,-69.99683605316412,0.09999780699421959
2400,25.520665234805104,14.510105073988113,3697.8231219090767,84.36752307649276,13.142623416321994,104.0696408473225,0.20025035983537098,-69.99681610264523,0.09999770873593669
2500,25.509557466098563,14.51697309050987,3697.8224448166043,84.38321081035326,13.14852066950484,104.077951795422,0.20025056560366405,-69.99657103620935,0.09999766320164269
2600,25.50566164374039,14.522786025216142,3697.820037602205,84.40827595423445,13.14908496952074,104.09090882167393,0.20025118124664204,-69.99643393023848,0.0999976248088341
2700,25.487859656101005,14.541694843203889,3697.818111206553,84.42795671953772,13.154410851222847,104.09681513330054,0.2002516661138007,-69.99630968879067,0.0999974445674691
2800,25.4803108242339,14.548958331228691,3697.8128802916294,84.4721100377538,13.160225010904993,104.11168721202091,0.20025206410623875,-69.9963013733249,0.0999974238742858
2900,25.469504251710678,14.54975058071448,3697.8111734348026,84.48890869473323,13.172793056061492,104.1145343924564,0.20025253672351373,-69.99608457648864,0.09999735689128775
3000,25.46842541465248,14.566196304098915,3697.810271401404,84.52957806036555,13.170615276445119,104.12455800509457,0.20025327728818057,-69.99600008119839,0.09999720114474034
