milliseconds,H,T
0,0.505074341867884,9.980074849761309e-05
100,0.5161088775141758,0.00010041608823495752
200,0.5286537143877467,0.00010105803838382561
300,0.5492946360893569,0.00010135793936266735
400,0.5563602174483273,0.00010197129051618144
500,0.5694559480796808,0.00010224770339113874
600,0.585813579468904,0.00010286311564623199
700,0.6028482709247862,0.00010324583976694449
800,0.6132975842258092,0.0001036463381211216
900,0.6206211463804294,0.00010383875641275203
1000,0.6390471052495305,0.00010436076587926194
1100,0.6468309727345672,0.00010476123376716595
1200,0.6637426711428609,0.00010500818615178658
1300,0.6706516107181764,0.00010560591746370398
1400,0.6873030850761587,0.00010586702266370392
1500,0.6886300311771487,0.00010606756816933049
1600,0.7048801785863653,0.00010656336220604852
1700,0.7129658071278605,0.00010694128151905487
1800,0.716469773126502,0.00010707955291122387
1900,0.7261279241551346,0.00010731077216560611
2000,0.736800383230151,0.00010757387664106602
2100,0.7508554580005139,0.00010800364283186933
2200,0.7523628214526883,0.00010823663997335382
2300,0.7568668600603115,0.00010836831168594266
2400,0.7647137846421906,0.000108525811797304
2500,0.7775014798994624,0.00010882075682952199
2600,0.7816382167016457,0.00010936157204782782
2700,0.7885918284126744,0.00010929677051865802
2800,0.7932832377419181,0.00010962258965354793
2900,0.7961821256525713,0.0001099301698041004
3000,0.8048331938194107,0.00010998254760454619
3100,0.8097586500563418,0.0001101482190881193
3200,0.80970942048128,0.00011042074505893876
3300,0.818803655076613,0.00011064508803791911
3400,0.8204977020891733,0.000111158781991998
3500,0.8258059240165322,0.0001113449611279228
3600,0.8241469597763021,0.00011122371513793913
3700,0.8254936275408019,0.00011154557934947138
3800,0.8335261220351112,0.00011158434112013186
3900,0.8389171217848104,0.00011174882855832183
4000,0.8406173975644619,0.00011209003920304121
4100,0.8413941929407479,0.00011234683712520268
4200,0.8444830045844186,0.00011243709151469484
4300,0.8430735673540903,0.00011250380389059648
4400,0.8455101832904507,0.00011277678326610926
4500,0.8459536923252755,0.0001130719362561832
4600,0.8454758094507849,0.00011330698399845519
4700,0.8539832361570864,0.0001135072620046418
4800,0.8489274877836421,0.00011347535368889774
4900,0.8586186591414536,0.00011384042166246292
5000,0.8607401448675772,0.00011377723097581073
