milliseconds,Lys,AspP,Thr,ASA,Hser,PHser,TS1,Ile
0,-0.04940722809520446,-0.006814115296531236,-0.0016844228440329684,0.0072208312998139415,0.009160840336298258,-0.015168796344553282,7.3999999999999995,-5.94415191407028e-06
100,-0.20085724026849763,0.1966362711861961,0.0004280515109177324,0.08384107877620453,0.005603387647064043,-0.05955495152275441,7.4,-5.539025760317486e-06
200,0.12277448700054809,0.29948678651669497,-0.0006957920254621154,0.24581972035202457,0.0325434513725279,0.045332199899952574,7.4,7.3640515696108254e-06
300,0.14136376636074205,0.3363949618720776,-0.001166005058043532,0.3523400807459585,0.046272084727179315,-0.01962961588597047,7.4,4.436972505052439e-06
400,0.5696073239988755,0.3763162144220091,0.00017981523223083986,0.47206308628725135,0.05570305766896744,0.042472566650005955,7.4,3.5400132791010904e-06
500,0.42852362965002083,0.40172918343283437,-0.0012570639342836716,0.5282317679575218,0.140580044565765,0.05551652335352329,7.4,8.382159350332714e-07
600,0.7560929451277556,0.4169587789336098,-0.0016198217948747511,0.5673271811175875,0.1690143622794681,-0.03102332847970515,7.4,-4.161368337547852e-06
700,0.6238457487197722,0.42385530484382855,0.00018087024401175673,0.6053314405619911,0.19622234431477395,0.07285410388299232,7.4,6.61491136345695e-07
800,0.9199497890224648,0.4295481360468206,0.0005112427387164585,0.6501809526357977,0.2672235547811396,-0.0028502200032089475,7.4,1.3877251742203625e-06
900,1.0925543503418123,0.44258489122012556,0.0010170928835236122,0.66570540622516,0.25664245147115505,0.12313441074243422,7.3999999999999995,-5.430940401239503e-06
1000,1.638620465167155,0.4482269889414818,-0.0008156001214740631,0.6642407905384581,0.31548760463346776,0.11740853664343204,7.4,-6.267121779434554e-07
1100,1.7588209162065365,0.4459134972270638,0.0006635798501701123,0.6729865828354645,0.3733402261177886,0.10555421726100797,7.4,3.445712710729205e-06
1200,1.7051588138060723,0.43885341450148846,0.0011753228390777707,0.6855381886343923,0.3963735460233103,0.1944008482729749,7.4,7.696621371457365e-07
1300,1.9994178536060196,0.4517234485218262,0.0022939756974945493,0.6970122971256961,0.410729869345513,0.2516764772890665,7.400000000000001,9.80105039139864e-07
1400,2.345517224489322,0.45289529045567994,0.002243357823048895,0.6782982679257933,0.44048346330323984,0.21067959970848088,7.4,-1.2347871717947875e-06
1500,2.516968565079932,0.4494994161922464,0.0034707869552775997,0.6824618470490752,0.48868913474384157,0.20913454936652665,7.4,3.528532687721793e-06
1600,2.761907242210224,0.4515712648189978,0.002510837878693266,0.7010671492479115,0.5229656250844213,0.3188343830128067,7.3999999999999995,6.562024793098776e-06
1700,2.762579854982283,0.4531151925237119,0.0019851483687606357,0.7170204552799985,0.5289335595538199,0.3064939469107751,7.4,6.789808658016067e-07
1800,2.9605300912621813,0.44639250112765144,0.004299647576175534,0.7145797324287004,0.5743905387321921,0.33654545701083466,7.4,9.538397420564274e-06
1900,3.4102629860613423,0.4574570562758225,0.004959629706083244,0.7029308762455388,0.5677944631574243,0.4826396533724718,7.3999999999999995,1.6327618106411677e-05
2000,3.817337025990101,0.44777036702089956,0.003927941855802759,0.706134990839962,0.5792106403137314,0.3979615156301438,7.400000000000001,1.3470070679346246e-05
2100,3.9202923410175767,0.4495585562940918,0.004674605567502132,0.6997621730786691,0.6035899286299486,0.5739255340513708,7.4,1.1362659205611185e-05
2200,4.1314451034422035,0.4475153220172135,0.004348585920549221,0.705835186199267,0.635604847092899,0.6068488074273078,7.4,2.13294245709799e-05
2300,4.2015311749313815,0.44839719866016586,0.006816622377070634,0.7140205860430593,0.6359095805441842,0.5794762437947816,7.4,1.9962242725063095e-05
2400,4.084712641048086,0.45491565139695567,0.007870377450221568,0.7017535791899614,0.6803096995642897,0.6996996394443329,7.4,1.0600468502305524e-05
2500,4.400539489987531,0.4508617742870811,0.0091575103329122,0.7046799803771745,0.6902146632904452,0.7570729873258697,7.4,3.146607031091938e-05
2600,4.814231276909347,0.45150420054401097,0.010855678911156422,0.7390208777328641,0.6958050513703606,0.7242035889095637,7.4,2.317084932552666e-05
2700,4.911191620540942,0.4450617346954975,0.012246716339663897,0.7292290590990795,0.7385933923606375,0.7542906943782092,7.4,3.7448943284396216e-05
2800,5.228730001683055,0.4476855472194911,0.010428007657870494,0.7125629366679129,0.7082067867785525,0.8209081266731789,7.4,2.988302430938854e-05
2900,5.305838564258706,0.44766017468972236,0.0140791584175601,0.7389352776157743,0.7286822004738116,0.8487422049923176,7.4,4.472870646458119e-05
3000,5.443955792441998,0.4568580995201969,0.014332163359701505,0.7331400188741835,0.731994738844198,1.0259131341317187,7.4,4.125231253013803e-05
3100,5.803127122756662,0.45809642963979347,0.016560921047715407,0.7535507485684528,0.7410078550709611,1.0020326573550267,7.4,5.903723685091615e-05
3200,6.177912280568123,0.45666191111062593,0.019473914063280515,0.7422415503742419,0.7533994434129416,1.0521380047714821,7.4,5.8903147443664904e-05
3300,6.084432797226433,0.4537641966448187,0.02078640527019504,0.7533534794889918,0.7827056780698455,1.1319304449799419,7.400000000000001,7.551795221830974e-05
3400,6.43743609916769,0.45728710833783276,0.022167855878938377,0.7418682208582075,0.819007084501997,1.168670704446991,7.4,7.661168938308615e-05
3500,6.374284477426492,0.451085979639245,0.023427822055143523,0.7435731550785661,0.8039677519895755,1.2847018063169757,7.4,8.742747384184632e-05
3600,6.903017327294849,0.4534636471836565,0.0242698804193427,0.7423503076048595,0.8029354265240181,1.37346586418202,7.3999999999999995,9.595219883432618e-05
3700,6.761431290732959,0.45006066434306025,0.02780123238188673,0.7587182706101318,0.8081965973886095,1.3789116059203657,7.4,0.00010207457250361586
3800,6.819837587073867,0.4512377566162037,0.029986376041413472,0.7477690713723051,0.8127421411748267,1.4016410402601491,7.4,0.00011571196019815732
3900,7.369977910874779,0.44913256161033516,0.03066139903838399,0.7605836792609638,0.815079253691039,1.4669651086906517,7.4,0.0001275112975483798
4000,7.662014341367415,0.45720736226877723,0.03407641759556309,0.7603373282281857,0.8567755977040039,1.5118987785122842,7.400000000000001,0.00014056456256138713
4100,7.829038473421332,0.4567134178400205,0.03430660285873955,0.7875396861304045,0.8540410342312291,1.6486090417754133,7.4,0.0001695229113790787
4200,7.829848919752992,0.4581614191162141,0.03716508678096475,0.7885506371641549,0.8449550498153273,1.6606586886279167,7.4,0.00018989199998081422
4300,7.844150331596356,0.45961930053223216,0.04125942127730908,0.790081135253119,0.892736143145859,1.7966761312563546,7.4,0.00019306426174487955
4400,8.042576519980674,0.4608482429164889,0.04475694405708016,0.7881822068534584,0.8739913038008852,1.8697640312186072,7.4,0.0002212449329062493
4500,8.300699195221988,0.4542226557192504,0.044668348210806896,0.7788234261694781,0.854608954512305,1.8030910758798573,7.4,0.00023264665269571134
4600,8.618680987415738,0.4555687599270358,0.04878509300697896,0.8009570975312668,0.8890607762745741,1.9938642299555882,7.4,0.00025370959007192445
