milliseconds,Lys,AspP,Thr,ASA,Hser,PHser,TS1,Ile
0,-0.2530845055448744,0.006758832189827862,0.0010688744870302395,-0.010237623255837209,-0.00445881595979097,-0.00837406884830671,7.400000000000001,-5.3895158653311815e-06
100,-0.13954845181146147,0.2084321662930307,0.001611000275735218,0.11191719355724605,-0.01746198856820007,0.055686128386401336,7.3999999999999995,2.7586229592985636e-06
200,0.08780973948018092,0.2936259519293963,0.0010978421178809697,0.23339832584926107,0.039289719592964845,-0.01420720691942679,7.4,-2.3873192961221946e-07
300,-0.048489409743285666,0.34475909482365646,0.0002103626435929898,0.36564926499498834,0.018843164834807326,-0.01984853357515212,7.4,-7.6273085967451544e-06
400,0.07518924708099212,0.3696322623703719,0.00024237654826392036,0.47205509886822283,0.062002470493435546,0.020218071342047738,7.4,7.285883933314755e-06
500,0.6019455651064889,0.3916885887699319,0.0011017161609912984,0.533475610461594,0.12030533364591235,0.07490482765158409,7.4,6.05482963822316e-06
600,0.859901216880812,0.41951386326286766,0.0006354225977923537,0.577645135692262,0.14163893792598767,0.030442572991510947,7.4,-1.376416234905922e-06
700,0.8485538137146942,0.4205599123322841,0.00020260525489208077,0.5983652237885148,0.1880441858511238,0.04828727126337094,7.4,-8.66227951465736e-06
800,1.0058602277821,0.4293451998468577,-0.0008341858458603934,0.6467682455648057,0.2453233908327729,0.03644014579924651,7.4,1.0984431876377739e-06
900,1.4299622915965544,0.43319437797820953,-0.0012060820124945083,0.6576550264447065,0.2894398641205827,0.1454281647445133,7.4,7.67390826342027e-06
1000,1.2695908554995436,0.44048012864121733,0.0009065122033570438,0.6693598474046084,0.2991324708327638,0.1133257272624641,7.4,-2.6023408992236437e-06
1100,1.705728101099588,0.4483257398491544,0.00020378832789985044,0.6841121331992139,0.3670544186281832,0.09214582386211956,7.4,6.267795383501265e-06
