milliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
0,0.0677128390957438,0.004190530933637609,0.026656366984111335,0.01299999889538905,0.26600000539913143,0.02000000018618477,1000.0,-0.00069009833529975,1.9797731240723828
100,0.014151072454110535,0.015108000730937609,-0.013935096985002792,0.013000007346933545,0.2660000511195171,0.0199999994123724,1000.0,0.001470456997193562,2.004819163204785
200,0.05903890287872806,-0.0037296996377417357,0.009357293136023613,0.013000003635381056,0.2660000490191168,0.020000000010781373,1000.0,0.001317667671546768,2.010448909028128
300,0.020727324748689827,0.021759673186292502,0.011635717868929307,0.012999993065732395,0.2660000316749522,0.019999998787332766,1000.0,0.0010661969869321605,1.992951996592952
400,0.06378456665857549,0.02355512554896739,0.0029416101571163866,0.01299999263820684,0.26599990019924163,0.01999999986192596,1000.0,-0.0014685167649029689,1.9982343616118377
500,0.04513951849607818,0.018208872554519823,-0.0011113897495660728,0.013000003644484578,0.2660000668352896,0.01999999979171044,1000.0,0.001944650352390179,1.9999681624012013
600,0.01664758205531374,0.0053287914712596696,-0.004364930144883095,0.013000006600422472,0.26599994051399967,0.02000000040303063,1000.0,-0.0011606640009116224,2.004463688569773
700,0.08566314276988743,0.02074918586010783,0.019869195742143648,0.01300000391208597,0.26599992318041726,0.020000000526777636,1000.0,0.0014781760412805223,1.988387207511259
800,0.07186667978272436,0.023227576062478803,0.026793966572389426,0.013000000680547356,0.2659999610750269,0.019999998992929157,1000.0,0.0001394333512959698,1.9935141345960947
900,0.05324935873451576,0.030805389159842878,-0.011317737963035306,0.012999994204683668,0.26600005333933197,0.02000000085325882,1000.0,0.0004159110595413966,1.9911197706251804
1000,0.0384765340817949,0.02893446105581013,0.024209772925364786,0.013000007519096708,0.2659999529605138,0.020000000457270826,1000.0,0.0001788861032248441,2.0266400758026544
1100,0.052301095284776715,0.027290689348274617,0.016136072385868543,0.013000008453490863,0.2659999527798225,0.019999998316033586,1000.0,-0.0008821592987611247,2.0027447374560743
1200,0.01957356129200276,0.02101030697404865,-0.015811703351187992,0.013000009477688926,0.26599995526535203,0.019999997846978194,1000.0,0.0005130981629681602,1.9648309544958262
1300,0.032746167644338436,0.03493545434969574,-0.020285157643243106,0.0129999975953499,0.2660000219885457,0.01999999817289723,1000.0,0.001454817015146841,1.952151958092485
1400,0.04725263073631681,0.033277958925542764,0.027351967633051123,0.013000006967469542,0.26599994862197285,0.019999998890656366,1000.0,-0.0003626989266425775,1.9904370764513761
1500,0.09274675881771799,0.017382833534905925,0.025119245190759174,0.013000003642937198,0.26599994746351874,0.019999997699333208,1000.0,0.001515584419309543,1.9831713342965411
1600,0.06742614007458372,0.031141388918476405,-0.020281608018002273,0.013000005118563621,0.2660000478586437,0.019999995575527472,1000.0,-0.000396929451425089,1.9499042068051935
1700,0.055449686075952624,0.017031230258392576,-0.010932253653357024,0.01300001216933864,0.26599990563281584,0.019999995004935055,1000.0,0.0027355089537491988,2.0249497530751657
1800,0.06766075831924649,0.03382975760153665,0.0147313034791707,0.013000012401010402,0.26600000301147947,0.019999993765693655,1000.0,0.0014819202647120653,2.018540962644263
