milliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
2400,0.07056390260285811,0.04090170905236869,-0.018677935444297716,0.01300003111020537,0.26600010433041205,0.01999999007978986,1000.0,0.003396986462586008,1.960147043782658
2500,0.11754227735255676,0.032253648848609186,-0.015991933711800972,0.01300002464874018,0.2660000661008609,0.019999988045110995,1000.0,0.0005667425513663368,1.9477267757955898
2600,0.11822503469985388,0.03342080563735174,0.006251285090296317,0.013000036937016467,0.2660000742184642,0.01999998725435504,1000.0,0.0006470941372002403,1.9824285679648797
2700,0.12062969135852462,0.04035787503575492,-0.012671421861319808,0.013000038756503612,0.2660001171011437,0.019999987002331864,1000.0,0.0037327321040004436,1.967000128642795
2800,0.06753094491869643,0.03865185800198257,0.0004771986770469865,0.013000042932915578,0.2660000495795229,0.019999984676595618,1000.0,0.001021831539803959,1.9387155825773525
2900,0.09188325063438726,0.03995295847338135,0.01449335176957757,0.013000049315521487,0.26599999182045647,0.019999985383820088,1000.0,0.004525559201986108,1.9315467752486422
3000,0.10674056495714074,0.030802852846261674,0.02292769243383278,0.013000050174808098,0.26599995857509806,0.019999982554255946,1000.0,0.0035343598526710145,1.9259902415930605
3100,0.10124991636254865,0.04450927663104775,0.026506581448952116,0.013000064673039111,0.2659999802514647,0.019999981182111274,1000.0,0.0019958286828467603,1.937503674776282
3200,0.10077340570698025,0.05650115033395416,0.020658852078224647,0.013000065571741982,0.26600000518949274,0.01999998135615133,1000.0,0.0026343858254844386,1.902959496741676
3300,0.11722852880368219,0.04013064546600817,-0.007149811333127256,0.013000082812057003,0.26600012650013133,0.019999977173162563,1000.0,0.004915393332873079,1.8922095767634504
3400,0.1734998678150182,0.05393071397507675,-0.02123768454275349,0.013000081613385133,0.26600014796296234,0.019999975834151175,1000.0,0.0061697842577065915,1.8705799996653307
3500,0.20106182912621362,0.05074673163727902,0.020902102079424528,0.013000093727151467,0.26600001555131,0.01999997465125615,1000.0,0.005474010128715097,1.8374426266228856
3600,0.18752601924117987,0.06999159609140883,-0.014160354136726136,0.013000110662234384,0.26600006481162625,0.019999975238889713,1000.0,0.008705139790485724,1.8558289536302628
3700,0.2721486437613223,0.08993624574890116,0.010185241443031897,0.013000109241857008,0.26600001297980413,0.01999997272160159,1000.0,0.009403009001462417,1.8136990877046353
3800,0.29070193275626033,0.08084754785636186,0.03351897684092876,0.013000126999829425,0.2659999981301955,0.019999969606324094,1000.0,0.012530951428975335,1.748836068966114
3900,0.39747199263013894,0.10427585857045568,0.01829321855278582,0.013000127776882241,0.2660001694556483,0.01999996881552423,1000.0,0.015709505499342476,1.5988767470615617
4000,0.5191081711878854,0.11494706341844521,0.011368274512280209,0.013000133310701694,0.2660000565735223,0.019999968030095457,1000.0,0.018082353181961025,1.527843603984781
4100,0.6054985211563337,0.14965713645391432,0.06714489687691108,0.013000150192258612,0.26600011648969846,0.019999966705562915,1000.0,0.02483648929853272,1.390466630356419
4200,0.7260993765910184,0.19128916353695263,0.14403018024996436,0.013000161668988484,0.26600029052363644,0.01999996549626958,1000.0,0.0298759800714542,1.2181447179372946
4300,0.9040888966670256,0.23172240865022103,0.278273415003057,0.013000167355317864,0.266000474463891,0.019999963829235856,1000.0,0.039519805581397574,1.1323474042603132
4400,1.0108824188849608,0.27902032656589526,0.43815738116960434,0.013000171677026204,0.2660008403987735,0.019999961381662375,1000.0,0.04483495381773787,1.0057289778449694
4500,1.0327365695825568,0.3105099323956621,0.5718483039806336,0.013000180920991844,0.26600110364310936,0.019999961294997474,1000.0,0.04882128764632245,0.8988956092874827
4600,1.152044953226439,0.34915498688636804,0.6593042493008824,0.013000197046767954,0.2660017981127536,0.019999959975227372,1000.0,0.05316270135597873,0.8859752807487633
4700,1.1511566759211636,0.4007366913831917,0.7616997404584164,0.013000205828881436,0.26600254206164026,0.01999995944580966,1000.0,0.05780593788565883,0.8218822059415493
4800,1.1876793848684597,0.4421010609608772,0.8326851858940707,0.013000217106071939,0.2660031958746841,0.01999995837464475,1000.0,0.06162435314501124,0.7919445152926446
4900,1.1378715037059903,0.46210193518179465,0.8664184825471469,0.013000216271264528,0.2660039618136696,0.019999956938009933,1000.0,0.06589684245775895,0.7844636269601363
5000,1.1535561341884042,0.4798573008265979,0.8906651976969425,0.013000228281129561,0.26600497609856694,0.019999956213070397,1000.0,0.06816311126905983,0.8264513353747193
