milliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
0,0.07000758463859974,-0.012796351033592711,-0.014034414154311033,0.01300000706278753,0.2660000191684086,0.020000000046154424,1000.0,0.0019998069876614164,2.012505926908396
100,0.03444960864330368,0.01313222696299495,-0.005634533052314742,0.012999998170063759,0.26600000024452086,0.020000001297020883,1000.0,0.00023796575165991392,1.961825351165876
200,0.056688786915257465,0.018338728453433435,0.003435063077282313,0.013000004753304317,0.266000063402869,0.020000000783127025,1000.0,0.0009020193791657082,1.983749922249285
300,0.07720551428826734,0.020025675632735364,-0.00650697185156566,0.012999995271326522,0.2659998988227594,0.019999999518254544,1000.0,-0.001739627303215641,2.0116767146107417
400,0.08731747973438653,0.02621687022085728,-0.01604556455820947,0.013000001613456809,0.26599996132120574,0.020000000631481617,1000.0,0.00014662437128048814,2.034175392391696
500,0.020453128014584515,0.028785949639814776,0.018380966402086134,0.013000004515150803,0.26599996458270786,0.01999999968919111,1000.0,0.0004363275218392329,1.989874253940528
600,0.03982919674607062,0.006305094901816287,0.01640113029739975,0.012999995868523458,0.2660000153148699,0.01999999904394864,1000.0,-8.595432110937705e-05,1.997886101646423
700,0.03889528229876494,0.03182203004463021,-0.0024576274398428605,0.013000002577380404,0.26600000307088323,0.019999998568422807,1000.0,0.0006625269328590444,1.9980610073978349
800,0.05947103527498983,0.020945801027196377,-0.016584183021833246,0.01300000047719557,0.2659999412019938,0.019999998927904966,1000.0,-0.0005994459720858865,1.9578206226086137
900,0.01782709726185682,0.01374352201087232,-0.005958728090374472,0.012999996117910147,0.26599995754610845,0.01999999983104384,1000.0,0.0016645654085817906,1.9573887062956317
1000,0.08414201319442276,0.02045872019735256,-0.01036064421587502,0.013000002117847903,0.26600006053798364,0.01999999938778936,1000.0,0.0025881436294778104,1.9699131169512507
1100,0.08407212493315044,0.016208779564535234,0.010909978818062247,0.013000008367119507,0.2660000385800044,0.019999999158534187,1000.0,0.002567367842014414,2.0016107038620206
1200,0.06451850037834517,0.03129357665331052,-0.009528295318031748,0.013000007015892864,0.2660000571340834,0.019999997569150267,1000.0,0.0024934606769040028,1.9786807035176015
1300,0.05048990453323372,0.029537400038786146,-0.016123486999776646,0.013000010283882937,0.2660000569359645,0.019999997571978134,1000.0,-0.0011214564525087749,2.021754651441472
1400,0.026527361079247185,0.03008790554590169,0.02635964289860541,0.013000002334362883,0.26600005474652716,0.019999996095210214,1000.0,0.0018432171692806002,2.016989288306646
1500,0.035511875899590324,0.02120397460384756,-0.016980366007257885,0.013000005438984512,0.2660000629255318,0.019999996522247987,1000.0,0.0008667898531572083,2.002092686609537
1600,0.07258123560420693,0.034963346423638214,0.023662925884316365,0.013000013682971939,0.2660000779870814,0.019999996478118055,1000.0,0.0029934079962795537,1.9682660913754633
1700,0.09999852907519775,0.030404801569043044,0.0025108646084852893,0.013000009608875193,0.266000090611984,0.019999996524438377,1000.0,0.0023814928094523296,1.9563142198109815
1800,0.07816565224138797,0.041496877713813475,0.009582304333560034,0.013000005462031077,0.26599996723358726,0.01999999636906127,1000.0,0.0028049060819957243,1.9588965103809706
1900,0.0666279816026239,0.018804301572133704,-0.002315831658230036,0.013000004483902419,0.266000094883734,0.01999999386895202,1000.0,0.0009966730339867483,1.9998211184666288
2000,0.04001719116129775,0.01923043821066584,-0.002125995713075657,0.013000019249018654,0.2660000485040395,0.01999999240654206,1000.0,-0.00041214682069295886,1.9849494345729077
2100,0.0798829746232981,0.02600141174425494,0.010016911631981346,0.013000012080818116,0.2660000838052455,0.019999992115019873,1000.0,0.002931304548421915,1.9582582945059286
2200,0.04461016236319691,0.04329148945833364,-0.009632750420573271,0.013000013355186746,0.2660000493171687,0.01999999288828915,1000.0,0.0020941669510446386,1.9893461319749517
2300,0.04447432078803313,0.040365292886859715,0.01309223292832579,0.013000028434166097,0.26600001276380403,0.019999991897987957,1000.0,0.001367766343170188,2.0075967616181756
2400,0.0887668584393135,0.027677008504115627,0.012449444230281706,0.013000021661479386,0.26599999787441475,0.019999989848790818,1000.0,0.0016411517701161054,1.9446166850701234
2500,0.07748892304944832,0.03460688332437087,0.024611922881272293,0.01300002784569847,0.2660000575328533,0.019999990141727708,1000.0,0.002854739309159218,1.9501144645550328
2600,0.10828062213823969,0.03621565760263475,-0.01221392591442971,0.013000038504055185,0.2660000607800029,0.019999986934117486,1000.0,0.004027489834155856,1.9240771997960886
2700,0.06929098013034528,0.04210195357177034,0.024806606833345093,0.01300003889554474,0.2659999976821282,0.01999998520601184,1000.0,0.0011251503426911672,1.9408375823104544
2800,0.1261565970671811,0.035360942554349406,0.022911998853920028,0.013000043663066785,0.26599995426842904,0.019999986063326435,1000.0,0.0031440708319294625,1.948900010565726
2900,0.13838378881531332,0.03144430454783468,0.019823830526171635,0.013000057075364006,0.26599995423925327,0.019999985494305487,1000.0,0.0027081324350065393,1.9591000009520743
3000,0.10501946627269418,0.05009013017842348,-0.01149200287428366,0.013000062127900398,0.2659999381087037,0.019999982596740136,1000.0,0.0035382969694248475,1.95572847925238
3100,0.09937460603506486,0.05437710547225474,0.017461860601689687,0.013000069990971558,0.26600001565654674,0.019999981961382085,1000.0,0.005154962133932461,1.9209257537492135
3200,0.15946581143665028,0.04507411390666585,0.015459007261551558,0.013000067607959895,0.26600011808069557,0.019999979047741846,1000.0,0.003907955298745186,1.9418273660578904
3300,0.1700431841310292,0.05710372854986278,0.003097890122499448,0.013000084978590929,0.26600013070139067,0.019999979587928575,1000.0,0.003659703390631282,1.9335215487039474
3400,0.12864536492303696,0.060880121806121006,0.002339969368069708,0.013000092298020297,0.26600012372251364,0.01999997814099611,1000.0,0.006734775828580843,1.8756439445717947
3500,0.19319555229415575,0.06607658537451404,0.018593795977845252,0.013000096094911488,0.2659999904533582,0.019999976525413233,1000.0,0.005064323220781149,1.8878993732746518
3600,0.23810263334881357,0.07820414524471692,0.01690989177566945,0.013000101151449792,0.266000058797187,0.01999997483278649,1000.0,0.009873468365847102,1.7977999758627188
