milliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
0,0.08556245806586735,-0.003070607890638385,0.024111160762738136,0.013000002148238068,0.2660000738054274,0.019999998616180733,1000.0,0.001495574207282319,2.0286343505554076
100,0.0638015100435266,0.014129457917478848,-0.011272392091679828,0.013000000441440018,0.2659999835821916,0.020000000150694277,1000.0,0.0003752140977578579,1.971936316412285
200,0.02034626556872297,0.008508637436442205,0.015162840987435413,0.012999995684993888,0.26599994381424996,0.01999999936385431,1000.0,-0.0004501427186231554,1.983391741650355
300,0.032697861630327896,0.01284456804735802,-0.008889283657278453,0.013000005488951909,0.2659999756529816,0.019999999172138634,1000.0,-0.0005516863133085384,1.9914627988054563
400,0.03761544521597067,0.019788227086290085,0.0016841616391057416,0.013000001920002823,0.26599998225162735,0.020000001289714044,1000.0,0.000580576483889454,1.9591647791219373
500,0.017437250239596545,0.012681194882465968,-0.02225819065457762,0.013000007003877169,0.26600007115961716,0.020000001371279517,1000.0,0.0016323727061784746,1.9621662614229485
600,0.031965748387670606,0.019644086324784083,0.020425099058127588,0.01299999390987684,0.2660000507235235,0.01999999952004852,1000.0,0.0006811475228798713,1.9795628670120256
700,0.04169450295064871,0.007776213465195676,-0.013292087863243068,0.012999994603898208,0.265999949752254,0.020000000630841994,1000.0,0.0024095713085042873,2.0322216294771787
800,0.05638792225212197,0.03279931575729024,0.005718401320419278,0.012999999229396193,0.26599996439152185,0.020000000343547434,1000.0,0.0024893111754973668,1.9818122547341301
900,0.01728166663447852,0.029234320142672625,-0.010314502379737725,0.013000003126721418,0.2660000525235362,0.019999998969808745,1000.0,0.0016913227515458224,1.9763625305477117
1000,0.07716963367500815,0.022980224837018604,-0.021098313909889678,0.013000005247502002,0.2660000322473806,0.019999998946601028,1000.0,0.00196179028066129,2.0237337475382846
1100,0.025128634795525902,0.03133003294848878,0.02473834786957104,0.012999999078852202,0.2660000564551687,0.01999999861046614,1000.0,0.0018142752890014761,2.0280544343475113
1200,0.02957893843520942,0.020894659196525413,-0.022442055011093937,0.012999995456494074,0.26600004636789054,0.01999999832242147,1000.0,0.0004993108456683793,1.9688612760802828
1300,0.04995995610043337,0.01320254292629457,0.00831840479084129,0.01300000226824505,0.26600004643113945,0.01999999714018566,1000.0,-0.001074142144710232,1.968544876053429
1400,0.0931668150172554,0.0373695463653822,-0.00757955606486997,0.013000010573285304,0.2660000557558203,0.019999996738202644,1000.0,-0.0004272223482544205,2.003977610348182
1500,0.056881072984857575,0.03325197699454015,-0.01717722176748778,0.013000007054519936,0.2659999466262049,0.019999995844437877,1000.0,0.00010546665274138397,1.9708516467504242
1600,0.06960660917377476,0.017116328469155204,-0.0229673779869553,0.013000002985940623,0.2660000721144506,0.019999997707051503,1000.0,0.001112986272428415,2.019300666047328
1700,0.0901888238967905,0.03183145724786264,0.0071054085919952,0.013000014675769282,0.26599993874412203,0.019999995604955714,1000.0,0.002683106978650169,1.9507814379943091
1800,0.05319942794361491,0.02613311283276029,-0.018862662392756684,0.013000004764217853,0.26600001676155755,0.01999999641739107,1000.0,0.0020559459839244996,1.947714497597357
1900,0.046131652133658815,0.04011074700079452,-0.01437565363077798,0.013000006194727182,0.26599997044003987,0.019999995535749875,1000.0,0.0002263697796479492,2.007182733930446
2000,0.0904882521594689,0.03500789919199509,0.02681604939378556,0.013000016852348154,0.2659999339612354,0.019999994297759026,1000.0,0.0007220082223811223,1.9945839347428322
2100,0.07040258171379732,0.026368508764220724,-0.012097735876964456,0.013000019067651122,0.26599990790175526,0.019999993032601023,1000.0,0.003237679992037289,1.9550026055272196
2200,0.06156275008774964,0.04157279850092387,-0.010613028908009295,0.013000012078608668,0.26599991042396576,0.019999993125754924,1000.0,0.0023380854618549234,1.9538406154647965
2300,0.10384007848348556,0.03860748764638142,-0.0039983050770562205,0.01300001827327286,0.2659999083176821,0.019999989626758537,1000.0,0.0001909581301676171,1.932633283892442
2400,0.10290045690194485,0.046912446277499596,-0.013282775186016525,0.013000029053959328,0.26600007449215,0.019999989760070648,1000.0,0.003919119125857053,1.942272691435592
2500,0.0924013735141669,0.030180437988061335,-0.016130800463377656,0.013000027476041488,0.2660000505936164,0.019999990006672567,1000.0,0.0021707861314496308,1.9838334277474527
2600,0.07642976483366043,0.03343159383686366,0.003685386600064281,0.013000035364279499,0.2659999538713327,0.019999988123405164,1000.0,0.0037728273920739006,1.9327160537173385
2700,0.05319862210604186,0.042685645652504274,-0.007220029994324093,0.013000039383927938,0.2659999179901486,0.019999987503554282,1000.0,0.0012126343920882425,1.977295866675937
2800,0.08016506916269048,0.03881392852065259,-0.0019876290307359297,0.013000040411502012,0.26600003819299123,0.019999983857936988,1000.0,0.003512655976588372,1.9612332913322736
2900,0.1361559999675075,0.0500778308843101,0.01894765275447832,0.013000049683414623,0.266000010339396,0.01999998421004563,1000.0,0.004063633472863006,1.9104340440523018
3000,0.14278166644500687,0.041019313828951104,0.02585845463696441,0.013000056905536546,0.2659999740460973,0.019999981677596673,1000.0,0.004803570963741619,1.9429377001386061
3100,0.14864650043111438,0.05164214445096773,0.014230169722315632,0.01300005773388541,0.2659999906433216,0.01999998178272726,1000.0,0.002842142297173946,1.9626031042385552
3200,0.11316599946729694,0.055808530478059254,0.014246088441251742,0.013000069735391463,0.2660000395669177,0.01999998129987783,1000.0,0.005969493561798988,1.9501189588734515
3300,0.14603744866141924,0.04471780910335942,-0.017096775056783482,0.01300008193081329,0.2660000955158187,0.01999997977507621,1000.0,0.0031562486887334274,1.9217444866189233
3400,0.12580249054034578,0.052995639474035156,0.015897666339929336,0.013000093768630311,0.26600001618857544,0.019999978355045783,1000.0,0.004792488427300196,1.8972237939236758
3500,0.18529867187918864,0.05437547246491062,0.0022452698302821137,0.013000094062038055,0.26599996840082235,0.019999974787126965,1000.0,0.005443904934605062,1.858579919634956
3600,0.20924213310404208,0.0560396968059727,0.02582364648074851,0.013000111311319736,0.26600015561326273,0.019999973075654702,1000.0,0.006607125561959893,1.787622071368816
3700,0.2667295893708769,0.08650388676398327,-0.01176410906301568,0.013000117187872856,0.26600004931513155,0.019999973031148328,1000.0,0.0111642441404877,1.8131193704747435
3800,0.2879148985120337,0.0865530932472398,-0.004385948847400093,0.013000118911574536,0.2660000486924097,0.01999997098407254,1000.0,0.01397099387920831,1.7115468530361186
3900,0.37806451684575404,0.1058000067898459,0.04249722778939773,0.013000132707393863,0.26600010506573907,0.019999969412477128,1000.0,0.013650330604873289,1.6246375217865716
4000,0.5234021554612914,0.1307326645536623,0.0413496777826689,0.013000146054663996,0.2660001247852056,0.01999996855078226,1000.0,0.01999831358130428,1.5589821625119122
4100,0.626042937319223,0.16098364714263852,0.06348570135181905,0.013000143322812376,0.2660003134809378,0.019999965986515225,1000.0,0.024064476309381543,1.4015576147927042
4200,0.7898137525076022,0.19250822985072902,0.1745577618376304,0.013000157949275915,0.2660003630486068,0.019999963369149148,1000.0,0.03131602367262097,1.2398326384094334
4300,0.856383303388956,0.24326276378530376,0.29048852180217827,0.013000168837983418,0.2660005437639763,0.019999962181334787,1000.0,0.04048027623390037,1.081741990516028
4400,1.0246022925579406,0.26344473232445836,0.4214781340298779,0.013000182626383184,0.2660007949668645,0.019999963077135523,1000.0,0.043172940352387376,0.9648912516833961
4500,1.0612793544947505,0.30734657357585793,0.5446982221811731,0.013000179153588465,0.2660011651337865,0.01999996193012695,1000.0,0.05103991481693773,0.9006890032936014
