milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
0,1.4999628065234145,29.522856841600344,3.258888428776782,2.20979487586699,2.1518101341642812,3.934008977764577e-05,0.0008179403657911067,0.00018480136754288318,7.24186679678605e-05,0.00012462377855327236,15.377006357153224,-0.06527039574776325,0.4913098202108908,13.486131112908884,4.157626970622102,1.5937133830814094,2.6136164187864623,4.257206566626787e-06,9.669944252085345e-05,1.8899408403898427e-05,8.279333913858665e-06,1.3920112967597803e-05,2.152475299512841,-0.004677470935555718,1.070479581120619,11.681696301534108,4.443282339349787,0.0,1.1869836017689053,10.71910013306267,0.005031745524144607,0.8108827528133349,4.785073342187494,4.750105646872046,1.759247195502801,0.25661804653965514,58251.1998852487,40934.45238296498,-15722.504296744679
100,1.511653870460362,59.63481244467851,14.674693961613306,3.060452048042401,6.184985645423216,4.101365851679648e-05,0.0010101462673421631,0.00019363758335813882,8.725191665427588e-05,0.0001361433434474909,0.3400999793978818,15.081036022469247,0.6245994573642135,17.362475440656123,4.630932521838898,2.1171650924099628,3.1068992536768043,4.323389249863294e-06,9.777620502131608e-05,1.9242653241958705e-05,8.364756597364402e-06,1.4142839103662589e-05,0.02868354188373686,2.134291092356899,1.8232459746646719,43.142494637419105,8.632944085465306,0.0,4.3711952385482356,0.2190306186060976,10.509083629306199,0.9426872357839837,6.056236816620209,5.625615513983015,2.4830568418210635,0.3398095428722096,-1506510.7675600664,1436194.6652629785,-30939.988960936633
200,5.019372451554531,102.92815566499014,27.284553017392653,11.447994245129053,16.238787749875303,5.414794744454411e-05,0.0012678663185032894,0.00025169869876902475,0.00010216103819700929,0.00018270649954907868,0.08118178180789859,15.259283080623195,0.8667052048738235,22.674231304517146,5.636055239400627,2.6322794020850404,4.325874123418213,4.41800953159484e-06,0.00010003407445958582,1.9694815224770304e-05,8.551760373006297e-06,1.4398448737454996e-05,-0.011922120677456478,2.171134641811644,2.7225579522039554,73.5189914653888,16.313003079662465,0.0,11.386544896198961,0.002880581675701909,10.720077820012463,1.221208962302442,7.819075761786157,6.775862563093667,3.195713362549762,0.45267152975540187,-2623210.0986370775,2499206.5600113845,55804.199434603965
300,7.310689336090713,171.66688552625058,39.17800583193152,17.001498739987554,23.93762803120802,6.539698215676108e-05,0.0014916087019216388,0.0002718123306699721,0.00012304758069525625,0.0002062512805978095,-0.0012497485482107474,15.451040011676982,1.1552434540556678,28.628859735215197,6.583566582043004,3.518999347174956,5.077050565427249,4.51638026640727e-06,0.00010227440336502071,2.014950489044166e-05,8.799015088892775e-06,1.4832291044078401e-05,-0.014239993826600022,2.164357115232124,4.008736145038205,103.10691617689717,24.346649623171093,0.0,20.021371469587077,0.006373774189049895,10.68890039069146,1.722376826354594,9.970590248841848,7.884391243561904,3.77034212468708,0.5157679187964275,-3620596.9727682695,3407834.5557573587,122363.42325366927
400,9.533084448074014,224.77113200211778,46.489592140518084,23.492712406171666,36.35444409047918,7.041460820359475e-05,0.0016638820208645859,0.00033337609794822784,0.0001408701360107714,0.00023102744715505723,-0.0448487099762813,15.309683003012863,1.3359755162271734,31.891852101878182,7.598210711725042,3.7630755657931245,5.935525232398038,4.609080032048285e-06,0.00010434377469377285,2.0576918597613737e-05,8.94457846640932e-06,1.5012932306957395e-05,-0.002034978553726623,2.159290871330303,5.194712423354132,148.17743939639598,31.850234401812184,0.0,25.496333368859293,0.04366972302476394,10.67478933835642,2.0203827830022125,12.041122094270946,8.526086090098545,4.332202699782281,0.6329339311553855,-4272973.985205131,3997762.419422052,209564.35967030254
500,11.7057587598578,288.89039144662644,56.45626522405422,31.524957126923333,46.16361904448156,8.129923997889003e-05,0.0018740432763576398,0.0003681783268879262,0.00015349676927167282,0.00027042725812575726,0.09886524201565798,15.391035115564845,1.5701153148069273,37.339232424710545,8.102644269986671,4.689155595375904,6.62747297554163,4.6556641561583614e-06,0.00010591891931175806,2.0914152490420847e-05,9.099775664099125e-06,1.531381719105933e-05,-0.007673509927611251,2.1755900443152663,5.8641370930466215,190.57364430268643,39.199931457891765,0.0,31.048241810206456,-0.057607739233565505,10.729239531117688,2.3306521045764272,13.282546406662187,9.683418828700935,5.255619921735636,0.7362583150911038,-4872340.608355121,4548967.106821979,280788.0015734385
600,14.231154954288575,311.7220490858729,64.39239746820586,40.0052399042805,51.43798748025376,9.006043653065182e-05,0.0020187845110971963,0.0003943547038660314,0.0001714992153437306,0.00028720460272693997,-0.015091112173065056,15.392092683649286,1.7750591918480265,41.07730818677168,8.829379995361057,5.094598359901871,7.318136293886497,4.730945662710406e-06,0.00010776462581809772,2.1298333910550958e-05,9.285208715624075e-06,1.559173991062204e-05,-0.0031424366425495173,2.151193122225705,7.406394280019739,214.31499703556298,43.35975507405651,0.0,34.467463351051116,-0.0035725726692027566,10.650629197326515,2.4658640341369535,14.471103978362944,10.370145945374519,5.868901284605995,0.818218103066094,-5402005.406669966,4958239.044991046,366479.56123634253
700,15.990234658183244,384.7843956518828,76.27484683017884,44.31326488675527,56.884635168317004,9.81762424663031e-05,0.002162269611371825,0.00044294063230838936,0.00018250802044925916,0.0003197358196543224,0.06587537034363855,15.456304442694814,1.9059409155009894,45.71817470581288,9.697801693029621,5.4739135862355015,8.235751484343881,4.8085536120959255e-06,0.00010980071686677732,2.1486594703286827e-05,9.380184666940005e-06,1.587077614013794e-05,-0.01226343447963442,2.1708773771700596,8.03792049738498,245.62603189785682,50.09675152002115,0.0,40.51035493371045,0.007839143188131704,10.682561534927327,2.8485704250810095,16.36849354752612,11.224041521666184,6.140971178283861,0.9170932513752927,-5731586.457903993,5149618.677330094,384122.0300014676
800,17.05964202939491,420.5313743497828,87.36926101082757,48.53927981476885,66.44992358956334,0.00010401771886712889,0.0023936839657645492,0.000474558833817774,0.00019754460021111306,0.0003414883377161856,0.018138211018814267,15.457874317438474,2.0836400617465327,48.15248813416196,10.237566660518654,6.137058732101096,8.913506890433931,4.8933883078211515e-06,0.00011100438984624701,2.1755815758708404e-05,9.494294265014007e-06,1.6058551638451367e-05,0.013951378393745533,2.164975947259373,9.206555928955561,273.24326219715005,57.56316245261497,0.0,46.02346214418694,0.035669538707633515,10.669609610659275,3.1059085473709844,17.468583324198054,12.01956492061541,6.776433592968155,0.9447758544926239,-6017370.537315849,5369021.178807842,497539.1430808701
900,20.014911622709803,462.9446550134127,95.68895959536555,54.10372353642818,73.59110964475842,0.00010940888160194655,0.002575641986163546,0.0005088988749394976,0.00022066617536773515,0.0003602729727987919,0.015397745182633376,15.427552819010636,2.239956154296046,50.79834821522235,10.635689138311626,6.562894915065753,9.958536244742636,4.937459783418293e-06,0.00011265238051067522,2.206588125358387e-05,9.62688567639031e-06,1.6197275722874973e-05,0.01397017898353833,2.163726236546304,9.746315581055022,301.1638319466513,58.988748813835294,0.0,52.578439938321,0.0014231797747622467,10.755049633829119,3.3452839346966825,18.652839945034135,12.609885078538488,7.4659475760430905,1.0312081453571835,-6277655.0957734035,5404046.1501360135,622603.0978118142
