milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
2600,44.409899254389025,931.9493020294966,186.2732092326808,128.72040475219626,186.17388979834362,0.0001934703633207241,0.004351790252231527,0.0008639585070032781,0.000374471204738217,0.0006268868051247904,0.003171487059356674,15.287252778671972,4.060122204074301,80.23899237559463,16.148189241747144,13.05694310039404,18.65989259101782,5.530388121654069e-06,0.00012624744761074506,2.4766732761878108e-05,1.0742534143088814e-05,1.8158114607456746e-05,0.0022378827030437925,2.165007174748909,20.676908177138362,594.1593057722769,118.42548061679774,0.0,123.11084689641172,-0.030257512719173013,10.731864004965617,6.342957324434346,28.61806312421151,18.593793330761713,14.5830069938053,1.9997113801390565,-7332868.661354245,4379863.782948687,1864313.4830159927
2700,45.195648269689215,931.9291513950989,187.1719451076024,132.522652943486,186.39928020466022,0.00019845402095415338,0.004381811455381021,0.0008678373054593787,0.00037900732264031816,0.0006459494064785669,0.024651163628443253,15.402971647718868,4.050445657804566,82.96586617460457,16.109235448476007,13.221711888967295,18.94912906809999,5.574775926375593e-06,0.00012633905637584691,2.4743374147122725e-05,1.080526066920536e-05,1.818454903474867e-05,0.012613964347911313,2.1574406530113497,21.354394480433495,596.3756864285951,117.25775155342241,0.0,124.0793212169323,0.0006148641367117735,10.64280720395436,6.453832383833111,29.27023642045446,19.15786540290157,14.832435649449456,2.044959224004273,-7256037.209077921,4369518.504953685,1923706.4360210695
2800,45.77061820559561,968.7097599029374,193.80156218081154,136.99673267932127,191.45356348689083,0.00019698466026567903,0.004476864738593214,0.000896211142676696,0.0003879472651336318,0.0006550180550864574,-0.02900953056757563,15.407688129256195,4.11331266015348,83.33378713717235,16.222092959915713,13.494937836204356,19.232132243181816,5.590364378926924e-06,0.00012695744033352203,2.485831063336815e-05,1.0802868089183916e-05,1.834678470650202e-05,-0.0001585832414676348,2.158234284679961,21.563807358635547,602.4908353574631,118.38342505556209,0.0,126.8675787868716,0.004649947833405952,10.649680659825796,6.4838269530136605,29.423357931653424,19.03351652038152,14.946360385033145,2.0931251863374754,-7265955.154267337,4275579.891147684,2034578.9043513963
2900,46.50522376002454,969.5689571085549,195.56108243817914,142.14103679619825,199.90974728529244,0.00020040172182333963,0.004560585130432273,0.0008958214030940731,0.00039036868455431654,0.0006693957984274146,-0.01941543597220164,15.423786021032523,4.233621479907461,82.98382027715175,16.365663016314688,13.440208372706577,19.800161750812972,5.589953711675033e-06,0.00012708125476229692,2.4937035706170844e-05,1.0902886931558269e-05,1.8371340749283618e-05,-0.012035891436949286,2.1696820233349565,21.73460225688824,618.4079735043028,123.0624778422294,0.0,127.89083892696416,-0.05025282563322699,10.69028473664447,6.64713368220656,29.39927915875265,19.26928459880639,15.08589814400077,2.1392337135599946,-7358405.404991278,4184374.033700054,2092004.6711000602
3000,47.723689822060685,1008.839919321572,198.32453443452806,148.07488168599104,202.7657270169001,0.00020225500806256394,0.004585175854433848,0.0009155505039043949,0.00039443563673870327,0.0006748493015043242,0.010520909254952882,15.463773462759121,4.22944755120892,83.07399098880077,16.58006616076875,13.789649807549553,19.9414515258802,5.592532892886828e-06,0.00012715420367865194,2.499672473979116e-05,1.088320391656739e-05,1.8343778145732397e-05,0.002989587178008282,2.1633484308213964,22.113804691056902,630.9781578599838,124.74018721930156,0.0,132.1198308667184,-0.007434984883402475,10.728907685724895,6.65866119768552,29.690413344034848,19.221605828276736,15.560239747533352,2.155814205327983,-7314860.19191697,4060748.4604374724,2159820.2184847286
3100,48.09925411932763,1010.8610164971551,202.3647775039309,150.68646382256537,210.49088935596464,0.00020946421395896402,0.0047335981524707395,0.0009136276637865195,0.00040630004995365526,0.0006814926845553743,0.08617641300622521,15.354140436819936,4.317456603851919,84.73294982914972,16.522684919562995,14.22186211741758,20.193260773226644,5.604817373507015e-06,0.00012733502710976475,2.5119298784366075e-05,1.0917804193573998e-05,1.8461082105925013e-05,0.011561231917035907,2.1521507107031277,22.810283882844733,629.6881589009677,124.66763335117325,0.0,138.51150353838264,-0.0006596539130356476,10.730952821514013,6.671099497013347,30.00246914763407,19.389186915098392,15.58881030761381,2.1826946747609712,-7381696.532719875,4065881.9082209715,2153070.53898445
3200,49.511205786956936,1015.0656922543538,203.57879580907556,153.65193257220974,210.97700788982542,0.00021159298773171147,0.0047549555189764755,0.0009390651876364331,0.00040426724803196317,0.0006806928069712027,-0.05136093126787252,15.413866208445722,4.333641130754907,84.52855982836277,16.583802551102753,14.061699560872269,20.841530029061737,5.631172911864677e-06,0.0001279808341594125,2.5127661732428586e-05,1.0931702202839896e-05,1.8509798304082675e-05,-0.004509774280944114,2.150774537281521,23.23896300717231,644.749888577477,125.5826631200675,0.0,141.66054963474318,-0.049810488879047404,10.67910757497303,6.904694772298136,30.24643481742021,19.78929921617804,16.13746735625545,2.2441043753160925,-7305336.116186167,3936503.093882121,2243451.399617752
3300,49.34483689030428,1035.3818690598423,207.4668487256284,156.1957677010282,221.71240469113488,0.00021239823322467724,0.004819713616204609,0.0009350193244638197,0.0004163102828905884,0.0007020071143717785,-0.029971084380799654,15.38598775333053,4.424814629606779,85.35353697540444,16.699365389766605,14.28412413771829,20.748361409077848,5.62469363450718e-06,0.0001280154440513425,2.5184346001793732e-05,1.1002668409205642e-05,1.847104083496121e-05,-0.0066749452417492975,2.1773289503340867,23.674649116819264,651.7563655286459,126.18443804232191,0.0,143.93825056515843,0.048176564222699385,10.709634573772906,6.924235032617962,30.536072674306098,19.530128102983475,16.317264786392688,2.2944878488679414,-7390244.108268267,3891244.107342804,2255717.296285762
3400,50.767504803241,1050.6629294755278,208.78130368460472,160.37437125576986,224.1934159268637,0.00021299910922672774,0.00488020997258289,0.0009481851301835916,0.00042071657517588144,0.0007056241214065359,0.10174269352339882,15.407143829687383,4.481738179897224,86.50010717802954,16.900858006848797,14.896142816723719,21.286196419564945,5.656428063815239e-06,0.00012803346836525942,2.518508959850415e-05,1.0958765914908211e-05,1.8532651479611514e-05,-0.009218096744815043,2.1795518693462355,23.838962204876385,652.6507416876979,129.4699501726421,0.0,143.13605788505114,-0.05094377701856735,10.733746419855002,6.988660053237206,30.640531614232067,19.74563369827439,16.69478630771781,2.316078345117143,-7375042.406082894,3850601.848407132,2294988.388494433
3500,51.905950739474775,1073.517212329833,210.45443473915063,163.3464778986363,230.56833376199313,0.00021461200915803944,0.00488619787522443,0.00096508938159791,0.00041757026409516374,0.000717020002033042,-0.01562768237058316,15.44445433263064,4.416262527390133,87.268074103585,16.93161912113807,14.975866379737468,21.748225022261476,5.640736915760481e-06,0.00012821618079901354,2.5290208349080657e-05,1.1011152452560259e-05,1.8518686771295687e-05,0.014196351840019382,2.173349165521215,24.026368829092476,658.735421095826,132.0829308647166,0.0,146.19034258455184,-0.039799741057681595,10.654082699288862,7.110986599620388,30.65700850398817,19.735209973524675,16.638145179494103,2.344457669290808,-7370254.82690485,3679858.1664174874,2376415.391393746
3600,52.494603971716835,1073.3403901056681,213.1609901296529,163.1719825051782,230.61714743956483,0.00021601581081046918,0.004919621298898706,0.0009709917320089364,0.00042886596285659454,0.0007195693679172543,0.036272221813414565,15.413487659137955,4.49248315639148,86.03914042164085,17.079511183525675,15.147740507751463,21.83566409675919,5.680874577856303e-06,0.00012842092008671238,2.5367483154758948e-05,1.106542097931925e-05,1.860702422220721e-05,-0.003929021385270341,2.1599974318081188,24.486080751180307,672.3548124375301,133.7798345509352,0.0,150.59424457007879,-0.017563014852113645,10.739616033422962,7.142808640394027,30.789310337689745,19.890419092303315,16.690463073975778,2.371297691451998,-7378929.01291045,3615500.6611175025,2348008.612162475
3700,52.657082535388106,1075.5279851030423,213.8357241362786,169.07448339104485,232.18695302862972,0.00021816089981782053,0.00494957211255304,0.00098128417705582,0.00042768389768290624,0.0007260322956185142,-0.007804660499107508,15.392233634828747,4.602827907404154,87.55995725188214,17.1420576413887,15.088854282801064,22.199502255247648,5.663568250844157e-06,0.0001286922217836842,2.5311853989016624e-05,1.1055657507377867e-05,1.8637401763296535e-05,0.0014161560033477004,2.1533440588124537,24.857855646063623,674.0578790803877,132.208226553615,0.0,153.13902749876965,-0.021727765605150086,10.742640793204338,7.1788571206544844,31.20317643606152,19.866269873039023,17.159125609300585,2.3920341797571183,-7263230.77928547,3628289.085753109,2414706.966454852
3800,54.36961425883688,1097.7058296590362,218.30600421024496,167.64855440300403,240.80064293621172,0.0002239467668717069,0.005038725748262863,0.0009983174762522374,0.0004315446998618513,0.0007275797042971544,-0.054982109382031595,15.470134338315733,4.644491602515294,88.61468426890517,17.121563734163853,15.462372696374507,21.96632372621295,5.665144343680194e-06,0.00012914932244635627,2.540380142602722e-05,1.103926265619598e-05,1.864469459571183e-05,-0.0020764915801093366,2.1766566727080576,25.24972991836487,682.9513569093428,134.0320712034915,0.0,154.98121297675243,-0.062014909525390856,10.721404776634776,7.303365550704184,31.655690663916204,20.06038168885441,17.14020127726014,2.4418614672175187,-7406596.016656466,3581549.7452889527,2473885.0208446905
