milliseconds,IRS,aIRS,iIRS,PI3K,aPI3K,Akt,aAkt,mTORC1,amTORC1,S6K,aS6K,FOXO,iFOXO,RTK,aRTK,iRTK,RasGDP,RasGTP,Raf,aRaf,iRaf,MEK,aMEK,ERK,aERK,AktI,iAkt,MEKI,iMEK
0,99.63932173822704,-0.01966199488510686,-0.14553422326600737,101.68051977231275,-1.6136373541521403,99.98584076621125,0.17667592971838694,299.90354382349557,-0.17628743309699813,299.95517000244064,-0.03798820775698403,196.85821542786877,-1.8264267243173526,201.33692546220075,3.002558299241355,-0.03673881635160336,99.07618293120728,0.18431894351533673,100.46451214201412,0.05616347581052156,0.16964112286943114,300.0976330804275,0.0037013385019070678,900.0648518762023,-0.16268897924210876,0.0,0.0,0.0,0.0
100,99.31893463427777,0.09865391565911193,0.2524719478483077,100.40268229357787,1.3879935121257794,99.59211715374974,-0.33678176796053816,300.06368106147613,-0.11566234524895273,300.0558425438961,0.0442190104242259,200.00887413756698,4.891150475015789,166.28698242031288,39.15955630526007,-0.014498388823067157,99.66621108562431,0.8599310191029019,100.1665555829635,-0.42694287140241094,0.1310899039072198,300.0043988078064,0.20137138283664985,899.8843496886651,0.17021044118364323,0.0,0.0,0.0,0.0
200,99.64054693367362,0.13791507115661328,0.2866041230328243,100.35614904160173,1.4166635443001685,100.1710792440131,-0.24493742309970568,300.0872041976094,0.02333106876514163,300.0007059476378,0.05564867113073869,193.84316592726782,-3.218220801709339,134.9543843984383,70.16118192796934,-0.03774226463913311,97.93820039940151,1.882127723561506,99.4893981719771,0.2890526201818257,-0.010658753358864485,299.90937271540264,-0.04850799686510373,900.0773319500145,-0.023167634078720738,0.0,0.0,0.0,0.0
300,99.93953267923024,0.17768446895987822,-0.25992491196809314,99.6512791652735,3.3260211365706347,99.88643460448262,-0.13079469850959785,300.09885159314626,-0.09399131093101286,300.06741401059855,-0.027703316519153233,195.4067671688653,-2.2141899668374325,106.63553340776767,92.7750791520058,-0.010087445960773642,98.64185779924885,0.3688422431853,100.49829902076098,-0.004304419995444592,-0.06408184273360792,300.1315389394052,0.02939140234360539,900.2004097683658,0.006755399248492876,0.0,0.0,0.0,0.0
400,100.13473870234583,0.26824088318127337,-0.575750571107388,96.29162207851112,2.2270521145058537,99.63648595057508,0.00741260125471381,300.0037960384576,-0.18954501466316773,300.0320613561043,-0.05678296707161106,202.54350240910068,-2.363657623950555,85.7719691618087,114.49358843483792,0.0277485152633568,98.1990516797573,3.693382793588494,99.69752162757212,-0.2958071469235757,0.0628982189295488,300.0992581927823,-0.14143540173464234,900.0417057776131,0.1632595022443841,0.0,0.0,0.0,0.0
500,100.13018185737828,0.4054160625050473,-0.3297114147343478,95.04293422118977,1.8618344874384933,99.60279704692806,0.5095437055545268,300.1212201405744,-0.027962778171065565,300.0510662575109,-0.015072172000746313,194.43462728771664,-1.5398111221237034,76.98597744046955,126.8892203235936,0.028015007114490946,94.97518681183233,3.051645776113035,99.6970842797665,0.2960562511236602,0.09588560428887924,299.97883200404726,-0.07769809832385735,899.9868836875236,0.16710741559550576,0.0,0.0,0.0,0.0
600,99.11361677258226,0.7079866252174181,-0.48647956571081624,96.20712458280696,4.167121032029552,100.24550022674427,-0.19643794628121475,299.8484281395851,0.16068192359359862,300.06232287146975,0.05559745319029212,202.27782247050558,0.9360079279032163,60.29214342190879,141.92690740026683,0.028341935427637955,96.06635264885537,4.073029961541226,100.40315826620181,0.2317171867965551,0.01911754452493771,300.06894945957606,-0.12935432466502317,899.9265674973957,0.017976520298076178,0.0,0.0,0.0,0.0
700,99.64624430136334,0.5963114236698726,-0.07675829994383698,95.24997611781413,4.464744783032657,100.04070769294944,-0.0955135781622935,299.96681314754863,-0.18554119650716822,300.0400380192992,-0.002115739563146084,204.17891660487894,-4.62967410413691,49.243896738127475,153.8004880379636,-0.01652946704141146,92.25745351639088,4.519858179247898,99.93394825239652,0.008509786515823237,0.07140338045601483,300.19255838447793,-0.1411565242765546,899.8251840053908,0.037752672388847185,0.0,0.0,0.0,0.0
800,99.27507665942191,0.9269069495457497,-0.016901521436004468,92.19557837980835,7.9583943628157865,99.87234946971795,-0.10476287535899648,300.14355002843115,0.01288519440203467,300.0556419391538,-0.055611147447471705,200.84870070535985,0.9114424077328432,37.882136484376915,159.5453000067714,-0.00753377396429292,91.95754189019232,7.658225697537028,99.80466547851272,0.5111591427434196,-0.1258009693208431,299.8443752823602,-0.1568692309134345,900.1452704522975,-0.15908831245771,0.0,0.0,0.0,0.0
900,99.2096842818057,0.7845636582705946,0.5674329407903761,90.10862970978367,9.572030253733695,99.88880959490116,0.5902134600783451,300.08365491831364,-0.06000637089246426,300.0650482787404,0.013035693810824448,197.714886042905,4.2356295214645066,35.731884158364856,169.42386119347844,0.005914468927580947,92.31241746190464,10.674312659742382,100.13646013870516,-0.06181943001963114,-0.07423492129555559,300.0993553371888,0.05576630383497584,899.8884566312894,-0.08043535911738021,0.0,0.0,0.0,0.0
1000,99.22210219037848,1.1194410028565562,-0.3375652022689431,90.24021128927521,11.948704923788393,99.73452089285716,0.22805144534644645,300.1731194353922,-0.16342193299369295,299.9369207526841,-0.006048780124671337,195.6967040657909,4.998865197210746,31.450331055318614,168.37587387507227,-0.018993767460565233,89.80465447117089,11.909555981382058,99.83248495097187,0.5010548731863707,-0.1687472030634081,300.1348136917758,-0.05328652702228799,899.9451220081643,-0.1171564827142142,0.0,0.0,0.0,0.0
1100,99.0980639751635,0.952048898329908,-0.20226215302967712,88.47683827178732,11.301271942392189,99.8706730213657,0.36893343034559695,299.8032764700565,0.23052786696565172,299.9783006833785,-0.06474875521951363,203.04456098836957,-0.5267127315696625,20.950874158554385,176.85545614666282,0.01629623015093486,88.9896672700455,10.493509934775021,99.44411101581373,0.35303144333315895,0.14624568873325586,300.02873761344546,-0.11548021870413769,899.893213924345,-0.20014190641427335,0.0,0.0,0.0,0.0
1200,98.79769563188897,1.266758353034842,0.27077126256053896,86.77313074732704,14.765310216440513,98.98447771920442,0.47598624031303205,300.0704552770057,-0.11635538716514832,300.06537017826093,0.022436205563699296,199.1407054697842,4.704663898542088,22.14003081762164,180.0134610516556,0.04270683788370473,86.1073045398324,14.903256618621032,99.86837835084553,0.3174808237201892,0.12930262071997745,299.90932343925374,0.046221513900743263,900.1645944269499,0.0391098944299261,0.0,0.0,0.0,0.0
1300,98.63637945337467,1.2232355970876405,-0.18589331513116936,85.58189436109976,14.679642726603625,99.05036029077179,0.4374628322227147,299.86940289859456,0.13619024309728484,299.94056902341583,-0.04902924666790159,196.34534432495465,11.541445580126688,17.70861877153039,187.4767238841333,-0.025926329271420148,83.37138283465225,15.491235984865142,99.34321832071346,1.2188045753490195,0.17853553039066117,300.10895718240357,0.027381125953329692,899.8059501854785,0.14940692645542444,0.0,0.0,0.0,0.0
