milliseconds,IRS,aIRS,iIRS,PI3K,aPI3K,Akt,aAkt,mTORC1,amTORC1,S6K,aS6K,FOXO,iFOXO,RTK,aRTK,iRTK,RasGDP,RasGTP,Raf,aRaf,iRaf,MEK,aMEK,ERK,aERK,AktI,iAkt,MEKI,iMEK
0,100.21329595055762,-0.10100128508845833,-0.263763280339413,98.37237817640164,-0.6558427520275059,99.69067774653494,-0.3177393266202494,300.18847771557887,0.007773809665594398,299.97931724098936,0.030442126579266017,200.34913533895602,-6.439443316339428,195.8037207035093,3.498050232832929,-0.0160255151967403,98.68496177462688,1.7810523472293958,100.47087995433478,-0.1725448986537378,-0.014128428448349595,299.87247306858586,-0.19132647220846996,900.1610687937972,0.11367693800839113,0.0,0.0,0.0,0.0
100,99.52020341951157,0.07943625260203105,0.5557427788263848,98.19687816338265,-0.982092408932381,100.0694534880242,0.011673475829201687,299.81089763007435,-0.09551277199920694,299.929752083759,-0.033441840635653974,206.36855342076066,5.167083578638435,159.33601887829562,40.164142139894096,-0.0255609293409473,99.0661256828122,0.8639658015317965,99.81700140511148,-0.16431705494233903,-0.04362498339344808,299.9071274566396,0.1588050416102662,900.0756168038055,0.02116536507011199,0.0,0.0,0.0,0.0
200,99.5411090650198,0.2803644768488092,0.17732638234037157,100.61584842956503,-0.40119992272800564,99.62496556256842,0.08391980572227778,299.9268309546751,0.1822610828949948,300.0662658482845,0.06481596586717915,204.58628090265304,5.796287556857205,137.85388744638504,63.34951924058364,-0.005038068467985974,100.27709089169166,-0.027335067993060957,100.0009211782797,-0.12020216966837899,-0.16827181364383534,300.0244166719229,-0.16686151009247036,899.8438261833525,-0.07899614426594356,0.0,0.0,0.0,0.0
300,99.39765261849514,0.3354375591658626,0.23211542511228747,99.8463934435868,0.46116718229399956,99.66619810571213,0.46064402889169154,300.0104628229265,-0.0242175726883143,299.9883818035013,-0.023182452638665023,197.40270138211824,1.1050963904209754,109.56212794099247,91.35524607056423,0.032624993834509085,97.63319621600733,1.4221176615874338,99.49655346974222,0.32352660484415097,-0.08436384034327514,299.982089612992,-0.09357771604614308,899.9414077187452,0.08532344809462275,0.0,0.0,0.0,0.0
400,99.2176892377275,0.5233876850384616,0.3353886655224927,95.90763677526796,3.5439897701733907,99.8914219870831,0.27324247896398013,300.1063899394647,-0.03259853311985383,300.06839516881195,-0.006853879255252457,205.84213728048712,-4.168434122997493,90.00635415728244,108.33322530222333,0.0021381959180453987,96.4351339985984,0.966840319609721,100.01461661570522,-0.20640643171644724,-0.1719816259625368,300.00681389644063,-0.06946229364820433,900.180081721543,-0.11402582810076634,0.0,0.0,0.0,0.0
500,100.1777721330875,0.4592949311029086,-0.14827393452916748,97.41929701266147,2.363730992075608,100.26009567389723,0.14597977175612187,300.19173449950955,0.13087376410097595,299.96884593384317,0.03332699138393445,204.47317492676953,4.236461662961,70.21383017643936,130.2840041781413,-0.018154110880995954,95.34334055686705,3.1319102868068165,99.46041788455747,0.15661871680044803,-0.0020193821274401566,299.88962354178216,-0.18673183057546375,899.8920757020508,0.08064249159494015,0.0,0.0,0.0,0.0
600,99.27216086505847,0.7008713388376365,0.42057467293751205,95.74510373067805,3.2700752487812768,99.95377045365036,-0.25879062980633927,300.07437060531475,0.16412145051232715,300.013776847768,-0.05608134983774698,200.34336304128874,6.374761653183189,61.37392103590619,140.05373683378795,-0.031788511844135385,96.33274272956702,5.050848204097573,99.53231204192124,-0.05697083271525143,-0.06884345132074352,300.1095712533546,0.08977685290448968,899.8206448567918,-0.06719898603554529,0.0,0.0,0.0,0.0
700,99.6302804111132,0.7366635893680412,-0.08281182937473534,93.04635421322806,5.090954419237671,99.61045444852186,0.46232612687480384,300.15975846999976,0.15098200789789362,300.0493478392078,0.03185550708778552,193.09405613362475,-1.5442359940521442,49.10134746570507,149.22243875221244,-0.03073550678008515,92.9677052299579,5.9202275258686665,99.88243318153145,0.06671334659769089,0.12413331641499294,300.19704816438514,0.190170383025288,899.8837079454945,-0.04043947917211445,0.0,0.0,0.0,0.0
800,99.32604657983666,0.7644241219858557,-0.1625467255317839,93.946069598362,9.096151579344859,100.0228928996375,0.568696367898484,299.79250298757717,0.05919592635647099,299.9741229412106,0.01008744548836715,200.30493657198818,-2.2492789625978458,38.703925117705246,157.8728814491566,0.031466393563313814,91.38685751008582,7.771675721042433,99.60087298055458,-0.12882057540781502,0.12549601526568044,300.1882140085217,0.034697906798896956,900.1278146531768,0.04138993335056614,0.0,0.0,0.0,0.0
900,99.12155638382995,0.8046826380338966,0.5166801455513501,92.61481061553123,9.711812168002922,99.50971536171183,0.1647915926602299,299.8787100083232,0.09567703466976188,299.9809042356527,0.05715601722757326,196.65333144591557,-0.8561389536400541,33.918771362663385,163.9313031851139,-0.026125505632945807,91.64464495969763,7.456748141267445,99.69251297267718,0.0448311264231146,-0.0977711949016429,299.8996561742868,-0.09285927218325037,899.8869965030658,-0.17258658314921954,0.0,0.0,0.0,0.0
1000,98.71607937095642,0.8958987388925223,-0.42338932439712434,90.17194249464728,10.957155070562766,99.95871511642218,0.664733928367889,299.8274716339255,-0.12369587162610854,300.0558869843072,0.025944776205904782,196.78919871236104,-2.3864049839702646,28.576441190627897,171.0032951706765,0.0429273160810412,88.45299958049699,9.623671662042378,98.98999979429244,0.7349001485749682,0.11591554714635187,300.04210752363,0.03595962115962671,899.8402221962733,0.13318241002012127,0.0,0.0,0.0,0.0
1100,98.4073349109938,1.1596335356199647,0.3458890225631919,89.05725308294961,11.358958190545188,99.20456715717803,0.8272662608935337,300.00026312151704,0.21569164484304018,300.03065422878444,0.07161815010940727,202.9940957696464,1.1410625632842315,18.69612227414475,177.2161617172757,-0.000678223590162604,86.37739883033376,12.308544968208723,99.18465561418526,0.7288134764705575,0.07342844018935915,299.7471341720707,0.11690065291308613,900.1444012630728,0.03762642668315697,0.0,0.0,0.0,0.0
1200,99.09227258394175,1.1435466602400473,0.5057862522202614,84.44549441008185,15.102394447309903,99.77790087289009,0.8783386113024128,300.0177851264451,-0.12463168317677845,299.9869582035728,-0.047972117003956656,197.59147604585078,1.4744471454443495,19.351394936294692,180.8835636141984,0.04834225833069933,85.70264645268763,14.573037903834992,99.07003513427627,0.6999027995780919,0.14300895613201736,299.8114347423242,0.020261388192758203,899.8137500610936,0.16070581398749811,0.0,0.0,0.0,0.0
1300,98.74271138616076,1.3766686720855095,-0.32267003156438717,86.04877821673884,14.810282632689717,99.25064462250043,0.953668142600378,300.111070424877,0.17670063391143553,300.0403790449772,0.056747648984844065,195.1172080572516,0.6666196339006998,12.314914799840533,185.7098473609818,0.00024489247477313403,85.00753624478592,14.456031625697767,99.4497139556864,0.41744910475330893,-0.12780576503404334,300.11629846699685,0.18505266999090075,900.1555193130386,-0.17596548957679622,0.0,0.0,0.0,0.0
1400,98.07288230838859,1.2889862021787335,0.47800607650148447,84.90897595945863,15.598267884768042,98.84023562261501,1.3019755626438003,300.04598142149956,-0.0933867458770648,299.9399537110209,0.04432629769858522,197.15279137908328,11.666729861492772,11.823397441654654,190.80829209478986,0.024557369394732305,81.66678779774423,17.980600938037785,99.43478769144097,1.059786769186602,0.14596780851162353,299.9767211101461,0.269245011541578,899.9851197809116,-0.026604916688868226,0.0,0.0,0.0,0.0
1500,98.46399403021563,1.4506234630288641,0.49423623218051504,80.0048363988238,20.214228229618044,99.07502480444327,1.4896680044494868,299.7752208544785,0.30411681479382724,299.9720520322471,0.07035745392635392,192.1526555920882,10.824850096512412,8.148370346377881,187.50425980520663,0.019187791492107233,83.12557679245454,16.732317031526737,98.43361040368127,1.1425666523103073,-0.039881822423604336,299.98667179400564,0.12768536902730954,899.7811992745557,0.1750880498330627,0.0,0.0,0.0,0.0
1600,98.21648258010738,1.6894885179478745,-0.24022936084244867,80.68929797603758,19.84927153491819,98.75290773325149,0.9577503068100699,299.66198906107087,0.315349267513657,299.98945196552074,0.08482822263704604,194.37222095944196,14.846891662147906,10.95540018347211,191.47377590942537,-0.009173710153218776,78.29634329975045,19.85981471530752,98.74528492099275,1.3583639609863145,0.088616485713894,299.85188444998823,0.08579171634603888,900.1371527806507,0.061424731493683174,0.0,0.0,0.0,0.0
1700,97.94691327286223,1.5412936711013296,-0.15969418285090614,77.2632365463793,19.661007282854865,98.69414658987704,1.5564190765396517,299.64562179763,0.17937151653908345,299.93196213801684,0.04054181297202601,189.34342309520935,16.29342179618594,11.746163855005218,192.0039084795761,0.03523715360777771,80.38372273230195,19.8051857904799,99.04812192756289,1.1585425233241304,-0.1094345328080164,299.94311148651207,0.2188071949197317,900.0250302871409,0.037811705287840044,0.0,0.0,0.0,0.0
1800,97.76683981745238,1.757156907353492,-0.02548702473955916,75.37957837559364,24.149719287530324,98.26927113411143,1.95248039072927,299.683115787438,0.2613358791734363,300.02085843963386,-0.005074510286882376,188.72271922154195,21.623120326449598,5.015968698882443,195.07001836569052,0.07813356725949766,76.35365053178604,23.080228475219783,98.65057010915473,1.6471061176096693,-0.11732725157041576,299.8732672748865,0.43854310819162035,900.0001228930805,0.006145657726836312,0.0,0.0,0.0,0.0
1900,97.7288366713479,1.7553834809118,-0.017339001190947223,73.90594069887028,22.875855400513206,98.3914621098458,2.1521970771702756,299.71843503944234,0.3415044258153551,299.92388315900644,0.01769424210834343,176.263548870599,22.041289695861845,2.190158620235512,196.98090624946633,0.007958532076793222,73.83246045706385,24.876399422405242,98.06657584619515,1.7075169768223686,-0.11977850831587857,299.6280408887102,0.5077650759592167,899.8465436460787,-0.00996380867556855,0.0,0.0,0.0,0.0
2000,98.05409300743021,1.8791988310493484,0.3190926992212776,74.8851423716365,24.6628091970486,97.70998240976927,2.655978884046062,299.66423035239694,0.33859218310581146,300.008418716906,0.011317755190544579,172.70454450738137,20.655725358338326,7.278357893241798,194.4487178242715,0.05189632632597384,74.3627851844861,25.600439131536838,98.23128562240588,2.5303003573620377,-0.11724552441798547,299.43706414570585,0.39464209881043044,899.8721972949093,0.2413993287878801,0.0,0.0,0.0,0.0
2100,98.35436691272278,1.9315102628762233,-0.30651947895310794,74.21887961190718,27.67023811873781,97.29521791396986,2.3145814931779287,299.33310526562644,0.27923611498108336,299.92603416111643,0.08088826308458769,173.57230105729016,27.058595013323064,5.011548129961909,197.28801204283477,0.030551902976371774,72.9518615648267,28.171691562809166,97.7870470929418,2.347220477747018,-0.036759258960391256,299.65397421368294,0.5131069139377411,899.6788755857925,0.07718150730370633,0.0,0.0,0.0,0.0
2200,97.92816182483836,2.282692987481666,0.6661330927880474,72.39921706222107,28.660685115121574,97.63165612161082,3.04356452876405,299.57442594424384,0.392537535371241,299.9348398609868,0.11401560866026286,164.3308445362393,26.78385044955492,6.4343059900083635,194.55127127937251,0.04063114283746888,72.6702584837847,26.913268046081377,97.19063484008909,3.170836284120784,0.21762563717750827,299.27087995985147,0.5150465952075144,899.6852138341627,0.3465800363595947,0.0,0.0,0.0,0.0
2300,97.73135601838915,2.18185839486316,0.4684457843293177,68.60130787652344,28.713691129365372,97.1324085678747,2.731936840953252,299.301921125828,0.4455166970100227,299.87459712334726,0.1108213749359452,162.65564554255675,36.15688518897695,5.923579199968875,199.76700138094554,0.09003635821867981,70.52631873103564,30.039108032974838,96.77225155205626,3.2893238569371612,0.17692781186045126,299.4429830265884,0.6251449085181712,899.8625118702703,0.301722004864316,0.0,0.0,0.0,0.0
2400,97.59419340261104,2.273955795841278,0.7710060350534849,70.25404684283681,30.549913000548987,96.44668719847836,3.7413907007564466,299.0955917352431,0.6413245347210861,299.95019179704894,0.10834796545365499,156.68652602413263,40.47430889292167,-1.078964549715269,198.66418561918587,0.09312365296571452,68.45036525027388,32.43926281189296,96.36573026405036,3.0650312855182773,-0.014189037076947797,299.18731341716654,0.6052708746480681,899.7490132108587,0.47004360872746603,0.0,0.0,0.0,0.0
2500,96.96656888308041,2.556960844438042,0.8684337893957728,66.81978131671667,32.31421849689943,96.60027417386904,3.5923756962531095,299.30328111689767,0.8808821866226956,299.8279869497607,0.08038225064129284,155.51585407022978,44.69528381924796,1.9683553835443401,200.24579472377397,0.12449543281409389,67.37504595932538,31.371294590291186,95.87539374030106,4.008295292462282,0.1711340673813975,299.2947881348833,0.8336969810661079,899.5412414912778,0.36296336921536737,0.0,0.0,0.0,0.0
2600,96.28390484625292,2.424670986133687,1.0054945797953185,67.02556348303742,35.30522608177589,96.19089168875529,3.926377627977366,299.0921155700248,0.9695762552380114,299.8364734719387,0.19871225517215196,139.66277981788335,53.72031953034496,3.8575403135323296,194.10806966973567,0.09388817603018473,67.13962929205667,34.315926780992434,96.00489416829863,3.551592377541626,0.10103082053673995,298.98701654121487,0.8950668494136866,899.3881737789765,0.3431159734165232,0.0,0.0,0.0,0.0
2700,96.18075451218408,2.733077982077659,0.460342386192861,64.36987536272545,35.65801448152929,95.93614641792514,3.9563558382125295,299.03711556397747,1.099641104471347,299.76987136412146,0.14594906012702358,138.57981561192298,58.967232652961286,2.1249798579970562,193.28639228819085,0.09289814697096908,66.41442850583233,36.46735634194016,95.4714553129761,4.221414167516443,0.2667042809369264,298.81236449963876,1.2166583218362121,899.2440652973105,0.3864991309599102,0.0,0.0,0.0,0.0
2800,96.66011173537592,2.780928306427013,1.53804117579912,62.84529658076998,37.06890222809157,95.08647680513609,4.2355727775277545,298.72855322525146,1.3576348815634436,299.80418934519247,0.2400778928299364,138.35495426485906,62.60414456979046,-0.5917469490522014,197.48964814819072,0.11962432768632336,62.16404886911328,35.347236154524616,95.61789259902528,4.20388451110078,0.5107759944720138,298.7874666256983,1.3588451909211858,899.4424941999881,0.6983295098729957,0.0,0.0,0.0,0.0
2900,95.3984091678298,2.9007427599211635,1.2348084560223376,61.39378633069684,37.70756118003627,95.03476008114357,5.394593050764279,298.55460417411354,1.3299727127974932,299.74494171388534,0.24657480234545767,133.81948795272143,75.3542480134345,1.5051798161892715,197.35871146122017,0.18297594927713426,62.84331507470802,37.022946786909706,95.23695490799268,4.774892577231234,0.2986726667028323,298.8555229226788,1.4883202773585822,899.3296222790976,0.9378448725122348,0.0,0.0,0.0,0.0
3000,95.90100895707947,2.943389017675498,1.7091846841909473,59.803347279215856,38.67405346018541,94.74511030442126,5.428920265736798,298.3080467321224,1.6038022143470096,299.68775544983674,0.3215071355902719,124.42478216663854,78.78214055299895,-1.7720268293362622,197.17522662988176,0.16312579176486536,62.391382538413325,40.192473491684396,94.13708189319031,5.262857566341136,0.3207677104925556,298.6362962776592,1.3831679578693012,899.1773254075965,0.7924348425765826,0.0,0.0,0.0,0.0
3100,95.70555272352334,3.0072885158725486,2.4146894452994996,60.16395552135791,41.13913382194894,94.35581959614794,5.783471201412832,298.3092467726711,1.6973204566301996,299.6320428838677,0.3384168309795511,118.37604690893566,84.30299158766697,5.594268916031183,196.12049766299816,0.2246565838552789,61.10533624107891,41.01480976500528,94.27097343278709,5.7368422385100235,0.4292235959807047,298.2903147715042,1.599371041104922,898.909048197653,0.9309266154243522,0.0,0.0,0.0,0.0
3200,94.36252046764099,3.186164394705602,2.641773978845875,58.63342052827629,39.50410375419436,94.16594939889806,5.770717055054603,298.0526632729628,1.8546873542813755,299.5852575735903,0.3978775038267597,113.05652845581616,86.91801645790157,6.229334889532775,201.40306014538132,0.24079642842356203,57.887849857342125,41.85136170489303,93.06468886842134,6.4030135424599575,0.5739269541569213,298.364364820878,1.8881535086964127,898.7517640662019,1.0940138039130178,0.0,0.0,0.0,0.0
3300,94.53456630375725,3.309610275984304,2.288209622775075,57.65280633512512,41.62209809551267,93.57333769173358,6.033646570318881,297.78630367211554,2.023745689098793,299.5564068655012,0.5280594701122214,97.95504907070605,93.35366343451507,-2.3230335160898328,194.50693361026717,0.2737335094328411,58.47786725136395,41.38554890390635,93.02031039569833,6.4981611068576095,0.8974290938118099,298.1455874349736,1.9848645391189979,898.4296202467922,1.4951078821671122,0.0,0.0,0.0,0.0
3400,93.86307971111341,3.309232017196619,2.6538118085332822,55.59154478912351,43.80286739323548,93.4686634929349,6.824400271011271,297.8648642339911,2.0614844721639956,299.46393420426966,0.5310872899596231,92.66551414924788,104.84338378113947,3.2609093585754896,195.92932224064046,0.2942158061882642,58.39921135676581,44.18905162460838,91.83788294997444,7.184017567164151,0.9273821452760644,297.95404578920164,2.33327938844393,898.640721006946,1.3842639452769503,0.0,0.0,0.0,0.0
3500,93.32323529728387,3.4248827260904893,3.938790675096498,56.85595368183943,45.05175657891744,92.44139767732283,7.2054963994471155,297.6577353535233,2.5972220606455836,299.35472493773784,0.6427228852944327,93.05574566480158,105.25846638755999,4.561447317365191,200.7409701983306,0.31992920740333874,55.49983267371979,46.02485457090888,91.76625056342499,6.9839218350034065,1.0097877657183207,297.5920391096199,2.4979054454493066,898.1790047386535,1.690187389549616,0.0,0.0,0.0,0.0
3600,92.07667477117704,3.3625454719312367,4.776350865509987,53.828229150127775,44.7926655031043,92.62106022750261,7.8279482594418095,297.4070184590774,2.6308566276365655,299.3787969350555,0.6460587850776729,86.49886168539821,119.77526471351142,-2.1277831561991816,200.3578112242511,0.35990219426899156,53.5067546518936,44.1111512150154,90.6253775969135,7.746374269992963,1.3560996577848352,297.5064842264297,2.4641489296997063,897.8031703901589,1.7985808947419815,0.0,0.0,0.0,0.0
3700,90.79025031423608,3.5731576231479187,4.857495319391894,54.86654556866666,47.50998247947829,91.47501004317552,7.6875320952433395,297.0036638566541,3.0360523553437213,299.2975223650262,0.6825950490134405,80.49119104864664,118.32022364220619,-0.62696082339289,199.0370022820932,0.3571937501504246,52.78388092749534,46.16977126644006,90.24670819265508,8.010964544182228,1.4205770202003731,297.2043180897511,2.893214693099835,897.7809186353544,2.1449241334995834,0.0,0.0,0.0,0.0
3800,90.47787051720101,3.762606572908005,5.631131176216766,53.18543847940402,48.326341242162734,91.5817289740244,8.225202444820683,296.80079484981053,3.033704147885333,299.16477739470344,0.7971698814353326,65.33655993651584,134.6680046522,-1.7419031616134002,200.5676760576807,0.41065823293473064,52.51809213772862,46.236412934983306,90.21396085577189,8.081713894626056,1.6701330718872365,297.0560341322234,3.142210202000174,897.4085940880894,2.627422235623842,0.0,0.0,0.0,0.0
3900,90.44969115983686,3.7324398165163886,6.021148305203538,51.18634815689659,48.554731014423716,90.88231565499862,9.164380117522693,296.48559179251515,3.386018897100854,299.0997601047204,0.89258413657949,67.95776389430702,134.39632314088374,3.59857260386564,196.5759894501069,0.4503865938837205,50.12024013546557,47.84064205325539,89.36775592541737,9.052780418455113,1.9268019271904557,296.5364927311034,3.1410287474710867,897.2434436591038,2.783923438204101,0.0,0.0,0.0,0.0
4000,89.24782396974962,3.6981992693718038,6.993822385431795,48.44761587942286,49.831084462652385,90.94282867275702,9.138389897298602,296.57655927936565,3.793747710388907,298.93534163453296,1.0499893382410568,64.31403724331236,141.35786494360286,5.133537085955792,197.84956855978325,0.5300167961231503,50.45758108032631,48.00657371836013,88.9988579631898,9.44629706206696,2.1279581515130808,296.195562382309,3.6771985514331957,896.8106256950589,3.184662387352903,0.0,0.0,0.0,0.0
4100,87.98644736193735,3.985165381538257,7.934860555516665,49.7813604983069,49.826438148839884,89.98218180855105,9.636230079631709,296.0043426676421,4.101048368487128,298.8805728732038,1.0967492091031454,51.13646035827422,148.8747817804577,-1.2942948974052357,200.93624097266792,0.5647333193103021,51.158364958302634,50.511358548324466,87.8439977245408,9.510676025130774,2.3534944135777103,296.18948519155106,3.7791327809814503,896.4839880271106,3.603571396192695,0.0,0.0,0.0,0.0
4200,86.81023596520664,3.967818928175915,9.23609590265755,49.78967392447439,51.532135578800776,89.80368773006245,10.323188949375234,295.5981852375951,4.405381111302116,298.73890462474577,1.2361506768825596,45.377825201390316,155.6810035738023,1.5560409966025777,193.80216966765244,0.6432997857035156,47.82512347473393,50.179591564268414,86.62230622664929,10.04803643138714,2.7154686297128126,295.9082194115115,4.10159718106035,896.1857421129649,3.721141410308503,0.0,0.0,0.0,0.0
