milliseconds,HMP,Fru16P2,ATP
0,-0.07970537549283996,1.1260177900150772,4.015498532914845
100,4.0153066950018195,0.7966909470506378,0.07104343670232402
200,4.702748991834784,1.008237663757473,0.09601998252417016
300,5.683269060933502,1.702688591248242,0.282512199969803
400,6.28845055631528,2.165375445941158,0.4723838617223809
500,6.728372915691393,2.529642099701534,0.6076257025430225
600,7.435869554804134,3.1848161804830424,0.6934505814194211
700,8.011136141244704,3.408471235522136,0.9978901697636386
800,8.535954029002045,3.898692182626879,1.1188917306466875
900,8.482820714236299,4.081740131770111,1.3442156437177077
1000,9.15940405957595,4.373516910021393,1.4173160481395204
1100,9.427661136355846,4.6516230325746974,1.6374632415288055
1200,9.375829882622192,4.935043329434281,1.7780309481449867
1300,9.59100052437398,5.060306346313834,1.8181153653726858
1400,9.71157246078683,5.017041331348029,1.9469532575128017
1500,9.886833211803067,5.254611812770535,2.0206288881782455
1600,10.10564925536319,5.281581052393015,2.205988977566963
1700,10.20987072673661,5.710723379431084,2.281944407045908
1800,10.116571289176026,5.681940764565122,2.2281195676669032
1900,10.530198936566856,5.675820816106111,2.3934848576234504
2000,10.346636155065193,5.837040470325717,2.348556041720361
2100,10.544103135437219,6.114864286744133,2.3531945982630407
2200,10.360301649589113,6.041884802428071,2.4538338169670495
2300,10.601596563200161,6.252012005159901,2.43091560086548
2400,10.640526673439522,6.045798495410083,2.566403339875761
2500,10.679390725622206,6.193878769766733,2.555627524782256
2600,10.585996885826647,6.405829563264241,2.543395692393444
2700,10.823556121621582,6.4248381755616215,2.607768291076656
2800,10.737804599539313,6.4081160012570795,2.6136370003803924
2900,10.678621324953701,6.59769527197259,2.632572631156387
3000,10.927233692154056,6.614620567831338,2.6352625787118003
3100,10.668782599006565,6.513273557394896,2.7439810141936642
3200,10.740737054313147,6.467804432744389,2.7500518565165657
3300,10.644268188406103,6.473297134146488,2.7479669355827845
3400,10.685405470731418,6.553394297430923,2.803762937965818
3500,10.905751484424687,6.6279137698029,2.810154806536201
3600,10.782854484806865,6.648349300884482,2.720434841678598
3700,10.777592833856405,6.717324338642495,2.7082237801699764
3800,10.748422922495228,6.796922278680987,2.719939417160317
3900,10.83520049615636,6.742264788858254,2.809626834526916
4000,10.807131910828629,6.928327678339936,2.812945675875208
4100,10.993971547103262,6.83122303406882,2.7458126332441593
4200,11.151663012103727,6.821580788669432,2.8315952311065837
4300,11.171449904826158,6.807030699482321,2.8092736065830084
4400,10.86908809110597,6.910572666386601,2.7869373051934954
4500,10.791132712034075,6.750700027790911,2.7787689445143595
4600,11.084384387227221,6.710277226887111,2.8127154643307675
4700,10.994539875679793,6.815825759483233,2.850804618552015
4800,10.777603501760803,6.961108223933409,2.888574204095259
4900,10.964880563969473,6.972946232797131,2.861903986429827
5000,10.858203370006242,6.876152716592647,2.9025817565236465
