milliseconds,HMP,Fru16P2,ATP
0,0.1464703709066205,1.0874269968692558,3.956644172134516
100,4.1967079916233265,0.8500427055381637,0.19300722568009243
200,4.973102620329982,1.101153686491644,0.1458107610574089
300,5.551083014202797,1.463071794656938,0.25070961181622864
400,6.087894911626809,1.989820334206448,0.35031648247951647
500,6.841302370813713,2.5857858697430465,0.4943963913540547
600,7.327600092608555,3.1075856843546803,0.7106859327023912
700,7.945503318293422,3.5229684489861532,0.888034488732288
800,8.131218074261945,3.8859254951091775,1.0890414734534297
900,8.88188335944288,4.090336106590471,1.3382318702349763
1000,9.069432383550422,4.2256563266266145,1.4875739965296437
1100,9.040200839689152,4.708582320059014,1.5890103308334136
1200,9.464900653795294,4.769984017929334,1.736958663375539
1300,9.744298427770392,5.185627120194865,1.8730242490963707
1400,9.752178736646057,5.306802100570866,1.9306903677388123
1500,10.04298663770621,5.489489271290282,2.1260200452675697
1600,10.055057298727093,5.5608702243135975,2.11411892813445
1700,10.157510663040693,5.559287935071688,2.162299291514901
1800,10.144098841056074,5.553031187546162,2.3524909630577135
1900,10.45557918830266,5.9353028939048,2.343027964128018
2000,10.300214304337652,5.897618607537275,2.355724058987947
2100,10.495542061553898,5.953225803476981,2.443458617966635
2200,10.599060334092265,6.194721871718664,2.5151174277069077
2300,10.68448894458055,6.055872557953164,2.520005453450776
2400,10.800009731086508,6.083092011478295,2.459012940174731
2500,10.843883166706137,6.066060346805453,2.6312101712633686
2600,10.74657271845099,6.361494717469095,2.6271462393322857
2700,10.695411637486748,6.199475364245299,2.5348924371687653
2800,10.860716130989058,6.296422833920791,2.556362225420044
2900,10.65127872577744,6.5354622690717425,2.700757506277201
3000,10.644000788615973,6.636046003760624,2.707440196631743
3100,10.989031379912886,6.43926632482372,2.716435102685071
3200,10.9586509692358,6.393170942544757,2.62603681879479
3300,10.64110242403176,6.710944110628922,2.646290814631293
3400,10.889149542681041,6.549367450676921,2.68740369302518
3500,10.739866185108141,6.469521951962641,2.7881470689914982
3600,10.980759735769375,6.5853280694074945,2.7720384226624204
3700,10.862441152695743,6.777339226020971,2.7703731243644745
3800,11.033628600092976,6.775034445895017,2.800981454432859
3900,11.06070237457451,6.59708484718683,2.732256432769913
4000,10.979149636265355,6.680558479340923,2.7965081129869565
4100,10.738672713785277,6.683722213371702,2.7266327725007447
4200,10.871661441912359,6.642122152473229,2.7575990438442552
4300,10.771883196007929,6.8476209520871825,2.7839306909749086
4400,11.045079657436105,6.7152113291355775,2.8090197799351224
4500,11.107540394144557,6.983331338513715,2.8037941086058322
4600,10.953927941181373,6.825458001951021,2.8188431496969915
4700,10.966944352223132,7.0024475258432775,2.8322994947757825
4800,10.945007207874815,6.988090314941362,2.792583077304772
4900,11.000558830179342,7.065581054477182,2.7723278690047564
5000,11.16640322098177,7.083661452071662,2.7942802237460245
