milliseconds,HMP,Fru16P2,ATP
0,0.10484751127342493,0.8301768912086813,3.964458468097278
100,4.290016699788308,0.8660644759191845,0.05201948291145726
200,4.7997061153159395,1.1456214441480677,0.13417355511163
300,5.432877159038838,1.5235793191840494,0.28745994188239443
400,6.2685847149390215,2.028441812351375,0.3980645881614402
500,6.81223790785344,2.6717356064737885,0.5116521007088826
600,7.497223661300586,2.9078954514535895,0.6865479857427472
700,7.88501254579555,3.433946768257807,0.9392198972462869
800,8.408174461975975,3.9249240455443584,1.217458330576827
900,8.765373776414945,4.205599986343912,1.2314754468685478
1000,9.022953152442446,4.339087803927206,1.4576657081481104
1100,9.215821402772365,4.464622743786441,1.6800491005093452
1200,9.570751833963628,4.79053346353635,1.7076867396869495
1300,9.440016760652322,5.116085279094294,1.8375698132954417
1400,9.847534514851175,5.162601641364736,1.9327442374528265
1500,9.861712410592043,5.272576603481637,2.0350088125964905
1600,10.22561415328406,5.622223003762786,2.0518924178656923
1700,10.316337345566309,5.615515797912497,2.2443187728158973
1800,10.149395556748264,5.807827287307521,2.2849874663815872
1900,10.352515394759614,5.854680294466014,2.2925929940232463
2000,10.450600476950882,5.873639288146184,2.3882260581040655
2100,10.472831880345279,6.053253286987721,2.4706357960406216
2200,10.694205018264704,5.9704051994458895,2.5358983743524934
2300,10.418497837333353,6.013844539975428,2.4757783948142986
2400,10.442632938658567,6.117101827001143,2.5676505280736914
2500,10.638725818813294,6.382012455507872,2.5202859816345744
2600,10.541472844925323,6.155123088665015,2.6674593211675157
2700,10.682038209356067,6.229503403027761,2.5461889490549536
2800,10.87250978790746,6.296563793118561,2.6035034078959702
2900,10.794198317396988,6.485208738482887,2.6557789091923585
3000,10.819358107501529,6.34790380781495,2.7411681089465225
3100,10.779793557684068,6.413538075283255,2.699884012351877
3200,10.974282791828477,6.610352317465035,2.681659917317695
3300,10.675306120759197,6.612001009257266,2.679900654099676
3400,10.832044761922043,6.741045749307947,2.739928895838948
3500,11.088009291892684,6.625342703121157,2.7348033838552124
3600,10.962906643345518,6.756264928752678,2.7387728281219936
3700,11.055467280062679,6.580480762039651,2.770926984644896
3800,10.996366787680289,6.843379548424034,2.7675957363777193
3900,10.931120743923458,6.842815987261776,2.7708942929772347
4000,10.727488207265388,6.6273732871024,2.8364103220030317
4100,10.747180940937046,6.870399703037411,2.8665212394295145
4200,11.147768197792711,6.980130625538068,2.7519964121855076
4300,10.883193604772782,6.913225838247346,2.852155059776789
4400,10.991230466131375,6.859196903612812,2.8399685589852863
4500,11.061539784459352,6.779037763123044,2.8878569301407118
4600,11.057065561821734,6.7636864466858855,2.8063158214765473
4700,11.064076072275666,6.843202539497725,2.8882435272993523
4800,11.093221876185607,6.953460643102477,2.781952566624201
4900,10.848000489296659,7.028168103793492,2.8805467843861163
5000,10.932898177942196,7.01754421072161,2.8492463231308895
