milliseconds,HMP,Fru16P2,ATP
0,0.09823112790907527,1.1213215038219164,4.0529947667627955
100,3.936762249445952,0.7335869212102457,0.1839251527612601
200,4.680936887273065,1.1118279184791295,0.09730258181817365
300,5.585428891340221,1.655105890103903,0.32376528652948544
400,6.168366450308244,2.2314306578835863,0.4470977406467114
500,7.10290311292038,2.768777556102856,0.49848177529766213
600,7.6418766184162745,2.9123876309348984,0.7263593049459787
700,7.886717944896112,3.5256371647109184,0.9945271789731548
800,8.430217855215048,3.9430169227617955,1.2208008714564562
900,8.50407981937103,4.139801440491879,1.3872391747749884
1000,8.916716633792356,4.541610603908355,1.4264570730883475
1100,9.057984736011997,4.59808847397669,1.6185204872734487
1200,9.506617719757596,4.917602660322187,1.8216447246714267
1300,9.766257578044355,5.023642185822297,1.8476025795367508
1400,9.709610577611121,5.294839036696259,2.0209964362060653
1500,10.105602035413169,5.457679775068614,2.0664174309396923
1600,9.989893950887575,5.385661236204452,2.1552322918179034
1700,10.07885211066702,5.629049380623948,2.175212940816545
1800,10.305824108785908,5.608826496815964,2.2438014911879565
1900,10.311487123143495,5.746989003666874,2.31781082898334
2000,10.271198009152329,5.7663682681413615,2.4529924470855327
2100,10.379480997823116,5.7861653318073145,2.3987520004990572
2200,10.381348635023,6.104143380282753,2.4245002447087036
2300,10.612326629348418,6.054830949565394,2.4346881671757976
2400,10.649350458185591,6.31993345292911,2.5574178387955757
2500,10.65571284245525,6.29959548151543,2.5079790218058102
2600,10.7016049076428,6.126394745259234,2.537160276236357
2700,10.54742513839194,6.257326947479734,2.533552013940594
2800,10.968872690693873,6.4647249886223825,2.557887903800736
2900,10.671445245475203,6.463037143307324,2.6751661720507838
3000,10.827369448760981,6.420548993504233,2.6012037329313227
3100,10.684132162278885,6.552883923429962,2.65762025224488
3200,10.822374274005712,6.5735692761012805,2.626283801164066
3300,10.683622006398911,6.746854510893834,2.648765512562719
3400,10.73450240894602,6.568826722738039,2.6837683555234326
3500,10.874001845265894,6.755540320150373,2.7869084581354167
3600,10.964977594147129,6.7469212405027434,2.8094867918437267
3700,10.85537633143827,6.723974134700243,2.775786021470012
3800,11.040641430011698,6.66081814695757,2.7765976917195454
3900,11.127261936794584,6.613376921347845,2.7962089404595507
4000,11.01842776435986,6.755037753636335,2.7898938460959477
4100,10.775223084028157,6.790557237560558,2.759722754859418
4200,10.788818736308293,6.661521375444514,2.866009144756118
4300,11.057395207062997,6.963519579334164,2.7452579258112437
4400,10.903999619119316,6.8993424512337125,2.835046229135512
4500,11.085050625392082,6.890814191133814,2.860962772717474
4600,10.763188858585366,6.798821048041558,2.8467093814205158
4700,11.127506882715315,6.842698408435737,2.8978106132572226
4800,11.145088457648049,6.945581269933088,2.918777077226358
4900,11.124921625426884,7.032100811239454,2.8877570507714556
5000,11.118965806932117,6.9509552955189315,2.794369487286011
