milliseconds,X_Complex,P_Perforin,C_Cancer_Uncomplexed,T_ast
0,0.0,0.315,1.0,1.0
100,9.597303493134122e-06,0.23622769739256144,0.9242612306155039,1.0032046434660256
200,1.8560372880720823e-05,0.18056591035828906,0.8714443120988966,1.0064185876995297
300,2.7074337099653396e-05,0.13990102958165518,0.8334889929381054,1.0096418534827025
400,3.5262230075388675e-05,0.10946955836483793,0.8056679415171928,1.0128744615995167
500,4.320953377501487e-05,0.08628768844428589,0.785022850124279,1.0161164328398231
600,5.0977647765122815e-05,0.06839102042136436,0.7696078446221984,1.0193677879990521
700,5.8611812378192763e-05,0.05443434227690891,0.7580914835219316,1.0226285478779067
800,6.614606129677153e-05,0.04346485053614085,0.7495313929492562,1.0258987332820573
900,7.360636236835143e-05,0.034792337409288936,0.7432453662818943,1.0291783650218331
1000,8.101280757699634e-05,0.027904405085984543,0.73872722140935,1.032467463911912
1100,8.838108101553425e-05,0.02241494294473919,0.7355957152152516,1.0357660507710065
1200,9.572352720180798e-05,0.01802844977974852,0.7335591862979922,1.039074146421551
1300,0.00010304991914540163,0.014516502962097395,0.7323922571277948,1.0423917716893818
1400,0.00011036804356134974,0.011700534195487737,0.7319187882345873,1.0457189474034212
1500,0.00011768411304479128,0.009440346778784778,0.7320005219781357,1.049055694395354
1600,0.0001250031079792361,0.0076250398744054804,0.7325281122976759,1.052402033499305
1700,0.00013232903682061347,0.006166357304510794,0.7334145541320253,1.0557579855515138
1800,0.00013966512766145993,0.0049939913274260435,0.7345905467870317,1.0591235713900056
1900,0.00014701398749615384,0.004051678504927679,0.7360006393556902,1.0624988118542633
2000,0.00015437772628481292,0.003294315695842247,0.737600385488388,1.0658837277848936
2100,0.00016175805461480215,0.002685701073225687,0.7393541149530468,1.0692783400232944
2200,0.00016915636281184353,0.0021967274912575926,0.7412331517671986,1.072682669411317
2300,0.00017657378348872043,0.0018039817569548916,0.7432144330793394,1.0760967367909282
2400,0.00018401124193020762,0.0014886196817733661,0.7452794000190711,1.0795205630038698
2500,0.00019146949660432753,0.001235469284847134,0.7474131136086216,1.0829541688913153
2600,0.00019894917165985224,0.0010323157800362242,0.7496035499471763,1.0863975752935242
2700,0.00020645078316041855,0.0008693251714572852,0.7518410320372313,1.089850803049496
2800,0.00021397476019190234,0.0007385820384065912,0.7541177741916926,1.0933138729966192
2900,0.00022152146186817293,0.0006337173950379924,0.7564275152276655,1.0967868059703203
3000,0.00022909119105492842,0.0005496083273368111,0.7587652224066979,1.10026962280371
3100,0.0002366842054103044,0.00048213632954568353,0.7611268532320443,1.103762344327226
3200,0.0002443007262945715,0.0004279920167304565,0.7635091629528137,1.1072649913682757
3300,0.0002519409459443669,0.0003845176438919512,0.7659095493298853,1.1107775847508754
3400,0.0002596050332488063,0.0003495800805041733,0.7683259274184874,1.1143001452952863
3500,0.00026729313839892035,0.00032146833061748965,0.7707566285428675,1.1178326938176504
3600,0.0002750053966298392,0.00029881085375067215,0.7732003187872611,1.121375251129623
3700,0.00028274193122608424,0.0002805089924629465,0.7756559333625694,1.1249278380380034
3800,0.00029050285593952167,0.00026568326326190995,0.7781226236523714,1.1284904753443619
3900,0.00029828827693017027,0.00025363012294254766,0.7805997145849652,1.1320631838446666
4000,0.000306098294323768,0.0002437871693265146,0.783086670319875,1.135645984328907
4100,0.00031393300346084805,0.00023570514994703326,0.7855830666458183,1.1392388975807155
4200,0.00032179249589835536,0.00022902544745950442,0.7880885687780443,1.1428419443769857
4300,0.00032967686021027583,0.00022346202631297085,0.7906029135541452,1.14645514548749
4400,0.0003375861826266445,0.00021878697707443807,0.7931258951770538,1.1500785216744946
4500,0.00034552054755747726,0.0002148186340487177,0.7956573534954418,1.1537120936923704
4600,0.0003534800380000048,0.00021141230607778393,0.7981971648608969,1.157355882287204
4700,0.00036146473585400954,0.00020845306801231796,0.8007452350171219,1.1610099081964063
4800,0.0003694747221898403,0.00020584962504338196,0.8033014930472695,1.1646741921483155
4900,0.00037751007746051485,0.00020352944276930585,0.8058658865696097,1.168348754861803
5000,0.0003855708816680989,0.00020143491270606436,0.8084383779544114,1.1720336170458725
