milliseconds,Normal_T_cells,CAR_T_cells,Antigen_presenting_tumour_cells
0,6.405873863831128,0.5209990310152374,95.52228161888084
100,6.1769724063443086,0.7874668752745115,93.30361526097832
200,6.211021450039283,0.7605564567030768,93.73634826277345
300,6.7091165528842085,0.67662843449035,91.73052216989753
400,8.670222269521965,0.8238425095375426,89.56504085548627
500,8.441716214205872,0.803722187153536,87.51631435452126
600,8.785010609391215,1.261482512134824,86.22311362263878
700,9.820707028015423,1.1462801825628273,85.44338404053384
800,11.295840391381573,1.117865719518428,83.10165028967417
900,11.409569342769501,1.1106995184593265,80.03876299513689
1000,12.478521907173233,1.8030905920322606,78.01156844956016
1100,12.913332480364911,1.686502618808874,76.92398323768667
1200,13.519308109731805,2.3765424267082746,73.68487408174087
1300,13.638790690435993,1.942744543520978,71.25728316744177
1400,14.119101505543183,2.9406196051868863,66.93317898345401
1500,15.021605127035006,3.2680839611848804,63.91137003434199
1600,17.0957942837082,3.094863155414553,63.2707310870557
1700,17.97589272704597,3.2412497046992335,57.741629602573
1800,19.288883658657305,3.861353827282168,54.7713886860168
1900,19.470016109945462,4.265794018207693,52.56297209094808
2000,21.272163617081127,4.948552775642004,50.72335169407284
2100,20.855118225584256,5.306696518947988,47.578011686659224
2200,23.58133465793331,6.10749650528679,42.384381652320144
2300,23.367832328146434,6.461526206841009,40.00101656009351
2400,25.11966926317117,6.960008362308507,37.21292956705892
2500,25.441515803128837,7.613960663222868,34.288145833001835
2600,27.83697222721336,7.723628211272562,31.55763847532754
2700,27.96226445635908,8.910620224621177,29.018620120793493
2800,30.235979538202756,9.07722962879095,27.885103960833696
2900,31.74866015304392,10.05057362137169,27.247943304446984
3000,33.37648703069749,10.30057368852336,23.49359981682164
3100,33.72196716600094,11.105620546238548,21.745724927974
3200,35.779519668684465,11.4911446190305,19.651080551007183
3300,37.339928708661276,12.820357887210761,18.487869590142825
3400,38.670530395549754,13.604177221429714,18.07167969557418
3500,39.95089280097498,13.789508230515336,16.73422207135207
3600,41.82662257282148,14.580899871149922,15.698334998513415
3700,42.49734899294095,15.8123212366245,14.272637890337474
3800,44.91700635186145,16.23279191308965,11.916223367780956
3900,46.098286464563905,16.5678891647776,10.58054411201919
4000,47.19983191135756,17.91025958450298,11.473305671422926
4100,50.247561142845406,18.4355997059854,7.450388583734715
4200,51.58001412990998,18.999825454794276,8.394953536124175
4300,52.778991341382564,19.566209980968228,6.412207363303693
4400,54.72825796195765,20.73486685005058,6.96799005595012
4500,57.14047697384392,21.330634781026536,7.419622733556143
4600,58.72463709059183,21.738029058798915,4.872897368011991
4700,59.339324421986774,22.704540113550355,6.576556997994511
4800,62.39634620130902,23.368034807249217,5.409821398382039
4900,63.93613459153695,23.620193434855434,4.049858574267
5000,66.257557051922,24.575585863751915,3.2750095288962746
