miliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,12.0,89.99744528054035,127.00088166401554,224.0000000289547,1908.9999998107921,3315.999999986051,0.021628067204043297,-0.0014844885077768303,2.454382148939565e-06,3.37235817475057e-07,8.161779038325142e-09,2.4898709723425947e-10,4.574989102897187e-09,-3.004996664483619e-07,5.977712454377566e-07,1.646918728592048e-08,2.1916896787723234e-08,16.6
100,12.0,89.96931030392767,126.99746346740223,224.0000000096896,1909.000000864013,3315.9999999971433,0.018818864785678933,-0.00033204249149256274,-5.185799504532663e-05,-2.0609127189833058e-07,2.131241058429979e-09,-1.818889231778763e-10,-3.037217762242831e-08,-4.3211760308843746e-07,-8.846394014084658e-08,2.8841436316800007e-09,2.00960063756954e-08,16.6
200,12.0,89.90643282880177,126.9958211230674,224.0000000121597,1909.0000008169338,3316.0000000232794,0.05329054497394929,-0.0018509785909650908,4.1212851189048944e-05,3.7643764052988734e-08,-6.512554167313679e-09,-5.847319468656259e-10,2.0269029248609812e-08,5.676552942384428e-07,9.053780193285604e-07,1.253922211633213e-08,2.0344123815371676e-09,16.6
300,12.0,89.91732915212411,126.99867325268933,224.00000001858578,1909.0000002574225,3315.9999999777465,0.12126209218557983,-0.001656767690396727,-5.358328812640548e-05,-1.3904345623159415e-08,7.1267042620222405e-09,-4.779642179887941e-10,-3.61932719878264e-08,7.905485999260343e-07,3.245453689634849e-08,-1.0193779201423853e-08,-2.9319716897086102e-08,16.6
400,12.0,89.85894142811156,126.99977612969833,223.99999997348442,1908.9999997472314,3315.9999999907204,0.15294869801312427,0.0030058391192827718,-5.90730039230383e-05,-1.0749747330669363e-07,5.190790964053031e-09,5.077673910563947e-10,2.3451613246453837e-08,-2.8256740637800744e-07,-2.7708314614453227e-07,1.5474478286080071e-09,-1.2817811528820904e-08,16.6
500,12.0,89.79720104350089,126.9998123250792,224.00000000790104,1909.000000652933,3316.0000000030464,0.15497325780601262,0.0032164301961936635,-1.4090531137476524e-05,3.2236870547114403e-07,2.787861189615692e-09,-5.066166559971129e-10,2.2060089410745227e-09,-3.222262530326091e-07,-4.0579395380289647e-07,-8.64918949159189e-09,9.770978079657028e-09,16.6
600,12.0,89.77480875198141,126.99399698253879,223.99999997287637,1909.0000001688597,3316.000000014336,0.23061673659974416,0.00048688734077799315,5.627126009328263e-05,-3.098802412678498e-07,-3.6081615890394227e-10,-5.604911444775491e-10,-2.1641827556217897e-08,2.5333462958316754e-07,6.464043613783867e-07,-1.9717278427054586e-08,-2.4261666028192577e-08,16.6
700,12.0,89.77532432785682,126.99500937768468,224.0000000019982,1909.0000004171989,3316.0000000187915,0.24104906789315805,0.002952642517865576,7.853046447272047e-05,-3.7073943084417643e-07,3.4704355444481247e-09,3.2074168405867625e-10,2.5200186059798985e-08,1.22941503092652e-07,-2.3828892815105094e-07,-1.730588317621573e-08,2.897822779394626e-09,16.6
800,12.0,89.70562931249994,126.9895983176154,223.99999998542455,1909.0000001529081,3316.0000000161594,0.25746258892853763,0.006778740661056015,3.146705250635302e-05,2.1481574646157042e-09,7.915359168336048e-09,-3.706326156349672e-10,-2.8136493299787426e-08,-2.8619928770419424e-08,-7.796340315143574e-07,-3.072899339744093e-09,-1.8501027555703737e-08,16.6
900,12.0,89.65814316830819,126.99274852676703,224.00000001737467,1909.0000008519135,3316.000000023997,0.316610615706442,0.006254519597057086,-2.869843467823781e-05,2.7732106972029765e-08,-3.991587044813309e-09,3.5543155370729897e-10,1.0576190775589046e-08,6.219017305072167e-07,2.7282636524836847e-07,1.4622223004944414e-08,-2.135850676430454e-08,16.6
1000,12.0,89.63305178515435,126.99200720609423,223.99999997580613,1909.0000000252555,3316.0000000243867,0.3659564908046677,0.014374750258869983,0.00010386163597684775,-3.0242358690250076e-07,-7.812075329604812e-09,-1.3368977934342033e-10,2.3652386031391332e-08,1.1439732261668774e-07,2.506148840660955e-07,2.883514310920954e-08,-8.112989774182447e-09,16.6
