miliseconds,E1F,E1Fp,E1W,E2F,E2Fp,E2W,MF,MW,PF,PFp,PW,PWL,sFrq_tot,lFrq_tot,Frq_tot,WC1_tot
0,0.4333581558348473,0.4534674497790419,5.851925759037062,0.10673230967639435,0.09884959876526624,5.7020657634168375,0.6902537305233317,1.2688949955086684,0.06573849718715129,0.07709773050316679,26.437618011195767,0.0,0.6006328829763014,0.6347500330821569,1.243058811607016,37.99565562682507
100,0.43069014890889906,0.4595569290551431,5.835823837865757,0.10574104237817641,0.09813279644456513,5.7053800438850795,0.7027856066344966,1.2688865540512992,0.0653850702166727,0.07653210594425772,26.44367225478961,0.0,0.6028626141418187,0.6292037092771711,1.2379515499990008,37.98870870492955
200,0.4314404681043909,0.46056904302310725,5.829476262197063,0.10530155219439236,0.09768621592453544,5.706702220198846,0.7024963424430224,1.2688812839513441,0.0649625049447522,0.07614181863486356,26.44327073401562,0.0,0.6025354846051069,0.6355076043795256,1.2324152336512175,37.98034349914056
300,0.4322663672642339,0.46118995584427747,5.83074019899846,0.10486526935922816,0.09707548020652741,5.707812276264487,0.7103124698913615,1.2688675757413557,0.0642929108227907,0.07589363208607959,26.447526229245625,0.0,0.6068787470407598,0.6331911605423213,1.2359394947354934,37.97930801694375
400,0.4335975289421754,0.46622066886813773,5.822786722263011,0.10431684970204039,0.09671591950138522,5.709392153698596,0.7337417304724635,1.2688413177247484,0.0639060193991177,0.07555255619471762,26.45118887027953,0.0,0.6053212723326247,0.6324055466939148,1.2326913730397413,37.97751244218255
500,0.4375823034624858,0.4621473609381633,5.81083133883018,0.10375184275390259,0.09662637429695371,5.711798605739214,0.7400446545149685,1.2688385783170097,0.06362495229286055,0.07494659890114261,26.453571169718106,0.0,0.6064606697010053,0.6332817723968543,1.2353504031972729,37.97501260042886
600,0.4380888608325214,0.4680003304322219,5.804723603517629,0.10287148043448549,0.09632581549236499,5.7134737926287595,0.7460782655538113,1.2688223060630046,0.06333473685303258,0.07471205611536721,26.456772924827938,0.0,0.6060769431670333,0.6425953074206331,1.248094380920543,37.97060131229142
700,0.44444020182134397,0.4689988532599561,5.793858694036401,0.10274632157068896,0.095839550310294,5.712726421348049,0.7642919801201641,1.268805669518153,0.06300197621407928,0.07427067722770599,26.45680783469405,0.0,0.6093411158063298,0.6394294091738316,1.253442678103982,37.97217786554664
800,0.44340300447462433,0.4773703267931836,5.790271262785125,0.10237725566166689,0.09588401864334706,5.714185921145819,0.7691198552952005,1.2687932625618576,0.06263827056444597,0.07361977709619438,26.462727283634862,0.0,0.6105560631254022,0.6389061893862225,1.2502726942346323,37.965617067110024
900,0.44600702601765607,0.4800377318891814,5.774106438419592,0.10203792148454967,0.09581155616535166,5.715780613465897,0.782791288992919,1.268791313702328,0.062064260028760976,0.07334986113772649,26.464539780447666,0.0,0.6088549054248527,0.6485667919241568,1.2508306260064774,37.95316838676084
1000,0.44702338000788455,0.47913367460563216,5.777385061763792,0.10151397141186283,0.09556334356358138,5.717180902725097,0.7960172073239408,1.2687738767077557,0.06159833250245614,0.07277151171505583,26.467778345805552,0.0,0.6107916686518352,0.6451998378101278,1.26738045502163,37.94802150899245
1100,0.4493958449894372,0.479877074391162,5.760389606289766,0.10151018264172433,0.09490350450301371,5.71633276637644,0.8066716433499082,1.2687594729021792,0.061421994100771225,0.0723787590344537,26.471035857021494,0.0,0.6156991647423652,0.6540370317031764,1.2612288349764005,37.94477572280991
1200,0.45346924665835114,0.486633691763026,5.75667043788037,0.10132140609506875,0.09532466316371273,5.717934101318245,0.8098451928165356,1.2687570654405675,0.06112544283012049,0.07180941836841924,26.47294077770622,0.0,0.6158368736282371,0.650802020049816,1.2699986997573613,37.9488775564831
1300,0.4572431504069985,0.48915208484829176,5.742532156029852,0.10081350212609616,0.09532208864587288,5.71717090221404,0.8309517853763244,1.2687402776261463,0.06072495527743864,0.0718311454916322,26.47495776085983,0.0,0.6150918162702204,0.6531922620021621,1.2819819173243912,37.94159343706925
1400,0.4584585447792807,0.49480148745814073,5.732283709591173,0.10082700449558234,0.0948107872203946,5.716552936599726,0.8366016767133878,1.2687295599682604,0.0602060714128024,0.071308747243867,26.477715683889777,0.0,0.621077124935119,0.6593438747654663,1.2822756571316096,37.925042338190174
1500,0.4628518675795599,0.5028051095423821,5.725720702641844,0.10078525385909859,0.09527984871110202,5.717503721468536,0.8522516127310904,1.2687121679861353,0.059804376731571164,0.07100608588947699,26.479825617420797,0.0,0.6216903082258614,0.6692449232302835,1.2958818274304251,37.922636286019795
1600,0.4688987219406479,0.503969497486947,5.719125669946848,0.1004783075584748,0.09486970091988883,5.716361932058335,0.862250584713455,1.2686951129427002,0.05948535758006188,0.07066814229561214,26.484578844175925,0.0,0.6282177014092718,0.6655270605785871,1.2906479419724786,37.911627333247196
1700,0.4725214941302296,0.5041974793383124,5.708590231371103,0.10024591702194602,0.0952195102981192,5.717837197504789,0.8634034448476836,1.2686911981527396,0.059152657524405954,0.07025900308703112,26.487149582620752,0.0,0.6283992825605904,0.6727618362355137,1.3136319099572416,37.90738931567476
1800,0.47422319316936384,0.5143179554934784,5.6925592636343065,0.10071837774705174,0.09546662449172691,5.715763098888505,0.8857030059248089,1.2686810704848364,0.058925264513747404,0.06987297007147568,26.489863791417328,0.0,0.6371244782708794,0.6788237511018036,1.3197412725070334,37.90311458160892
1900,0.48101321547781667,0.5223581139158511,5.689149957643928,0.1004723685281134,0.09534151452163883,5.7154896251101395,0.8912471158038328,1.2686727316918849,0.058582200328289556,0.06934714325931099,26.493029531666124,0.0,0.6364542655103159,0.6871413396775594,1.3186213082132923,37.88972714937809
2000,0.4872910013636584,0.5202862277654962,5.677376166478926,0.10049141318184973,0.09578779529960595,5.714844604562249,0.9131768323087585,1.2686517733085287,0.0582931887547872,0.0690481701347559,26.493705136976693,0.0,0.6465091345623496,0.6921646689981618,1.3296835998181393,37.889953420895196
2100,0.4865758704933423,0.5256890313617324,5.673191729325323,0.10071988913030236,0.09591606246758098,5.714663228723234,0.9277634439760823,1.268639846793203,0.05808800495389522,0.06856021546790464,26.49634354530235,0.0,0.6469527889061181,0.6904034564643113,1.336823443594297,37.87551169583845
2200,0.49398061499149637,0.5333725456741911,5.651578832596301,0.10082110574733492,0.09673303726597515,5.713428645953034,0.9404445522189662,1.2686233245566787,0.05760823827136324,0.06853823628787412,26.498929598983715,0.0,0.6481318054290752,0.6985185526899979,1.3495293147859733,37.876002771464194
2300,0.4955440232140327,0.5438946066275865,5.643189804772007,0.10097583106945936,0.09717221661965998,5.71279680309489,0.9529764760447654,1.2686195525349577,0.05762959903938533,0.0680101323694907,26.501360302031657,0.0,0.6537827165180904,0.7055141877030671,1.3678040878211062,37.85947002645502
2400,0.5011888764042061,0.5489602140403874,5.640745821883071,0.1013828437052811,0.09754921110100201,5.711966983130275,0.960786823981722,1.2685984067513996,0.05735513060494571,0.06784259004638865,26.50389832972938,0.0,0.6651185108659315,0.7101917094036598,1.372029426492781,37.84972227542963
2500,0.5054298951965677,0.5494492165850292,5.626755027844807,0.10139256306825196,0.09782022773340611,5.70947622558009,0.9848219046599241,1.2685980636021281,0.05679789105310994,0.06753596669877164,26.508331083601888,0.0,0.6641042157623998,0.7143877882040135,1.3782376875728466,37.83827560444306
2600,0.5106420586749704,0.5597961851310582,5.609789923366232,0.10183929816493138,0.0982826649162394,5.709562294115539,0.9903291337506692,1.268588119083764,0.056824688697189256,0.0672076725605892,26.509657374795704,0.0,0.6754693232864535,0.7270641030883715,1.4060432016178208,37.83860924114962
2700,0.5161815156723033,0.5631246475637209,5.6047734623969605,0.10210753605456578,0.0989502265182043,5.706278054062943,1.0087964597472432,1.2685739079319127,0.05644705239739637,0.06688520793699693,26.5113086018039,0.0,0.6820190802665884,0.729430614874907,1.4064008373128916,37.82439731181461
2800,0.5286226150416629,0.5726097457992341,5.5968061499886135,0.1024910861055301,0.09915105748112091,5.704580742422488,1.0263465564322882,1.2685683899611782,0.05624763942824152,0.06687133482947955,26.514766996274506,0.0,0.6829884356660838,0.7376584984309126,1.4260721088992887,37.81029270922318
2900,0.5293431632819132,0.5774185514805612,5.591115256392504,0.10292684121490268,0.09949876829234829,5.704342542373678,1.0354021216296845,1.2685465076662605,0.05599312365249427,0.0665058671304358,26.519218943281444,0.0,0.6867973375957359,0.7493617885810884,1.4416094294771118,37.8053022441958
3000,0.5346561100326632,0.5832367460848948,5.578802680617631,0.1033320787873431,0.1005432366460704,5.7011873883221,1.0396763428044593,1.268544916750969,0.055661868186968534,0.06601135681036303,26.51941244397247,0.0,0.7001342122388732,0.7491248592017057,1.4420571506436781,37.79832734651436
3100,0.5473143679030608,0.5923147229248257,5.561980456674713,0.10394226672890985,0.10104139257785939,5.698615456070191,1.0707985270225064,1.2685216916309918,0.055440188643313855,0.06608189016373309,26.524542877400194,0.0,0.7017195576733406,0.7612534222920784,1.4628205660101747,37.780313924015005
3200,0.5465766825602488,0.6036901947636165,5.55249741589077,0.10404680729900333,0.1018805693427307,5.697070980075254,1.0736526876718915,1.2685172158239735,0.055288253035127986,0.06570602955091252,26.525620671414085,0.0,0.7080232566453387,0.7706944459569455,1.4730741048032845,37.771730074326086
3300,0.5589272809827192,0.6076933858257418,5.539531431046952,0.10493559380234534,0.10217571610908094,5.694689749955701,1.0998309651981188,1.2685040966132906,0.0550808701093909,0.06540428041892224,26.526074847989992,0.0,0.7159939391943386,0.7737984278412137,1.4978937007329987,37.757950632883244
3400,0.5655622433243782,0.6140569997241189,5.535051001268451,0.10541840072849945,0.10322779484816202,5.69303425268341,1.101230510981622,1.268498432821276,0.05480417293508685,0.06544184570769168,26.528844486589403,0.0,0.7225547682372372,0.7892564647333675,1.5147393819876493,37.750019621797314
3500,0.5695266328779026,0.627547146324583,5.526991604104845,0.10596630610482728,0.10400963891846965,5.690108913902184,1.1268788431902104,1.2684839121109677,0.05472054773138379,0.06501480345054951,26.531001815254765,0.0,0.7321141707533176,0.7894203400203064,1.526041818405461,37.74492988094296
3600,0.5759445262632897,0.6328884629110659,5.512150022202379,0.106450763168843,0.10467461235585239,5.686316993391703,1.131088711821256,1.2684603295464174,0.054501234222684825,0.06505761877628591,26.533786606820765,0.0,0.7407113517128936,0.8027940060307969,1.534011288439914,37.731482780417835
3700,0.5801686991806139,0.6438228405288045,5.49583107704396,0.10719944527728395,0.10559178997786188,5.684046169891913,1.1636730461081766,1.2684482810786535,0.0543992575015378,0.06464731471853838,26.536513279756306,0.0,0.7454453646358649,0.8126887383472763,1.548924335757,37.71521134239458
3800,0.590357468335115,0.649740551453842,5.495216364034902,0.10822949998744426,0.10623578093659627,5.680247217017572,1.177639786389479,1.2684450752725585,0.054319583720768665,0.06451007450689915,26.538709971740587,0.0,0.7505028810646834,0.8194624976718164,1.579574415340572,37.71364642378638
3900,0.5990513954308616,0.6599955069517971,5.479402449916038,0.10904408127198958,0.1078693764449352,5.678785860342165,1.1944893467654134,1.2684371025240024,0.053898118657330574,0.06453000056146778,26.54216858856936,0.0,0.7617751873858599,0.8260914016827982,1.5970440019061185,37.69145440086157
4000,0.6044597895960232,0.6630147462165883,5.466157434045397,0.1094873234378002,0.10821260446427805,5.673942946344392,1.1951133678411288,1.2684150691928284,0.05393528172018837,0.06450783903253048,26.541450707984115,0.0,0.7662847736892316,0.8407301825849743,1.6070491919391867,37.691182611316364
4100,0.6151127148543378,0.6704182406155276,5.45190618608863,0.11058902245267878,0.10936945912285219,5.670520991276367,1.2144880494305021,1.2684169616774108,0.0539032516634568,0.06413074996823533,26.544606337733736,0.0,0.7767012122305688,0.8462474264335609,1.6256009092219017,37.66841554955157
4200,0.6208669760398904,0.6832559062715052,5.454437045683739,0.11118715555961851,0.11030641203304213,5.669095865414907,1.2291060476102138,1.2683988634185508,0.05368098787348511,0.06386581914297255,26.545885230866016,0.0,0.7861212469055213,0.8532343047078322,1.6339237636159227,37.6595991879029
4300,0.6316698947672805,0.686908396543149,5.438762891661588,0.1122986874335563,0.11167525369412035,5.664197665049773,1.2460562336017085,1.268387675488732,0.05375159814764447,0.06396007077137832,26.54746159485542,0.0,0.7947877311203039,0.8703187186471799,1.6542330012690554,37.65653420019053
4400,0.6349580049802865,0.7025015005834244,5.4265296051735845,0.11325358865965729,0.11248501783580674,5.659808907590752,1.2559553422380982,1.268380560606458,0.05364469510143174,0.06370512751262837,26.55161944493479,0.0,0.8069774447681295,0.871821937328373,1.683375170544081,37.63720348806806
4500,0.64104797332955,0.7112530326586756,5.419094987911508,0.11421483064589272,0.11403319993992271,5.656988396383628,1.2887042231763175,1.26836327478347,0.05344803680827331,0.06365465457323478,26.550396249296597,0.0,0.8126187858396957,0.8887717580474522,1.705046334633495,37.627097415648706
4600,0.6496842714239521,0.7156663872221418,5.400427630760724,0.11536126081357512,0.11464312882164662,5.653376329178379,1.2841393899367277,1.2683533822721567,0.05341557984352199,0.06377695286636291,26.555142248643858,0.0,0.822117215334194,0.8973626386698904,1.71797684570558,37.60906659287805
4700,0.6579157847042135,0.7233911483679372,5.398843052500119,0.11600433221288657,0.11576493231436015,5.649343255574164,1.3012091816014908,1.268335627204451,0.05315004926260573,0.06378308375775839,26.555134188361006,0.0,0.8266423936046337,0.9100882887540389,1.7288532192074968,37.59817266216338
4800,0.672006741647439,0.7362867433174053,5.394780044413842,0.11738727839712453,0.11706136103220123,5.644649457567137,1.3291938985203913,1.268332355468365,0.05327733009500459,0.06365401022376731,26.55559786880064,0.0,0.8375477080520563,0.9203155747679775,1.753093677851149,37.584061345440176
4900,0.6751573428310053,0.7451931140379481,5.373201536812732,0.11823728385179982,0.11894823990205008,5.642447129812493,1.3412064302170437,1.2683149386231007,0.05325213151410287,0.06358395596081359,26.556955303869586,0.0,0.8510051561515073,0.9228858200401707,1.7711993495724978,37.582645450387524
5000,0.6835424544593477,0.7518871522980409,5.373940354440144,0.11952931035985545,0.1194894084212775,5.638254828123075,1.3485414858182772,1.2683168145202592,0.05314214031892115,0.06359772660102472,26.560628578771915,0.0,0.8548515672708257,0.9382039401693397,1.7921127030824218,37.55918194126771
