miliseconds,E1F,E1Fp,E1W,E2F,E2Fp,E2W,MF,MW,PF,PFp,PW,PWL,sFrq_tot,lFrq_tot,Frq_tot,WC1_tot
0,0.4322745234466225,0.45443710418981487,5.852992624188171,0.10669940763785069,0.09855023762000659,5.702407131533678,0.6946714971122255,1.2688940045832144,0.06560248420191252,0.0770256486009022,26.437915177016702,0.0,0.6058441686416859,0.6274534111413117,1.242445960760149,37.992855995875935
100,0.42994109444668677,0.45564692008524593,5.847569298290544,0.10586815864945565,0.0984990319210187,5.7041648965750795,0.7057495100463276,1.2688903924889692,0.06525330024555465,0.07661114672000002,26.44268628999542,0.0,0.6038821089324163,0.6350648213669573,1.2428809278678465,37.9916006930579
200,0.43222456079315935,0.4624385180569974,5.827568884674109,0.10494979309111097,0.09737585153759473,5.7059640917925005,0.712490374650602,1.268872812749447,0.06475459961427889,0.07629642956353296,26.445303303295894,0.0,0.6013274030160947,0.6365176877788535,1.2343603821780307,37.98122592401836
300,0.4344010354057772,0.4592873849340047,5.8315972120358746,0.10444945478529204,0.09700893082880592,5.707129926275574,0.709312766604479,1.2688626877996838,0.0645137865016415,0.07603192806474537,26.44686220178817,0.0,0.6032718258912789,0.63758898760916,1.2429812419017985,37.98421053833241
400,0.4353159006144627,0.46218003623261517,5.822816777176712,0.10405501992328782,0.09691647542739701,5.708506227837828,0.7184592404727128,1.26885313171947,0.06415921540030262,0.07524944129281179,26.450012822600833,0.0,0.6059225736416327,0.6385856924124277,1.2372382478585242,37.983730503096034
500,0.44061926950712244,0.46258946042959337,5.818663828305033,0.10347739083684458,0.09680701845105782,5.712067467008349,0.7280632325993691,1.2688415389970256,0.06383246267266499,0.07489356930250704,26.45155744491557,0.0,0.603258084028252,0.6401835960039522,1.2409779601557969,37.97804391220364
600,0.43827658689595356,0.4659719982956889,5.808456097950955,0.10332266039841827,0.09647907986356974,5.713340085360851,0.7568314273995882,1.2688162761618922,0.06333433977051789,0.07460217167980637,26.456622497805974,0.0,0.6029035663834287,0.6371505428847847,1.2456279447915617,37.97326617820362
700,0.4393094752142461,0.4723920302214047,5.789134433467847,0.10269635154653205,0.09563862775990531,5.714486004018253,0.7520843269324852,1.2688053112438402,0.06302281755977934,0.07424105970391325,26.458518269183404,0.0,0.6040875644595252,0.6449119285256035,1.247620191624121,37.96205553102915
800,0.4392596259646004,0.4718106642138726,5.787960541932813,0.10238434323230304,0.09577550697397037,5.715437984048129,0.7692450008971975,1.268802687993225,0.06252060707621866,0.07369807848980058,26.46172474872351,0.0,0.6075455709288595,0.6382301670795938,1.2543132374491395,37.96679526890527
900,0.44324491638100966,0.47545648990647715,5.7763372216702,0.10171143869484044,0.09578225934461643,5.715108446177183,0.7772919425591307,1.2687807290502766,0.0622077194715587,0.07329583946809526,26.463176040856897,0.0,0.6089401323528828,0.6477447987767728,1.250203652474378,37.96029103118467
1000,0.4443565461136415,0.48334965133430235,5.771266888433844,0.10158142925019115,0.09549282009993959,5.715693788313372,0.7906244307918433,1.2687683946208022,0.06190092004321372,0.07275844237599013,26.465668717396536,0.0,0.6088529798315037,0.6438433220100052,1.259185455706696,37.960064772857606
1100,0.4495925034696881,0.4792435245988588,5.763220216596414,0.10117727068254716,0.09527339128917574,5.717013047934219,0.7915290354841532,1.268760075385185,0.06129188655974286,0.07256661369082913,26.46867201997102,0.0,0.6147157534538399,0.6491956312820378,1.2701228239526539,37.948544621520355
1200,0.4560516197764659,0.4836665015880969,5.755126604064957,0.10106271563178593,0.09542287191115803,5.716458333717797,0.8169643177852609,1.2687545857678668,0.06107035639776327,0.07220682970062844,26.47061344328397,0.0,0.614076658633728,0.652935030792875,1.268019398981964,37.94288719986549
1300,0.45421406503578493,0.49527253901081447,5.738647884172631,0.10081141298847908,0.0952343817524588,5.717114835681662,0.829827510805476,1.2687407135337263,0.060637669544618224,0.07147766375642475,26.473871766887473,0.0,0.6183823288604944,0.6615202257785086,1.274332940729623,37.93374819469711
1400,0.4639912128209336,0.4905403204518752,5.730711369616229,0.10075575921494803,0.09544243435112129,5.716766105429025,0.8410293123120257,1.2687214834576481,0.060462036499119534,0.07117258228722852,26.477370287925062,0.0,0.6198528049411648,0.6571152770657455,1.2777589442819737,37.934679061872906
1500,0.4669853832211852,0.5017082290967304,5.728252022646387,0.10040572400578295,0.09513879850173658,5.717037895524479,0.8498147532836079,1.2687057682257243,0.059999202550372534,0.07072628632758554,26.481558383688952,0.0,0.6239639857324002,0.6633090832430955,1.295384617431008,37.92931256581927
1600,0.4660191008156242,0.5055321206213349,5.721588541327062,0.10029581218820625,0.09504241482583835,5.7177413234938195,0.859516918102448,1.2687021448345148,0.05970149650237356,0.07065358998610095,26.484075656731154,0.0,0.6273684205208128,0.666083557547082,1.3034483836596626,37.91602510803906
1700,0.4724512401736312,0.5041262436376677,5.7047896602499115,0.10026847541236693,0.09526852862286547,5.716942119024877,0.8682868963054599,1.26868843190742,0.05938005468156031,0.07005577933475936,26.48577799149369,0.0,0.6318858169157923,0.6780644131838596,1.3095230674382419,37.910020916226706
1800,0.4769451734970942,0.5172825151427806,5.696504383804997,0.10041606321990088,0.0953139732985249,5.717540517430809,0.8860490399329497,1.2686705432677066,0.05892800838878257,0.06983961783628195,26.489941545958384,0.0,0.6313757991647148,0.6800382371999973,1.3155761416497211,37.902181806024714
1900,0.47638173683185414,0.5170010707051278,5.6933508109278,0.10067939891470926,0.09599731219968352,5.717185011340532,0.8932447096439347,1.2686609300217688,0.05866168982969914,0.06956973558342787,26.491992219418485,0.0,0.6428737514661893,0.6848466565686919,1.3150639323298858,37.89203234987318
2000,0.486379262102839,0.5196706191362398,5.670382678901062,0.10070886491890398,0.0960005886504779,5.716681000470111,0.9020200931974814,1.2686523811853523,0.05817620288053754,0.06912661384567864,26.495924582327902,0.0,0.6452307816934975,0.68463063123934,1.3369459925725689,37.88971657293628
2100,0.4881013394369957,0.5270815646733119,5.667193930637122,0.10051140330860285,0.09609360208649899,5.715284317760258,0.9127908246453358,1.2686457192630627,0.05790591731578561,0.06892491921685417,26.49867819379,0.0,0.6489822045521286,0.692723495275643,1.3376370747267454,37.88264874664008
2200,0.49014240037219947,0.5328399293848508,5.656754955366521,0.1010010872874744,0.09683926947149253,5.712762022011682,0.9423393087442682,1.268635503057081,0.05769709631210881,0.06828314533643048,26.499529393593996,0.0,0.6509728032604246,0.6958559902168552,1.3450857357038242,37.87712011203905
2300,0.496014518698324,0.5397868945111678,5.649287812120745,0.10103317256606925,0.09666499482394887,5.71356952210195,0.9497884434414446,1.2686268551046767,0.05761757022520256,0.06796222691734616,26.504040392774403,0.0,0.6607629275489869,0.7019684214127246,1.369191039962465,37.86631149018571
2400,0.5061515335357005,0.5497199267296838,5.635522611051074,0.10098373770359384,0.09729627822663635,5.712741067564682,0.9655898570338542,1.2686075309359042,0.057019241206805724,0.06784501073658715,26.503980342619382,0.0,0.6582261115438176,0.7077616578804126,1.3785900911348217,37.85449571600856
2500,0.5088340007914662,0.5571193204140533,5.63231140320127,0.10140915536894841,0.09748528989211579,5.709503373645127,0.9779977964418533,1.268589524147161,0.05712409349709202,0.06766902769483567,26.506199407699988,0.0,0.6646591307278128,0.7135625772226627,1.3915199986140556,37.84901251841114
2600,0.5115792076377166,0.5629006264350502,5.617084063559885,0.10180537707718515,0.09797397554994332,5.70905669149599,0.994886102364924,1.2685892349318448,0.0567210457746821,0.06717587993890493,26.510092007541726,0.0,0.6736823183789453,0.7235697313444774,1.3906484224527786,37.8286806843865
2700,0.5170881570247094,0.5614922518856861,5.609764118812438,0.10219240695936804,0.09859696453736867,5.707764341130798,0.9966332451393992,1.2685740897687585,0.05643824970753191,0.06698201568773098,26.514379806175604,0.0,0.6812435676717364,0.729369404548517,1.4181759768435585,37.82537386939141
2800,0.5225216872020545,0.5707434200638787,5.598348893461081,0.10224573019797652,0.09923751484503922,5.705584772193149,1.0095182707423875,1.2685596456553108,0.05615764812610111,0.06683123398001485,26.516391399405986,0.0,0.6851312657080302,0.7428140879832972,1.4239795637575103,37.812712453228286
2900,0.5282598287002473,0.5839575225555913,5.5783533914130095,0.10276164828303247,0.09996358989674142,5.704032446322831,1.0380154566537279,1.2685554726440198,0.05603567180137149,0.06653722614072419,26.518619110110336,0.0,0.6876030174522794,0.7410722080427844,1.4303122377357869,37.811741819639124
