milliseconds,CycBt,Cdc20a,Cdh1,m,Cdc20t,IEP,CKIt,SK,CycB,Trimer,Mad
0,0.0011098372037219462,0.0009891175955634342,0.008799484480644104,0.2499658305255205,0.0007992355301057682,0.0010006985462412538,0.024856866682410113,0.0009185312555465484,0.0006119132537874707,0.000726977598403524,1.0
100,0.004554130769455271,-1.2158046101820554e-05,0.11954303854389575,0.2502412872406519,0.0017610692173611333,0.0009979423073635607,0.09794791616328606,0.0013640605287821355,5.1188996730518845e-05,0.004738883286639104,1.0
200,0.009132572350635889,1.3917752345058464e-05,0.2070985798889725,0.2501932471720043,0.0021969593547455386,0.0009972110872773598,0.17489904122998226,0.0017785127334810098,5.419845687838524e-05,0.009648179943824853,1.0
300,0.012927808426870845,-1.1712186683934795e-06,0.27390135611215327,0.2502975883085837,0.0023979185869109033,0.0009951781857317618,0.2642173807154991,0.0022403097026841234,3.779021060618077e-05,0.011816695462152603,1.0
400,0.01542152417279081,-1.1686275453653513e-06,0.3999191031957664,0.25066813493784507,0.002539331424702301,0.0009946136083968811,0.40971257540064343,0.0026520419405083565,3.644068459261645e-05,0.016675228683959927,1.0
500,0.018988393996298696,9.49968614457023e-06,0.49211318431004275,0.250627233960448,0.0038052690387683262,0.0009920161679554818,0.47579991022736057,0.002933161070273323,3.57125763709805e-05,0.019150053869445183,1.0
600,0.022266780478927804,5.084577439963049e-06,0.5574925082715796,0.25087714428204494,0.003794923218158603,0.0009890157283800947,0.5871523502492316,0.0032027101804096908,3.982631900592612e-05,0.022558406425194688,1.0
700,0.02476163435758652,-8.492960683464663e-06,0.6683119970221224,0.2508552111372572,0.003996657906924815,0.000985643725479434,0.6514982337413451,0.003525502741214084,4.0649172378901467e-05,0.02416851501827044,1.0
800,0.025809734129431605,1.1562092563601681e-05,0.7385847518029877,0.2508169810285616,0.004406409884707871,0.0009842080628829266,0.751704312963283,0.0036693214504733562,3.184862256516707e-05,0.0272991899527227,1.0
900,0.028039652905235236,8.379308809067312e-06,0.8331424586009042,0.2509974073489079,0.005106694859767772,0.0009832401527100961,0.7748336783986568,0.004058195581076956,3.756475216564579e-05,0.027670146593050098,1.0
1000,0.028857589813323852,1.1102847223368768e-05,0.9110655759438513,0.2513976050146724,0.005342071168547053,0.000983674337414611,0.8430150579757326,0.00418587660628055,4.225576960262111e-05,0.029013473134404482,1.0
1100,0.03094746776184591,1.0715256792623192e-06,0.9811931816583024,0.25116971767478846,0.00626628285432827,0.0009768811136976001,0.9480508454272994,0.004233257246612846,3.282830976472134e-05,0.030935757054539572,1.0
