milliseconds,CycBt,Cdc20a,Cdh1,m,Cdc20t,IEP,CKIt,SK,CycB,Trimer,Mad
1000,0.029083400084549665,-7.653813979657558e-06,0.9146593744740195,0.2512815354786996,0.0061400049645558485,0.000979431904869792,0.7875433593579639,0.0041455862839086454,4.193790122122308e-05,0.02995205433829269,1.0
1100,0.03015723397320865,-7.3597834937128845e-06,0.9734964701772275,0.251331488796827,0.005758495849873584,0.0009774265766413232,0.8926802860476893,0.0043888753241420565,3.1865282031293956e-05,0.029843397916757122,1.0
1200,0.030969113931724652,1.1033313728075685e-05,0.9815085622601669,0.2514564704692426,0.006409749766565717,0.0009798591972605053,1.0113500016986399,0.00457958363752044,3.621351499789318e-05,0.03065752106154654,1.0
1300,0.03273561079028338,1.94496476444533e-06,1.0068404274509604,0.2515535697162282,0.006875050115393927,0.0009772180900280833,1.0343514702973862,0.004581024844734388,3.2445479227632456e-05,0.0320048242767905,1.0
1400,0.033724258710997074,1.4646882596230557e-05,0.9980130601919028,0.2517782657005962,0.006850343159744592,0.0009764523027004673,1.0463841854655853,0.004777181154621306,3.8711255789524364e-05,0.03311142513044166,1.0
1500,0.033629636582531194,1.3701335123927918e-05,0.9923347897566918,0.25187986613677055,0.0076670720747849235,0.0009723281884798355,1.1289003533503688,0.004795436564985724,3.0170953892237423e-05,0.03250568361092102,1.0
1600,0.033512572434183555,-5.718808464478636e-06,0.9985584760150128,0.252020375765598,0.008240767063217334,0.0009711557400958906,1.1224744312358643,0.005072785182061946,2.6203664168107427e-05,0.03426377350432447,1.0
1700,0.03498781497690881,-2.7929954543959866e-06,1.013418755825302,0.25220211917947827,0.008952913153094377,0.000970668507992416,1.2578001076312006,0.004947551889858372,3.368243727737038e-05,0.03417545568405751,1.0
1800,0.03553602520792634,1.437935364673105e-05,1.0175560662696115,0.25207876643545013,0.008971681849632405,0.0009674121233730293,1.2593196219286653,0.005095422632598069,3.2279736759471865e-05,0.03408332756890906,1.0
1900,0.03462391874296048,1.4352020445794198e-05,1.0058621680983935,0.25250334001110913,0.009692781520631038,0.00096546092457339,1.3367127225086246,0.005166078328866966,2.0933830418745874e-05,0.03421607905434947,1.0
2000,0.035131601854641245,5.210798941383295e-07,1.0150726653208153,0.25237246710623423,0.009615246147719345,0.0009600852853600138,1.3514137676338522,0.00533141312476341,2.7483574191506968e-05,0.03507246142278556,1.0
2100,0.0363239822094466,5.872206647714669e-06,1.0006315302725128,0.2527230081074917,0.010524888926071646,0.000961659401959681,1.4321795188036575,0.00536165838147594,3.162077171542832e-05,0.03531967744509897,1.0
2200,0.03535166169587241,1.5896933956790994e-06,1.0015589586982683,0.2527664432858795,0.010445712281113418,0.0009587768094383858,1.436204290962427,0.005432295257683085,2.5439926457166634e-05,0.03595469651724146,1.0
2300,0.03686440149990855,-3.7530890187463854e-06,0.9850881885173018,0.25268960355536174,0.011108379559510904,0.0009592930498064119,1.422036705873663,0.005550543016692241,2.6298270182873793e-05,0.035978867944695306,1.0
2400,0.03718035105595548,3.93549589991182e-06,1.0162292449946555,0.25309938965414247,0.011980687461425948,0.0009558728237641546,1.4392535428143614,0.005511980728958956,2.7321522804056186e-05,0.03628600834860108,1.0
2500,0.03606606530247285,-8.582643376956423e-06,0.9999755390213138,0.25312046082495043,0.012130481533508044,0.0009526806575193529,1.5085403767919106,0.005526918851599689,2.5026455829572815e-05,0.03666770912066889,1.0
2600,0.03632953240095415,-1.916633817867061e-06,0.9877987447225669,0.25335472218632304,0.012685332337177118,0.0009513668527547745,1.5622294914797221,0.005746404930583854,2.0401820323690134e-05,0.03767678263569904,1.0
2700,0.03787455732948127,-1.0655293189294547e-05,0.9802181210262654,0.2534524180499001,0.012581768093530982,0.0009485542955315168,1.5357814561158865,0.0056812668573745185,3.054019018872754e-05,0.036812328793047744,1.0
2800,0.03756695478736506,-1.1799108478830399e-05,1.0192962285153668,0.25332510981958384,0.012788072096550172,0.0009491251564393239,1.622763125800322,0.00558826237845558,2.895431759765653e-05,0.037377741259925226,1.0
2900,0.03725666801309861,7.633510540119114e-06,1.0180520430473352,0.25349531820193266,0.013258019607099226,0.0009433962603438436,1.6150264585076595,0.005668429480679662,2.0600088200584835e-05,0.036652731621110095,1.0
3000,0.03773322627429219,-1.1616738194004439e-05,1.0017069559437597,0.253861616395843,0.013380075113305355,0.0009441936449187918,1.5876369945094382,0.005644617594429788,2.6862655693595354e-05,0.03718580764839288,1.0
3100,0.03703951139789623,-1.1216439822836397e-05,0.9798895326711831,0.2536719778704877,0.013585758038266733,0.0009420000752995012,1.6281797825975932,0.005826888333398451,2.9067192070368465e-05,0.03795990718868562,1.0
3200,0.03762618496899084,-9.194985134472169e-07,0.9928851317508794,0.25396349947331703,0.014661082790790606,0.0009382985678241738,1.704828974489641,0.00578452234120322,2.6684891529775735e-05,0.03815705270504815,1.0
3300,0.03770877757620235,-1.1036943587214754e-05,0.989260056673301,0.25392110876022983,0.014710804935055243,0.0009378990714756122,1.6991080014483033,0.005747144858934808,2.4993314218748974e-05,0.03830518968607229,1.0
3400,0.03790091023365998,7.1064764883457e-06,1.005930088347886,0.25428504862873125,0.015285820761342009,0.0009396176843672497,1.7304611804180692,0.005952191375519743,2.7410519394955844e-05,0.037711816873634264,1.0
3500,0.037155029636496695,1.1666502288329649e-05,1.0187556833369777,0.25448241174882974,0.015772647593099178,0.0009350446287544565,1.6882075158399483,0.005809694400864621,2.858600889130868e-05,0.03710988182740052,1.0
3600,0.03712013327691588,-5.439411339082006e-06,1.0207161582298745,0.25432510272322695,0.016253771724173766,0.0009310620443803124,1.717470383909722,0.005885323345103072,2.0795357388506508e-05,0.037362552866664574,1.0
3700,0.03713436715543344,7.296742752471053e-07,0.9964827273117265,0.2545908409300877,0.01627956843946847,0.0009326781496439637,1.7705563213834583,0.005944418751557508,3.0047367368568866e-05,0.03886508054956481,1.0
3800,0.037221901150518995,1.1849963743380166e-05,0.975875412596342,0.2545756040267894,0.01678151506659352,0.0009273472478109038,1.7918565754809996,0.006064278110933342,2.4997773145449322e-05,0.038060469836804806,1.0
3900,0.03799783276499964,-6.392677234698351e-07,0.974808755229986,0.25476902427159437,0.01682799824031759,0.0009300742406832945,1.7427588816005166,0.006019665676531568,1.833248537808109e-05,0.03861808501223693,1.0
4000,0.038714666652528824,5.052370680218635e-06,1.0230487529244467,0.25482945586859357,0.017365760338651767,0.000928370116043104,1.8040205437147157,0.005930006651917668,2.5459362640215675e-05,0.038886924116760105,1.0
4100,0.037942710457552146,6.097425513763999e-06,1.0062500930686042,0.2550423370361464,0.01797863457496383,0.0009248188316105734,1.7850184956340782,0.00585520660011888,1.90756258707909e-05,0.03821702766578914,1.0
4200,0.03741696384372673,1.3136363875906077e-06,0.9798884354472585,0.25526619051525046,0.018120785655190673,0.0009252378560459877,1.838005033939608,0.006062491497287512,2.357913494278337e-05,0.03874276057566712,1.0
4300,0.037986797746334414,1.2911219270168962e-06,0.9813341575751112,0.25525093337678073,0.018569030776053427,0.000923053818501817,1.8312807484144689,0.005904929074206543,2.2214813620593226e-05,0.03875438760604578,1.0
4400,0.03734069143498576,-7.233398752167835e-06,0.9967760013960412,0.2552728411918608,0.018091968690322965,0.0009214090256506888,1.8181674228000106,0.005898193173925079,2.362772300383128e-05,0.038843146021823545,1.0
4500,0.038780437805250124,4.4326886646278525e-06,1.0011199036835146,0.25552144138254196,0.018548052059750138,0.0009198397752099055,1.7920807810002848,0.0060489605544500405,2.8922370929845106e-05,0.03910550234004082,1.0
4600,0.03785306406146906,1.2500376099981417e-05,1.001495921069072,0.25562563277389133,0.019016396704414643,0.000912734574921487,1.7870559533152888,0.005926012875547258,1.9784811365376563e-05,0.03827675246491594,1.0
4700,0.03858080698952907,2.9551461565232042e-06,1.0170165691159665,0.2559381510430623,0.019584829308717192,0.0009156344248464423,1.8357713355634464,0.0061256597821664075,2.5470118773887147e-05,0.03881861403478658,1.0
4800,0.03766633371409784,3.836088016773533e-06,0.9823551347856782,0.2558011447889571,0.019952466113544492,0.0009138383118318313,1.8795805998172355,0.006092693478394189,1.9551574581485916e-05,0.03761516740253303,1.0
4900,0.039168207819580525,9.73350909849982e-06,1.0224440826334171,0.2559447256813371,0.02052582129093919,0.0009110044878898132,1.861679248774083,0.006065802092585907,2.5558106430536247e-05,0.03862659832842817,1.0
5000,0.03800824461952291,1.545870942714822e-05,1.0030554836978696,0.25600211029206515,0.02017040184402666,0.0009094229016862037,1.823815150480011,0.006006804883840244,1.4843829155091883e-05,0.03794935544437965,1.0
