milliseconds,NFkB,IKKIkBa,IKKIkBaNFkB,IKK,IkBa,IKKIkBb,IKKIkBbNFkB,IkBb,IKKIkBe,IKKIkBeNFkB,IkBe,IkBaNFkB,IkBbNFkB,IkBeNFkB,IkBat,NFkBn,IkBan,IkBanNFkBn,IkBbn,IkBbnNFkBn,IkBbt,IkBen,IkBenNFkBn,IkBet
0,0.0002503247708878457,-5.761016766239985e-05,-0.00015218897157443447,0.10023273144410622,0.1902962838592886,-7.625079837331917e-07,-5.255250784606597e-06,0.021426286088474418,1.1446061853017755e-06,-3.953995954798357e-07,0.015307139228284446,0.08208222553685751,0.009102121746183744,0.006499934499677575,0.00548680061532377,0.00020459663861265872,0.1932601059620568,0.0013739905914339303,0.02188696387504981,0.0003006324537756231,0.0006369600262576974,0.015634939533585027,0.00021472351645846627,0.00045500003870377695
100,0.00024378069363629163,6.860732417459167e-05,0.00015974768102053306,0.09978404929305242,0.190241957040514,6.729367548720221e-07,9.02316199436193e-06,0.02142793724246344,8.098672087711103e-07,5.894163061521053e-06,0.015304448982515395,0.0817912472145055,0.009094751041616955,0.006495544630826451,0.005486800080207247,0.00020387685436686854,0.19325981797266845,0.001374000846453685,0.02188694243458068,0.00030066980675353907,0.0006369599251146156,0.015634884576712374,0.00021472013249392081,0.000454999966285284
200,0.0002586512525189106,2.8161612901983794e-05,0.00025432188753062035,0.09956508333843735,0.1902176179931325,3.2586353310854673e-06,5.990543982681752e-06,0.021425666870480933,2.889674174804288e-06,8.758858900053129e-06,0.01530329610835011,0.0815651993869673,0.009081583901694227,0.006490012045358021,0.005486800570655048,0.00020456497617436683,0.19325978176167127,0.0013740439866966624,0.021886767824822448,0.00030069048305137694,0.0006369599629368789,0.015634854130704583,0.00021483142209220113,0.0004549999668191936
300,0.00024567526517497523,0.00011814544147133293,0.000268734708179448,0.09929792317683873,0.19014775110593102,5.054755477064934e-06,1.4208542769865164e-05,0.02142519027177728,3.638461204772813e-06,7.4897297500535115e-06,0.01530500076645542,0.08177720998798038,0.009083513142704393,0.006478906739113937,0.005486801558997385,0.0002043836477002978,0.19325978474201688,0.0013739275216876452,0.021886794756347232,0.00030069859221532025,0.0006369598865579417,0.01563469562655917,0.00021483635049681133,0.0004549999265097426
400,0.0002613530948505916,0.00018848438782893977,0.0005897697055399782,0.09903847040621716,0.19012704397911834,3.878901905524899e-06,2.2611026562650172e-05,0.021424068155537056,7.276518186291999e-06,1.650806118174157e-05,0.015300121058344369,0.08139503489039371,0.009075911104515189,0.006483196731718067,0.005486801471598033,0.0002028597899918335,0.19325976609799494,0.0013738453960322932,0.02188660007727549,0.00030089607276701365,0.0006369598996514823,0.01563470249105939,0.0002148349239556313,0.0004549998679056082
500,0.0002578224160235443,0.0002354597866507205,0.0008810956457581836,0.09895722658459613,0.1900329122970521,8.012648310328276e-06,1.8347698622580206e-05,0.021420623700113578,7.7874409273804e-06,2.3550897547831867e-05,0.015302344403144602,0.08120812497003617,0.009075788724077714,0.006470776972160471,0.005486802453600214,0.00020412162937798932,0.19325962865761084,0.0013739780262688177,0.021886630976488335,0.0003009466683761303,0.0006369598216344167,0.015634622798852905,0.00021495295416783857,0.0004549997977371106
600,0.0002539124507375993,0.00025395459273785123,0.0007935805254336009,0.09855578658531647,0.1900772107886504,7.138974911100153e-06,2.9301783377954227e-05,0.02142216058747412,8.351211714592328e-06,2.987783203641654e-05,0.015299298171710244,0.08126470408961155,0.00907580859096087,0.00646709691963054,0.00548680323164931,0.000202885446177108,0.1932598617592069,0.0013740577057944506,0.02188645823340828,0.00030095955625563195,0.0006369598274076553,0.01563453729727283,0.0002149963137676851,0.00045499975100061015
700,0.0002581978253799493,0.00033880017039724877,0.0009421946810838922,0.09851728058220331,0.18994196674049993,7.996404910169355e-06,3.134404008465004e-05,0.021419644837963294,7.798706190522008e-06,2.9328684411557902e-05,0.015299038852632244,0.08111478598213688,0.009066536103229971,0.0064677323065053735,0.005486803028097024,0.00020296788479276233,0.193259546606517,0.0013739837649961186,0.021886133725841785,0.00030089017237092255,0.0006369597925895139,0.01563437579027963,0.0002149418244993647,0.00045499969276796494
800,0.0002611101818899145,0.0003371106188634295,0.0011965620583312567,0.09836054744356325,0.1899740626003827,9.319069093663745e-06,3.154988757865812e-05,0.02141807596929716,1.0961645073711973e-05,3.8239505199043506e-05,0.015296652040075139,0.08086215179053685,0.009066159302864595,0.006458363802447274,0.005486803060500828,0.0002039323929916872,0.19325927353091263,0.0013739943693181632,0.02188620692339418,0.0003009967821208062,0.0006369597348976334,0.015634324406602576,0.00021505152580929163,0.00045499964502366305
900,0.00026119486083907225,0.0003709420535875658,0.0011974660038259115,0.09801624012713961,0.1899532271416871,1.2310268475817198e-05,4.080203117399156e-05,0.021416760440261515,1.266375293082587e-05,4.558414194673985e-05,0.015294784973963235,0.08087922734046651,0.009053054601219263,0.006462960349161544,0.00548680361070519,0.00020397335592052982,0.19325963301436433,0.001373824993082012,0.021885919251030252,0.00030102841703261076,0.000636959639453916,0.015634305613000797,0.00021508300309074302,0.0004549995813448454
