milliseconds,Fe3__enos,Fe3__Arg,Fe2,Fe2__Arg,Fe3__NO,NO,Fe2__NO,Fe3__NOHA,NOHA,Fe2__NOHA,Fe3__O2__Arg,Fe3__O2__NOHA,Citrulline
0,0.015030163631188209,-4.143488887126731e-05,-3.1608557591677924e-07,1.4328356082020157e-06,1.4041179144053199e-06,-0.0004747009144945282,-5.223818920786226e-07,-0.00015272155990988213,-0.0001397301969544813,-9.390956749462036e-07,9.814309045965107e-06,8.745321798409301e-07,-0.0003446753610762433
100,0.004877397169703455,0.008692777369818914,3.739713557181642e-05,0.00019109108850885975,2.2403825780194084e-06,-0.00024370601653402429,-3.291896024713836e-07,0.0004187945553830798,-0.00014012715117202432,2.8047412433669586e-06,0.0006463502539367397,5.485314236577404e-06,0.0002761242008639964
200,0.0017389145832862195,0.01062086355721788,2.41704479871516e-05,0.00023858072377854565,1.0466187917313301e-05,0.00042982897019165156,9.634648798440437e-07,0.0014551301129765268,0.00012618074003171623,7.44109437438715e-06,0.0008461362217185597,2.2282194457191216e-05,0.0006106832544183783
300,0.000819852186877659,0.01076120153020125,1.9431185843810075e-05,0.0002482775045876886,2.2974516197880607e-05,0.00032079288672373624,2.1937432365462054e-06,0.0023305091881499914,0.00010421059192790939,1.1878236837596105e-05,0.0008699826072519885,5.7325067790106364e-05,-0.0005349834525872841
400,0.000649901070207729,0.010415985664359391,1.789948702015239e-05,0.00023727844708332186,4.1308754715576254e-05,0.0004274328393262749,3.5274031951816366e-06,0.002846452599093492,-1.9486164193502825e-05,1.9150688887886207e-05,0.0008360828057842155,7.865475528301027e-05,0.00015474990178700518
500,0.0002990491390371375,0.009829601308088558,1.716053250068774e-05,0.00022344713031992482,4.914971680431471e-05,0.0011921557254371072,5.067601592153833e-06,0.0035656581972017456,0.00019721606748892385,2.2429134690016632e-05,0.0007884284723208282,9.655141664082873e-05,0.00011128500127654682
600,0.00019844108356778292,0.009106109282253127,1.6420090333208326e-05,0.00021373312243589307,5.755617177772609e-05,0.0005211071192528053,6.876859148211187e-06,0.00433110371049961,0.00027548236526136235,2.8775225903230483e-05,0.0007422254348602842,0.00011233194400707536,0.0016588656748896548
700,0.00045848166582057115,0.008571759087860256,1.6666868974346638e-05,0.000202822418864801,6.527537387310531e-05,0.0019151433651201021,8.501912916798465e-06,0.004902400222151681,0.00029503401271875477,3.0347852883123547e-05,0.0007060269450431031,0.00013387011118379342,0.0020168936987317292
800,0.0004305540773883769,0.008153207943695659,1.600690950605199e-05,0.00019802820703666713,7.335836240279707e-05,0.0017433678406998715,1.0480786886316573e-05,0.0050039399435922545,0.00027918920116742554,3.477360865975547e-05,0.0006773057017635284,0.00014166545684019728,0.002248003090231252
900,0.00033906550001300685,0.008065063572847374,1.5600071780117067e-05,0.00018887310149708197,7.731547554450192e-05,0.0025453569526297463,1.1924245972186698e-05,0.0055240274821525,0.0005682364570571625,3.699346541998495e-05,0.0006690487243761475,0.00014578261618493598,0.0013238105433243624
1000,0.0003378207981964387,0.007666842004106205,1.6010265560463747e-05,0.00018549528448984928,8.508068920347361e-05,0.003176800383039171,1.3739133903615684e-05,0.0057455889992713075,0.0005425507932401381,3.885839055032237e-05,0.0006364486929510204,0.00015898776267402824,0.002926347988859721
1100,0.00042616366664690946,0.007388030080602634,1.5657769023863296e-05,0.000175282443268565,8.79602565913971e-05,0.0035357371606949553,1.4234974388350534e-05,0.005748010596695236,0.0005384746819517221,3.925756878280911e-05,0.00062761467432643,0.0001697807135285426,0.0025181097594277582
1200,0.0007671303392321596,0.007290628385500068,1.6084593743683082e-05,0.00017417836684926162,8.872763209639413e-05,0.0026476953020874053,1.553120107881122e-05,0.006064220052822268,0.0007261611501837278,4.1858671338047915e-05,0.000619249453321392,0.00016919674160647438,0.004076386148839434
1300,0.0005524815315844778,0.007090050914918821,1.6051314976075477e-05,0.00016909204791959814,9.315222152308074e-05,0.0038510548537869353,1.5814976751512616e-05,0.006153529078273045,0.0008776448010512562,4.125868046293596e-05,0.0005934575581387026,0.00017643559937679067,0.004369813736205927
1400,0.0004294957768273654,0.006977840990068387,1.575984803250033e-05,0.00016667953023754843,9.353801086864774e-05,0.004145151379372032,1.6862769952916818e-05,0.006511403290479758,0.0009258855553226237,4.249070817264685e-05,0.0005975075886947063,0.00017639974619869836,0.005076393420567571
1500,0.0005208658730046459,0.006927728955053591,1.5623238043874623e-05,0.00016805656242034674,9.799165036813999e-05,0.005009079228471632,1.6508865452220768e-05,0.006417544416622632,0.001017037754745103,4.2385275431864126e-05,0.0005763166572450695,0.0001782375043336161,0.004539929580660124
1600,0.0007827445159900459,0.006785863439092868,1.5196990262625496e-05,0.0001644383455223517,9.726123709024699e-05,0.0060811087934478335,1.7395886840569024e-05,0.006358849521858624,0.0012856473640945611,4.487015791535122e-05,0.000573979044159669,0.0001817981063821426,0.004909491148566939
1700,0.0008001717716329744,0.0065812237371209,1.5201956496470585e-05,0.00016139868807105374,0.00010043168909936594,0.00624866426838937,1.7336229400643353e-05,0.006562630129003864,0.0011804302542288282,4.3823220819264164e-05,0.0005655368517439928,0.00018543257968912471,0.006936289499302367
1800,0.0007932749164641908,0.006626761807820504,1.586220861190479e-05,0.0001631546372430578,9.917603960513418e-05,0.006817665658532572,1.8039269316377824e-05,0.006575953084546582,0.0012908852023897361,4.384087498279239e-05,0.0005670685394472586,0.0001840666251853307,0.006032507621657108
1900,0.0006299775274722153,0.0064510687779172505,1.5619816786942237e-05,0.00016487171872657234,9.923131556712804e-05,0.007592137647077403,1.833600235056525e-05,0.006694421507650533,0.0016030784350201028,4.389499483345381e-05,0.0005575580215885379,0.00018993878707883143,0.008029309878792636
2000,0.0006666766602742819,0.006497999701504576,1.538223458667967e-05,0.00015758354765203363,9.970599975674719e-05,0.0076656754706916,1.827117660195579e-05,0.006667814302513582,0.0015766112732229815,4.506005783204822e-05,0.0005692180733335836,0.0001923616847294214,0.007757988098290951
2100,0.0006304045848003446,0.0064122890612282185,1.5706630679321527e-05,0.00016156408196138652,0.00010436049313412725,0.00821565670539875,1.8969590482333426e-05,0.006703382937565185,0.0017150110907134491,4.441781936380241e-05,0.0005532444678615932,0.00018792036789203588,0.008618205644278664
2200,0.0006826740411310529,0.006584747073749162,1.5052039158486708e-05,0.00015780598808937428,0.00010441370805588681,0.0090823853735273,1.861775143345267e-05,0.006767750889084627,0.0017757943247769309,4.5570366038550204e-05,0.0005513961004571259,0.00019331031028186474,0.008915412914087867
2300,0.0008005752683879603,0.0065586693597750635,1.530138586376216e-05,0.00015719475048173864,0.00010308982126382283,0.009248224400398797,1.887212818129901e-05,0.006694930762505218,0.0019419793991039026,4.540452382825792e-05,0.0005477704193987409,0.00018712121995459547,0.010298641906650583
2400,0.000839643391738588,0.006454392661128863,1.5381657636777707e-05,0.00015685446234530833,0.00010311160789826368,0.00970295056358007,1.895298982606938e-05,0.0067962621519353575,0.0022711035712366357,4.4778778933384275e-05,0.0005598253867588262,0.00018847220125779184,0.010184042044900952
2500,0.0006227470657646138,0.00660619277207083,1.5766764941273468e-05,0.00015761641844288594,0.00010351989791694092,0.010689831653351148,1.9459990515208406e-05,0.006648077404162925,0.00223868882809708,4.690450451546505e-05,0.0005630489147453598,0.00019719661646143413,0.010656404957442857
2600,0.0006924739329477052,0.006595223314438452,1.503501275739241e-05,0.00015939653189873772,0.00010475698725300814,0.011475303836974409,1.861645336774291e-05,0.0068929438704451495,0.0023036821654311627,4.6727135378108383e-05,0.0005549118118590755,0.0001899264154854359,0.011821124437337367
2700,0.000843528520311931,0.006305708033446037,1.5303693993776816e-05,0.00015940574810402607,0.00010356884613391956,0.010900770434599787,1.8887548225277502e-05,0.006899442588394848,0.0024490920401594026,4.5702656280190915e-05,0.0005442519156514896,0.00019754690270813873,0.011394048134962947
2800,0.0006672876445451507,0.006519158484430515,1.5133837415213186e-05,0.0001575829721364227,0.00010231581519027657,0.011489281640737906,1.8522037147418432e-05,0.006731731831231138,0.0025643984165450683,4.517406040111865e-05,0.0005490401117806168,0.0001937379329729958,0.011828603624093728
2900,0.0008347360125583773,0.006303793077762703,1.546249299730287e-05,0.00015584374458380845,0.00010389857401989738,0.012168819226920369,1.902164420848564e-05,0.0068807110001879975,0.002922476472417317,4.688572735931964e-05,0.0005416500241678405,0.000195408369903118,0.013672483491975269
3000,0.0008339303072924462,0.006296511894850449,1.5426723931742627e-05,0.0001575630149873769,0.00010524757871998055,0.012604061277516582,1.858742343811878e-05,0.006902186503375102,0.0027565608656047545,4.712554588907831e-05,0.0005550553750050339,0.0001950604598143915,0.014120708927919555
3100,0.0005901470170959739,0.006470100143021427,1.530624901440324e-05,0.00015828407901152092,0.00010461828674315931,0.01359668313170875,1.9540008213179857e-05,0.0067380962476917905,0.003156197682962141,4.6760091189268586e-05,0.0005521472741974885,0.00019379457073155927,0.01366641031109064
3200,0.0005217715317136763,0.006369970511934761,1.5762947588598624e-05,0.00015971675492077247,0.00010169361368947104,0.013678908451847636,1.8544727177202118e-05,0.006818410702873362,0.0031251659510441,4.62187534734712e-05,0.000541886627340312,0.00019063147812413214,0.014893500812808155
3300,0.0008092530295972966,0.006404868322616988,1.5385863415157204e-05,0.000157125016060076,0.0001067145518546936,0.015238404678172212,1.859189239248426e-05,0.006741851591146122,0.0031381776852082532,4.741233657887079e-05,0.0005456208033138054,0.00019698184102428124,0.015444606525312836
3400,0.0005817447077523963,0.006302281543642364,1.5768934284789052e-05,0.00015965736300738672,0.0001020215039465677,0.015718864927197075,1.8759822367459087e-05,0.006737159686303319,0.00348357735477423,4.749649503623032e-05,0.0005504816984079363,0.0001964740806924582,0.0161729111355195
3500,0.0006199437774310673,0.006345556766552538,1.5776254380681212e-05,0.00015459409024092034,0.00010550020685795794,0.016116697743259304,1.874885580039971e-05,0.006723305182065385,0.0036326997960260603,4.7579076985823843e-05,0.0005422169462168337,0.0001910199761886986,0.017141784542332728
3600,0.0004989348699123757,0.006405418447647435,1.550907438256351e-05,0.00015438663145863525,0.00010412713584561105,0.016826747119665697,1.9647181894172277e-05,0.0070312969348127015,0.00376663841242866,4.7361594095295754e-05,0.0005461020680150776,0.0001976930308747569,0.016513796220060474
3700,0.0006453520760048736,0.0064293260379742565,1.5518147660913962e-05,0.00015754854934890372,0.00010237473999902426,0.01694540939152264,1.8933838459063867e-05,0.006737396986150432,0.0035910422158533218,4.761350015805033e-05,0.00055050998292812,0.00019941703916318205,0.017674522145122294
3800,0.0007360600614367572,0.006277764746957341,1.568052234518123e-05,0.00015691445687205646,0.00010646351694620389,0.017571011303868785,1.9512079250996633e-05,0.0070119744847354105,0.003922787509288537,4.743426858026068e-05,0.000551302133622587,0.00019072138653433197,0.018108596572255276
