milliseconds,Fe3__enos,Fe3__Arg,Fe2,Fe2__Arg,Fe3__NO,NO,Fe2__NO,Fe3__NOHA,NOHA,Fe2__NOHA,Fe3__O2__Arg,Fe3__O2__NOHA,Citrulline
0,0.014931524024207566,1.5496731015023422e-05,-6.642435739495554e-08,2.6011335591960947e-06,-1.7740103880182744e-06,0.0006271097164010635,-4.27351232926482e-08,0.00015165635106984768,6.733182961226542e-05,-8.775524218790895e-07,9.217277258050606e-06,-2.0484016538885377e-06,0.0007070772674623301
100,0.0049959531988065225,0.008740530726513214,3.7292957677925577e-05,0.0001948800881285398,6.547543180051546e-07,0.0007176889752629001,-2.7778642598550833e-07,0.0002840174540811323,-2.3505494749929867e-05,1.290954304848063e-06,0.000629934406130017,8.847729202479122e-06,-0.00011287655338521784
200,0.0018177908773421016,0.010826130465034361,2.3953684512608416e-05,0.00024471898329835734,9.854501075077898e-06,-0.0001196973333457156,4.4493509343618205e-07,0.0012731979983180764,0.00014521894515374294,7.643844397521405e-06,0.0008411247940183016,2.59169336871206e-05,-0.00018859068092101644
300,0.0008686125391815199,0.010939330882051726,1.902284119287364e-05,0.00024844959069011166,2.3832472282642605e-05,-0.0004879565385343125,1.843122368410676e-06,0.002298482613905924,2.5804371539053117e-05,1.320169010265956e-05,0.0008749221565751171,5.3623174084032506e-05,0.0009252220419641518
400,0.0004904807209509226,0.010193119952773298,1.7657638875344152e-05,0.0002363846974885372,3.764268194566038e-05,-2.446817970656618e-06,3.4323361154961622e-06,0.0029068602970306746,-5.165977358085241e-05,1.904835214103176e-05,0.0008449816958196361,7.482021008732347e-05,0.0004961367596066897
500,0.0004863191505218028,0.0097089039528198,1.6541881121899252e-05,0.00022274730617445054,5.0004742261349496e-05,0.0010648562135250512,5.883038726660479e-06,0.003825320095418693,1.2920384937193128e-05,2.358864213719023e-05,0.0007928428699910786,9.838198119789497e-05,0.0002086833030831051
600,0.0005877217409707661,0.009000198233146274,1.617166985656305e-05,0.0002131642361855719,6.109670721472425e-05,0.0010869023576741577,7.5243240476597715e-06,0.004314586339471903,7.091668283918314e-05,2.7841592671062072e-05,0.0007609990299177905,0.0001117276253768862,0.0002147608640243831
700,0.000509544153184456,0.008798668019085501,1.655449620825092e-05,0.0002019006668336536,6.838234995975139e-05,0.0015345511147799012,8.944844993102983e-06,0.004680940154313214,0.00018940658153013628,3.1175461969607004e-05,0.0007287157691922477,0.000133694816443,0.0020385715527723998
800,0.0005026428160469109,0.008155132088082216,1.6289981635845278e-05,0.00019629425736663252,7.214516400909589e-05,0.0022953403585625675,1.108512721281556e-05,0.004966145843804279,0.00041127763109369275,3.365899739148087e-05,0.000685822738761401,0.00014411813106970917,0.002061391260924946
900,0.00041195641030183667,0.007914500914529287,1.5696746627876665e-05,0.00019041674182201812,7.790759552222655e-05,0.0023973354194692063,1.2577572471191569e-05,0.0054387540456476875,0.0003314856485009724,3.664642451489947e-05,0.0006713071939783042,0.00015163566997814998,0.0026004458234326765
1000,0.000447553955578819,0.007708613760222196,1.6052452467743365e-05,0.000186528181641362,8.310096337327841e-05,0.0030197670273381066,1.3463912178538097e-05,0.005850864757669281,0.0006911896657132373,3.7828601766318814e-05,0.0006456193879209025,0.00016216243559002782,0.0025526301717710875
1100,0.00036244118522730476,0.007496176863039073,1.5385430318921995e-05,0.0001808420394030933,8.871460881749618e-05,0.0028007845592873423,1.4624819023454533e-05,0.005870188868576261,0.0006250801429298537,3.8993795079706396e-05,0.0006277539362891666,0.0001610509333542537,0.0035149360920498232
1200,0.0004812568460646891,0.007267159608277532,1.5648241145337253e-05,0.00017376050022367885,8.956672112986207e-05,0.004140232749192079,1.4969836209084036e-05,0.005969259129517239,0.0008716582017928825,4.0290878964006324e-05,0.0006085754818989216,0.0001695865153045289,0.003823595971558143
1300,0.0006980273645674702,0.0069937483908001285,1.564321781888582e-05,0.0001712592795482547,9.097402161584552e-05,0.004308988522515861,1.5359412446478094e-05,0.006108135744182869,0.0008035864454836696,4.2991024693494125e-05,0.0006114625087633117,0.00017232071734210716,0.004240737978959032
1400,0.0005150476729222187,0.007005184782213161,1.544035777588198e-05,0.0001707441626190092,9.352342254221756e-05,0.004566058327090018,1.6636053989985254e-05,0.006278808149892593,0.001111589789621465,4.150631265136954e-05,0.0006013531186454391,0.00017721068588782618,0.004722849411499119
1500,0.0004976934503307665,0.006852450664844085,1.5321811913709886e-05,0.0001694072242896577,9.458759179532978e-05,0.005254358588041172,1.6933139474908685e-05,0.0063005197910718,0.0011677509160099551,4.3668995118501405e-05,0.0005832240953144705,0.0001858442842973221,0.005401541144850712
1600,0.0005462228591782364,0.006894833240121209,1.5890064890262846e-05,0.00016607872422498077,9.907750292200303e-05,0.005432281534518686,1.785235140628244e-05,0.006444421721559546,0.001085468585086068,4.343117801301176e-05,0.0005717382076041305,0.00018246273008563037,0.005243895135089594
1700,0.0006340949196012578,0.006692450267932017,1.5405674170220964e-05,0.00016375248196764868,9.911018889708636e-05,0.006506241943979681,1.731251355305302e-05,0.006654789808816653,0.0014090714404776344,4.404784089014012e-05,0.0005787055425317422,0.00018257085608402125,0.00694594399745052
1800,0.0005849739003412526,0.006554638614118972,1.5758120289639574e-05,0.00016512803066968235,0.00010233691247641546,0.0058466291471057944,1.7489421299112636e-05,0.006619265550223979,0.0014211838919028345,4.476118786626983e-05,0.0005601052361393815,0.0001844681506454152,0.007192562013690254
1900,0.0005194035901962884,0.006472557881357113,1.5818200150514675e-05,0.00016022250344593626,0.00010353799875375229,0.007113616521872244,1.779577611162398e-05,0.006573603542651305,0.0016953221225823835,4.499068353393502e-05,0.0005650086551477393,0.00019001127969199468,0.0065803203337938074
2000,0.0005211481649929859,0.006409728414088338,1.5813326716583576e-05,0.0001606324249914715,0.00010030617506415444,0.007756839161065353,1.8546006125793237e-05,0.0065940287267264594,0.001825880811634966,4.5622452838809065e-05,0.0005592517409421263,0.0001893299670099555,0.008080382021358088
2100,0.0005250682253287818,0.00653325845801055,1.5296301683060336e-05,0.00016226731872209013,0.00010190857986924235,0.008395779626353342,1.8086409400755233e-05,0.0066437967440138015,0.0019497349528230924,4.548288806469139e-05,0.000556411272052985,0.00019230113775952598,0.008082549486263064
2200,0.0005931090049508395,0.006531987984250069,1.5378597730987665e-05,0.00016005579141540143,0.00010166811822522475,0.009062538098161634,1.9127792489545072e-05,0.0068155531370350814,0.0020215775439888137,4.6798709402469034e-05,0.0005507542094374728,0.00019544122343676798,0.00920873568668471
2300,0.0007411967549280912,0.006459796214574019,1.5604321950980857e-05,0.00016078410378165446,0.00010078579086114645,0.009299559706243245,1.858877926184167e-05,0.006705607398527226,0.0019248123383043074,4.6670485731868713e-05,0.0005458740508776411,0.00019678926534343248,0.009036100281440203
2400,0.0006152582797134479,0.006592411932833422,1.5688281058495538e-05,0.00015808817668607408,0.0001006737816222297,0.010093998115723335,1.8377455393713042e-05,0.006628150188989941,0.002073270733500121,4.542410978080298e-05,0.000557674946820842,0.00018850819568395346,0.009984687412271947
2500,0.0008317348384767314,0.006481670273587353,1.5341214888617487e-05,0.00015636754001240857,0.00010181374694601557,0.011030024281006589,1.8404031599884854e-05,0.0068964716418927225,0.0024646603262315904,4.545690858223514e-05,0.0005477622664905846,0.00019104620265015049,0.011026863474901732
2600,0.0006826727606352861,0.006400551889955675,1.5049870109245316e-05,0.0001584473549020789,0.00010597112792076241,0.011130281687208803,1.8979011350090053e-05,0.006904475428230028,0.002488549042543757,4.6837134451874566e-05,0.0005444907513613534,0.00019060737434242248,0.011451667217090985
2700,0.0006568281966196957,0.006417742138708541,1.5254274660788511e-05,0.00016042223936086394,0.00010367618193224795,0.011470935565947254,1.85342085860609e-05,0.006910516518936869,0.002548140515975414,4.594346906145015e-05,0.0005544178723436177,0.000198144642562133,0.012090034806799972
2800,0.0005601348782179086,0.006462602019008726,1.5259138554789265e-05,0.00015873959013569015,0.00010557043090505669,0.012055416152869428,1.913103951483406e-05,0.006989424419335415,0.002735017865852082,4.705781930769551e-05,0.0005513063751846086,0.00019203817482197358,0.01158724582693903
2900,0.0004663235140580045,0.006349335842502232,1.5496649253720175e-05,0.00015854674264639525,0.00010454781828848355,0.012024062021531409,1.9599052759382444e-05,0.006967872776502145,0.0026500227417170525,4.676591084460203e-05,0.0005487061575479349,0.00018927506581044862,0.013159733669210957
3000,0.0004433535486746238,0.006500818516230862,1.5483599190001958e-05,0.00016019750211288545,0.00010668293934600318,0.012997683075084858,1.919332504826199e-05,0.0068065409164306525,0.0030141564694625817,4.55058855736921e-05,0.0005514125921464771,0.0001896151080998239,0.013690163300934984
3100,0.0005891183823840655,0.0063086893651360864,1.554598356815818e-05,0.00015478970617260472,0.00010536959804161388,0.013583719128165084,1.8675767930090038e-05,0.0068010556993953345,0.003053834523955085,4.68029438126197e-05,0.0005577282763870036,0.00019235156558386336,0.013995465047352443
3200,0.0005231274218623375,0.0063665984939795285,1.540359142188137e-05,0.00015877882546425708,0.0001059025322295887,0.014987064280605169,1.8736586398421087e-05,0.006773183022780124,0.0032684615457601327,4.5903193282623675e-05,0.0005419771929604481,0.00019221159970205296,0.014101713528527049
3300,0.0006400402367475194,0.0065628699997538785,1.5515095206638264e-05,0.00015688521625489572,0.00010365112824119727,0.014504038164980264,1.858060259075845e-05,0.006986462942952242,0.00328720319750731,4.539698781145348e-05,0.0005539923473235032,0.00019915185224923018,0.014823424925029102
3400,0.0004943946048158366,0.006396150311793771,1.555992048045076e-05,0.000160646877099583,0.00010630053496299142,0.016100388023170077,1.9517258167063048e-05,0.00691878170176615,0.0033707287267600596,4.541150983088752e-05,0.0005418911719176021,0.00019861788478833513,0.015587814662712132
3500,0.0004868770287527953,0.006481001413758437,1.503785748835518e-05,0.00015677840751787212,0.00010696595326491983,0.015245000112183807,1.8904824270468345e-05,0.00675269454034378,0.003581480601380979,4.625157245401262e-05,0.0005518927045137619,0.00019698241115078722,0.015899573162618495
3600,0.0006812543307343983,0.006470924184134579,1.5648250075666406e-05,0.00015936862984714502,0.00010384613491018874,0.015969541870520867,1.929445291290946e-05,0.006751227355546826,0.0034603880750183782,4.6817728600092574e-05,0.0005518483383871224,0.0001924136408917918,0.016975945039651417
3700,0.000675715710475045,0.006306498415385125,1.5313111606218757e-05,0.00015527612368345636,0.0001055111064886039,0.01704063010902754,1.96520657841577e-05,0.00684877285589546,0.003760009395196018,4.701304609463007e-05,0.0005532123247689246,0.0001966036601998616,0.017915872027382044
3800,0.0007964500675017421,0.006458283533757795,1.5331382449349384e-05,0.0001580709049268709,0.00010596189268232621,0.01788846380288515,1.9320741306235406e-05,0.0069489914515859195,0.0038060339252640792,4.732487684221381e-05,0.0005571999089372549,0.00019731524749379422,0.01885335856540108
3900,0.0005068343757041713,0.006263791976609028,1.529778026901326e-05,0.0001559004859064431,0.00010393510833549688,0.017650881224000412,1.9748995936047345e-05,0.00702774381934306,0.004020983093217048,4.659314486965939e-05,0.0005407556124378249,0.00019345266350744773,0.018589940537371025
4000,0.0008037639194433848,0.006518105619733225,1.5456811800026672e-05,0.00015728292543515853,0.0001017779437117646,0.019323590053312,1.8725181146386632e-05,0.0069123576098038325,0.004094846763758852,4.666802330519904e-05,0.0005440217028463597,0.00019750857106953782,0.01967762205215449
4100,0.0008365771309146432,0.006335614599030842,1.5144898552612835e-05,0.00015689763712968473,0.00010473595864159705,0.01926425472334975,1.865946672057299e-05,0.006775293291583522,0.004276106030379023,4.734678504448371e-05,0.0005482649908316053,0.00019900707561733345,0.01918695092168131
4200,0.0008400375618739103,0.0064741413699310815,1.559491608991826e-05,0.00015510268421831664,0.00010391703706214405,0.020160233762463294,1.8874287608103277e-05,0.006825071605110039,0.004414032619862472,4.607813734366749e-05,0.0005617526392875851,0.00019651807914059557,0.020391519742651704
