milliseconds,Fe3__enos,Fe3__Arg,Fe2,Fe2__Arg,Fe3__NO,NO,Fe2__NO,Fe3__NOHA,NOHA,Fe2__NOHA,Fe3__O2__Arg,Fe3__O2__NOHA,Citrulline
0,0.015152325305251561,8.103602286750763e-05,2.6344116992270015e-08,2.9928533508947875e-06,-4.338913924030839e-07,0.0006623332354074022,-4.969403462434103e-07,0.00011567632594898164,-9.612667712559653e-05,8.783632173586839e-07,-5.250272958624809e-06,4.802603531825084e-06,-0.0003569082747571314
100,0.005219157302471242,0.008502010756154981,3.68769112839113e-05,0.00018872341263391054,1.543351852296319e-07,-0.0005939320879397403,-4.860004512269836e-07,0.00037753198188373715,0.00010666330615721151,2.1510339093030103e-06,0.0006332066589953068,2.018837042941735e-06,6.665594656901226e-05
200,0.001848234794722209,0.010775642338477111,2.428473438274851e-05,0.00023964365685722402,1.1458177096572409e-05,0.00035326493578947607,4.32060038339743e-07,0.0014475828078277346,-7.799927485397997e-06,7.3623653938282705e-06,0.0008441681577016285,3.054067040246029e-05,0.00034431653687703263
300,0.0008410912683674543,0.010683558229546225,1.951383125192786e-05,0.00024831690400177106,2.6399147284112016e-05,-8.221564516724752e-05,1.70666162920704e-06,0.0020417657762898584,0.00013911715228386956,1.2964194304280715e-05,0.0008527962255735601,5.4531884881533204e-05,0.0009206067766468926
400,0.0003266477314973554,0.010279049562930145,1.793777753814225e-05,0.00023582018424198896,3.9480498100616676e-05,0.0004935044919285099,3.2113542477238663e-06,0.0030276576783999404,9.966897278830474e-05,1.984258291652121e-05,0.0008320032112407896,7.809376653549624e-05,0.000399426579967617
500,0.0005015048573692337,0.00978274854843698,1.670008703701159e-05,0.00022860388029773712,5.027179186791516e-05,0.000992811994377625,5.671116530966234e-06,0.003757640444500827,5.846561932769505e-05,2.4079225960977774e-05,0.000798484669847309,9.999837368366305e-05,0.0011997466741586553
600,0.00040413533282792843,0.009007815710224566,1.676999646536325e-05,0.00021459298048571518,6.0104359999929104e-05,0.00035533113145079607,6.745999026952554e-06,0.0043877922736875125,7.40913391637779e-05,2.6934524509531812e-05,0.0007630024253343733,0.00011194601443747625,0.000806404285957432
700,0.00045310949390291617,0.008699116620346989,1.6009317638031653e-05,0.0002024299536989031,6.727832177195453e-05,0.0009136284376656842,9.517086127704902e-06,0.004885628207952428,0.00025760258687049546,3.173635205928472e-05,0.0007129194773476282,0.0001316674241696095,0.0008142253216640923
800,0.0004386197269547685,0.008372487981056928,1.5706642605803088e-05,0.00019476982345863704,7.285952354594244e-05,0.0017114214504045928,1.1201915003645104e-05,0.005042943649261497,0.00031531348636703075,3.3741979270781545e-05,0.0006829580123323022,0.0001368401696597167,0.001205844522831418
900,0.0006150700823292946,0.007971396659284286,1.5993353996821715e-05,0.00018682345731845334,7.728252985818152e-05,0.0024487126847606584,1.1605305676240559e-05,0.00543902817823888,0.0006154783845005256,3.520114005337835e-05,0.0006725406747173519,0.0001486957387166658,0.0015059810275113187
1000,0.0003994595833383679,0.00765926652070518,1.5989091413152295e-05,0.00018215700258423026,8.298898772828649e-05,0.0018920731250125274,1.3039422668630713e-05,0.005578628498137959,0.00046442098806479215,3.720769174334822e-05,0.0006492224892313431,0.00015651138078298226,0.002848047905557715
1100,0.0005492945666477837,0.0074379657927692985,1.5550138048855535e-05,0.00017619581702951376,9.072764152462421e-05,0.0035005217513582776,1.3912438802959343e-05,0.005982248147035969,0.0007062265250132658,3.877939542714578e-05,0.0006365619598426451,0.00016041660179374573,0.003193907740877454
1200,0.0006645902137450189,0.007335082562578931,1.537162013872994e-05,0.00017245487974406975,9.236357990143585e-05,0.003185268409998868,1.5019551023030948e-05,0.006144546239050833,0.0008826176140217014,4.0299515637342816e-05,0.0006025149801601679,0.0001738300041833169,0.0035772708408050758
1300,0.0005766939123406271,0.007029924530097185,1.538586760362284e-05,0.00017252657758880574,9.123623637510995e-05,0.0035765215300025007,1.5846923536151353e-05,0.006064408188486632,0.0008575997150581025,4.108831802856237e-05,0.0006109111058766074,0.00017516201919082696,0.004105582785892665
1400,0.0005246282153098067,0.0070944880541260495,1.5788946885096588e-05,0.00017159551154406131,9.678487795187547e-05,0.004393411566573333,1.6796330729891176e-05,0.006194330366887483,0.0010463502965129586,4.2044905877597774e-05,0.0006018847714847741,0.00017763142155102554,0.004393623430688585
1500,0.0006226661116102715,0.0068188030701282105,1.536277189745474e-05,0.0001697667529148889,9.620656202027107e-05,0.004697214922131071,1.65066432531949e-05,0.006469090799268906,0.0011345261323896976,4.44023800212349e-05,0.0005811526374449249,0.00018061744824044917,0.005162947621885118
1600,0.0006212520617048224,0.006703632905416659,1.5422382660285416e-05,0.00016669732267430524,9.948515357136686e-05,0.005542776994014134,1.7529879785188204e-05,0.006356464194376853,0.0013324986713158763,4.424837500089607e-05,0.0005897324974611971,0.00017937565650621865,0.0062812282881024644
1700,0.0006092405063338118,0.006594490447995563,1.514544924770022e-05,0.00016673919528053602,0.00010210008557216783,0.006317367956458306,1.7118306644760935e-05,0.006664610884767439,0.0014239871639297997,4.366788550237526e-05,0.0005775197120665309,0.00019036716863379244,0.005999303343310696
1800,0.0005646748825420115,0.006750972139351142,1.527187106485239e-05,0.00016429005367598888,0.00010249846114261416,0.006568392425957558,1.8514875945825337e-05,0.006717850636416088,0.0015282974150597178,4.527472902999878e-05,0.000563302503996192,0.00018672755984547884,0.007379315514776124
1900,0.0006536309864023661,0.006465679856244301,1.5123381079539051e-05,0.00016462135441498184,0.0001038269494264248,0.006678487546157839,1.8668377313706017e-05,0.0068071948693624665,0.0014558960060102506,4.4930552558617505e-05,0.0005583408621215811,0.0001903628136379855,0.007359200752721052
2000,0.0007492040898832321,0.006634329582657182,1.5680659648882086e-05,0.00016094728153562187,0.00010109826733222707,0.007036607715558241,1.813046290745297e-05,0.006617168663853396,0.0018098147672729046,4.558735946773905e-05,0.0005706158875434362,0.00019458114049841272,0.0073269053040026485
2100,0.0005883942371050646,0.006496445162171756,1.5102237185167459e-05,0.0001581748534838105,0.00010277952391099542,0.0074614587769475625,1.90439620174132e-05,0.006737956848237305,0.0018555873116101243,4.630499001275402e-05,0.0005678981731075879,0.00018593317049471833,0.007714467456088005
2200,0.0008271826428770768,0.006662774545463137,1.5629214537152558e-05,0.00015773245686084996,0.0001011037058011077,0.008822782301164327,1.8966900755869437e-05,0.006769918315951171,0.0019412366885520024,4.653730156350272e-05,0.0005563707903888343,0.00018995523740950878,0.009505673004483054
2300,0.0006048282102640188,0.006415123353733253,1.5511801611851406e-05,0.00015625018227572867,0.00010135189107630045,0.008595644111924955,1.9222588714497463e-05,0.006880902800909727,0.00201265468336679,4.606204587151134e-05,0.0005537965261609932,0.0001952479346636431,0.00896208702682708
2400,0.0008466378922054975,0.006377193287973391,1.5143483130133785e-05,0.0001586049579250071,0.00010524466036275054,0.01015047436281906,1.8375997706417523e-05,0.006717500117542672,0.0020660158105253283,4.4941979253223536e-05,0.000566076022158486,0.0001919330685509114,0.009846676923997726
2500,0.0006065444130718897,0.006450105020561789,1.533387004383059e-05,0.00015659730351151133,0.00010404693654959368,0.010982073944054961,1.846327599825888e-05,0.006809055905413023,0.0023312623510690143,4.5464773092109546e-05,0.000561510309658713,0.0001928884385947554,0.011112521027195843
2600,0.0006664948400422706,0.0065060363557652105,1.5255201934164423e-05,0.00016123523787973758,0.00010236799212187176,0.01051473656528057,1.9408897742379243e-05,0.006842851862400692,0.0025293971641480555,4.597810468697499e-05,0.0005596999367068966,0.00018919228882910546,0.010599499528269229
2700,0.0008432810951148201,0.0064735015226670784,1.5623136368976996e-05,0.00015744372718138718,0.00010548651796835352,0.011073823833104568,1.8751055378505035e-05,0.006762262331710381,0.002402093807341799,4.548167069733088e-05,0.0005601843894075633,0.00018944330348011487,0.011980137902644822
2800,0.000818885758854655,0.006313310321177014,1.5121223258372689e-05,0.00015756034567626724,0.00010159118857183242,0.012497320944317958,1.948146592375654e-05,0.00683814674895383,0.0024922241487585666,4.637239395581168e-05,0.0005639185914473469,0.0001947445542439874,0.011809191995318977
2900,0.0006565917776138487,0.006402551319238274,1.5754053331114534e-05,0.00015883366373293397,0.0001012642495681335,0.01225321520301168,1.885216162279618e-05,0.006680489714159179,0.002878826272502849,4.72204188902793e-05,0.0005604120246281008,0.00019097498427995404,0.013457406468905768
3000,0.000769363666152523,0.006367431146597933,1.5069996750857337e-05,0.00016065175716705417,0.00010541232674767644,0.013231333826929332,1.9255427845361364e-05,0.00679499663732449,0.00305746160485309,4.634806081292729e-05,0.0005457185347344256,0.0001987438201880859,0.013233145295575538
3100,0.0008142062977997125,0.006562813035617656,1.5411221797556015e-05,0.00015973270459932655,0.00010210629386362406,0.014350292678896008,1.9369103559141118e-05,0.007012428322312314,0.0029379399031413058,4.684676807728001e-05,0.0005573335874812956,0.00019255276963374445,0.013524313763776509
3200,0.0008043547246347365,0.006508502698948389,1.53725276167578e-05,0.00016050316436783295,0.00010604769791546653,0.013552748328668388,1.8754164162350455e-05,0.0067598586328868485,0.0030075553608964523,4.7480950530031495e-05,0.0005594925913099983,0.0001962252514047096,0.015180740107948976
3300,0.0005800084865576941,0.006269849460582924,1.5421009527840082e-05,0.00015802122993975427,0.00010165678588215443,0.014558643897462056,1.964157693588859e-05,0.007008934566531985,0.0031949563775081043,4.557894531284452e-05,0.0005553879360500866,0.0001975252793856259,0.01506320397783569
3400,0.0006783185445178773,0.006387194750076834,1.5232374309283161e-05,0.00016053626378503916,0.00010481607268503416,0.015141151650936411,1.9509201490878445e-05,0.006721644787080575,0.003461796380020408,4.577877262243133e-05,0.0005409412341006568,0.00018953930812255925,0.0165675675221808
3500,0.0005686388457861342,0.006377161611798631,1.551840345063515e-05,0.00015853942712548797,0.00010531628714441836,0.01636348263923363,1.8837788765388243e-05,0.006851681490050254,0.00336881764308118,4.6353133386997934e-05,0.0005589038897402776,0.00019401427668381096,0.015709430170346986
3600,0.0007477666710519319,0.006399961078030875,1.5084815766291435e-05,0.00015573151608883043,0.00010687631808246064,0.015917825993883087,1.9687806895995427e-05,0.006788564518136899,0.003465510950913963,4.534918325967394e-05,0.0005444953474175973,0.00019054574561872337,0.01718962905179772
3700,0.0006873954713878689,0.00651433064291059,1.580295759832974e-05,0.00015676094347296193,0.00010546713054959567,0.01765349471590437,1.8823487200181426e-05,0.006784995143843828,0.0037083145431407137,4.668639830138464e-05,0.0005528771521807821,0.0001902606947529639,0.016749485536042507
3800,0.0007464600619154708,0.006311599200500965,1.547790151742213e-05,0.00015722468500588068,0.00010429002678552889,0.018237965396641603,1.92608776262599e-05,0.0069233009712117745,0.0037349293599385084,4.692306125967729e-05,0.0005582424470231013,0.00019249791331153808,0.01763910064905872
3900,0.00047042660406104264,0.006456130395202915,1.514392121079882e-05,0.0001547163876580957,0.0001065144410018066,0.018319806056510575,1.863893406814482e-05,0.006770682785246832,0.003843122339742505,4.7609949192652305e-05,0.0005448906882724941,0.00019603033313496013,0.019342872485180757
4000,0.0005595347484930015,0.0063596996717183215,1.5645554652959612e-05,0.0001586744932834909,0.00010287838494548952,0.018060087626143195,1.896463293959482e-05,0.006870974821755699,0.004169010646029105,4.722983461773601e-05,0.0005618606594600345,0.00019622799509482952,0.019363827220391025
4100,0.0006789072815787878,0.0062466001943612655,1.5113270902385335e-05,0.00015964354272852662,0.00010398185393584484,0.018688829254902894,1.8624046246065554e-05,0.006915370535235909,0.004311015924964654,4.660762826041662e-05,0.0005478044173304923,0.0001927240885022202,0.019578558898148274
4200,0.0007510350274436361,0.006549813870990456,1.572178964311473e-05,0.0001601082346569332,0.00010198845772502974,0.019133891562491883,1.937315506268954e-05,0.006724947728390956,0.004235219473725867,4.618894386914153e-05,0.0005405324125122914,0.00018965696286251684,0.020915616798382178
4300,0.00043570006676520786,0.006355227424660137,1.5584922937108783e-05,0.00015762711782114976,0.00010244028610015697,0.019802215478240397,1.8853638764260484e-05,0.006961872177556223,0.00444049039867236,4.7320733130251664e-05,0.0005547641444583886,0.0001920498147618949,0.020436313372662447
4400,0.0005904706830102917,0.006263269288702131,1.544413898184729e-05,0.00015596454954087401,0.00010517601029206138,0.020456767466945195,1.9768562883455017e-05,0.006898429733626387,0.00450460297469872,4.552431063190718e-05,0.0005490950440212104,0.00019679326382865457,0.02094395198519716
4500,0.0005300359853455945,0.006312694411281328,1.5051094583204208e-05,0.00016059241237627962,0.00010437078061379643,0.02166775494749977,1.973273502273264e-05,0.006946078015195646,0.004562400540054329,4.6120067213294296e-05,0.0005473615959161062,0.00019803242789445428,0.02281005306770978
4600,0.0005666252684014491,0.006336568520215517,1.548441144202592e-05,0.00015613761242442268,0.00010381608196661074,0.022256813507762964,1.9660852551148112e-05,0.006722869629044498,0.004733252119956792,4.5675139888294476e-05,0.0005611714096263776,0.00019533059249225937,0.023102386926723582
4700,0.0008328631298383314,0.0063681952044756344,1.5671584750114814e-05,0.0001579934803580125,0.00010414807439668454,0.022774545934954572,1.8605770451190153e-05,0.006833363836897353,0.004966941004564859,4.5752415761927346e-05,0.0005487410282107422,0.00019329602831366093,0.023653634460164375
4800,0.0005296091063321543,0.006313226347338744,1.5344852200489136e-05,0.00015690709126979974,0.00010281938808171373,0.023985624565717158,1.943256313505365e-05,0.007014788780863199,0.005072479043547673,4.628231768014835e-05,0.0005622796607822612,0.00019304961250517498,0.02318833653649715
4900,0.0008069947279895866,0.006456117529174441,1.5428352366305173e-05,0.00015614504133020223,0.0001039324267904037,0.024158443203993546,1.9472363479583535e-05,0.00681957485622152,0.005302623299044016,4.612383990546751e-05,0.0005561851010764286,0.0001990117743815218,0.02486101989080018
5000,0.0005672670710944852,0.006547279320696938,1.5020835617185472e-05,0.00015563827700089934,0.0001017328379667024,0.024318923806887317,1.90698805705468e-05,0.006827870866683879,0.005412956318740331,4.690673820784581e-05,0.0005489481739193829,0.0001910333970958372,0.02516044006903226
