milliseconds,S,N,T,M
0,0.09909726456380419,0.19974480018217866,0.10011612656576392,4.153480016603612e-05
100,0.10087434485078788,0.1999877775714287,0.0999341447428599,0.00012867990094568295
200,0.10089794564149722,0.19964095381231772,0.09934883571370624,0.0001886847185021661
300,0.10314274586917599,0.19916563286468503,0.09910059342675798,0.0003776750249152327
400,0.10350567324004044,0.19885221172685638,0.09916948535139249,0.00046660303850517654
500,0.10533190195073189,0.19891407742021142,0.09865707899095282,0.00038695553070063396
600,0.10589824526206172,0.19829790253361393,0.09817285808928439,0.0006924186861328916
700,0.10671021474345123,0.1983950441329489,0.09839614369354097,0.0007258581270370964
800,0.10847902999906192,0.19788682086395984,0.09766381982196017,0.000763883943042122
900,0.10870411274317783,0.1973541103648566,0.09792857957793219,0.0008381821944022427
1000,0.1088896588293133,0.19753197301391465,0.09757250425997324,0.0008761970895081868
1100,0.11124653605756454,0.19724505181357546,0.0969779702249542,0.0011539976036293955
1200,0.11136427449803556,0.19668628047235293,0.09695379919569239,0.0011827244058940157
1300,0.11284557782245327,0.19637002051086525,0.09672246878973306,0.0014022390726418567
1400,0.11355403348413569,0.19667314445174156,0.09663950494499046,0.0014215792488658664
1500,0.11429460306888124,0.19637782115818447,0.09639098682404548,0.0015457826039330643
1600,0.11577549361012267,0.1961106729577724,0.09593205705186808,0.001537866630891051
1700,0.11643604279368626,0.1958892723081893,0.0960567119067393,0.0016018968474737637
1800,0.1179308521914042,0.1957768024541204,0.09537526448416303,0.0018396715671263515
1900,0.11822537724290892,0.19550900113098532,0.09544303615100683,0.0018242839583009816
2000,0.11859158724784416,0.19514222812059961,0.09515293663996781,0.0019816657992172844
2100,0.1194044093000573,0.19490013357201486,0.09473437813663747,0.002033496983339243
2200,0.12105813923381586,0.1943970810213373,0.0945504853771627,0.002255588801448866
2300,0.12105600061186356,0.19471591404246316,0.09467532367389,0.002255165328043123
2400,0.1227360503453069,0.194425702202075,0.09450979425419839,0.0023497525628519496
2500,0.12145466652245814,0.1940621108013955,0.09395885427998416,0.0023920233526236972
2600,0.12247416484061649,0.1939073485408702,0.09416710387048426,0.0024014704289801922
2700,0.12474633623651013,0.19351708035734644,0.09350697565915761,0.0024805287167577105
2800,0.12620234624553217,0.1932953931767289,0.09331920998321187,0.0028065803898754665
2900,0.12670421308396163,0.19304081370587156,0.0935638758309998,0.0028063733319020462
3000,0.12747892069215513,0.1929445434572877,0.09326259907109587,0.002868442993892027
3100,0.12662888952413806,0.19258949596065877,0.0930469504358699,0.0029901977187318865
3200,0.12859914589383112,0.19266663048553426,0.09302569137854821,0.002939273308766594
3300,0.1280837985592449,0.19249044046463074,0.09234427857155522,0.003228813009634589
3400,0.13086813280880719,0.19254075774457827,0.09251344725231084,0.00315502025506818
3500,0.12972624098262303,0.19231047834744402,0.09240141846307849,0.0033950361850632695
3600,0.13059929002133222,0.19203163984135632,0.09217666131423086,0.0033423338198804563
3700,0.13244863175178623,0.19180468433421924,0.09216298239817743,0.0036196129323560694
3800,0.13327453056982727,0.19151885663820828,0.09199135865079314,0.0035082736295091264
3900,0.13344291412408038,0.19152670093941299,0.09156578757317838,0.003735410382843146
4000,0.13365629330342826,0.19146760425396447,0.09124469483700418,0.0037353207077389598
4100,0.13416946866361767,0.19143058780051375,0.09153703690989408,0.003940594576731239
4200,0.13468254301159166,0.1909192792861394,0.09095481160797216,0.0038837376576402365
4300,0.13550591291267822,0.19084368478679758,0.0911974619252928,0.004080224525412027
4400,0.1360908385300282,0.19090172509660788,0.09067346322568234,0.004048828166489631
4500,0.1370873812637211,0.19070234862164753,0.09059409807428058,0.004228238435735104
4600,0.13775365665047845,0.19053755544554346,0.09040320602204956,0.0043232671227660885
4700,0.13839287297876227,0.1903227541748544,0.09015389674614127,0.004440946114165706
4800,0.14017170673960241,0.1898710813995435,0.09033425069995893,0.004436818535865431
4900,0.1416768618808557,0.19002804281909272,0.0900664875807402,0.004695230035783216
5000,0.14024585870397763,0.19001376846707807,0.08978434591818901,0.004695760823724593
