milliseconds,PP,NP,STAB,UPS,EP1,EP2,ED,LP,BAS
0,-0.020158092197003298,0.18285450664061048,-0.06277669939190425,-0.011971408239582086,0.17886763966650004,0.14021092776382774,0.009357430805397356,0.010007364637211563,0.9653781767216655
100,0.22662993408420215,0.22196560081373184,0.2404660193857529,0.03286879557513502,0.1982148309103475,0.14001907879173114,0.009935895462935811,0.010002680750881896,0.9508045289949644
200,0.07609131518823553,0.4031846031772568,0.26199375715835,0.06464362320272987,0.19391089556761779,0.1410096038181118,0.009524205707264125,0.009995686973846491,0.9399513111293325
300,0.22541077901431714,0.6831679395640099,0.44312926032467614,0.06836447657122362,0.2133992396044573,0.14117509526559396,0.009702003784821686,0.00998975712394753,0.9407065222475602
400,0.282941921275874,0.6409126620726691,0.28993767899583844,0.059410357495364496,0.20915463852677896,0.14128248497517237,0.010354771589109817,0.009998209894642975,0.9209374618623475
500,0.4447123019461197,1.26215294889297,0.5324480799324817,0.12805617222033883,0.22380665174595882,0.13954443261601596,0.009919227676199795,0.009996216324320227,0.9197253668492984
600,0.7209374760462384,1.1427326243093778,0.7349249894768485,0.13436102420277948,0.2281056514122464,0.1411975117347102,0.009374493758145674,0.009998856259478517,0.8999117496635333
700,0.7095960379441809,1.4540130885497864,0.7890582336870916,0.1685697335671423,0.24185485346628902,0.13967932722586002,0.010681564482220815,0.009998000132656356,0.8902960378952604
800,0.7895603656599859,1.6148289337264259,0.9028347272263453,0.1736357795189596,0.24379224210438308,0.14131130763138738,0.010017484078256512,0.009981945626254794,0.8855822292113632
900,0.8937161147987979,1.8747712740490579,0.9450418257110562,0.18622033308350758,0.26242704600023403,0.14138727004208573,0.009651672378221444,0.010001302594422404,0.8696498057850244
1000,1.0418015004852026,1.7536627650560805,0.8806985722442005,0.21930592980732827,0.26130713839648867,0.14058053165023568,0.00980776299897351,0.009987379511190641,0.8777745435127915
1100,1.088460771144466,2.2127841943549207,1.047015415097242,0.23608616450240452,0.278585143566238,0.1420909258618911,0.011231216478468779,0.009994133106208603,0.8551189293300218
1200,1.158380861694474,2.490709483895402,1.1031397399861103,0.25410458990932466,0.2806264954873622,0.14237878765041131,0.010919163184096676,0.010001980891551417,0.8474403605394355
1300,1.265009214482787,2.6932804214466177,1.3066619364786491,0.25908677807692543,0.2979743283962893,0.14168521289547595,0.011865888339064106,0.00999476420580055,0.8347434740321412
1400,1.2650918218838922,2.543397370599388,1.2600753286396578,0.2670774078766532,0.30387094485185046,0.14070936950984397,0.011683143802344882,0.010002899037824975,0.8284490530165339
1500,1.6020183311188496,2.801488259310748,1.365208976488928,0.30182966010505086,0.3010256501448173,0.14256051473311115,0.0116866115924231,0.010003730179012684,0.8260384433471349
1600,1.5199699695419118,3.2342858489316764,1.5620279554226901,0.34315989482228004,0.3185965401260233,0.14208443505430995,0.011044863228158331,0.00999981937128411,0.822212794656479
1700,1.646021845750671,3.132890044861291,1.6052208804116794,0.35744081718845205,0.3155803658509819,0.14207567817583525,0.012079854763795706,0.009982473123869788,0.8143708885428638
1800,1.7682364351180149,3.755641186317826,1.9027799639186271,0.3515327729560198,0.33174461542970185,0.1430505516675207,0.012788888175198493,0.00999499886887814,0.7952072961396359
1900,1.8260032306659189,3.5483914589905017,1.756993841314514,0.3545921678091732,0.34145375756776924,0.14279551311573388,0.012847027801076688,0.009989240385152831,0.8018331398107815
2000,2.042327873332296,3.9118634456139296,1.8600188675224563,0.38344033899668334,0.34621826035356146,0.14467062048350202,0.013289169331240554,0.010005070873214996,0.7955636229446194
2100,2.0753665770974603,4.050786390478047,2.166401292358927,0.3975690588342326,0.3469114895921446,0.14565116483189644,0.012834243336848872,0.00998767150566535,0.7748991206358988
2200,2.1830935042280144,4.421233068866815,2.232637253346448,0.42891882812687654,0.3645664026556396,0.1455928673937176,0.014605353335078577,0.010009135330827633,0.7667634020390584
2300,2.2580823154548044,4.572054097615841,2.138607392936248,0.4508677710664721,0.3590788973986021,0.14491149367761832,0.014086440786201306,0.010003847596711187,0.7700978908650855
2400,2.374314525756466,4.508481778689264,2.4538683517822983,0.5004724517679158,0.37062720345983613,0.14672204249067577,0.014611922202023977,0.009993955408259552,0.7632689465375775
2500,2.641967808240072,4.714089506007591,2.4612729842874366,0.5231109861672273,0.3700963256508988,0.14738601735540224,0.014770970124049885,0.010014740905591242,0.7473719806943036
2600,2.617038134336108,5.369965512625724,2.536565154423987,0.5437767181264277,0.3790103644291758,0.14775522086082912,0.01573727892125181,0.010011636150303474,0.7540458945895232
2700,2.628917509776458,5.360324610495328,2.665052660558965,0.5196035932002678,0.38535432897762767,0.14973949091154914,0.01597435067719019,0.010019972241455963,0.7302635449454277
