milliseconds,PP,NP,STAB,UPS,EP1,EP2,ED,LP,BAS
0,0.011441556575765783,-0.08584708766847624,0.07743261336836013,0.008218533510926418,0.1752571272231723,0.1409009939989472,0.010535804555158616,0.00999279155299096,0.9592791069542363
100,0.20661024009448825,0.384003862665821,0.13288996810191556,0.0227827044516185,0.19814760296896664,0.14057879867873843,0.009760026424097986,0.010009749790614758,0.9542985243523799
200,0.3269585366174357,0.45684535042714053,0.297932549983564,0.049668424937956736,0.19876292671613102,0.1397186623275692,0.00947945708955052,0.009988697933049195,0.9510690674806273
300,0.2505454726344752,0.3367973474786159,0.377538224998007,0.03988151987018702,0.2137465795721327,0.1399976435803008,0.009607148858025166,0.009993615837051798,0.9393644666502755
400,0.5210658275002773,0.8246070852119544,0.45122304348713416,0.056449445999728655,0.2194821588669108,0.14041155899155444,0.010422882915659655,0.01000725967774704,0.933118191219438
500,0.4827844706203291,1.1754537659700324,0.3959812260782833,0.12019552986772183,0.23468394581451552,0.1398933626020794,0.009705952483491589,0.010006837761129012,0.9211784740621931
600,0.5361153399633578,1.0985342820776567,0.4850334074027518,0.13850149880006513,0.22946047824841911,0.1406207158702544,0.010389341932757049,0.009983218727713952,0.9041706160951932
700,0.7964281705459668,1.2221273878289276,0.6343875369638184,0.165102145486178,0.2353874691748704,0.1401276555171825,0.010741948421773825,0.009992121977045668,0.8856079918887735
800,0.8398893676383311,1.5653680642185497,0.7826598030514057,0.15477011792124762,0.25246487761189035,0.14127089267288978,0.009560869720618094,0.009988596000425778,0.8915200259223189
900,0.9911067856736894,1.8204703988579625,0.7669906816934944,0.1757532266313752,0.2645058775004316,0.1405770465267429,0.010887224812539804,0.010002044969309547,0.8870730599100917
1000,0.9813696914716796,1.9113462881330248,1.1077460165780488,0.18728754762697114,0.26268149863708695,0.1403291739457039,0.01086530454032297,0.009984718928981947,0.8637905395536044
1100,0.9818499627799822,2.442004549863186,1.0414942071946702,0.216109248607835,0.2755037898066757,0.14112758500306283,0.010665950601079437,0.00998846258495888,0.8566743152270234
1200,1.1010954549556478,2.4138147736130326,1.11172430636709,0.2373700753928943,0.28092501701215766,0.1423589342949594,0.01052435553002184,0.009989179119659094,0.8579700120794715
1300,1.3583885190726663,2.551707825785149,1.385314430807319,0.2652522042717719,0.28941013704148655,0.14219712650574504,0.01088951955820444,0.00998150432285692,0.8516741282018276
1400,1.4268028028887578,2.5739634381399195,1.4932735508104884,0.29725332925441317,0.3085738094289904,0.14150587517675267,0.010750768666776926,0.009993234091990193,0.8258642589145979
1500,1.5649382563106622,2.8920225050196318,1.6170335408201728,0.3273216529389649,0.3163007413287115,0.14255849287647027,0.010877580454422968,0.009988176085331715,0.8179208952429284
1600,1.617268335651014,3.288767346305419,1.509200122487331,0.3062701256957341,0.3162410218432289,0.14179458161410619,0.012161512763160066,0.009989342574182361,0.827426812410335
1700,1.6996116857241235,3.575532747711235,1.708975645870023,0.34031006229894617,0.3242985503321138,0.14369243516869676,0.01256321856053271,0.009982145460199623,0.8216628921610645
1800,1.9012462484987414,3.5360804321395514,1.8101139923719598,0.3363423988738724,0.3373278202203922,0.14229752001153448,0.011625785105404553,0.009996802129287882,0.8078068828367543
1900,2.0162740345005217,3.529311138876769,1.813864122694653,0.3732215772004704,0.33058221482226113,0.14400809813996698,0.012262200609323842,0.00999986021866218,0.806097465813036
2000,1.9045506362914797,3.7324269279239113,2.0504570860312072,0.40434607034760356,0.3417458584006941,0.1446963422048059,0.013169363875292016,0.009988913270390217,0.7892319604062351
2100,1.9649897642163998,4.241406512565832,2.0135891507069514,0.43698700387536205,0.3520640495270666,0.1444989572419127,0.012862651563275016,0.010000694572397224,0.7799190285094951
2200,2.3120376887851743,4.319279395543795,2.1874131400506687,0.41842885039489164,0.34890653344389155,0.1447203476340967,0.013427368564557911,0.01000838459944602,0.7684742258245103
2300,2.282912690553691,4.475054466075847,2.321138895561724,0.43883389806693224,0.3585602097788604,0.14684885558290706,0.014092171829541407,0.010014243373611788,0.7574233070816249
2400,2.454717470542439,4.8998565075274065,2.4089996089606074,0.44918935430091217,0.37348335557234547,0.14561158943240862,0.015332059267287396,0.009997955390080684,0.7647140336781183
2500,2.6051990458887415,4.9890207527828805,2.5867829129346065,0.49837513388432186,0.3725646269587294,0.14671322450002694,0.014666836111265012,0.010020585438373524,0.7483362292644151
2600,2.548449501857888,5.113454323998946,2.534830208254876,0.5292056988210221,0.37667365230373184,0.14908463317012358,0.01510457093420696,0.010009147103191347,0.746363722840738
2700,2.567917725135891,5.3469021043938305,2.584129196713459,0.5536534117991795,0.3808133379985145,0.14849677420427093,0.015723977533788073,0.010012949161342988,0.7445587067183441
2800,2.866440345688156,5.8558480748582245,2.8870857798708487,0.5376686270160466,0.38431037759123504,0.1488772794333596,0.01626753700915805,0.01003230228600146,0.7224324636776233
2900,2.9613546774656108,5.903232429432166,2.9402082427229,0.5880217087619161,0.4039750536054297,0.1508926766740835,0.016580353761839122,0.010020255990138057,0.7321352407638623
3000,2.978052181969518,6.139959299282523,3.028162534780776,0.5984096375466867,0.40033889815558366,0.15277171227991215,0.018655741223541907,0.010026450542964846,0.715457934473873
3100,2.994777215054096,6.051463702669862,3.1028979178737655,0.6371186079008591,0.41069587093533544,0.15335773629976376,0.01791214058124035,0.010036158360718195,0.7154464289389744
3200,3.2707599662052886,6.256358980751518,3.0482400024904015,0.6193348462320007,0.4139188617806946,0.15389689760043143,0.019980753210010402,0.010047665026061109,0.7088829530760321
3300,3.374484538729868,6.330378981104722,3.1818440533164996,0.6450273568700123,0.4153870676883575,0.15385492140793045,0.019771885498283272,0.010049093203549265,0.705730255280015
3400,3.2883778428259904,6.7683468568387894,3.4351576995681317,0.660197713777571,0.42830662795403307,0.15650555114611597,0.021008082127911356,0.010066089436595073,0.686175581445553
3500,3.5048648538304605,7.1583350247514534,3.5110339011554172,0.7128371714492173,0.424221661348053,0.15608991602444794,0.022124108819500277,0.010083837342366996,0.6934262044057412
3600,3.7190225406624933,7.383453338675794,3.4366469588763704,0.7361321949020261,0.441692686118457,0.1589948736660602,0.022493494648638788,0.010091899208299818,0.6668841330725357
3700,3.545652458629026,7.217370615962168,3.5807772225200907,0.7437806138418404,0.4364135243729822,0.1586299450204123,0.022906122336665134,0.010116877983141594,0.6746361622015438
3800,3.684957177699788,7.480237278521444,3.559113053366344,0.7672530147210023,0.43468726495900634,0.16090101898982243,0.023307604711175555,0.010116164329206246,0.6632061348556983
3900,3.7394329703668148,7.861219013670517,3.786200187859673,0.7537759233185185,0.4381779099821306,0.16109710239481287,0.023831201060612484,0.010140549811525698,0.6491650804917952
4000,3.856163329956609,7.625789783229197,3.8607103710358013,0.7951985132519804,0.4531511536392417,0.16405874620524608,0.02510491521546571,0.010148514639825457,0.6534783749637628
4100,4.054673678350058,7.970418324890587,3.9725843977725805,0.8187966745272961,0.4591624609521221,0.16575848724620645,0.026482129470269934,0.010168022588805808,0.644981799827732
4200,4.289438354760903,8.140714514036324,4.010756798896039,0.8287291403199714,0.45041691594997946,0.1665518169998928,0.026566278418174216,0.010201589760595597,0.6351222556572211
4300,4.406932269798904,8.572064436895385,4.135895213110067,0.82420710793861,0.46182399543332675,0.1672434016177716,0.02794448826038361,0.01022516507016536,0.6420643646241636
