milliseconds,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG
0,1.005003755022346,9.051450877463482,1.0152878303485768,999.9550539912889,194.90624893672677,1.047852229655797,1.243598812243398
100,0.9759224723853559,8.88211951111514,12.467156350274752,999.3731620865151,203.2383529340921,1.1126097600989033,12.066302896484759
200,0.9340482388568792,8.753479898084663,20.85141126572971,999.9245996364443,199.7844780317209,1.1873121762249792,21.275372897617597
300,0.8440963957200668,8.702522926665244,28.649925414512197,999.7988785669298,205.37331686696268,1.3550775062000464,27.934688031997844
400,0.7758146426542931,8.600258365504319,34.06824816797528,998.0126082585703,215.37377238092486,1.4184999742366429,33.83093816623187
500,0.6870374012911782,8.481608555752995,38.57199809560966,997.6319382263339,225.08894571914874,1.4972632566980364,38.33254663812123
600,0.6257058356570206,8.431820196057517,42.53753856028688,996.5582406687681,225.59503034113308,1.6743896031215262,42.074113028836
700,0.5505133975823956,8.298018919860539,45.51616760344043,996.4769211345819,237.35968966365823,1.7623349502153294,44.97486256644846
800,0.5098411479356371,8.227442963420296,47.68501137157842,995.4936239285895,251.6703771658753,1.8071375147543294,47.99231544880359
900,0.4345408393450697,8.023328741106615,49.70276440665123,994.7621748808805,257.2601897947836,1.8810597870909895,49.233424079927936
1000,0.3926909884049278,7.955048960182534,50.10096129902509,993.9270403010322,263.89584493949155,2.0761279425822,50.23184761112937
1100,0.3481793023455486,7.906045916247334,51.40698855284892,991.877054611069,271.6592758591717,2.147252641099818,51.025373179508584
1200,0.3145177466642418,7.765423100085095,51.93806658990994,991.5343978638289,286.40715440111535,2.1851511290297094,52.269399212167635
1300,0.29240128094998535,7.721704283499749,51.984250733961005,990.8080082410888,291.2605167442801,2.2573293944281185,52.278960555879735
1400,0.239726871199622,7.596368909975061,52.743830244004364,989.3333981631057,298.5882953071109,2.3957537801182385,52.40601893769556
1500,0.23039489137724545,7.493786336801314,53.04716239871115,989.0522145763346,307.9484410814606,2.447455814409564,52.59300032905951
1600,0.20519138663452172,7.373021297440593,52.679467916239446,987.3637150498392,312.5863369809933,2.6323975931575005,52.22968539289761
1700,0.1936717435878506,7.323133217404631,52.65423806053252,986.7434356853402,321.74323040895,2.6547948599445776,52.67126415175847
1800,0.17287989592798866,7.2803435869011865,51.960448054623356,985.9837989489898,329.8168706073106,2.7721517788460077,51.862771508422306
1900,0.1454872135410802,7.196384386308255,51.99423207763665,984.9485128929749,348.1415609767771,2.7939128916784797,51.50414139807153
2000,0.14230982558874813,7.127223772306138,51.564014110059865,984.29127318579,353.16990239212885,2.9310883765992153,51.269828031112795
2100,0.13392457436989122,7.02563006788129,51.447143053657484,983.5053010634632,355.32213824044567,2.946734169747681,50.94105029476122
2200,0.1306857992594503,6.854473905706155,51.10069315152846,982.5158654888684,366.5485030418138,3.1467143368424173,50.51375624420687
2300,0.1187852975138598,6.855896544129062,49.85723628895613,981.8917967469728,372.65347968898243,3.1580491721041284,50.30537455860753
2400,0.10646291514936021,6.797023695008923,49.498747568062875,980.8367046516505,378.87485151598935,3.2969139362568654,49.584713750435206
2500,0.08888133073772778,6.7261289803720805,48.98508664354669,979.8099307826583,396.04397022807484,3.324061726388189,49.150128944679764
2600,0.08720482289676044,6.593576537402482,48.941560758592196,978.0657782503462,398.4967984719997,3.4122735622690064,49.121126022951486
2700,0.08889857634554744,6.459417190063414,48.167712829698964,978.0307930481952,412.7218305969231,3.471335305761272,47.79776723969232
2800,0.09312236486019809,6.415416628163229,47.86655284240816,977.0319776023246,414.66668383575234,3.5729876642820213,47.2004557862283
2900,0.08825585411377589,6.325298027936009,47.50161861852242,976.3926657070624,418.3271168173499,3.679279235499173,47.31833740119827
3000,0.06724307267654868,6.284409443198581,46.89020627017576,975.2518890990052,434.29810463390106,3.6904084478485197,46.57307430969155
3100,0.07928664580166839,6.162499123821327,45.784723985722756,974.45952578935,436.605133139101,3.839540427911689,45.693573715604145
3200,0.07171755143600345,6.109771655649366,45.82631039772938,973.6710567156842,445.513821230585,3.901460742969738,45.90823268196477
3300,0.07521277469384462,6.061469974323171,45.20192131315917,972.0405110064357,455.70695432032096,3.8875565420564877,45.49812542945781
3400,0.059197648547664336,5.9275250870410705,44.38327428333868,971.4847496536322,460.95829031093854,4.0268309703581755,44.49176583893746
3500,0.08007164345642584,5.896434051572965,44.077710044468596,969.9354956153842,464.3984894344226,4.0639544127739065,44.382577564952
3600,0.0679580980807448,5.835126091332683,43.86892795672489,969.1116475327725,472.38194279188457,4.181350266068378,43.586517698891534
3700,0.07461491769889768,5.783567820338201,43.31754811345558,968.4286603483439,477.868685678506,4.264486311642749,43.30548888729188
3800,0.06004905734148341,5.705668799890647,42.00324292740583,968.2161998253681,489.6350743732091,4.249082771886526,42.28244153133266
3900,0.0647710933724017,5.593133161052896,42.36392798669016,967.6553320265164,490.73571157615345,4.311880409396127,41.73046296860172
4000,0.07518035777597736,5.62583198190186,41.473649626304656,966.4088262929406,498.78452865520603,4.478403867797941,41.23229819394652
