miliseconds,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG
0,0.9979703705403473,8.957589287962449,1.0136878651257926,999.6404165416733,195.92393327223664,1.0398763473875747,0.7218416916492005
100,0.9895099633473808,8.857156525134378,11.88645352834745,999.6151341706267,196.8696995921185,1.1133038351801012,12.626710745682237
200,0.9191773113952282,8.766321495771983,21.323007290992127,999.4473685809685,199.3983508624569,1.2692921575406542,21.39670044516955
300,0.8473029174174851,8.63544542167171,28.618201395405915,998.931773478239,212.47461125877345,1.3199360934911146,28.31941369166484
400,0.7698154170251827,8.571401356181372,34.303357082845665,998.6942066017475,216.81028065143735,1.4703845898968422,34.21276296921614
500,0.6906672361996806,8.456602509979444,38.97083629351475,998.0690409708859,223.02266289528964,1.561937062919135,39.16970081469538
600,0.6314619597482972,8.320856064995636,42.01078303668945,996.6030529786764,233.83590173902238,1.639925932434232,42.59817767649652
700,0.5628279026365285,8.304832804092255,45.118981439682834,996.1937380551213,241.41053072009782,1.6802618726523004,44.89694903421853
800,0.507625513775831,8.17539366452101,47.790826917439645,995.244378975189,249.95582910430485,1.833904545453125,47.73629581815072
900,0.43332649189693795,8.067977587661098,49.27653669057524,994.1201700451784,257.1298901990231,1.9667606961075517,49.575984146933045
1000,0.4014620440954533,7.971298152659878,50.175283845070254,993.245324507995,259.4387483776477,1.9616113641859803,50.898946446776186
1100,0.35324090449770684,7.850268775993517,51.111668679330485,992.1868442539968,268.02947446584375,2.1262957801805613,51.129896167504995
1200,0.32103267252967044,7.786604485012495,52.049559197609355,991.5585033686326,279.42858413533145,2.2506521929754615,52.499126190002634
1300,0.28505918875829267,7.6650075817145344,52.371332840237876,989.9623615285011,294.42591005571643,2.243453543179554,52.613068100878294
1400,0.2596221259600763,7.57011012781711,52.40872917640793,989.0391133482822,294.0356321903401,2.352473999173031,52.76829504594423
1500,0.22350206150487012,7.490599332506145,53.138169488778395,988.8520374498326,307.87907783759533,2.4359820469377493,52.320905831161404
1600,0.1978602659682911,7.437191458817819,52.858283535228004,987.3429126413805,316.0272340985839,2.551978784429217,52.55934805691453
1700,0.17259654469344404,7.3785466098958095,52.44436247151318,987.4000517129674,321.87302482468266,2.7202530194280885,52.68790479538725
1800,0.15555502991964376,7.199288637169709,52.054525136515004,985.441618542491,336.8071356594454,2.7560245572335615,52.50131459702407
1900,0.14471358825593345,7.176822670921795,52.06457623983883,984.5397649316633,340.91875638314514,2.775315139745328,51.775051102512336
2000,0.13948366518314886,7.106674080591948,51.9817492621639,984.1576964029009,349.59148158905185,2.8916694682827573,51.56256065975337
2100,0.12510435803804482,7.040834594787432,51.39512048328647,982.8030669195526,355.89782737027997,3.0136920507383818,51.52154700819721
2200,0.11583801280201537,6.938787243718248,50.920767466307296,981.9929492647375,370.10452367041785,3.0450141857415502,50.69603503951701
2300,0.1041681879223097,6.787247764662066,49.84164811964467,981.2527073183691,375.67471692112025,3.2008064388106416,50.40192505914864
2400,0.10391417210926726,6.7658287071715355,49.921724369536285,980.1320562804548,378.9049964992545,3.201065709157553,49.62816553400718
2500,0.0910673942301023,6.65630395400408,48.98547863421833,978.9130153691985,392.0528428440294,3.3303476955657954,49.59138805540644
2600,0.09531120061176937,6.556564331848466,48.9668860711368,979.0012467601919,400.31250741527083,3.4722859625405684,48.42476275164645
2700,0.09924423938282752,6.486730669267115,48.081474579965665,977.0743584895192,409.1814379122151,3.430654043666166,47.95276027211917
2800,0.09567154012821134,6.382598629796132,48.08661302468956,977.2514023329577,414.7135650250689,3.6187707849041924,47.29241767581892
2900,0.07204560646782757,6.3545223602891125,46.85730115485748,975.1405316436606,426.974096691629,3.6459820515167385,47.237601712580386
3000,0.08520566799473933,6.329977002209224,46.80014076710145,975.12645091034,426.5382313257169,3.674429702407949,46.99820631523232
3100,0.07427051568404787,6.195276072155269,46.12148781668492,974.4662568105659,438.34722502086964,3.7737054733972837,46.02763576144999
3200,0.08334495663964629,6.184712764212059,45.35033067775222,972.7650799980352,440.14072790308035,3.8535414323670234,45.27587910007942
3300,0.07219778165310399,6.010273508772931,44.536621901919446,972.2717914813919,455.834840860126,3.9328515581485046,44.82125619981483
3400,0.06940135999554906,6.002047899948074,44.80133112225599,971.4097746363162,456.9948277049921,3.9951671872729744,44.59521675475678
3500,0.06206303051165821,5.956968516225762,43.735058905255826,970.0315398166643,471.8510494548576,4.0266574326788485,43.96100560195559
3600,0.07792304105949921,5.846814314412691,43.30008512114967,969.6914935006484,475.92456363932905,4.191042665164386,43.311180200941926
