milliseconds,y_Tumor_Cell,v_Virus,x_Infected_Cell
0,126.237,2.0,0.0
100,128.78682894477285,1.9298355219748335,0.011051097068849644
200,131.3015327103075,1.8619227043270463,0.021589390774790218
300,133.78120390936127,1.7962002719137111,0.03162523767490518
400,136.2260938455312,1.7326074712611867,0.04116932595620529
500,138.63668738549012,1.6710850787104645,0.05023270195475829
600,141.0136792433825,1.6115752440270528,0.058826728452786456
700,143.35794232084933,1.554021206858744,0.06696304420823534
800,145.67049615271674,1.4983671944329413,0.07465348991052743
900,147.95254850225157,1.4445587513101774,0.08191016939436793
1000,150.20539193546801,1.3925422011559943,0.08874524519102212
1100,152.4304741750984,1.3422651148598015,0.09517106134232041
1200,154.62933773083034,1.29367603263117,0.10120001744680696
1300,156.80361470841416,1.2467246651020072,0.10684451709109138
1400,158.95504055933117,1.201361789919224,0.11211702720428442
1500,161.08541479455974,1.1575393348887995,0.11702995004638381
1600,163.1966000471172,1.1152103129609565,0.12159563278991203
1700,165.29052840981862,1.0743288475378512,0.12582638078677055
1800,167.36916143240921,1.0348501399297594,0.12973434940939513
1900,169.4345077885708,0.9967304817223657,0.13333159182270468
2000,171.4886030098698,0.9599272380870502,0.13663000411939785
2100,173.53348958045234,0.9243988308761302,0.13964127032994111
2200,175.5712546646784,0.8901047705902307,0.1423769659878583
2300,177.60396843287552,0.8570055946481322,0.14484838890683355
2400,179.63371788735142,0.8250629017870968,0.14706665197382318
2500,181.66260173163295,0.7942393372914354,0.14904267020486428
2600,183.6926797189836,0.7644985179407955,0.1507870244507954
2700,185.72603223103664,0.7358051305769153,0.15231012016651713
2800,187.7647182597468,0.7081247758655406,0.1536220894311292
2900,189.81077820251764,0.6814240755904125,0.15473278147284852
3000,191.86623582425855,0.6556705959679403,0.15565177812822292
3100,193.93309584967258,0.6308328405338346,0.156388386728106
3200,196.01333349458645,0.6068802453999753,0.15695161396197693
3300,198.10891970845188,0.5837831459516691,0.15735023978227125
3400,200.22178551125995,0.5615127785436484,0.1575927148955832
3500,202.35384820299373,0.5400412423291001,0.15768724232083758
3600,204.5070002526691,0.519341493276972,0.15764174511466847
3700,206.6831080057026,0.49938732461463436,0.1574638653854186
3800,208.88401883638372,0.48015332950571926,0.15716099185697383
3900,211.11155200868743,0.46161490990724163,0.15674022935996698
4000,213.36750716554025,0.443748232559449,0.15620843201847842
4100,215.65365817503513,0.4265302237808893,0.15557218464016756
4200,217.97175790304152,0.40993854587741,0.15483782075316083
4300,220.32353899073055,0.3939515789051546,0.1540114275007041
4400,222.71071030044092,0.3785484000757149,0.15309883769238844
4500,225.1349653544627,0.3637087701871919,0.15210565836085901
4600,227.59797508091557,0.3494131081723236,0.151037250927316
4700,230.10139525719737,0.33564247751897514,0.14989875790472612
4800,232.64686497637393,0.3223785657010555,0.14869510031685124
4900,235.23600716859028,0.3096036658633174,0.1474309821068447
5000,237.87043171066648,0.2973006615149495,0.14611090389088802
